tot_inserts	elap_secs	cum_ips	int_ips
70639000	720	98098.28	99551.12
71583000	730	98055.55	94960.27
72578000	740	98066.98	98896.73
73601000	750	98132.05	102979.67
74535000	760	98062.05	92842.94
75418000	770	97945.20	88994.15
76327000	780	97849.36	90501.79
77305000	790	97843.53	97390.96
78308000	800	97881.57	100905.43
79294000	810	97886.21	98256.10
80217000	820	97820.84	92512.78
81135000	830	97749.24	91873.50
82054000	840	97675.19	91552.10
83069000	850	97725.71	101989.55
84042000	860	97715.76	96873.76
84992000	870	97681.85	94772.55
86016000	880	97745.34	103319.54
87053000	890	97805.77	103091.76
88075000	900	97852.74	102026.55
89095000	910	97905.30	102667.34
90060000	920	97881.62	95743.63
90952000	930	97793.64	89657.25
91921000	940	97781.33	96639.07
92861000	950	97739.57	93821.74
93790000	960	97694.25	93366.83
94737000	970	97658.75	94266.37
95670000	980	97617.37	93590.13
96534000	990	97500.03	86047.21
97566000	1000	97560.73	103593.66
98549000	1010	97564.67	97957.15
99514000	1020	97558.82	96965.43
100453000	1030	97521.79	93750.00
101502000	1040	97594.42	105089.16
102534000	1050	97645.76	102973.46
103518000	1060	97651.95	98301.70
104534000	1070	97692.77	102038.77
105456000	1080	97638.39	91841.82
106323000	1090	97539.74	86865.04
107362000	1100	97593.74	103455.14
108301000	1110	97564.86	94371.86
109197000	1120	97491.66	89385.47
110198000	1130	97513.45	99950.07
111205000	1140	97544.14	101023.27
112112000	1150	97480.98	90311.66
113045000	1160	97450.82	93957.70
114033000	1170	97460.10	98533.96
115027000	1180	97477.62	99529.39
116051000	1190	97516.44	102083.54
117000000	1200	97493.74	94795.72
117941000	1210	97464.57	93968.44
118901000	1220	97458.88	96764.44
119787000	1230	97384.64	88352.61
120641000	1240	97286.42	85229.54
121646000	1250	97315.09	100883.36
122687000	1260	97364.61	103520.29
123674000	1270	97373.51	98493.16
124631000	1280	97365.84	96384.33
125624000	1290	97377.74	98894.53
126627000	1300	97401.34	100450.68
127569000	1310	97379.13	94483.45
128507000	1320	97350.99	93668.86
129533000	1330	97386.57	102059.09
130530000	1340	97407.39	100190.94
131576000	1350	97463.05	104946.32
132563000	1360	97470.07	98414.60
133585000	1370	97503.10	101985.83
134615000	1380	97540.88	102702.16
135614000	1390	97562.62	100583.97
136520000	1400	97510.32	90266.02
137500000	1410	97511.09	97619.28
138510000	1420	97537.58	101283.59
139430000	1430	97502.27	92462.31
140343000	1440	97457.57	91081.40
141316000	1450	97453.06	96806.29
142207000	1460	97400.12	89673.91
143005000	1470	97278.87	79616.88
143999000	1480	97290.71	99023.71
144910000	1490	97254.84	91899.53
145785000	1500	97183.65	86676.57
146719000	1510	97163.49	94115.28
147760000	1520	97206.05	103602.71
148785000	1530	97242.75	102839.37
149764000	1540	97245.94	97733.85
150799000	1550	97288.55	103873.95
151694000	1560	97237.06	89276.81
152706000	1570	97259.21	100696.52
153645000	1580	97242.93	94666.80
154499000	1590	97166.62	85144.57
155470000	1600	97165.29	96954.57
156395000	1610	97139.57	93002.21
157366000	1620	97137.65	96828.88
158377000	1630	97160.47	100847.88
159301000	1640	97129.31	92068.55
160239000	1650	97110.07	93950.32
161258000	1660	97137.81	101706.76
162231000	1670	97141.98	97838.11
163255000	1680	97172.76	102307.92
164238000	1690	97178.68	98172.38
165210000	1700	97179.61	97336.27
166241000	1710	97215.37	103306.61
167132000	1720	97167.17	88939.91
168114000	1730	97174.82	98495.49
169042000	1740	97147.22	92393.47
170063000	1750	97174.41	101896.21
171004000	1760	97160.76	94753.80
172000000	1770	97173.55	99421.04
173017000	1780	97197.67	101456.50
173954000	1790	97177.97	93671.90
174900000	1800	97166.18	95046.72
175866000	1810	97160.96	96224.72
176886000	1820	97189.74	102419.92
177887000	1830	97204.42	99870.30
178786000	1840	97161.87	89417.15
179829000	1850	97203.55	104919.02
180837000	1860	97222.36	100699.30
181744000	1870	97188.06	90799.88
182712000	1880	97184.75	96568.24
183712000	1890	97201.91	100441.94
184650000	1900	97183.24	93659.51
185546000	1910	97142.01	89332.00
186545000	1920	97155.62	99750.37
187510000	1930	97150.86	96240.15
188400000	1940	97112.75	89699.66
189400000	1950	97126.51	99790.44
190409000	1960	97145.71	100889.91
191392000	1970	97148.42	97674.88
192297000	1980	97118.91	91257.44
193208000	1990	97087.45	90872.82
194249000	2000	97119.30	103417.44
195265000	2010	97143.33	101967.08
196116000	2020	97082.76	84930.14
196984000	2030	97035.54	87429.49
197942000	2040	97027.78	95456.36
198897000	2050	97018.81	95195.37
199849000	2060	97013.28	95871.10
200801000	2070	97003.21	94934.18
201707000	2080	96971.82	90482.37
202689000	2090	96976.30	97906.28
203728000	2100	97011.58	104422.11
204734000	2110	97029.37	100771.31
205688000	2120	97020.72	95200.08
206653000	2130	97016.32	96086.83
207670000	2140	97041.83	102520.16
208700000	2150	97068.37	102732.89
209736000	2160	97096.58	103135.89
210684000	2170	97087.12	95037.59
211726000	2180	97119.88	104231.27
212614000	2190	97083.66	89156.63
213608000	2200	97092.29	98974.41
214593000	2210	97097.52	98244.56
215490000	2220	97067.44	90368.73
216504000	2230	97085.21	101016.14
217341000	2240	97025.59	83725.12
218256000	2250	96998.70	91008.55
219263000	2260	97018.55	101522.33
220228000	2270	97015.16	96249.75
221164000	2280	96999.16	93375.90
222200000	2290	97026.54	103248.95
223223000	2300	97052.47	103031.52
224221000	2310	97065.20	100000.00
225183000	2320	97060.76	96036.74
226206000	2330	97080.33	101588.88
226992000	2340	97003.80	79066.49
227991000	2350	97014.02	99393.10
228988000	2360	97026.96	100080.31
229876000	2370	96993.72	89120.84
230886000	2380	97009.46	100728.03
231824000	2390	96994.08	93351.91
232691000	2400	96954.18	87346.36
233624000	2410	96935.88	92577.89
234561000	2420	96923.47	93925.42
235562000	2430	96938.66	100633.36
236557000	2440	96947.44	99073.98
237579000	2450	96969.60	102384.29
238513000	2460	96954.45	93250.80
239543000	2470	96978.22	102814.93
240564000	2480	97001.26	102726.63
241549000	2490	97005.76	98117.34
242468000	2500	96986.77	92241.29
243428000	2510	96983.11	96067.25
244420000	2520	96989.64	98618.15
245368000	2530	96983.09	95324.28
246383000	2540	96999.46	101125.83
247328000	2550	96987.80	94039.21
248242000	2560	96967.90	91868.53
249236000	2570	96975.63	98944.85
250228000	2580	96986.69	99849.02
251208000	2590	96989.90	97814.15
252149000	2600	96977.21	93706.43
253081000	2610	96964.82	93724.86
254091000	2620	96978.00	100397.61
255111000	2630	96999.46	102657.00
256118000	2640	97010.72	99950.37
257084000	2650	97012.43	97467.46
258058000	2660	97012.97	97157.11
258952000	2670	96982.75	88981.79
259868000	2680	96965.60	92348.02
260733000	2690	96925.79	86284.29
261626000	2700	96895.79	88864.56
262614000	2710	96902.14	98612.64
263557000	2720	96894.14	94716.75
264381000	2730	96840.41	82251.95
265411000	2740	96864.76	103548.81
266394000	2750	96869.38	98133.17
267365000	2760	96868.25	96559.27
268381000	2770	96887.12	102120.82
269410000	2780	96909.27	103054.58
270449000	2790	96933.42	103630.56
271422000	2800	96933.83	97047.68
272444000	2810	96953.02	102333.03
273334000	2820	96925.92	89285.71
274324000	2830	96931.91	98615.40
275274000	2840	96924.36	94791.46
276179000	2850	96903.18	90863.45
277129000	2860	96895.98	94848.24
278151000	2870	96913.99	102057.12
279067000	2880	96897.59	92162.19
280029000	2890	96894.51	96007.98
280988000	2900	96889.91	95565.52
281995000	2910	96902.37	100509.03
283017000	2920	96922.40	102785.88
284036000	2930	96938.36	101585.09
284964000	2940	96923.73	92642.51
285980000	2950	96941.62	102233.85
287004000	2960	96958.35	101870.27
288028000	2970	96978.86	103090.71
288873000	2980	96935.46	84104.71
289829000	2990	96932.74	96119.04
290801000	3000	96932.37	96822.39
291719000	3010	96914.55	91580.21
292735000	3020	96931.12	101936.39
293680000	3030	96922.33	94273.74
294626000	3040	96915.11	94723.14
295632000	3050	96925.89	100189.22
296654000	3060	96944.04	102497.24
297617000	3070	96940.90	95983.26
298521000	3080	96921.36	90890.81
299497000	3090	96922.12	97153.10
300535000	3100	96943.80	103634.19
301507000	3110	96946.90	97914.78
302522000	3120	96960.53	101186.32
303551000	3130	96978.86	102684.36
304403000	3140	96942.36	85482.09
305319000	3150	96924.70	91389.80
306309000	3160	96930.53	98762.97
307205000	3170	96908.81	90014.06
308135000	3180	96895.60	92721.83
309081000	3190	96887.77	94401.76
309985000	3200	96869.77	91083.12
310992000	3210	96881.16	100519.07
311946000	3220	96875.11	94944.27
312893000	3230	96867.96	94567.61
313786000	3240	96846.57	89893.30
314815000	3250	96864.01	102490.04
315841000	3260	96883.36	103208.93
316836000	3270	96890.53	99222.18
317885000	3280	96915.30	105026.03
318746000	3290	96881.57	85851.03
319713000	3300	96879.91	96333.93
320716000	3310	96890.97	100551.38
321673000	3320	96888.64	96113.29
322583000	3330	96869.42	90520.24
323600000	3340	96883.50	101567.96
324555000	3350	96881.02	96047.47
325446000	3360	96856.19	88586.20
326393000	3370	96851.57	95290.80
327384000	3380	96857.17	98734.68
328358000	3390	96858.34	97254.12
329384000	3400	96875.85	102826.22
330313000	3410	96863.62	92714.57
331305000	3420	96870.09	99071.21
332312000	3430	96883.29	101430.30
333325000	3440	96894.69	100785.99
334181000	3450	96863.86	86186.07
335117000	3460	96853.06	93143.60
336104000	3470	96859.52	99106.34
337095000	3480	96864.76	98675.69
337991000	3490	96845.31	90041.20
338974000	3500	96847.86	97733.15
339926000	3510	96842.53	94981.54
340834000	3520	96825.92	90981.96
341882000	3530	96847.96	104590.82
342912000	3540	96867.33	103757.43
343943000	3550	96884.32	102883.94
344882000	3560	96874.84	93525.90
345783000	3570	96857.52	90652.98
346817000	3580	96873.71	102609.90
347842000	3590	96891.22	103201.77
348744000	3600	96870.91	89626.39
349677000	3610	96863.01	93995.57
350660000	3620	96866.15	97996.21
351565000	3630	96848.05	90310.35
352511000	3640	96841.13	94335.86
353455000	3650	96835.16	94655.57
354392000	3660	96827.25	93934.84
355286000	3670	96806.78	89319.61
356301000	3680	96818.56	101125.83
357233000	3690	96810.82	93942.14
358202000	3700	96809.31	96255.09
359203000	3710	96817.95	100009.99
360234000	3720	96836.37	103711.90
361231000	3730	96843.42	99461.29
362233000	3740	96851.93	100019.96
363255000	3750	96865.96	102108.10
364087000	3760	96831.55	83828.72
365014000	3770	96819.30	92238.81
365989000	3780	96820.62	97315.10
366982000	3790	96826.70	99121.58
367889000	3800	96811.98	91201.61
368803000	3810	96797.16	91181.17
369805000	3820	96806.78	100481.35
370838000	3830	96822.72	102888.45
371776000	3840	96814.47	93659.51
372715000	3850	96808.84	94628.64
373679000	3860	96806.68	95977.70
374710000	3870	96821.81	102638.13
375731000	3880	96837.09	102788.68
376691000	3890	96834.06	95665.17
377657000	3900	96832.82	96349.49
378668000	3910	96845.69	101905.05
379712000	3920	96864.59	104243.63
380549000	3930	96830.60	83532.93
381515000	3940	96829.42	96368.72
382466000	3950	96826.71	95751.11
383432000	3960	96825.94	96522.78
384333000	3970	96807.93	89705.30
385272000	3980	96800.19	93731.28
386222000	3990	96796.91	95486.98
387172000	4000	96791.81	94763.09
388070000	4010	96773.17	89353.23
389087000	4020	96787.16	102437.55
390122000	4030	96803.17	103221.30
391142000	4040	96816.18	102061.24
392070000	4050	96805.40	92467.12
393097000	4060	96819.56	102546.18
394087000	4070	96826.61	99707.93
394959000	4080	96802.49	87008.58
395902000	4090	96797.20	94631.21
396909000	4100	96805.87	100338.78
397818000	4110	96790.58	90546.87
398757000	4120	96785.30	94600.04
399696000	4130	96776.58	93210.24
400507000	4140	96740.63	81770.52
401433000	4150	96730.26	92442.85
402461000	4160	96743.90	102380.24
403482000	4170	96758.04	102674.98
404442000	4180	96755.35	95636.58
405380000	4190	96747.95	93659.51
406394000	4200	96760.27	101950.53
407443000	4210	96778.68	104482.07
408473000	4220	96792.94	102784.15
409467000	4230	96798.92	99320.54
410404000	4240	96792.25	93963.10
411428000	4250	96804.70	102063.19
412358000	4260	96796.90	93467.34
413326000	4270	96795.91	96375.95
414338000	4280	96806.90	101514.70
415238000	4290	96790.45	89766.61
416253000	4300	96801.02	101327.74
417255000	4310	96809.76	100582.21
418177000	4320	96798.13	91805.24
419091000	4330	96787.47	92146.39
420090000	4340	96794.42	99800.20
421101000	4350	96802.87	100447.09
422128000	4360	96818.22	103549.10
423103000	4370	96818.78	97063.22
424133000	4380	96832.71	102917.67
425156000	4390	96844.95	102197.80
426180000	4400	96858.65	102904.23
427088000	4410	96843.92	90393.23
427983000	4420	96828.01	89787.32
428898000	4430	96815.46	91280.93
429680000	4440	96774.14	78419.57
430639000	4450	96771.24	95489.40
431625000	4460	96775.32	98590.14
432572000	4470	96771.09	94880.27
433356000	4480	96729.80	78298.21
434302000	4490	96724.82	94496.05
435342000	4500	96740.67	103844.23
436322000	4510	96744.66	98551.89
437252000	4520	96735.03	92417.77
438244000	4530	96742.09	99959.69
439280000	4540	96757.20	103600.00
440279000	4550	96763.00	99383.21
441152000	4560	96743.39	87773.98
442160000	4570	96751.89	100618.89
443149000	4580	96755.63	98456.94
444106000	4590	96754.99	96462.05
445078000	4600	96755.60	97035.04
446034000	4610	96753.05	95580.88
446982000	4620	96749.31	95018.54
447929000	4630	96744.21	94397.93
448952000	4640	96755.54	101983.85
449913000	4650	96755.40	96689.81
450862000	4660	96751.27	94833.62
451785000	4670	96741.39	92143.36
452791000	4680	96749.20	100389.18
453826000	4690	96762.79	103097.92
454851000	4700	96774.83	102418.07
455745000	4710	96759.98	89750.03
456687000	4720	96755.68	94720.97
457667000	4730	96757.51	97619.28
458674000	4740	96765.24	100408.81
459643000	4750	96766.25	97250.10
460616000	4760	96766.26	96767.78
461527000	4770	96756.06	91862.46
462496000	4780	96755.88	96668.00
463538000	4790	96770.17	103557.94
464533000	4800	96777.37	100251.89
465456000	4810	96767.74	92152.56
466451000	4820	96772.94	99271.68
467461000	4830	96781.81	101060.64
468491000	4840	96794.22	102773.90
469411000	4850	96785.53	92555.33
470433000	4860	96796.10	101904.48
471381000	4870	96791.38	94507.03
472344000	4880	96789.98	96107.78
473317000	4890	96791.71	97641.75
474222000	4900	96778.54	90346.41
475134000	4910	96768.44	91787.44
476050000	4920	96758.11	91682.51
476988000	4930	96751.89	93696.93
477981000	4940	96756.19	98864.99
478943000	4950	96754.32	95835.82
479880000	4960	96749.69	94436.61
480902000	4970	96759.47	101580.36
481924000	4980	96771.60	102837.59
482908000	4990	96773.81	97871.49
483930000	5000	96785.73	102765.21
484952000	5010	96795.71	101762.42
485977000	5020	96807.90	102942.65
486921000	5030	96803.30	94494.49
487808000	5040	96786.59	88408.25
488784000	5050	96787.28	97133.76
489715000	5060	96780.93	93558.44
490621000	5070	96768.44	90455.27
491552000	5080	96760.59	92793.78
492470000	5090	96751.13	91937.91
493464000	5100	96757.02	99769.15
494494000	5110	96769.07	102907.38
495516000	5120	96779.41	102057.12
496527000	5130	96787.79	101079.78
497470000	5140	96783.46	94555.30
498407000	5150	96776.20	93067.14
499414000	5160	96785.36	101542.81
500379000	5170	96784.11	96144.27
501371000	5180	96788.31	98952.62
502334000	5190	96787.02	96117.38
503189000	5200	96765.76	85705.69
504165000	5210	96767.10	97463.55
505146000	5220	96771.02	98831.35
506033000	5230	96754.81	88329.02
506976000	5240	96749.78	94121.17
507960000	5250	96752.57	98213.39
508929000	5260	96752.83	96890.31
509961000	5270	96766.22	103854.28
510939000	5280	96767.21	97284.39
511882000	5290	96762.86	94460.58
512884000	5300	96770.24	100693.40
513926000	5310	96783.83	103971.26
514959000	5320	96795.35	102888.45
515872000	5330	96786.11	91841.87
516922000	5340	96801.84	105199.88
517772000	5350	96778.94	84610.79
518703000	5360	96771.41	92756.80
519686000	5370	96774.06	98191.99
520563000	5380	96758.45	88318.23
521473000	5390	96747.29	90754.96
522451000	5400	96748.63	97468.61
523402000	5410	96746.83	95770.39
524254000	5420	96724.05	84498.66
525181000	5430	96717.88	93353.47
526143000	5440	96716.40	95912.26
527167000	5450	96727.14	102584.65
528068000	5460	96714.58	89884.28
529061000	5470	96720.46	99949.67
530001000	5480	96715.09	93784.30
531033000	5490	96727.15	103344.68
531929000	5500	96714.01	89510.49
532848000	5510	96705.47	92001.20
533817000	5520	96704.33	96083.29
534784000	5530	96705.72	97479.84
535712000	5540	96697.71	92292.39
536729000	5550	96706.46	101547.68
537707000	5560	96709.54	98429.95
538609000	5570	96697.04	89778.04
539569000	5580	96695.41	95789.26
540597000	5590	96707.42	103451.75
541636000	5600	96719.16	103239.27
542627000	5610	96724.33	99638.05
543554000	5620	96716.98	92598.14
544537000	5630	96718.95	97820.68
545551000	5640	96728.18	101950.53
546571000	5650	96737.13	101776.09
547564000	5660	96742.40	99728.83
548408000	5670	96720.34	84256.76
549370000	5680	96718.52	95692.83
550299000	5690	96712.07	93039.56
551191000	5700	96699.87	89720.38
552147000	5710	96696.86	94992.05
553109000	5720	96697.09	96829.39
554050000	5730	96692.10	93846.61
555011000	5740	96690.45	95745.74
556040000	5750	96700.98	102735.62
556981000	5760	96697.77	94839.75
557880000	5770	96685.24	89497.26
558922000	5780	96697.99	104043.93
559962000	5790	96711.67	104669.89
560991000	5800	96721.77	102551.33
561961000	5810	96721.80	96738.81
562845000	5820	96708.40	88879.95
563768000	5830	96700.57	92152.56
564763000	5840	96704.55	99014.83
565699000	5850	96700.40	94259.82
566638000	5860	96694.37	93191.74
567574000	5870	96689.72	93957.04
568597000	5880	96698.56	101861.99
569471000	5890	96683.87	87989.53
570413000	5900	96679.25	93965.09
571353000	5910	96674.46	93849.84
572308000	5920	96672.64	95595.60
573223000	5930	96663.51	91271.82
574238000	5940	96672.75	102194.93
575223000	5950	96675.68	98411.43
576247000	5960	96684.31	101789.26
577149000	5970	96674.68	90890.77
578091000	5980	96670.27	94040.13
579102000	5990	96677.29	100868.00
580125000	6000	96686.05	101912.73
581093000	6010	96686.72	97091.27
582036000	6020	96683.48	94726.27
583069000	6030	96693.19	102490.33
584103000	6040	96705.03	103877.84
585040000	6050	96700.36	93878.37
585996000	6060	96698.08	95323.56
587008000	6070	96705.55	101230.37
588026000	6080	96713.37	101444.94
589037000	6090	96721.15	101465.27
589959000	6100	96713.26	91924.23
590946000	6110	96717.02	99016.85
591970000	6120	96726.70	102656.64
592959000	6130	96729.91	98692.75
593795000	6140	96708.09	83366.57
594750000	6150	96707.16	96134.49
595742000	6160	96711.07	99110.80
596606000	6170	96694.13	86279.21
597528000	6180	96686.49	91979.25
598506000	6190	96688.66	98035.28
599329000	6200	96664.97	82045.66
600279000	6210	96663.24	95583.06
601314000	6220	96673.59	103077.38
602325000	6230	96681.35	101526.41
603287000	6240	96680.25	95998.40
604251000	6250	96679.79	96390.36
605282000	6260	96689.44	102699.47
606317000	6270	96699.98	103283.11
607308000	6280	96705.05	99909.27
608194000	6290	96691.47	88203.09
609143000	6300	96688.29	94691.68
610149000	6310	96694.37	100519.58
611092000	6320	96690.41	94196.38
611991000	6330	96680.91	90625.00
612922000	6340	96674.89	92877.09
613899000	6350	96675.85	97281.69
614935000	6360	96687.25	103953.44
615932000	6370	96691.89	99640.22
616882000	6380	96689.57	95209.46
617842000	6390	96688.78	96182.75
618850000	6400	96694.24	100158.98
619875000	6410	96703.83	102860.01
620892000	6420	96711.40	101557.82
621884000	6430	96714.56	98735.94
622903000	6440	96723.66	102618.33
623886000	6450	96725.73	98054.86
624786000	6460	96716.07	90452.26
625759000	6470	96715.97	96652.43
626737000	6480	96717.24	97536.65
627640000	6490	96708.57	91046.58
628590000	6500	96705.65	94810.38
629613000	6510	96713.72	101943.20
630530000	6520	96705.75	91526.10
631434000	6530	96697.14	91046.43
632412000	6540	96698.21	97390.96
633412000	6550	96702.66	99601.59
634417000	6560	96709.58	101279.85
635383000	6570	96708.98	96311.07
636324000	6580	96704.82	93977.83
637322000	6590	96709.27	99630.63
638200000	6600	96695.55	87668.50
639037000	6610	96677.20	84460.14
639857000	6620	96654.89	81918.08
640000000	6626	96584.34	22640.91
