elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	921.86	921.86	0.00	0.00
20	947.20	972.53	0.00	0.00
30	954.94	970.43	0.00	0.00
40	960.29	976.32	0.00	0.00
50	963.99	978.82	0.00	0.00
60	967.61	985.72	0.00	0.00
70	970.37	986.91	0.00	0.00
80	971.07	975.94	0.00	0.00
90	972.53	984.22	0.00	0.00
100	971.09	958.04	0.00	0.00
110	965.65	911.30	0.00	0.00
120	959.98	897.73	0.00	0.00
130	961.28	976.82	0.00	0.00
140	963.15	987.42	0.00	0.00
150	963.79	972.84	0.00	0.00
160	964.84	980.52	0.00	0.00
170	966.22	988.50	0.00	0.00
180	967.72	993.11	0.00	0.00
190	968.08	974.54	0.00	0.00
200	964.96	905.79	0.00	0.00
210	960.97	881.21	0.00	0.00
220	957.80	891.41	0.00	0.00
230	958.35	970.24	0.00	0.00
240	959.53	986.82	0.00	0.00
250	960.81	991.83	0.00	0.00
260	962.00	991.51	0.00	0.00
270	962.91	986.61	0.00	0.00
280	964.09	995.90	0.00	0.00
290	964.82	985.21	0.00	0.00
300	964.38	951.64	0.00	0.00
310	961.58	877.61	0.00	0.00
320	959.12	882.91	0.00	0.00
330	959.26	963.74	0.00	0.00
340	959.82	978.62	0.00	0.00
350	960.31	976.92	0.00	0.00
360	961.22	993.01	0.00	0.00
370	962.02	990.91	0.00	0.00
380	962.54	981.63	0.00	0.00
390	963.07	983.32	0.00	0.00
400	963.24	969.73	0.00	0.00
410	960.90	867.45	0.00	0.00
420	958.96	878.67	0.00	0.00
430	957.77	908.05	0.00	0.00
440	958.11	972.63	0.00	0.00
450	958.79	988.51	0.00	0.00
460	959.44	988.71	0.00	0.00
470	960.04	987.81	0.00	0.00
480	960.61	987.01	0.00	0.00
490	961.14	986.61	0.00	0.00
500	961.33	970.64	0.00	0.00
510	959.46	865.26	0.00	0.00
520	957.85	875.67	0.00	0.00
530	957.86	958.75	0.00	0.00
540	958.58	996.30	0.00	0.00
550	959.07	985.71	0.00	0.00
560	959.01	955.66	0.00	0.00
570	959.42	982.42	0.00	0.00
580	959.95	990.32	0.00	0.00
590	960.37	984.47	0.00	0.00
600	960.32	957.34	0.00	0.00
610	958.65	858.53	0.00	0.00
620	957.18	867.94	0.00	0.00
630	957.11	952.67	0.00	0.00
640	957.67	992.81	0.00	0.00
650	958.01	980.22	0.00	0.00
660	957.34	913.69	0.00	0.00
670	956.72	915.47	0.00	0.00
680	957.03	978.51	0.00	0.00
690	957.50	989.31	0.00	0.00
700	957.91	985.82	0.00	0.00
710	956.72	873.53	0.00	0.00
720	955.56	873.34	0.00	0.00
730	955.42	945.38	0.00	0.00
740	955.90	991.31	0.00	0.00
750	956.40	992.81	0.00	0.00
760	956.79	986.22	0.00	0.00
770	957.09	980.13	0.00	0.00
780	957.49	988.14	0.00	0.00
790	957.80	982.22	0.00	0.00
800	957.89	964.53	0.00	0.00
810	956.61	854.26	0.00	0.00
820	955.50	866.29	0.00	0.00
830	955.31	939.55	0.00	0.00
840	955.73	990.92	0.00	0.00
850	955.92	971.43	0.00	0.00
860	956.21	981.12	0.00	0.00
870	956.43	975.32	0.00	0.00
880	956.74	983.72	0.00	0.00
890	956.96	975.93	0.00	0.00
900	956.85	947.29	0.00	0.00
910	955.75	856.67	0.00	0.00
920	954.64	854.23	0.00	0.00
930	954.06	900.50	0.00	0.00
940	954.34	980.03	0.00	0.00
950	954.72	990.02	0.00	0.00
960	954.93	975.52	0.00	0.00
970	955.30	990.11	0.00	0.00
980	955.57	981.82	0.00	0.00
990	955.80	978.72	0.00	0.00
1000	955.94	969.73	0.00	0.00
1010	954.97	856.60	0.00	0.00
1020	953.97	853.23	0.00	0.00
1030	953.49	904.98	0.00	0.00
1040	953.84	989.71	0.00	0.00
1050	954.28	999.80	0.00	0.00
1060	954.60	987.82	0.00	0.00
1070	954.89	985.91	0.00	0.00
1080	955.26	995.26	0.00	0.00
1090	955.57	989.31	0.00	0.00
1100	955.79	979.32	0.00	0.00
1110	954.97	864.62	0.00	0.00
1120	954.08	855.53	0.00	0.00
1130	953.74	915.72	0.00	0.00
1140	954.01	984.75	0.00	0.00
1150	954.24	980.72	0.00	0.00
1160	954.08	935.82	0.00	0.00
1170	953.75	914.41	0.00	0.00
1180	953.94	976.32	0.00	0.00
1190	954.15	978.72	0.00	0.00
1200	954.42	986.62	0.00	0.00
1210	953.87	888.40	0.00	0.00
1220	953.11	861.64	0.00	0.00
1230	952.67	898.21	0.00	0.00
1240	952.90	981.64	0.00	0.00
1250	953.21	991.51	0.00	0.00
1260	953.37	974.04	0.00	0.00
1270	953.58	980.03	0.00	0.00
1280	953.77	978.12	0.00	0.00
1290	954.06	990.21	0.00	0.00
1300	954.30	986.21	0.00	0.00
1310	953.81	889.03	0.00	0.00
1320	953.09	859.95	0.00	0.00
1330	952.61	888.08	0.00	0.00
1340	952.79	977.33	0.00	0.00
1350	953.02	983.03	0.00	0.00
1360	953.26	985.92	0.00	0.00
1370	953.46	981.12	0.00	0.00
1380	953.62	974.73	0.00	0.00
1390	953.55	944.66	0.00	0.00
1400	953.75	980.24	0.00	0.00
