elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	876.48	876.48	0.00	0.00
20	930.24	984.11	0.00	0.00
30	943.49	970.03	0.00	0.00
40	951.71	976.34	0.00	0.00
50	955.83	972.32	0.00	0.00
60	957.34	964.93	0.00	0.00
70	959.13	969.83	0.00	0.00
80	960.24	968.11	0.00	0.00
90	960.42	961.83	0.00	0.00
100	962.91	985.31	0.00	0.00
110	965.78	994.51	0.00	0.00
120	966.93	979.53	0.00	0.00
130	969.38	998.80	0.00	0.00
140	971.05	992.71	0.00	0.00
150	971.80	982.24	0.00	0.00
160	971.83	972.34	0.00	0.00
170	972.63	985.57	0.00	0.00
180	974.06	998.30	0.00	0.00
190	974.50	982.40	0.00	0.00
200	975.50	994.57	0.00	0.00
210	975.80	981.92	0.00	0.00
220	976.28	986.25	0.00	0.00
230	976.15	973.38	0.00	0.00
240	976.40	982.12	0.00	0.00
250	976.68	983.45	0.00	0.00
260	976.93	983.12	0.00	0.00
270	977.33	987.61	0.00	0.00
280	977.73	988.80	0.00	0.00
290	978.06	987.05	0.00	0.00
300	978.20	982.35	0.00	0.00
310	978.33	982.33	0.00	0.00
320	978.53	984.56	0.00	0.00
330	978.68	983.63	0.00	0.00
340	978.93	987.27	0.00	0.00
350	979.59	1001.91	0.00	0.00
360	980.35	1006.98	0.00	0.00
370	980.83	998.30	0.00	0.00
380	981.04	988.61	0.00	0.00
390	981.34	992.91	0.00	0.00
400	981.44	985.32	0.00	0.00
410	981.54	985.25	0.00	0.00
420	981.83	993.81	0.00	0.00
430	981.73	977.53	0.00	0.00
440	981.73	981.82	0.00	0.00
450	981.48	970.69	0.00	0.00
460	981.65	989.01	0.00	0.00
470	981.63	980.82	0.00	0.00
480	981.54	977.41	0.00	0.00
490	981.54	981.51	0.00	0.00
500	981.51	980.07	0.00	0.00
510	981.67	989.43	0.00	0.00
520	981.70	983.32	0.00	0.00
530	981.33	961.80	0.00	0.00
540	981.61	996.70	0.00	0.00
550	981.94	999.50	0.00	0.00
560	982.02	986.32	0.00	0.00
570	982.21	992.91	0.00	0.00
580	982.16	979.58	0.00	0.00
590	982.25	987.10	0.00	0.00
600	982.42	992.31	0.00	0.00
610	982.63	995.50	0.00	0.00
620	982.72	988.51	0.00	0.00
630	982.83	989.21	0.00	0.00
640	983.02	995.01	0.00	0.00
650	982.98	980.43	0.00	0.00
660	982.92	979.02	0.00	0.00
670	982.91	982.44	0.00	0.00
680	982.90	981.98	0.00	0.00
690	983.07	994.56	0.00	0.00
700	983.14	988.12	0.00	0.00
710	983.01	974.40	0.00	0.00
720	983.05	985.24	0.00	0.00
730	983.25	998.30	0.00	0.00
740	983.32	988.03	0.00	0.00
750	983.31	982.81	0.00	0.00
760	983.26	979.34	0.00	0.00
770	983.04	966.74	0.00	0.00
780	983.09	986.88	0.00	0.00
790	982.93	970.43	0.00	0.00
800	983.05	992.41	0.00	0.00
810	983.08	985.41	0.00	0.00
820	983.16	989.83	0.00	0.00
830	983.17	983.83	0.00	0.00
840	983.21	986.40	0.00	0.00
850	983.42	1001.00	0.00	0.00
860	983.29	972.52	0.00	0.00
870	983.34	987.15	0.00	0.00
880	983.44	992.51	0.00	0.00
890	983.50	988.32	0.00	0.00
900	983.54	987.71	0.00	0.00
910	983.55	984.45	0.00	0.00
920	983.62	989.81	0.00	0.00
