elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	132.73	132.73	0.00	0.00
20	151.32	169.95	0.00	0.00
30	161.26	181.17	0.00	0.00
40	168.61	190.65	0.00	0.00
50	174.87	199.92	0.00	0.00
60	179.68	203.74	0.00	0.00
70	183.81	208.61	0.00	0.00
80	187.77	215.53	0.00	0.00
90	191.13	218.26	0.00	0.00
100	193.88	218.45	0.00	0.00
110	196.17	219.09	0.00	0.00
120	198.52	224.32	0.00	0.00
130	200.43	223.58	0.00	0.00
140	202.51	229.54	0.00	0.00
150	204.21	227.92	0.00	0.00
160	205.40	223.21	0.00	0.00
170	206.53	224.62	0.00	0.00
180	207.53	224.52	0.00	0.00
190	208.47	225.35	0.00	0.00
200	209.35	226.19	0.00	0.00
210	210.23	227.74	0.00	0.00
220	211.37	235.60	0.00	0.00
230	211.93	224.06	0.00	0.00
240	212.51	225.92	0.00	0.00
250	213.06	226.21	0.00	0.00
260	213.56	226.23	0.00	0.00
270	214.01	225.47	0.00	0.00
280	214.52	228.32	0.00	0.00
290	214.94	226.72	0.00	0.00
300	215.32	226.52	0.00	0.00
310	215.59	223.62	0.00	0.00
320	215.90	225.50	0.00	0.00
330	216.29	228.61	0.00	0.00
340	216.64	228.42	0.00	0.00
350	216.95	227.52	0.00	0.00
360	217.22	226.64	0.00	0.00
370	217.42	224.45	0.00	0.00
380	217.58	223.46	0.00	0.00
390	217.75	224.16	0.00	0.00
400	218.01	228.15	0.00	0.00
410	218.27	228.69	0.00	0.00
420	218.42	224.69	0.00	0.00
430	218.59	225.82	0.00	0.00
440	218.87	230.74	0.00	0.00
450	219.09	228.92	0.00	0.00
460	219.35	231.15	0.00	0.00
470	219.70	235.70	0.00	0.00
480	220.03	235.19	0.00	0.00
490	220.31	233.95	0.00	0.00
500	220.59	234.34	0.00	0.00
510	220.82	232.30	0.00	0.00
520	220.99	229.53	0.00	0.00
530	221.02	223.04	0.00	0.00
540	221.12	226.42	0.00	0.00
550	221.23	226.76	0.00	0.00
560	221.34	227.30	0.00	0.00
570	221.45	228.02	0.00	0.00
580	221.57	228.02	0.00	0.00
590	221.71	230.07	0.00	0.00
600	221.86	230.98	0.00	0.00
610	222.04	232.35	0.00	0.00
620	222.14	228.44	0.00	0.00
630	222.32	233.18	0.00	0.00
640	222.51	234.87	0.00	0.00
650	222.66	232.15	0.00	0.00
