elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	1719.39	1719.39	0.00	0.00
20	1858.30	1997.60	0.00	0.00
30	1906.27	2002.30	0.00	0.00
40	1932.44	2010.98	0.00	0.00
50	1948.66	2013.59	0.00	0.00
60	1956.86	1998.09	0.00	0.00
70	1961.81	1991.44	0.00	0.00
80	1960.94	1954.76	0.00	0.00
90	1962.68	1976.58	0.00	0.00
100	1962.32	1959.05	0.00	0.00
110	1964.76	1989.22	0.00	0.00
120	1967.23	1994.31	0.00	0.00
130	1969.06	1991.16	0.00	0.00
140	1970.00	1982.17	0.00	0.00
150	1971.92	1998.99	0.00	0.00
160	1970.48	1949.09	0.00	0.00
170	1972.62	2006.79	0.00	0.00
180	1972.48	1970.06	0.00	0.00
190	1974.62	2013.62	0.00	0.00
200	1975.10	1984.12	0.00	0.00
210	1975.86	1991.05	0.00	0.00
220	1976.40	1987.81	0.00	0.00
230	1976.71	1983.45	0.00	0.00
240	1977.99	2007.28	0.00	0.00
250	1978.55	1992.01	0.00	0.00
260	1979.23	1996.38	0.00	0.00
270	1978.85	1969.19	0.00	0.00
280	1979.20	1988.41	0.00	0.00
290	1978.92	1971.25	0.00	0.00
300	1979.48	1995.42	0.00	0.00
310	1980.15	2000.30	0.00	0.00
320	1980.45	1989.71	0.00	0.00
330	1980.15	1970.66	0.00	0.00
340	1980.57	1994.23	0.00	0.00
350	1980.63	1982.67	0.00	0.00
360	1981.05	1995.91	0.00	0.00
370	1981.46	1996.38	0.00	0.00
380	1980.76	1954.90	0.00	0.00
390	1981.38	2004.90	0.00	0.00
400	1981.64	1991.71	0.00	0.00
410	1981.97	1995.30	0.00	0.00
420	1981.76	1972.77	0.00	0.00
430	1981.42	1967.18	0.00	0.00
440	1982.08	2010.68	0.00	0.00
450	1982.14	1984.66	0.00	0.00
460	1982.23	1986.24	0.00	0.00
470	1982.44	1992.31	0.00	0.00
480	1982.90	2004.30	0.00	0.00
490	1982.91	1983.14	0.00	0.00
500	1983.35	2005.44	0.00	0.00
510	1983.27	1979.04	0.00	0.00
520	1983.64	2002.40	0.00	0.00
530	1983.66	1984.86	0.00	0.00
540	1983.95	1999.39	0.00	0.00
550	1983.80	1976.03	0.00	0.00
560	1984.15	2002.89	0.00	0.00
570	1984.45	2001.69	0.00	0.00
580	1984.48	1985.69	0.00	0.00
590	1984.59	1990.92	0.00	0.00
600	1984.55	1982.72	0.00	0.00
610	1984.30	1968.89	0.00	0.00
620	1984.21	1978.69	0.00	0.00
630	1984.65	2012.09	0.00	0.00
640	1984.93	2002.60	0.00	0.00
650	1985.15	1998.90	0.00	0.00
660	1985.44	2004.63	0.00	0.00
670	1985.86	2013.38	0.00	0.00
680	1985.64	1970.88	0.00	0.00
690	1986.07	2015.38	0.00	0.00
700	1986.13	1990.11	0.00	0.00
710	1985.87	1967.94	0.00	0.00
720	1986.14	2005.09	0.00	0.00
