elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	83.53	83.53	0.00	0.00
20	89.18	94.83	0.00	0.00
30	90.90	94.35	0.00	0.00
40	91.72	94.17	0.00	0.00
50	92.30	94.65	0.00	0.00
60	81.05	24.20	0.00	0.00
70	71.57	14.78	0.00	0.00
80	72.91	82.29	0.00	0.00
90	75.36	94.93	0.00	0.00
100	77.27	94.49	0.00	0.00
110	78.87	94.89	0.00	0.00
120	80.16	94.30	0.00	0.00
130	81.23	94.07	0.00	0.00
140	82.19	94.82	0.00	0.00
150	83.00	94.29	0.00	0.00
160	83.74	94.88	0.00	0.00
170	84.35	93.99	0.00	0.00
180	84.95	95.16	0.00	0.00
190	85.45	94.39	0.00	0.00
200	85.90	94.43	0.00	0.00
210	86.31	94.63	0.00	0.00
220	86.67	94.30	0.00	0.00
230	87.02	94.77	0.00	0.00
240	87.31	93.98	0.00	0.00
250	87.60	94.48	0.00	0.00
260	87.87	94.56	0.00	0.00
270	88.11	94.47	0.00	0.00
280	88.35	94.67	0.00	0.00
290	88.55	94.32	0.00	0.00
300	88.75	94.47	0.00	0.00
310	88.94	94.68	0.00	0.00
320	89.11	94.28	0.00	0.00
330	89.26	94.26	0.00	0.00
340	89.42	94.66	0.00	0.00
350	89.57	94.48	0.00	0.00
360	89.72	95.02	0.00	0.00
370	89.84	94.23	0.00	0.00
380	89.97	94.74	0.00	0.00
390	90.08	94.28	0.00	0.00
400	90.18	94.28	0.00	0.00
410	90.29	94.35	0.00	0.00
420	90.39	94.58	0.00	0.00
430	90.47	94.12	0.00	0.00
440	90.58	95.07	0.00	0.00
450	90.66	94.17	0.00	0.00
460	90.75	94.67	0.00	0.00
470	90.83	94.78	0.00	0.00
480	90.91	94.46	0.00	0.00
490	90.98	94.46	0.00	0.00
500	91.05	94.49	0.00	0.00
510	91.12	94.48	0.00	0.00
520	91.18	94.38	0.00	0.00
530	91.24	94.47	0.00	0.00
540	91.30	94.37	0.00	0.00
550	91.36	94.79	0.00	0.00
560	91.42	94.28	0.00	0.00
570	91.47	94.61	0.00	0.00
580	91.53	94.84	0.00	0.00
590	91.58	94.35	0.00	0.00
600	91.62	94.37	0.00	0.00
610	91.67	94.47	0.00	0.00
620	91.72	94.67	0.00	0.00
630	91.76	94.29	0.00	0.00
640	91.80	94.22	0.00	0.00
650	91.85	95.08	0.00	0.00
660	91.89	94.37	0.00	0.00
670	91.93	94.68	0.00	0.00
680	91.96	94.19	0.00	0.00
690	92.01	94.98	0.00	0.00
700	92.03	94.06	0.00	0.00
710	92.06	94.19	0.00	0.00
720	92.10	94.63	0.00	0.00
730	92.13	94.57	0.00	0.00
740	92.16	94.38	0.00	0.00
750	92.20	94.67	0.00	0.00
760	92.23	94.87	0.00	0.00
770	92.26	94.27	0.00	0.00
780	92.29	94.39	0.00	0.00
790	92.31	94.11	0.00	0.00
800	92.34	94.69	0.00	0.00
810	92.36	94.29	0.00	0.00
820	92.39	94.47	0.00	0.00
830	92.41	94.46	0.00	0.00
840	92.45	95.09	0.00	0.00
850	92.47	94.38	0.00	0.00
860	92.49	94.17	0.00	0.00
870	92.51	94.45	0.00	0.00
880	92.54	94.65	0.00	0.00
890	92.56	94.37	0.00	0.00
900	92.58	94.85	0.00	0.00
910	92.60	94.19	0.00	0.00
920	92.62	94.29	0.00	0.00
930	92.64	94.51	0.00	0.00
940	92.66	95.17	0.00	0.00
950	92.68	93.99	0.00	0.00
960	92.57	82.20	0.00	0.00
970	92.59	94.37	0.00	0.00
980	92.61	95.00	0.00	0.00
990	92.63	94.39	0.00	0.00
1000	92.65	94.50	0.00	0.00
1010	92.67	94.50	0.00	0.00
1020	92.69	94.54	0.00	0.00
1030	92.70	94.39	0.00	0.00
1040	92.72	94.87	0.00	0.00
1050	92.73	93.89	0.00	0.00
1060	92.75	94.70	0.00	0.00
1070	92.77	94.69	0.00	0.00
1080	92.79	94.50	0.00	0.00
1090	92.80	93.88	0.00	0.00
1100	92.82	94.85	0.00	0.00
1110	92.83	94.60	0.00	0.00
1120	92.85	94.49	0.00	0.00
1130	92.86	94.01	0.00	0.00
1140	92.87	94.74	0.00	0.00
1150	92.89	94.80	0.00	0.00
1160	92.91	94.87	0.00	0.00
1170	92.92	94.39	0.00	0.00
1180	92.93	94.13	0.00	0.00
1190	92.94	94.60	0.00	0.00
1200	92.95	94.30	0.00	0.00
1210	92.97	94.51	0.00	0.00
1220	92.98	94.48	0.00	0.00
1230	92.99	94.48	0.00	0.00
1240	93.01	94.78	0.00	0.00
1250	93.02	94.47	0.00	0.00
1260	93.03	94.60	0.00	0.00
1270	93.04	94.38	0.00	0.00
1280	93.05	94.40	0.00	0.00
1290	93.06	94.28	0.00	0.00
1300	93.07	94.39	0.00	0.00
1310	93.08	94.80	0.00	0.00
1320	93.10	94.67	0.00	0.00
1330	93.11	94.30	0.00	0.00
1340	93.12	94.61	0.00	0.00
1350	93.13	94.70	0.00	0.00
1360	93.14	94.29	0.00	0.00
1370	93.15	94.70	0.00	0.00
1380	93.15	93.89	0.00	0.00
1390	93.17	94.79	0.00	0.00
1400	93.18	94.69	0.00	0.00
1410	93.18	94.17	0.00	0.00
1420	93.19	94.38	0.00	0.00
1430	93.20	94.54	0.00	0.00
1440	93.21	94.99	0.00	0.00
1450	93.22	93.85	0.00	0.00
1460	93.23	94.89	0.00	0.00
1470	93.24	94.51	0.00	0.00
1480	93.25	94.79	0.00	0.00
1490	93.25	94.09	0.00	0.00
1500	93.26	94.47	0.00	0.00
1510	93.27	94.64	0.00	0.00
1520	93.28	94.80	0.00	0.00
1530	93.28	93.58	0.00	0.00
1540	93.29	94.78	0.00	0.00
1550	93.30	94.51	0.00	0.00
1560	93.31	95.02	0.00	0.00
1570	93.32	94.20	0.00	0.00
1580	93.32	94.31	0.00	0.00
1590	93.33	94.64	0.00	0.00
1600	93.34	94.69	0.00	0.00
1610	93.35	94.40	0.00	0.00
1620	93.35	94.20	0.00	0.00
1630	93.36	94.50	0.00	0.00
1640	93.37	95.00	0.00	0.00
1650	93.37	94.06	0.00	0.00
1660	93.38	94.93	0.00	0.00
1670	93.39	94.01	0.00	0.00
1680	93.39	94.58	0.00	0.00
1690	93.40	94.60	0.00	0.00
1700	93.41	94.39	0.00	0.00
1710	93.41	94.51	0.00	0.00
1720	93.42	94.68	0.00	0.00
1730	93.43	94.39	0.00	0.00
1740	93.43	94.79	0.00	0.00
1750	93.44	94.24	0.00	0.00
1760	93.44	94.29	0.00	0.00
1770	93.45	94.60	0.00	0.00
1780	93.46	94.50	0.00	0.00
1790	93.46	94.70	0.00	0.00
1800	93.47	94.71	0.00	0.00
1810	93.47	94.26	0.00	0.00
1820	93.48	94.49	0.00	0.00
1830	93.48	94.20	0.00	0.00
1840	93.49	95.03	0.00	0.00
1850	93.49	93.78	0.00	0.00
1860	93.48	91.69	0.00	0.00
1870	93.49	94.30	0.00	0.00
1880	93.49	94.68	0.00	0.00
1890	93.50	94.51	0.00	0.00
1900	93.51	94.59	0.00	0.00
1910	93.51	94.50	0.00	0.00
1920	93.52	94.39	0.00	0.00
1930	93.52	94.78	0.00	0.00
1940	93.53	94.20	0.00	0.00
1950	93.53	94.18	0.00	0.00
1960	93.54	95.10	0.00	0.00
1970	93.54	94.00	0.00	0.00
1980	93.54	94.66	0.00	0.00
1990	93.55	94.79	0.00	0.00
2000	93.56	94.61	0.00	0.00
2010	93.56	94.22	0.00	0.00
2020	93.57	94.70	0.00	0.00
2030	93.57	94.10	0.00	0.00
2040	93.57	94.69	0.00	0.00
2050	93.58	94.79	0.00	0.00
2060	93.58	93.70	0.00	0.00
2070	93.59	95.36	0.00	0.00
2080	93.59	93.95	0.00	0.00
2090	93.59	94.59	0.00	0.00
2100	93.60	94.69	0.00	0.00
2110	93.60	94.40	0.00	0.00
2120	93.61	94.08	0.00	0.00
2130	93.61	95.00	0.00	0.00
2140	93.62	94.21	0.00	0.00
2150	93.62	95.00	0.00	0.00
2160	93.62	94.24	0.00	0.00
2170	93.63	94.08	0.00	0.00
2180	93.63	94.90	0.00	0.00
2190	93.64	94.26	0.00	0.00
2200	93.64	94.49	0.00	0.00
2210	93.64	94.50	0.00	0.00
2220	93.65	94.40	0.00	0.00
2230	93.65	94.48	0.00	0.00
2240	93.65	94.60	0.00	0.00
2250	93.66	94.92	0.00	0.00
2260	93.66	94.40	0.00	0.00
2270	93.66	93.78	0.00	0.00
2280	93.67	94.47	0.00	0.00
2290	93.67	94.58	0.00	0.00
2300	93.68	94.70	0.00	0.00
2310	93.68	94.70	0.00	0.00
2320	93.68	94.30	0.00	0.00
2330	93.69	94.52	0.00	0.00
2340	93.69	94.59	0.00	0.00
2350	93.69	94.39	0.00	0.00
2360	93.69	93.90	0.00	0.00
2370	93.70	95.10	0.00	0.00
2380	93.70	94.19	0.00	0.00
2390	93.71	94.51	0.00	0.00
2400	93.71	94.91	0.00	0.00
2410	93.71	94.67	0.00	0.00
2420	93.72	94.23	0.00	0.00
2430	93.72	94.77	0.00	0.00
2440	93.72	94.20	0.00	0.00
2450	93.73	94.60	0.00	0.00
2460	93.73	94.59	0.00	0.00
2470	93.73	94.40	0.00	0.00
2480	93.74	94.60	0.00	0.00
2490	93.74	94.19	0.00	0.00
2500	93.74	94.43	0.00	0.00
2510	93.74	94.48	0.00	0.00
2520	93.75	94.54	0.00	0.00
2530	93.75	94.25	0.00	0.00
