elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	87.00	87.00	0.00	0.00
20	90.89	94.77	0.00	0.00
30	91.95	94.08	0.00	0.00
40	92.58	94.45	0.00	0.00
50	92.98	94.58	0.00	0.00
60	93.27	94.77	0.00	0.00
70	93.45	94.48	0.00	0.00
80	93.53	94.13	0.00	0.00
90	93.59	94.08	0.00	0.00
100	93.70	94.68	0.00	0.00
110	93.80	94.84	0.00	0.00
120	93.87	94.65	0.00	0.00
130	93.86	93.66	0.00	0.00
140	93.93	94.94	0.00	0.00
150	93.99	94.82	0.00	0.00
160	94.03	94.58	0.00	0.00
170	94.07	94.68	0.00	0.00
180	94.09	94.47	0.00	0.00
190	94.12	94.75	0.00	0.00
200	94.13	94.28	0.00	0.00
210	94.14	94.20	0.00	0.00
220	94.16	94.63	0.00	0.00
230	94.15	94.06	0.00	0.00
240	94.17	94.58	0.00	0.00
250	94.21	95.16	0.00	0.00
260	94.21	94.09	0.00	0.00
270	94.22	94.72	0.00	0.00
280	94.22	94.20	0.00	0.00
290	94.25	94.99	0.00	0.00
300	94.25	94.21	0.00	0.00
310	94.25	94.38	0.00	0.00
320	94.29	95.29	0.00	0.00
330	94.26	93.55	0.00	0.00
340	94.27	94.43	0.00	0.00
350	94.29	95.14	0.00	0.00
360	94.28	93.69	0.00	0.00
370	94.28	94.47	0.00	0.00
380	94.30	94.89	0.00	0.00
390	94.30	94.37	0.00	0.00
400	94.32	95.27	0.00	0.00
410	94.30	93.48	0.00	0.00
420	94.33	95.28	0.00	0.00
430	94.32	94.19	0.00	0.00
440	94.31	93.98	0.00	0.00
450	94.32	94.45	0.00	0.00
460	94.33	94.92	0.00	0.00
470	94.33	94.06	0.00	0.00
480	94.35	95.38	0.00	0.00
490	94.34	94.15	0.00	0.00
500	94.35	94.51	0.00	0.00
510	94.35	94.50	0.00	0.00
520	94.36	94.68	0.00	0.00
530	94.36	94.55	0.00	0.00
540	94.36	94.15	0.00	0.00
550	94.36	94.69	0.00	0.00
560	94.37	94.68	0.00	0.00
570	94.37	94.26	0.00	0.00
580	94.37	94.69	0.00	0.00
590	94.38	95.03	0.00	0.00
600	94.38	93.99	0.00	0.00
610	94.37	94.15	0.00	0.00
620	94.38	94.67	0.00	0.00
630	94.38	94.57	0.00	0.00
640	94.38	94.30	0.00	0.00
650	94.39	94.87	0.00	0.00
660	94.38	94.28	0.00	0.00
670	94.39	94.57	0.00	0.00
680	94.39	94.78	0.00	0.00
690	94.39	93.87	0.00	0.00
700	94.39	94.66	0.00	0.00
710	94.39	94.31	0.00	0.00
720	94.39	94.69	0.00	0.00
730	94.40	95.17	0.00	0.00
740	94.41	94.68	0.00	0.00
750	94.40	94.09	0.00	0.00
760	94.39	93.68	0.00	0.00
770	94.40	94.78	0.00	0.00
780	94.41	95.08	0.00	0.00
790	94.40	94.14	0.00	0.00
800	94.41	94.58	0.00	0.00
810	94.41	94.79	0.00	0.00
820	94.10	69.40	0.00	0.00
830	94.11	94.59	0.00	0.00
840	94.11	94.19	0.00	0.00
850	94.11	94.18	0.00	0.00
860	94.12	94.53	0.00	0.00
870	94.13	94.98	0.00	0.00
880	94.13	94.58	0.00	0.00
890	94.13	93.89	0.00	0.00
900	94.13	94.64	0.00	0.00
910	94.14	94.87	0.00	0.00
920	94.15	94.50	0.00	0.00
930	94.15	94.92	0.00	0.00
940	94.15	93.66	0.00	0.00
950	94.16	94.88	0.00	0.00
960	94.16	94.78	0.00	0.00
970	94.17	94.64	0.00	0.00
980	94.17	94.34	0.00	0.00
990	94.17	93.93	0.00	0.00
1000	94.17	94.81	0.00	0.00
1010	94.18	94.64	0.00	0.00
1020	94.18	94.37	0.00	0.00
1030	94.18	94.49	0.00	0.00
1040	94.19	94.58	0.00	0.00
1050	94.19	94.28	0.00	0.00
1060	94.19	94.79	0.00	0.00
