elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	79.20	79.20	0.00	0.00
20	87.74	96.27	0.00	0.00
30	89.81	93.97	0.00	0.00
40	90.80	93.78	0.00	0.00
50	91.78	95.66	0.00	0.00
60	92.09	93.66	0.00	0.00
70	92.54	95.28	0.00	0.00
80	92.65	93.41	0.00	0.00
90	92.97	95.48	0.00	0.00
100	93.07	93.97	0.00	0.00
110	93.24	95.00	0.00	0.00
120	93.25	93.33	0.00	0.00
130	93.44	95.73	0.00	0.00
140	93.51	94.44	0.00	0.00
150	93.58	94.54	0.00	0.00
160	93.62	94.19	0.00	0.00
170	93.66	94.29	0.00	0.00
180	93.70	94.37	0.00	0.00
190	93.76	94.97	0.00	0.00
200	93.82	94.81	0.00	0.00
210	93.79	93.38	0.00	0.00
220	93.87	95.40	0.00	0.00
230	93.91	94.73	0.00	0.00
240	93.89	93.49	0.00	0.00
250	93.95	95.39	0.00	0.00
260	93.94	93.87	0.00	0.00
270	94.00	95.45	0.00	0.00
280	93.99	93.85	0.00	0.00
290	94.02	94.59	0.00	0.00
300	94.06	95.22	0.00	0.00
310	94.01	92.75	0.00	0.00
320	94.08	96.08	0.00	0.00
330	94.08	94.26	0.00	0.00
340	94.07	93.78	0.00	0.00
350	94.11	95.19	0.00	0.00
360	94.10	93.89	0.00	0.00
370	94.10	94.07	0.00	0.00
380	94.14	95.68	0.00	0.00
390	94.14	94.19	0.00	0.00
400	94.13	93.69	0.00	0.00
410	94.16	95.39	0.00	0.00
420	94.15	93.91	0.00	0.00
430	94.19	95.78	0.00	0.00
440	94.15	92.38	0.00	0.00
450	94.19	95.99	0.00	0.00
460	94.20	94.52	0.00	0.00
470	94.16	92.28	0.00	0.00
480	92.74	26.17	0.00	0.00
490	92.66	89.00	0.00	0.00
500	92.70	94.61	0.00	0.00
510	92.73	93.98	0.00	0.00
520	92.77	94.93	0.00	0.00
530	92.79	94.03	0.00	0.00
540	92.82	94.31	0.00	0.00
550	92.86	95.03	0.00	0.00
560	92.89	94.30	0.00	0.00
570	92.92	94.50	0.00	0.00
580	92.93	93.89	0.00	0.00
590	92.98	95.65	0.00	0.00
600	92.98	93.19	0.00	0.00
610	93.03	95.81	0.00	0.00
620	93.03	93.30	0.00	0.00
630	93.08	95.70	0.00	0.00
640	93.08	93.67	0.00	0.00
650	93.11	94.47	0.00	0.00
660	93.13	95.00	0.00	0.00
670	93.14	93.60	0.00	0.00
680	93.18	95.98	0.00	0.00
690	93.18	93.03	0.00	0.00
700	93.22	95.59	0.00	0.00
710	93.25	95.48	0.00	0.00
720	93.23	91.79	0.00	0.00
730	93.27	96.08	0.00	0.00
740	93.29	94.74	0.00	0.00
750	93.30	94.61	0.00	0.00
760	93.30	93.37	0.00	0.00
770	93.33	94.95	0.00	0.00
780	93.34	94.37	0.00	0.00
790	93.35	94.51	0.00	0.00
800	93.37	94.59	0.00	0.00
810	93.38	94.19	0.00	0.00
820	93.40	95.07	0.00	0.00
830	93.41	94.01	0.00	0.00
840	93.43	95.20	0.00	0.00
850	93.43	93.70	0.00	0.00
860	93.45	94.93	0.00	0.00
870	93.46	94.11	0.00	0.00
880	93.48	95.20	0.00	0.00
890	93.49	94.66	0.00	0.00
900	93.49	93.09	0.00	0.00
910	93.50	94.77	0.00	0.00
920	93.52	95.59	0.00	0.00
