elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	63.23	63.23	0.00	0.00
20	64.12	65.00	0.00	0.00
30	64.31	64.69	0.00	0.00
40	64.51	65.12	0.00	0.00
50	64.57	64.82	0.00	0.00
60	64.56	64.51	0.00	0.00
70	64.61	64.92	0.00	0.00
80	64.66	64.97	0.00	0.00
90	64.68	64.91	0.00	0.00
100	64.73	65.12	0.00	0.00
110	64.70	64.41	0.00	0.00
120	64.68	64.52	0.00	0.00
130	64.72	65.12	0.00	0.00
140	64.74	65.00	0.00	0.00
150	64.73	64.66	0.00	0.00
160	64.76	65.10	0.00	0.00
170	64.75	64.71	0.00	0.00
180	64.77	65.12	0.00	0.00
190	64.79	65.03	0.00	0.00
200	64.78	64.62	0.00	0.00
210	64.81	65.40	0.00	0.00
220	64.83	65.22	0.00	0.00
230	64.85	65.38	0.00	0.00
240	64.88	65.53	0.00	0.00
250	64.88	64.94	0.00	0.00
260	64.91	65.62	0.00	0.00
270	64.97	66.53	0.00	0.00
280	65.03	66.72	0.00	0.00
290	65.12	67.61	0.00	0.00
300	65.22	68.20	0.00	0.00
310	65.35	69.20	0.00	0.00
320	65.47	69.11	0.00	0.00
330	65.60	69.81	0.00	0.00
340	65.73	69.90	0.00	0.00
350	65.87	70.89	0.00	0.00
360	66.04	71.81	0.00	0.00
370	66.22	72.80	0.00	0.00
380	66.41	73.40	0.00	0.00
390	66.63	75.15	0.00	0.00
400	66.85	75.39	0.00	0.00
410	67.11	77.48	0.00	0.00
420	67.36	77.51	0.00	0.00
430	67.60	77.61	0.00	0.00
440	67.86	79.29	0.00	0.00
450	68.13	79.60	0.00	0.00
460	68.39	80.20	0.00	0.00
470	68.65	80.60	0.00	0.00
480	68.91	81.30	0.00	0.00
490	69.18	82.20	0.00	0.00
500	69.45	82.70	0.00	0.00
510	69.71	82.69	0.00	0.00
520	69.99	83.89	0.00	0.00
530	70.26	84.60	0.00	0.00
540	70.54	85.33	0.00	0.00
550	70.82	85.89	0.00	0.00
560	71.08	85.50	0.00	0.00
570	71.33	85.60	0.00	0.00
580	71.57	85.19	0.00	0.00
590	71.81	85.50	0.00	0.00
600	72.04	85.49	0.00	0.00
610	72.26	85.39	0.00	0.00
620	72.46	84.86	0.00	0.00
630	72.65	84.80	0.00	0.00
640	72.85	85.39	0.00	0.00
650	73.04	84.98	0.00	0.00
660	73.23	85.70	0.00	0.00
670	73.42	85.61	0.00	0.00
680	73.60	85.69	0.00	0.00
690	73.77	85.20	0.00	0.00
700	73.93	85.43	0.00	0.00
710	74.09	85.20	0.00	0.00
720	74.25	85.28	0.00	0.00
730	74.40	85.09	0.00	0.00
740	74.54	84.92	0.00	0.00
750	74.68	85.50	0.00	0.00
760	74.82	85.00	0.00	0.00
770	74.96	85.41	0.00	0.00
780	75.10	85.96	0.00	0.00
790	75.22	85.11	0.00	0.00
800	75.36	85.71	0.00	0.00
810	75.48	85.19	0.00	0.00
820	75.60	85.69	0.00	0.00
830	75.72	85.49	0.00	0.00
840	75.83	85.30	0.00	0.00
850	75.95	85.29	0.00	0.00
860	76.06	85.74	0.00	0.00
870	76.17	85.47	0.00	0.00
880	76.27	85.37	0.00	0.00
890	76.38	85.49	0.00	0.00
900	76.48	85.39	0.00	0.00
910	76.58	85.51	0.00	0.00
920	76.67	85.51	0.00	0.00
930	76.77	85.37	0.00	0.00
940	76.86	86.06	0.00	0.00
950	76.95	85.29	0.00	0.00
960	77.04	85.49	0.00	0.00
970	77.13	85.71	0.00	0.00
980	77.21	85.28	0.00	0.00
990	77.29	84.78	0.00	0.00
1000	77.37	85.19	0.00	0.00
1010	77.45	85.29	0.00	0.00
1020	77.53	85.95	0.00	0.00
1030	77.61	86.06	0.00	0.00
1040	77.70	86.21	0.00	0.00
