elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	44.73	44.73	0.00	0.00
20	45.58	46.43	0.00	0.00
30	46.16	47.33	0.00	0.00
40	46.12	46.00	0.00	0.00
50	46.11	46.04	0.00	0.00
60	45.93	45.04	0.00	0.00
70	45.98	46.29	0.00	0.00
80	46.01	46.24	0.00	0.00
90	45.95	45.45	0.00	0.00
100	45.98	46.24	0.00	0.00
110	46.13	47.62	0.00	0.00
120	46.17	46.62	0.00	0.00
130	46.17	46.23	0.00	0.00
140	46.23	46.91	0.00	0.00
150	46.17	45.44	0.00	0.00
160	46.20	46.62	0.00	0.00
170	46.22	46.54	0.00	0.00
180	46.21	46.04	0.00	0.00
190	46.22	46.44	0.00	0.00
200	46.30	47.74	0.00	0.00
210	46.28	45.94	0.00	0.00
220	46.29	46.39	0.00	0.00
230	46.30	46.63	0.00	0.00
240	46.30	46.24	0.00	0.00
250	46.29	45.93	0.00	0.00
260	46.27	45.83	0.00	0.00
270	46.27	46.43	0.00	0.00
280	46.25	45.55	0.00	0.00
290	46.28	47.22	0.00	0.00
300	46.25	45.45	0.00	0.00
310	46.27	46.75	0.00	0.00
320	46.29	46.92	0.00	0.00
330	46.31	46.85	0.00	0.00
340	46.29	45.73	0.00	0.00
350	46.33	47.64	0.00	0.00
360	46.30	45.35	0.00	0.00
370	46.33	47.31	0.00	0.00
380	46.33	46.53	0.00	0.00
390	46.34	46.45	0.00	0.00
400	46.31	45.35	0.00	0.00
410	46.30	45.74	0.00	0.00
420	46.33	47.44	0.00	0.00
430	46.32	46.05	0.00	0.00
440	46.34	47.04	0.00	0.00
450	46.35	46.92	0.00	0.00
460	46.37	47.25	0.00	0.00
470	46.34	44.84	0.00	0.00
480	46.35	46.85	0.00	0.00
490	46.34	45.95	0.00	0.00
500	46.34	46.55	0.00	0.00
510	46.35	46.75	0.00	0.00
520	46.35	46.43	0.00	0.00
530	46.37	47.22	0.00	0.00
540	46.37	46.24	0.00	0.00
550	46.35	45.55	0.00	0.00
560	46.38	47.83	0.00	0.00
570	46.37	45.94	0.00	0.00
580	46.36	46.04	0.00	0.00
590	46.38	47.03	0.00	0.00
600	46.40	47.74	0.00	0.00
610	46.43	48.52	0.00	0.00
620	46.48	49.53	0.00	0.00
630	46.56	51.22	0.00	0.00
640	46.64	51.63	0.00	0.00
650	46.74	53.55	0.00	0.00
660	46.85	53.84	0.00	0.00
670	46.98	55.15	0.00	0.00
680	47.12	56.52	0.00	0.00
690	47.25	56.81	0.00	0.00
700	47.40	57.33	0.00	0.00
710	47.58	59.92	0.00	0.00
720	47.76	61.14	0.00	0.00
730	47.98	63.83	0.00	0.00
740	48.23	65.91	0.00	0.00
750	48.51	69.12	0.00	0.00
760	48.78	69.50	0.00	0.00
770	49.05	69.71	0.00	0.00
780	49.32	70.12	0.00	0.00
790	49.59	70.43	0.00	0.00
800	49.85	70.20	0.00	0.00
810	50.10	70.11	0.00	0.00
820	50.35	70.41	0.00	0.00
830	50.58	69.82	0.00	0.00
840	50.82	70.41	0.00	0.00
850	51.04	69.91	0.00	0.00
860	51.27	70.43	0.00	0.00
870	51.49	70.91	0.00	0.00
880	51.71	70.51	0.00	0.00
890	51.92	70.50	0.00	0.00
900	52.13	70.43	0.00	0.00
910	52.33	70.63	0.00	0.00
920	52.52	70.13	0.00	0.00
930	52.72	71.09	0.00	0.00
940	52.91	70.42	0.00	0.00
950	53.09	69.70	0.00	0.00
960	53.26	69.92	0.00	0.00
970	53.43	69.91	0.00	0.00
980	53.60	69.42	0.00	0.00
990	53.76	69.53	0.00	0.00
1000	53.93	70.73	0.00	0.00
1010	54.09	70.51	0.00	0.00
1020	54.25	70.00	0.00	0.00
1030	54.41	70.93	0.00	0.00
1040	54.56	69.73	0.00	0.00
1050	54.71	70.51	0.00	0.00
1060	54.86	70.22	0.00	0.00
1070	55.00	70.72	0.00	0.00
1080	55.15	70.42	0.00	0.00
1090	55.28	70.01	0.00	0.00
1100	55.42	70.52	0.00	0.00
1110	55.55	70.02	0.00	0.00
1120	55.68	70.09	0.00	0.00
1130	55.80	69.52	0.00	0.00
1140	55.93	70.51	0.00	0.00
1150	56.05	69.62	0.00	0.00
1160	56.17	69.90	0.00	0.00
1170	56.29	69.62	0.00	0.00
1180	56.40	69.42	0.00	0.00
1190	56.52	70.64	0.00	0.00
1200	56.63	70.29	0.00	0.00
1210	56.75	70.42	0.00	0.00
1220	56.86	70.12	0.00	0.00
1230	56.97	70.32	0.00	0.00
1240	57.07	69.41	0.00	0.00
1250	57.17	70.11	0.00	0.00
1260	57.28	70.52	0.00	0.00
1270	57.38	70.02	0.00	0.00
1280	57.47	69.91	0.00	0.00
1290	57.57	69.81	0.00	0.00
1300	57.66	69.92	0.00	0.00
1310	57.76	69.62	0.00	0.00
1320	57.85	69.82	0.00	0.00
1330	57.94	69.63	0.00	0.00
1340	58.03	70.54	0.00	0.00
1350	58.12	70.51	0.00	0.00
1360	58.21	70.41	0.00	0.00
1370	58.30	70.71	0.00	0.00
1380	58.39	70.70	0.00	0.00
1390	58.48	70.22	0.00	0.00
1400	58.56	70.20	0.00	0.00
1410	58.65	70.82	0.00	0.00
1420	58.73	70.21	0.00	0.00
1430	58.81	70.10	0.00	0.00
1440	58.89	70.31	0.00	0.00
1450	58.97	70.52	0.00	0.00
1460	59.05	70.52	0.00	0.00
1470	59.12	69.91	0.00	0.00
1480	59.20	70.53	0.00	0.00
1490	59.28	70.42	0.00	0.00
1500	59.35	70.42	0.00	0.00
1510	59.42	70.20	0.00	0.00
1520	59.49	69.11	0.00	0.00
1530	59.55	69.82	0.00	0.00
1540	59.62	69.32	0.00	0.00
1550	59.68	69.32	0.00	0.00
1560	59.75	70.12	0.00	0.00
1570	59.82	70.52	0.00	0.00
1580	59.88	70.31	0.00	0.00
1590	59.95	70.53	0.00	0.00
1600	60.02	70.74	0.00	0.00
1610	60.08	70.32	0.00	0.00
1620	60.14	69.91	0.00	0.00
1630	60.21	70.70	0.00	0.00
1640	60.27	71.31	0.00	0.00
1650	60.34	70.60	0.00	0.00
1660	60.40	70.59	0.00	0.00
1670	60.46	70.40	0.00	0.00
1680	60.52	70.89	0.00	0.00
1690	60.58	70.42	0.00	0.00
1700	60.64	70.50	0.00	0.00
1710	60.69	69.51	0.00	0.00
1720	60.75	70.91	0.00	0.00
1730	60.80	70.32	0.00	0.00
1740	60.85	69.82	0.00	0.00
1750	60.90	69.61	0.00	0.00
1760	60.96	70.01	0.00	0.00
1770	61.01	70.12	0.00	0.00
1780	61.06	69.71	0.00	0.00
1790	61.10	69.62	0.00	0.00
1800	61.16	70.51	0.00	0.00
1810	61.21	70.63	0.00	0.00
1820	61.26	70.22	0.00	0.00
1830	61.30	68.50	0.00	0.00
1840	61.35	70.29	0.00	0.00
1850	61.39	69.91	0.00	0.00
1860	61.44	69.63	0.00	0.00
1870	61.49	70.32	0.00	0.00
1880	61.53	70.52	0.00	0.00
1890	61.58	70.09	0.00	0.00
1900	61.62	70.20	0.00	0.00
1910	61.67	70.73	0.00	0.00
1920	61.72	70.12	0.00	0.00
1930	61.76	70.69	0.00	0.00
1940	61.81	70.31	0.00	0.00
1950	61.85	70.10	0.00	0.00
1960	61.89	70.30	0.00	0.00
1970	61.93	70.32	0.00	0.00
1980	61.98	70.10	0.00	0.00
1990	62.01	69.61	0.00	0.00
2000	62.05	69.61	0.00	0.00
2010	62.09	69.21	0.00	0.00
2020	62.13	70.71	0.00	0.00
2030	62.17	70.69	0.00	0.00
2040	62.21	70.11	0.00	0.00
2050	62.25	70.92	0.00	0.00
2060	62.30	71.13	0.00	0.00
2070	62.34	70.62	0.00	0.00
2080	62.38	70.41	0.00	0.00
2090	62.42	70.51	0.00	0.00
2100	62.46	71.03	0.00	0.00
2110	62.49	70.02	0.00	0.00
2120	62.53	70.02	0.00	0.00
2130	62.56	70.03	0.00	0.00
2140	62.60	69.52	0.00	0.00
2150	62.63	70.61	0.00	0.00
2160	62.67	70.13	0.00	0.00
2170	62.70	70.82	0.00	0.00
2180	62.74	70.71	0.00	0.00
2190	62.78	70.52	0.00	0.00
2200	62.81	70.30	0.00	0.00
2210	62.85	70.72	0.00	0.00
2220	62.88	70.91	0.00	0.00
2230	62.92	70.41	0.00	0.00
2240	62.95	70.31	0.00	0.00
2250	62.99	71.11	0.00	0.00
2260	63.02	70.71	0.00	0.00
2270	63.05	70.72	0.00	0.00
2280	63.09	70.51	0.00	0.00
2290	63.12	69.83	0.00	0.00
2300	63.15	69.91	0.00	0.00
2310	63.17	69.51	0.00	0.00
2320	63.20	70.33	0.00	0.00
2330	63.23	69.82	0.00	0.00
2340	63.26	69.80	0.00	0.00
2350	63.29	70.53	0.00	0.00
2360	63.32	70.42	0.00	0.00
2370	63.35	70.12	0.00	0.00
2380	63.38	70.13	0.00	0.00
2390	63.41	70.51	0.00	0.00
2400	63.44	70.02	0.00	0.00
2410	63.46	69.81	0.00	0.00
2420	63.49	69.82	0.00	0.00
2430	63.52	69.92	0.00	0.00
2440	63.54	70.52	0.00	0.00
2450	63.57	70.51	0.00	0.00
2460	63.60	70.32	0.00	0.00
2470	63.63	70.50	0.00	0.00
2480	63.65	69.92	0.00	0.00
2490	63.68	69.92	0.00	0.00
2500	63.70	69.31	0.00	0.00
2510	63.72	69.32	0.00	0.00
2520	63.75	70.71	0.00	0.00
2530	63.78	70.52	0.00	0.00
2540	63.80	69.21	0.00	0.00
2550	63.83	70.52	0.00	0.00
2560	63.85	70.41	0.00	0.00
2570	63.88	70.81	0.00	0.00
2580	63.90	70.42	0.00	0.00
2590	63.93	69.61	0.00	0.00
2600	63.95	69.62	0.00	0.00
2610	63.97	69.61	0.00	0.00
2620	63.99	70.52	0.00	0.00
2630	64.02	70.73	0.00	0.00
2640	64.04	69.71	0.00	0.00
2650	64.07	70.51	0.00	0.00
2660	64.09	70.72	0.00	0.00
2670	64.12	70.72	0.00	0.00
2680	64.14	70.72	0.00	0.00
2690	64.16	70.32	0.00	0.00
2700	64.19	70.22	0.00	0.00
2710	64.21	70.42	0.00	0.00
2720	64.23	69.80	0.00	0.00
2730	64.25	70.02	0.00	0.00
2740	64.27	70.12	0.00	0.00
2750	64.29	69.81	0.00	0.00
2760	64.32	70.89	0.00	0.00
2770	64.34	70.12	0.00	0.00
2780	64.36	70.73	0.00	0.00
2790	64.38	70.72	0.00	0.00
2800	64.40	70.12	0.00	0.00
2810	64.42	69.92	0.00	0.00
2820	64.44	70.33	0.00	0.00
2830	64.47	70.42	0.00	0.00
2840	64.49	70.30	0.00	0.00
2850	64.51	70.09	0.00	0.00
2860	64.53	70.22	0.00	0.00
2870	64.54	70.03	0.00	0.00
2880	64.56	70.32	0.00	0.00
2890	64.58	70.32	0.00	0.00
2900	64.60	69.63	0.00	0.00
2910	64.62	70.33	0.00	0.00
2920	64.64	70.13	0.00	0.00
2930	64.66	70.20	0.00	0.00
2940	64.68	70.29	0.00	0.00
2950	64.70	70.02	0.00	0.00
2960	64.72	70.31	0.00	0.00
2970	64.73	69.90	0.00	0.00
2980	64.75	70.44	0.00	0.00
2990	64.77	69.92	0.00	0.00
3000	64.79	69.82	0.00	0.00
3010	64.81	70.83	0.00	0.00
3020	64.82	70.13	0.00	0.00
3030	64.84	70.52	0.00	0.00
3040	64.86	69.12	0.00	0.00
3050	64.88	70.72	0.00	0.00
3060	64.89	69.92	0.00	0.00
3070	64.91	70.31	0.00	0.00
3080	64.93	70.32	0.00	0.00
3090	64.94	69.92	0.00	0.00
3100	64.96	70.52	0.00	0.00
3110	64.98	70.12	0.00	0.00
3120	65.00	70.52	0.00	0.00
3130	65.01	70.12	0.00	0.00
3140	65.03	70.32	0.00	0.00
3150	65.04	69.52	0.00	0.00
3160	65.06	69.61	0.00	0.00
3170	65.07	70.32	0.00	0.00
3180	65.09	69.12	0.00	0.00
3190	65.10	69.52	0.00	0.00
3200	65.12	70.31	0.00	0.00
