sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 1000
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 1000, tps: 3916.73, reads: 56206.53, writes: 15741.40, response time: 301.98ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 1000, tps: 3979.49, reads: 54484.83, writes: 15843.48, response time: 300.81ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 1000, tps: 3998.01, reads: 57227.67, writes: 16234.12, response time: 264.56ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 1000, tps: 3999.40, reads: 55991.74, writes: 16009.21, response time: 339.28ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 1000, tps: 4010.19, reads: 56142.70, writes: 16164.17, response time: 271.46ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 1000, tps: 4055.61, reads: 56719.21, writes: 15874.93, response time: 305.44ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 1000, tps: 4019.10, reads: 56324.90, writes: 16155.40, response time: 271.95ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 1000, tps: 4090.40, reads: 57038.20, writes: 16272.00, response time: 263.53ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 1000, tps: 4006.70, reads: 56322.30, writes: 16119.00, response time: 265.99ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 1000, tps: 4056.69, reads: 55682.12, writes: 16115.55, response time: 269.68ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 1000, tps: 4005.71, reads: 56574.20, writes: 16031.33, response time: 278.70ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 1000, tps: 4021.60, reads: 56537.28, writes: 16085.80, response time: 270.40ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 1000, tps: 4013.11, reads: 56509.38, writes: 16130.52, response time: 270.08ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 1000, tps: 4016.40, reads: 56285.90, writes: 16239.50, response time: 268.55ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 1000, tps: 4102.78, reads: 56178.69, writes: 16151.21, response time: 269.27ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 1000, tps: 3938.82, reads: 56404.48, writes: 16115.28, response time: 289.24ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 1000, tps: 4055.02, reads: 56614.08, writes: 15892.98, response time: 275.39ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 1000, tps: 4044.27, reads: 56108.67, writes: 16156.18, response time: 272.03ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 1000, tps: 3940.12, reads: 55828.92, writes: 16147.86, response time: 300.18ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 1000, tps: 4024.44, reads: 56342.14, writes: 15941.36, response time: 263.61ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 1000, tps: 4094.95, reads: 56102.96, writes: 16166.39, response time: 284.61ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 1000, tps: 3952.01, reads: 56529.62, writes: 16019.73, response time: 276.71ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 1000, tps: 4078.39, reads: 55951.12, writes: 16072.28, response time: 303.71ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 1000, tps: 4000.20, reads: 57077.65, writes: 16041.21, response time: 270.89ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 1000, tps: 4000.20, reads: 56099.20, writes: 16359.60, response time: 265.43ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 1000, tps: 4042.71, reads: 56597.88, writes: 16047.92, response time: 287.09ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 1000, tps: 4058.19, reads: 55981.73, writes: 15958.15, response time: 355.82ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 1000, tps: 4010.61, reads: 56883.02, writes: 16128.23, response time: 274.81ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 1000, tps: 3996.91, reads: 56055.10, writes: 16298.63, response time: 267.59ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 1000, tps: 4113.07, reads: 57386.51, writes: 16082.99, response time: 268.63ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 1000, tps: 3952.12, reads: 55526.18, writes: 16177.38, response time: 355.07ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 1000, tps: 3982.91, reads: 55759.91, writes: 15735.83, response time: 307.18ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 1000, tps: 4043.59, reads: 56220.82, writes: 15981.68, response time: 303.16ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 1000, tps: 4014.40, reads: 56591.87, writes: 16288.09, response time: 270.65ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 1000, tps: 4101.10, reads: 57415.39, writes: 16475.90, response time: 261.57ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 1000, tps: 4029.20, reads: 56408.27, writes: 16187.22, response time: 268.31ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 1000, tps: 4060.87, reads: 56265.42, writes: 16077.59, response time: 266.15ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 1000, tps: 4106.43, reads: 57529.16, writes: 16212.20, response time: 282.32ms (95%), errors: 0.00, reconnects:  0.00
[ 390s] threads: 1000, tps: 3921.29, reads: 55446.32, writes: 16082.38, response time: 286.66ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 1000, tps: 4019.10, reads: 56248.04, writes: 15762.71, response time: 273.99ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 1000, tps: 4030.39, reads: 56012.68, writes: 16302.67, response time: 317.08ms (95%), errors: 0.00, reconnects:  0.00
[ 420s] threads: 1000, tps: 4009.01, reads: 56558.33, writes: 16164.94, response time: 269.44ms (95%), errors: 0.00, reconnects:  0.00
[ 430s] threads: 1000, tps: 4131.79, reads: 57119.93, writes: 16131.08, response time: 273.09ms (95%), errors: 0.00, reconnects:  0.00
[ 440s] threads: 1000, tps: 3994.81, reads: 56441.00, writes: 15997.63, response time: 305.07ms (95%), errors: 0.00, reconnects:  0.00
[ 450s] threads: 1000, tps: 3904.40, reads: 54873.11, writes: 15999.00, response time: 311.25ms (95%), errors: 0.00, reconnects:  0.00
[ 460s] threads: 1000, tps: 4114.89, reads: 56382.09, writes: 16059.77, response time: 279.37ms (95%), errors: 0.00, reconnects:  0.00
[ 470s] threads: 1000, tps: 4027.12, reads: 56507.68, writes: 16108.48, response time: 281.13ms (95%), errors: 0.00, reconnects:  0.00
[ 480s] threads: 1000, tps: 4042.09, reads: 57499.80, writes: 16192.34, response time: 303.34ms (95%), errors: 0.00, reconnects:  0.00
[ 490s] threads: 1000, tps: 4037.60, reads: 55977.44, writes: 16126.41, response time: 290.72ms (95%), errors: 0.00, reconnects:  0.00
