sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 4000
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 4000, tps: 399.99, reads: 10345.42, writes: 1640.85, response time: 6455.03ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 4000, tps: 800.00, reads: 8249.81, writes: 3159.10, response time: 6292.86ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 4000, tps: 425.70, reads: 9397.83, writes: 1746.51, response time: 6349.62ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 4000, tps: 777.50, reads: 9303.16, writes: 3115.69, response time: 6231.00ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 4000, tps: 436.80, reads: 7701.57, writes: 3023.79, response time: 6244.07ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 4000, tps: 794.30, reads: 10187.84, writes: 1867.61, response time: 6328.75ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 4000, tps: 765.70, reads: 8178.00, writes: 3049.90, response time: 6313.61ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 4000, tps: 439.90, reads: 9393.50, writes: 1899.60, response time: 6497.68ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 4000, tps: 787.60, reads: 9302.60, writes: 3039.70, response time: 6193.81ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 4000, tps: 492.90, reads: 7850.90, writes: 2816.60, response time: 6296.63ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 4000, tps: 719.30, reads: 10227.39, writes: 2000.60, response time: 6443.44ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 4000, tps: 760.20, reads: 8097.30, writes: 3067.20, response time: 6426.11ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 4000, tps: 440.10, reads: 9485.40, writes: 1843.70, response time: 6368.66ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 4000, tps: 789.60, reads: 8965.60, writes: 3085.50, response time: 6347.72ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 4000, tps: 411.00, reads: 8033.51, writes: 2593.40, response time: 6317.39ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 4000, tps: 799.40, reads: 9982.00, writes: 2210.20, response time: 6353.43ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 4000, tps: 759.90, reads: 7924.10, writes: 3085.90, response time: 6306.06ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 4000, tps: 440.10, reads: 9832.59, writes: 1715.80, response time: 6240.34ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 4000, tps: 787.20, reads: 8666.10, writes: 3197.30, response time: 6355.33ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 4000, tps: 412.80, reads: 8432.70, writes: 2395.40, response time: 6362.94ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 4000, tps: 800.00, reads: 9782.39, writes: 2405.60, response time: 6309.83ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 4000, tps: 759.90, reads: 7838.39, writes: 3085.20, response time: 6277.81ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 4000, tps: 440.10, reads: 10008.11, writes: 1714.80, response time: 6313.61ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 4000, tps: 793.40, reads: 8571.51, writes: 3194.30, response time: 6324.96ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 4000, tps: 406.60, reads: 8584.10, writes: 2133.90, response time: 6468.57ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 4000, tps: 800.00, reads: 9336.00, writes: 2671.80, response time: 6460.83ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 4000, tps: 421.50, reads: 7550.20, writes: 2861.90, response time: 6577.91ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 4000, tps: 778.50, reads: 10025.00, writes: 1938.10, response time: 6476.32ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 4000, tps: 759.50, reads: 7582.00, writes: 3117.80, response time: 6570.04ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 4000, tps: 440.50, reads: 9782.00, writes: 1710.60, response time: 6420.34ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 4000, tps: 780.40, reads: 8238.30, writes: 3162.10, response time: 6509.36ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 4000, tps: 419.60, reads: 9082.30, writes: 1962.30, response time: 6397.32ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 4000, tps: 800.00, reads: 9696.80, writes: 2850.10, response time: 6253.43ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 4000, tps: 749.90, reads: 7398.40, writes: 3072.50, response time: 6355.33ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 4000, tps: 450.10, reads: 10234.80, writes: 1787.10, response time: 6315.50ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 4000, tps: 790.90, reads: 8392.40, writes: 3136.40, response time: 6441.52ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 4000, tps: 433.40, reads: 9143.89, writes: 2044.20, response time: 6266.54ms (95%), errors: 0.00, reconnects:  0.00
