oltp,1000,txt,10,1897.92
oltp,1000,txt,20,1896.50
oltp,1000,txt,30,1689.70
oltp,1000,txt,40,1845.00
oltp,1000,txt,50,1850.70
oltp,1000,txt,60,1741.00
oltp,1000,txt,70,1931.70
oltp,1000,txt,80,1876.40
oltp,1000,txt,90,1600.10
oltp,1000,txt,100,1764.40
oltp,1000,txt,110,1843.30
oltp,1000,txt,120,1910.20
oltp,1000,txt,130,1964.30
oltp,1000,txt,140,1893.60
oltp,1000,txt,150,1659.70
oltp,1000,txt,160,1834.60
oltp,1000,txt,170,1935.00
oltp,1000,txt,180,1815.80
oltp,1000,txt,190,1875.90
oltp,1000,txt,200,1842.60
oltp,1000,txt,210,1657.00
oltp,1000,txt,220,1686.60
oltp,1000,txt,230,1831.90
oltp,1000,txt,240,1681.10
oltp,1000,txt,250,1955.80
oltp,1000,txt,260,1843.50
oltp,1000,txt,270,1748.60
oltp,1000,txt,280,1846.10
oltp,1000,txt,290,1900.50
oltp,1000,txt,300,1904.00
oltp,1000,txt,310,1915.10
oltp,1000,txt,320,1895.19
oltp,1000,txt,330,1815.70
oltp,1000,txt,340,1871.60
oltp,1000,txt,350,1924.40
oltp,1000,txt,360,1884.80
oltp,1000,txt,370,1907.10
oltp,1000,txt,380,1868.20
oltp,1000,txt,390,1755.80
oltp,1000,txt,400,1783.90
oltp,1000,txt,410,1869.50
oltp,1000,txt,420,1906.70
oltp,1000,txt,430,1958.60
oltp,1000,txt,440,1930.20
oltp,1000,txt,450,1784.60
oltp,1000,txt,460,1878.00
oltp,1000,txt,470,1934.20
oltp,1000,txt,480,1878.20
oltp,1000,txt,490,1968.70
oltp,1000,txt,500,1888.20
oltp,1000,txt,510,1814.20
oltp,1000,txt,520,1853.70
oltp,1000,txt,530,1919.80
oltp,1000,txt,540,1753.00
oltp,1000,txt,550,1638.00
oltp,1000,txt,560,1884.90
oltp,1000,txt,570,1767.70
oltp,1000,txt,580,1809.50
oltp,1000,txt,590,1895.10
oltp,1000,txt,600,1894.40
oltp,1000,txt,610,1954.40
oltp,1000,txt,620,1847.20
oltp,1000,txt,630,1782.80
oltp,1000,txt,640,1860.00
oltp,1000,txt,650,1950.30
oltp,1000,txt,660,1923.40
oltp,1000,txt,670,1966.70
oltp,1000,txt,680,1906.80
oltp,1000,txt,690,1686.30
oltp,1000,txt,700,1807.00
oltp,1000,txt,710,1803.10
oltp,1000,txt,720,1905.00
oltp,1000,txt,730,1965.90
oltp,1000,txt,740,1932.90
oltp,1000,txt,750,1790.90
oltp,1000,txt,760,1834.00
oltp,1000,txt,770,1858.80
oltp,1000,txt,780,1838.50
oltp,1000,txt,790,1883.90
oltp,1000,txt,800,1860.60
oltp,1000,txt,810,1753.40
oltp,1000,txt,820,1881.50
oltp,1000,txt,830,1853.80
oltp,1000,txt,840,1915.30
oltp,1000,txt,850,1923.90
oltp,1000,txt,860,1904.50
oltp,1000,txt,870,1712.10
oltp,1000,txt,880,1854.20
oltp,1000,txt,890,1814.40
oltp,1000,txt,900,1879.30
oltp,1000,txt,910,1972.20
oltp,1000,txt,920,1914.60
oltp,1000,txt,930,1713.70
oltp,1000,txt,940,1868.10
oltp,1000,txt,950,1646.49
oltp,1000,txt,960,1792.41
oltp,1000,txt,970,1913.09
oltp,1000,txt,980,1878.51
oltp,1000,txt,990,1684.80
oltp,1000,txt,1000,1828.80
oltp,1000,txt,1010,1631.20
oltp,1000,txt,1020,1788.80
oltp,1000,txt,1030,1887.80
oltp,1000,txt,1040,1883.00
oltp,1000,txt,1050,1726.40
oltp,1000,txt,1060,1884.10
oltp,1000,txt,1070,1770.00
oltp,1000,txt,1080,1861.90
oltp,1000,txt,1090,1934.40
oltp,1000,txt,1100,1910.30
oltp,1000,txt,1110,1652.60
oltp,1000,txt,1120,1874.00
oltp,1000,txt,1130,1771.10
oltp,1000,txt,1140,1541.30
oltp,1000,txt,1150,1760.90
oltp,1000,txt,1160,1881.10
oltp,1000,txt,1170,1709.60
oltp,1000,txt,1180,1826.60
oltp,1000,txt,1190,1876.20
oltp,1000,txt,1200,1721.80
oltp,1000,txt,1210,1972.20
oltp,1000,txt,1220,1886.70
oltp,1000,txt,1230,1703.60
oltp,1000,txt,1240,1853.50
oltp,1000,txt,1250,1802.40
oltp,1000,txt,1260,1915.00
oltp,1000,txt,1270,1893.80
oltp,1000,txt,1280,1804.70
oltp,1000,txt,1290,1584.00
oltp,1000,txt,1300,1780.40
oltp,1000,txt,1310,1827.20
oltp,1000,txt,1320,1675.60
oltp,1000,txt,1330,1934.10
oltp,1000,txt,1340,1905.30
oltp,1000,txt,1350,1657.20
oltp,1000,txt,1360,1830.40
oltp,1000,txt,1370,1876.20
oltp,1000,txt,1380,1663.70
oltp,1000,txt,1390,1928.40
oltp,1000,txt,1400,1899.70
oltp,1000,txt,1410,1677.20
oltp,1000,txt,1420,1866.40
oltp,1000,txt,1430,1848.30
oltp,1000,txt,1440,1884.20
oltp,1000,txt,1450,1919.50
oltp,1000,txt,1460,1869.10
oltp,1000,txt,1470,1649.60
oltp,1000,txt,1480,1861.30
oltp,1000,txt,1490,1864.40
oltp,1000,txt,1500,1817.20
oltp,1000,txt,1510,1925.50
oltp,1000,txt,1520,1882.00
oltp,1000,txt,1530,1645.70
oltp,1000,txt,1540,1769.60
oltp,1000,txt,1550,1831.40
oltp,1000,txt,1560,1554.00
oltp,1000,txt,1570,1929.20
oltp,1000,txt,1580,1887.70
oltp,1000,txt,1590,1709.20
