sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 16, tps: 474.30, reads: 6653.36, writes: 1897.92, response time: 39.34ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 474.00, reads: 6640.20, writes: 1896.50, response time: 42.48ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 422.20, reads: 5911.20, writes: 1689.70, response time: 60.48ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 461.30, reads: 6457.69, writes: 1845.00, response time: 44.54ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 462.80, reads: 6477.01, writes: 1850.70, response time: 42.61ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 435.30, reads: 6093.10, writes: 1741.00, response time: 42.18ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 482.90, reads: 6764.00, writes: 1931.70, response time: 37.68ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 469.30, reads: 6569.60, writes: 1876.40, response time: 46.75ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 399.70, reads: 5596.40, writes: 1600.10, response time: 65.67ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 441.20, reads: 6174.00, writes: 1764.40, response time: 49.98ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 460.00, reads: 6446.40, writes: 1843.30, response time: 43.50ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 478.70, reads: 6698.60, writes: 1910.20, response time: 40.36ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 490.70, reads: 6865.20, writes: 1964.30, response time: 37.12ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 473.50, reads: 6630.80, writes: 1893.60, response time: 43.34ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 414.70, reads: 5808.90, writes: 1659.70, response time: 64.68ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 458.90, reads: 6421.00, writes: 1834.60, response time: 44.66ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 16, tps: 483.80, reads: 6773.90, writes: 1935.00, response time: 38.95ms (95%), errors: 0.00, reconnects:  0.00
