elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	853.58	853.58	0.00	0.00
20	905.95	958.34	0.00	0.00
30	921.65	953.04	0.00	0.00
40	929.29	952.24	0.00	0.00
50	932.01	942.85	0.00	0.00
60	935.60	953.58	0.00	0.00
70	939.11	960.14	0.00	0.00
80	940.99	954.14	0.00	0.00
90	943.09	959.94	0.00	0.00
100	945.01	962.46	0.00	0.00
110	946.07	956.69	0.00	0.00
120	946.57	952.04	0.00	0.00
130	948.06	965.93	0.00	0.00
140	949.05	961.83	0.00	0.00
150	950.18	966.05	0.00	0.00
160	950.19	950.25	0.00	0.00
170	949.57	939.54	0.00	0.00
180	949.68	951.66	0.00	0.00
190	949.14	939.41	0.00	0.00
200	949.23	950.96	0.00	0.00
210	949.36	951.90	0.00	0.00
220	948.84	937.89	0.00	0.00
230	947.79	924.81	0.00	0.00
240	947.67	944.81	0.00	0.00
250	948.33	964.34	0.00	0.00
260	948.56	954.26	0.00	0.00
270	948.44	945.28	0.00	0.00
280	947.41	919.85	0.00	0.00
290	946.95	933.92	0.00	0.00
300	945.73	910.47	0.00	0.00
310	945.81	948.29	0.00	0.00
320	945.77	944.28	0.00	0.00
330	946.20	959.94	0.00	0.00
340	946.65	961.63	0.00	0.00
350	947.03	959.88	0.00	0.00
360	947.10	949.51	0.00	0.00
370	947.05	945.45	0.00	0.00
380	947.33	957.36	0.00	0.00
390	947.22	943.35	0.00	0.00
400	947.15	944.27	0.00	0.00
410	947.34	954.84	0.00	0.00
420	947.60	958.57	0.00	0.00
430	947.36	937.20	0.00	0.00
440	946.96	929.53	0.00	0.00
450	947.18	956.92	0.00	0.00
460	947.42	958.17	0.00	0.00
470	947.36	944.80	0.00	0.00
480	947.25	942.15	0.00	0.00
490	947.28	948.64	0.00	0.00
500	947.52	959.04	0.00	0.00
510	947.45	944.08	0.00	0.00
520	947.50	949.95	0.00	0.00
530	947.65	955.68	0.00	0.00
540	947.60	945.21	0.00	0.00
550	947.68	951.94	0.00	0.00
560	947.89	959.27	0.00	0.00
570	947.79	942.19	0.00	0.00
580	947.57	934.88	0.00	0.00
590	947.42	939.08	0.00	0.00
600	947.35	943.07	0.00	0.00
610	947.30	944.43	0.00	0.00
620	947.48	958.01	0.00	0.00
630	947.49	948.44	0.00	0.00
640	947.55	951.26	0.00	0.00
650	947.72	958.64	0.00	0.00
660	947.83	954.81	0.00	0.00
670	947.85	949.43	0.00	0.00
680	947.93	952.95	0.00	0.00
690	948.06	956.94	0.00	0.00
700	947.96	941.29	0.00	0.00
710	947.75	932.95	0.00	0.00
720	947.81	951.96	0.00	0.00
730	947.83	949.05	0.00	0.00
740	947.99	960.06	0.00	0.00
750	947.97	946.61	0.00	0.00
760	947.89	941.22	0.00	0.00
770	948.03	958.74	0.00	0.00
780	947.97	943.90	0.00	0.00
790	948.18	963.94	0.00	0.00
800	948.12	943.84	0.00	0.00
810	948.22	955.77	0.00	0.00
820	948.35	959.38	0.00	0.00
830	948.37	949.66	0.00	0.00
840	948.33	945.24	0.00	0.00
850	948.48	961.14	0.00	0.00
860	948.51	950.95	0.00	0.00
870	948.75	969.76	0.00	0.00
880	948.85	957.08	0.00	0.00
890	949.05	967.02	0.00	0.00
900	949.15	957.56	0.00	0.00
910	949.16	950.26	0.00	0.00
920	949.15	948.23	0.00	0.00
930	949.25	958.07	0.00	0.00
940	949.28	952.58	0.00	0.00
950	949.43	963.75	0.00	0.00
960	949.56	961.17	0.00	0.00
970	949.37	931.88	0.00	0.00
980	949.43	954.95	0.00	0.00
