elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	56.87	56.87	0.00	0.00
20	68.65	80.44	0.00	0.00
30	73.34	82.73	0.00	0.00
40	75.91	83.61	0.00	0.00
50	77.70	84.84	0.00	0.00
60	78.90	84.93	0.00	0.00
70	79.99	86.54	0.00	0.00
80	80.87	87.04	0.00	0.00
90	81.65	87.83	0.00	0.00
100	82.29	88.11	0.00	0.00
110	82.89	88.92	0.00	0.00
120	83.35	88.38	0.00	0.00
130	83.81	89.24	0.00	0.00
140	84.25	90.13	0.00	0.00
150	84.60	89.53	0.00	0.00
160	84.67	85.65	0.00	0.00
170	84.41	80.23	0.00	0.00
180	83.92	75.64	0.00	0.00
190	83.27	71.49	0.00	0.00
200	82.57	69.25	0.00	0.00
210	81.80	66.45	0.00	0.00
220	80.99	64.04	0.00	0.00
230	80.14	61.34	0.00	0.00
240	79.30	60.15	0.00	0.00
250	78.46	58.26	0.00	0.00
260	77.65	57.45	0.00	0.00
270	76.84	55.47	0.00	0.00
280	76.04	54.46	0.00	0.00
290	75.23	52.76	0.00	0.00
300	74.46	52.00	0.00	0.00
310	73.71	51.05	0.00	0.00
320	72.96	49.77	0.00	0.00
330	72.24	49.29	0.00	0.00
340	71.54	48.56	0.00	0.00
350	70.85	47.42	0.00	0.00
360	70.19	46.79	0.00	0.00
370	69.53	46.09	0.00	0.00
380	68.91	45.60	0.00	0.00
390	68.30	45.13	0.00	0.00
400	67.70	44.71	0.00	0.00
410	67.15	44.96	0.00	0.00
420	66.60	44.16	0.00	0.00
430	66.08	44.24	0.00	0.00
440	65.59	44.36	0.00	0.00
450	65.12	44.67	0.00	0.00
460	64.68	44.44	0.00	0.00
470	64.25	44.57	0.00	0.00
480	63.83	44.49	0.00	0.00
490	63.44	44.44	0.00	0.00
500	63.06	44.68	0.00	0.00
510	62.70	44.52	0.00	0.00
520	62.35	44.44	0.00	0.00
530	62.01	44.39	0.00	0.00
540	61.69	44.63	0.00	0.00
550	61.37	44.34	0.00	0.00
560	61.07	44.31	0.00	0.00
570	60.77	44.11	0.00	0.00
580	60.49	44.52	0.00	0.00
590	60.21	44.14	0.00	0.00
600	59.95	44.36	0.00	0.00
610	59.69	44.31	0.00	0.00
620	59.45	44.30	0.00	0.00
630	59.20	44.20	0.00	0.00
640	58.97	44.40	0.00	0.00
650	58.75	44.66	0.00	0.00
660	58.54	44.46	0.00	0.00
670	58.32	44.10	0.00	0.00
680	58.11	44.37	0.00	0.00
690	57.92	44.46	0.00	0.00
700	57.73	44.51	0.00	0.00
710	57.54	44.27	0.00	0.00
720	57.35	43.93	0.00	0.00
730	57.17	44.21	0.00	0.00
740	56.99	44.23	0.00	0.00
750	56.82	44.37	0.00	0.00
760	56.66	44.37	0.00	0.00
770	56.50	44.14	0.00	0.00
780	56.34	44.58	0.00	0.00
790	56.19	44.27	0.00	0.00
800	56.04	44.06	0.00	0.00
810	55.89	44.17	0.00	0.00
820	55.75	44.04	0.00	0.00
830	55.61	44.17	0.00	0.00
840	55.48	44.37	0.00	0.00
850	55.34	44.03	0.00	0.00
860	55.21	43.88	0.00	0.00
870	54.99	35.77	0.00	0.00
880	54.86	44.15	0.00	0.00
890	55.30	93.71	0.00	0.00
900	55.73	94.22	0.00	0.00
910	56.14	92.90	0.00	0.00
920	56.48	87.44	0.00	0.00
930	56.79	85.13	0.00	0.00
940	57.06	82.23	0.00	0.00
950	57.29	79.04	0.00	0.00
960	57.49	76.04	0.00	0.00
970	57.65	73.74	0.00	0.00
980	57.80	71.74	0.00	0.00
990	57.91	68.65	0.00	0.00
1000	57.99	66.59	0.00	0.00
1010	58.06	65.05	0.00	0.00
1020	58.11	62.96	0.00	0.00
1030	58.14	61.28	0.00	0.00
1040	58.15	59.41	0.00	0.00
1050	58.15	58.26	0.00	0.00
1060	58.14	56.84	0.00	0.00
1070	58.12	55.56	0.00	0.00
1080	58.09	54.76	0.00	0.00
1090	58.04	53.37	0.00	0.00
1100	57.99	52.26	0.00	0.00
1110	57.94	51.86	0.00	0.00
1120	57.87	50.64	0.00	0.00
1130	57.80	50.22	0.00	0.00
1140	57.73	49.29	0.00	0.00
1150	57.65	49.20	0.00	0.00
1160	57.57	48.39	0.00	0.00
1170	57.49	47.94	0.00	0.00
1180	57.40	47.17	0.00	0.00
1190	57.32	47.11	0.00	0.00
1200	57.23	46.77	0.00	0.00
1210	57.14	46.36	0.00	0.00
1220	57.05	46.17	0.00	0.00
1230	56.96	45.77	0.00	0.00
1240	56.87	45.77	0.00	0.00
1250	56.78	45.36	0.00	0.00
1260	56.68	45.26	0.00	0.00
1270	56.59	44.84	0.00	0.00
1280	56.50	44.83	0.00	0.00
1290	56.41	44.90	0.00	0.00
1300	56.32	45.05	0.00	0.00
1310	56.24	45.01	0.00	0.00
1320	56.15	44.82	0.00	0.00
1330	56.06	44.86	0.00	0.00
1340	55.98	44.97	0.00	0.00
1350	55.90	44.81	0.00	0.00
1360	55.82	45.07	0.00	0.00
1370	55.74	44.56	0.00	0.00
1380	55.66	44.92	0.00	0.00
1390	55.58	44.76	0.00	0.00
1400	55.50	44.84	0.00	0.00
1410	55.43	44.72	0.00	0.00
1420	55.36	45.13	0.00	0.00
1430	55.28	44.85	0.00	0.00
1440	55.21	44.76	0.00	0.00
1450	55.13	44.55	0.00	0.00
1460	55.06	44.62	0.00	0.00
1470	54.99	45.01	0.00	0.00
1480	54.92	44.67	0.00	0.00
1490	54.85	44.55	0.00	0.00
1500	54.79	44.79	0.00	0.00
1510	54.72	44.71	0.00	0.00
1520	54.65	44.58	0.00	0.00
1530	54.59	44.69	0.00	0.00
1540	54.53	44.71	0.00	0.00
1550	54.46	44.66	0.00	0.00
1560	54.40	44.50	0.00	0.00
1570	54.33	44.46	0.00	0.00
1580	54.27	44.73	0.00	0.00
1590	54.21	44.87	0.00	0.00
1600	54.15	44.53	0.00	0.00
1610	54.09	44.47	0.00	0.00
1620	54.04	44.77	0.00	0.00
1630	53.98	44.70	0.00	0.00
1640	53.92	44.57	0.00	0.00
1650	53.86	44.47	0.00	0.00
1660	53.81	44.76	0.00	0.00
1670	53.76	45.02	0.00	0.00
1680	53.70	44.84	0.00	0.00
1690	53.65	44.81	0.00	0.00
1700	53.60	45.47	0.00	0.00
1710	53.55	44.63	0.00	0.00
1720	53.50	44.57	0.00	0.00
1730	53.45	44.56	0.00	0.00
1740	53.40	44.57	0.00	0.00
1750	53.35	44.58	0.00	0.00
1760	53.30	44.82	0.00	0.00
1770	53.20	36.07	0.00	0.00
1780	53.13	40.57	0.00	0.00
1790	53.35	91.94	0.00	0.00
1800	53.57	93.74	0.00	0.00
