elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	1000.00	1000.00	0.00	0.00
20	1040.70	1081.42	0.00	0.00
30	1034.63	1022.48	0.00	0.00
40	1027.79	1007.29	0.00	0.00
50	1028.39	1030.77	0.00	0.00
60	1024.99	1007.99	0.00	0.00
70	1023.35	1013.49	0.00	0.00
80	1019.27	990.71	0.00	0.00
90	1018.44	1011.79	0.00	0.00
100	1018.54	1019.45	0.00	0.00
110	1015.91	989.72	0.00	0.00
120	1013.02	981.24	0.00	0.00
130	1011.75	996.60	0.00	0.00
140	1013.82	1040.64	0.00	0.00
150	1014.00	1016.49	0.00	0.00
160	1014.25	1018.15	0.00	0.00
170	1016.41	1050.87	0.00	0.00
180	1024.39	1159.83	0.00	0.00
190	1028.95	1110.72	0.00	0.00
200	1034.41	1139.07	0.00	0.00
210	1037.44	1097.92	0.00	0.00
220	1039.83	1089.89	0.00	0.00
230	1044.38	1144.36	0.00	0.00
240	1045.06	1060.86	0.00	0.00
250	1046.97	1092.78	0.00	0.00
260	1049.26	1106.30	0.00	0.00
270	1051.17	1100.88	0.00	0.00
280	1054.17	1134.89	0.00	0.00
290	1055.45	1091.59	0.00	0.00
300	1056.77	1094.79	0.00	0.00
310	1056.21	1039.73	0.00	0.00
320	1057.58	1099.81	0.00	0.00
330	1059.69	1127.22	0.00	0.00
340	1060.92	1101.40	0.00	0.00
350	1062.71	1124.02	0.00	0.00
360	1064.09	1112.11	0.00	0.00
370	1066.39	1149.25	0.00	0.00
380	1066.81	1082.23	0.00	0.00
390	1067.65	1099.42	0.00	0.00
400	1068.43	1099.17	0.00	0.00
410	1069.15	1097.88	0.00	0.00
420	1069.33	1076.72	0.00	0.00
430	1070.58	1122.97	0.00	0.00
440	1071.09	1092.81	0.00	0.00
450	1073.21	1166.52	0.00	0.00
460	1072.84	1056.11	0.00	0.00
470	1073.11	1085.31	0.00	0.00
480	1074.05	1118.77	0.00	0.00
490	1074.83	1112.39	0.00	0.00
500	1074.70	1068.04	0.00	0.00
510	1075.35	1107.99	0.00	0.00
520	1075.67	1091.96	0.00	0.00
530	1076.12	1099.41	0.00	0.00
540	1076.88	1117.04	0.00	0.00
550	1077.55	1114.10	0.00	0.00
560	1078.32	1120.18	0.00	0.00
570	1078.71	1101.11	0.00	0.00
580	1079.04	1097.51	0.00	0.00
590	1079.29	1094.00	0.00	0.00
600	1079.24	1075.94	0.00	0.00
610	1079.36	1087.05	0.00	0.00
620	1079.39	1080.75	0.00	0.00
630	1079.76	1102.61	0.00	0.00
640	1079.60	1069.60	0.00	0.00
650	1079.07	1045.22	0.00	0.00
660	1078.63	1050.15	0.00	0.00
670	1079.00	1103.31	0.00	0.00
680	1079.42	1107.40	0.00	0.00
690	1079.55	1088.46	0.00	0.00
700	1080.07	1115.85	0.00	0.00
710	1080.48	1109.40	0.00	0.00
720	1080.95	1114.49	0.00	0.00
730	1081.24	1101.97	0.00	0.00
740	1082.01	1138.67	0.00	0.00
750	1082.42	1112.68	0.00	0.00
760	1082.84	1113.99	0.00	0.00
770	1082.61	1064.99	0.00	0.00
780	1082.71	1091.03	0.00	0.00
790	1082.98	1104.11	0.00	0.00
800	1083.48	1122.82	0.00	0.00
810	1083.85	1112.80	0.00	0.00
820	1084.12	1106.58	0.00	0.00
830	1084.28	1096.91	0.00	0.00
840	1084.58	1109.80	0.00	0.00
850	1085.40	1154.20	0.00	0.00
860	1085.80	1120.20	0.00	0.00
870	1086.11	1112.43	0.00	0.00
880	1086.26	1099.24	0.00	0.00
890	1086.25	1085.21	0.00	0.00
900	1085.75	1041.16	0.00	0.00
910	1085.21	1037.12	0.00	0.00
920	1085.19	1083.11	0.00	0.00
930	1085.34	1099.24	0.00	0.00
940	1085.67	1116.96	0.00	0.00
950	1085.73	1091.22	0.00	0.00
960	1085.93	1104.92	0.00	0.00
970	1085.56	1050.06	0.00	0.00
980	1085.49	1078.82	0.00	0.00
990	1085.57	1093.51	0.00	0.00
1000	1085.75	1102.76	0.00	0.00
1010	1086.32	1144.08	0.00	0.00
1020	1086.76	1131.38	0.00	0.00
1030	1086.79	1089.85	0.00	0.00
1040	1087.08	1116.45	0.00	0.00
1050	1086.61	1037.80	0.00	0.00
1060	1086.87	1114.24	0.00	0.00
1070	1087.00	1101.70	0.00	0.00
1080	1086.92	1078.42	0.00	0.00
1090	1087.44	1142.67	0.00	0.00
1100	1088.01	1150.54	0.00	0.00
1110	1088.01	1088.52	0.00	0.00
1120	1087.86	1071.08	0.00	0.00
1130	1088.01	1104.55	0.00	0.00
1140	1087.79	1063.24	0.00	0.00
1150	1088.00	1112.30	0.00	0.00
1160	1087.95	1081.90	0.00	0.00
1170	1087.80	1070.71	0.00	0.00
1180	1087.85	1093.67	0.00	0.00
1190	1087.86	1088.29	0.00	0.00
1200	1087.99	1103.98	0.00	0.00
1210	1087.87	1073.38	0.00	0.00
