elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	639.47	639.47	0.00	0.00
20	694.94	750.42	0.00	0.00
30	694.28	692.98	0.00	0.00
40	664.35	574.60	0.00	0.00
50	637.27	528.92	0.00	0.00
60	620.06	533.97	0.00	0.00
70	606.86	527.63	0.00	0.00
80	596.64	525.12	0.00	0.00
90	588.98	527.73	0.00	0.00
100	582.82	526.84	0.00	0.00
110	577.35	522.67	0.00	0.00
120	571.82	511.13	0.00	0.00
130	567.82	519.82	0.00	0.00
140	563.79	511.53	0.00	0.00
150	560.69	517.33	0.00	0.00
160	557.99	517.11	0.00	0.00
170	555.73	519.72	0.00	0.00
180	553.93	523.28	0.00	0.00
190	552.03	517.83	0.00	0.00
200	550.25	516.58	0.00	0.00
210	548.19	507.03	0.00	0.00
220	546.64	514.04	0.00	0.00
230	545.56	521.93	0.00	0.00
240	543.95	506.46	0.00	0.00
250	542.68	512.31	0.00	0.00
260	541.76	518.94	0.00	0.00
270	540.70	513.03	0.00	0.00
280	539.77	514.83	0.00	0.00
290	538.81	511.59	0.00	0.00
300	537.70	505.54	0.00	0.00
310	537.11	519.37	0.00	0.00
320	536.41	514.71	0.00	0.00
330	535.80	516.57	0.00	0.00
340	535.16	513.87	0.00	0.00
350	534.76	521.07	0.00	0.00
360	534.08	510.17	0.00	0.00
370	533.49	512.20	0.00	0.00
380	533.07	517.63	0.00	0.00
390	532.63	516.03	0.00	0.00
400	532.15	513.17	0.00	0.00
410	531.88	521.12	0.00	0.00
420	531.48	515.03	0.00	0.00
430	531.07	514.14	0.00	0.00
440	530.75	517.03	0.00	0.00
450	531.14	548.09	0.00	0.00
460	531.42	544.04	0.00	0.00
470	531.67	543.45	0.00	0.00
480	532.01	548.04	0.00	0.00
490	532.34	548.01	0.00	0.00
500	532.64	547.08	0.00	0.00
510	532.93	547.66	0.00	0.00
520	533.33	553.90	0.00	0.00
530	533.60	547.44	0.00	0.00
540	533.81	545.14	0.00	0.00
550	533.94	540.91	0.00	0.00
560	534.14	545.10	0.00	0.00
570	534.42	549.99	0.00	0.00
580	534.69	550.00	0.00	0.00
590	534.87	545.45	0.00	0.00
600	534.99	542.21	0.00	0.00
610	535.31	554.58	0.00	0.00
620	535.56	550.60	0.00	0.00
630	535.77	548.96	0.00	0.00
640	536.02	551.29	0.00	0.00
650	536.23	549.64	0.00	0.00
660	536.35	544.38	0.00	0.00
670	536.58	551.60	0.00	0.00
680	536.70	544.60	0.00	0.00
690	536.83	546.03	0.00	0.00
700	536.90	541.70	0.00	0.00
710	537.03	545.77	0.00	0.00
720	537.24	552.77	0.00	0.00
730	537.42	550.00	0.00	0.00
740	537.55	547.20	0.00	0.00
750	537.72	550.15	0.00	0.00
760	537.86	548.55	0.00	0.00
770	538.12	557.54	0.00	0.00
780	538.26	549.18	0.00	0.00
790	538.38	547.71	0.00	0.00
800	538.58	554.47	0.00	0.00
810	538.79	555.69	0.00	0.00
820	538.95	552.11	0.00	0.00
830	539.14	554.04	0.00	0.00
