elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	38.88	38.88	0.00	0.00
20	49.28	59.66	0.00	0.00
30	52.97	60.35	0.00	0.00
40	55.17	61.76	0.00	0.00
50	56.80	63.31	0.00	0.00
60	57.91	63.46	0.00	0.00
70	58.93	65.11	0.00	0.00
80	59.94	67.05	0.00	0.00
90	60.60	65.80	0.00	0.00
100	61.17	66.35	0.00	0.00
110	61.62	66.15	0.00	0.00
120	61.89	64.84	0.00	0.00
130	62.32	67.45	0.00	0.00
140	62.80	69.02	0.00	0.00
150	63.27	69.95	0.00	0.00
160	63.67	69.58	0.00	0.00
170	64.11	71.16	0.00	0.00
180	64.46	70.42	0.00	0.00
190	64.86	71.95	0.00	0.00
200	65.14	70.67	0.00	0.00
210	65.38	70.08	0.00	0.00
220	65.72	72.85	0.00	0.00
230	66.02	72.67	0.00	0.00
240	66.33	73.30	0.00	0.00
250	66.63	74.04	0.00	0.00
260	66.92	74.15	0.00	0.00
270	67.17	73.65	0.00	0.00
280	67.38	73.00	0.00	0.00
290	67.61	73.95	0.00	0.00
300	67.84	74.65	0.00	0.00
310	68.06	74.75	0.00	0.00
320	68.33	76.55	0.00	0.00
330	68.56	75.91	0.00	0.00
340	68.78	76.06	0.00	0.00
350	69.03	77.51	0.00	0.00
360	69.24	76.64	0.00	0.00
370	69.43	76.44	0.00	0.00
380	69.64	77.15	0.00	0.00
390	69.85	78.12	0.00	0.00
400	70.04	77.21	0.00	0.00
410	70.22	77.54	0.00	0.00
420	70.42	78.39	0.00	0.00
430	70.63	79.44	0.00	0.00
440	70.81	78.94	0.00	0.00
450	70.99	78.64	0.00	0.00
460	71.17	79.33	0.00	0.00
470	71.33	78.73	0.00	0.00
480	71.45	77.25	0.00	0.00
490	71.60	78.50	0.00	0.00
500	71.76	79.86	0.00	0.00
510	71.87	77.25	0.00	0.00
520	72.00	78.42	0.00	0.00
530	72.10	77.75	0.00	0.00
540	72.26	80.74	0.00	0.00
550	72.38	78.44	0.00	0.00
560	72.53	80.71	0.00	0.00
570	72.67	80.90	0.00	0.00
580	72.78	79.19	0.00	0.00
590	72.89	79.12	0.00	0.00
600	73.02	80.68	0.00	0.00
610	73.12	78.84	0.00	0.00
620	73.25	81.07	0.00	0.00
630	73.36	80.36	0.00	0.00
640	73.47	80.24	0.00	0.00
650	73.60	82.21	0.00	0.00
660	73.73	81.96	0.00	0.00
670	73.85	81.94	0.00	0.00
680	73.96	81.04	0.00	0.00
690	74.06	80.88	0.00	0.00
700	74.16	81.26	0.00	0.00
710	74.25	81.00	0.00	0.00
720	74.36	82.04	0.00	0.00
730	74.47	82.24	0.00	0.00
740	74.56	80.72	0.00	0.00
750	74.66	82.38	0.00	0.00
760	74.76	82.14	0.00	0.00
770	74.84	80.64	0.00	0.00
780	74.90	80.15	0.00	0.00
790	74.98	81.34	0.00	0.00
800	75.07	82.00	0.00	0.00
810	75.12	79.28	0.00	0.00
820	75.20	81.54	0.00	0.00
830	75.29	82.09	0.00	0.00
840	75.37	82.14	0.00	0.00
850	75.42	80.08	0.00	0.00
860	75.49	81.24	0.00	0.00
870	75.56	81.24	0.00	0.00
880	75.62	81.19	0.00	0.00
890	75.67	80.34	0.00	0.00
900	75.75	82.45	0.00	0.00
910	75.80	80.54	0.00	0.00
920	75.87	82.24	0.00	0.00
930	75.93	81.74	0.00	0.00
940	76.00	82.27	0.00	0.00
950	76.06	81.66	0.00	0.00
960	76.12	81.59	0.00	0.00
970	76.18	81.69	0.00	0.00
980	76.24	82.34	0.00	0.00
990	76.27	78.91	0.00	0.00
1000	76.32	82.07	0.00	0.00
1010	76.37	81.19	0.00	0.00
1020	76.43	81.74	0.00	0.00
1030	76.48	82.49	0.00	0.00
1040	76.53	81.74	0.00	0.00
1050	76.56	79.29	0.00	0.00
1060	76.59	79.34	0.00	0.00
1070	76.61	79.21	0.00	0.00
1080	76.63	79.04	0.00	0.00
1090	76.68	81.26	0.00	0.00
1100	76.72	81.74	0.00	0.00
1110	76.76	80.65	0.00	0.00
1120	76.78	79.04	0.00	0.00
1130	76.80	79.72	0.00	0.00
1140	76.86	82.85	0.00	0.00
1150	76.91	82.34	0.00	0.00
1160	76.95	82.13	0.00	0.00
1170	77.00	82.44	0.00	0.00
1180	77.05	82.92	0.00	0.00
1190	77.08	80.67	0.00	0.00
1200	77.13	82.94	0.00	0.00
1210	77.17	82.54	0.00	0.00
1220	77.21	82.24	0.00	0.00
1230	77.26	82.86	0.00	0.00
1240	77.30	82.98	0.00	0.00
1250	77.35	82.94	0.00	0.00
1260	77.39	82.45	0.00	0.00
1270	77.41	80.36	0.00	0.00
1280	77.45	81.74	0.00	0.00
1290	77.47	80.95	0.00	0.00
1300	77.50	80.75	0.00	0.00
1310	77.53	81.27	0.00	0.00
1320	77.56	81.72	0.00	0.00
1330	77.60	82.60	0.00	0.00
1340	77.62	79.89	0.00	0.00
1350	77.64	81.08	0.00	0.00
1360	77.67	81.17	0.00	0.00
1370	77.70	81.94	0.00	0.00
1380	77.72	80.76	0.00	0.00
1390	77.74	80.04	0.00	0.00
1400	77.76	81.22	0.00	0.00
1410	77.79	81.56	0.00	0.00
1420	77.81	81.12	0.00	0.00
1430	77.84	81.25	0.00	0.00
1440	77.87	82.20	0.00	0.00
1450	77.89	80.54	0.00	0.00
1460	77.91	81.36	0.00	0.00
1470	77.94	82.30	0.00	0.00
1480	77.96	81.44	0.00	0.00
1490	77.99	82.04	0.00	0.00
1500	78.01	80.92	0.00	0.00
1510	78.04	82.74	0.00	0.00
1520	78.05	79.94	0.00	0.00
1530	78.06	78.62	0.00	0.00
1540	78.08	81.10	0.00	0.00
1550	78.08	78.64	0.00	0.00
1560	78.09	79.42	0.00	0.00
1570	78.12	82.24	0.00	0.00
1580	78.14	81.68	0.00	0.00
1590	78.16	82.19	0.00	0.00
1600	78.19	81.64	0.00	0.00
1610	78.19	79.50	0.00	0.00
1620	78.22	82.39	0.00	0.00
1630	78.23	79.08	0.00	0.00
1640	78.23	79.11	0.00	0.00
1650	78.24	79.16	0.00	0.00
1660	78.24	79.55	0.00	0.00
1670	78.25	79.44	0.00	0.00
1680	78.28	82.44	0.00	0.00
1690	78.30	81.89	0.00	0.00
1700	78.31	80.82	0.00	0.00
1710	78.32	79.85	0.00	0.00
1720	78.35	82.44	0.00	0.00
1730	78.36	81.74	0.00	0.00
1740	78.38	81.05	0.00	0.00
1750	78.40	81.93	0.00	0.00
1760	78.42	82.49	0.00	0.00
1770	78.44	81.08	0.00	0.00
1780	78.44	78.73	0.00	0.00
1790	78.46	81.68	0.00	0.00
1800	78.47	80.46	0.00	0.00
