elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	849.94	849.94	0.00	0.00
20	881.02	912.11	0.00	0.00
30	817.82	691.38	0.00	0.00
40	761.86	594.01	0.00	0.00
50	727.04	587.88	0.00	0.00
60	704.12	589.47	0.00	0.00
70	687.64	588.79	0.00	0.00
80	674.54	582.88	0.00	0.00
90	664.69	585.02	0.00	0.00
100	656.63	584.22	0.00	0.00
110	649.74	580.88	0.00	0.00
120	644.19	583.22	0.00	0.00
130	639.56	584.02	0.00	0.00
140	635.50	582.75	0.00	0.00
150	632.24	586.40	0.00	0.00
160	629.04	581.00	0.00	0.00
170	626.38	583.90	0.00	0.00
180	623.98	583.32	0.00	0.00
190	621.47	576.32	0.00	0.00
200	619.07	573.62	0.00	0.00
210	617.42	584.01	0.00	0.00
220	615.64	578.31	0.00	0.00
230	614.06	579.35	0.00	0.00
240	612.34	572.91	0.00	0.00
250	611.12	581.79	0.00	0.00
260	609.71	574.43	0.00	0.00
270	608.39	574.24	0.00	0.00
280	607.08	571.51	0.00	0.00
290	606.22	582.18	0.00	0.00
300	605.33	579.39	0.00	0.00
310	604.38	575.96	0.00	0.00
320	603.37	572.28	0.00	0.00
330	602.50	574.20	0.00	0.00
340	601.89	582.11	0.00	0.00
350	601.30	581.01	0.00	0.00
360	600.69	579.25	0.00	0.00
370	600.29	586.10	0.00	0.00
380	599.69	577.53	0.00	0.00
390	599.45	590.15	0.00	0.00
400	599.56	603.99	0.00	0.00
410	599.84	611.25	0.00	0.00
420	600.13	611.94	0.00	0.00
430	600.15	600.68	0.00	0.00
440	600.34	608.59	0.00	0.00
450	600.57	610.79	0.00	0.00
460	600.82	612.14	0.00	0.00
470	600.82	600.86	0.00	0.00
480	600.97	608.19	0.00	0.00
490	601.09	606.49	0.00	0.00
500	601.15	604.23	0.00	0.00
510	601.29	608.15	0.00	0.00
520	601.40	607.27	0.00	0.00
530	601.51	607.32	0.00	0.00
540	601.58	604.88	0.00	0.00
550	601.64	605.15	0.00	0.00
560	601.82	611.65	0.00	0.00
570	602.00	612.34	0.00	0.00
580	602.16	610.88	0.00	0.00
590	602.23	606.62	0.00	0.00
600	602.35	609.45	0.00	0.00
610	602.42	606.33	0.00	0.00
620	602.46	605.12	0.00	0.00
630	602.53	606.93	0.00	0.00
640	602.63	608.55	0.00	0.00
650	602.78	612.39	0.00	0.00
660	602.81	604.91	0.00	0.00
670	602.93	610.90	0.00	0.00
680	603.07	612.79	0.00	0.00
690	603.16	608.81	0.00	0.00
700	603.22	607.65	0.00	0.00
710	603.35	612.02	0.00	0.00
720	603.37	605.32	0.00	0.00
730	603.45	608.91	0.00	0.00
740	603.52	608.75	0.00	0.00
750	603.66	614.18	0.00	0.00
760	603.76	611.36	0.00	0.00
770	603.73	601.28	0.00	0.00
780	603.83	611.30	0.00	0.00
790	603.92	611.39	0.00	0.00
800	603.99	608.93	0.00	0.00
810	604.06	610.24	0.00	0.00
820	604.15	611.47	0.00	0.00
830	604.29	615.66	0.00	0.00
840	604.33	607.63	0.00	0.00
850	604.40	610.45	0.00	0.00
860	604.54	615.89	0.00	0.00
870	603.54	518.22	0.00	0.00
880	605.42	768.45	0.00	0.00
890	606.27	680.89	0.00	0.00
900	607.55	721.37	0.00	0.00
910	607.28	583.28	0.00	0.00
920	607.79	654.41	0.00	0.00
930	608.05	632.02	0.00	0.00
940	608.20	622.10	0.00	0.00
950	608.26	613.80	0.00	0.00
960	608.31	612.97	0.00	0.00
970	608.39	616.45	0.00	0.00
980	608.38	607.13	0.00	0.00
990	608.38	607.93	0.00	0.00
1000	608.42	613.01	0.00	0.00
1010	608.39	605.13	0.00	0.00
1020	608.40	609.78	0.00	0.00
1030	608.37	604.89	0.00	0.00
1040	608.37	608.53	0.00	0.00
1050	608.37	607.76	0.00	0.00
1060	608.31	602.73	0.00	0.00
1070	608.27	603.50	0.00	0.00
1080	608.25	606.03	0.00	0.00
1090	608.22	605.95	0.00	0.00
1100	608.23	608.39	0.00	0.00
1110	608.24	610.03	0.00	0.00
1120	608.25	609.04	0.00	0.00
1130	608.22	605.11	0.00	0.00
1140	608.13	597.45	0.00	0.00
1150	608.14	609.67	0.00	0.00
1160	608.10	603.19	0.00	0.00
1170	608.09	607.07	0.00	0.00
1180	608.03	601.24	0.00	0.00
1190	608.02	606.83	0.00	0.00
1200	608.02	608.35	0.00	0.00
1210	608.03	608.57	0.00	0.00
1220	607.97	601.16	0.00	0.00
1230	607.94	604.54	0.00	0.00
