elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	1.20	1.20	0.00	0.00
20	4.19	7.19	0.00	0.00
30	6.32	10.59	0.00	0.00
40	6.44	6.79	0.00	0.00
50	7.35	10.98	0.00	0.00
60	8.25	12.78	0.00	0.00
70	9.41	16.44	0.00	0.00
80	10.27	16.28	0.00	0.00
90	11.25	19.07	0.00	0.00
100	14.08	39.56	0.00	0.00
110	14.22	15.58	0.00	0.00
120	16.91	46.44	0.00	0.00
130	21.92	82.02	0.00	0.00
140	28.45	113.28	0.00	0.00
150	34.18	115.20	0.00	0.00
160	39.76	123.34	0.00	0.00
170	43.36	100.86	0.00	0.00
180	47.06	109.96	0.00	0.00
190	50.39	110.26	0.00	0.00
200	49.14	25.46	0.00	0.00
210	47.17	7.79	0.00	0.00
220	48.56	77.96	0.00	0.00
230	51.11	107.16	0.00	0.00
240	53.37	105.26	0.00	0.00
250	53.46	55.63	0.00	0.00
260	53.67	58.93	0.00	0.00
270	54.89	86.68	0.00	0.00
280	56.99	113.66	0.00	0.00
290	58.98	114.45	0.00	0.00
300	60.75	112.68	0.00	0.00
310	62.45	113.24	0.00	0.00
320	63.94	110.06	0.00	0.00
330	65.19	105.37	0.00	0.00
340	64.41	38.44	0.00	0.00
350	63.77	42.24	0.00	0.00
360	64.51	90.37	0.00	0.00
370	63.73	35.40	0.00	0.00
380	62.92	32.85	0.00	0.00
390	61.56	10.08	0.00	0.00
400	60.45	17.17	0.00	0.00
410	61.03	84.38	0.00	0.00
420	61.12	64.80	0.00	0.00
430	60.71	43.07	0.00	0.00
440	60.48	50.93	0.00	0.00
450	61.02	84.38	0.00	0.00
460	61.67	91.05	0.00	0.00
470	62.20	86.56	0.00	0.00
480	62.89	95.47	0.00	0.00
490	63.16	75.89	0.00	0.00
500	63.72	91.29	0.00	0.00
510	63.03	28.75	0.00	0.00
520	62.97	59.82	0.00	0.00
530	62.63	45.24	0.00	0.00
540	62.13	35.25	0.00	0.00
550	62.39	76.49	0.00	0.00
560	62.83	87.37	0.00	0.00
570	63.21	84.32	0.00	0.00
580	63.53	81.58	0.00	0.00
590	63.26	47.73	0.00	0.00
600	62.93	43.83	0.00	0.00
610	63.06	70.99	0.00	0.00
620	63.39	83.08	0.00	0.00
630	63.73	84.87	0.00	0.00
640	64.02	82.20	0.00	0.00
650	64.21	76.38	0.00	0.00
660	64.42	78.17	0.00	0.00
670	64.57	74.48	0.00	0.00
680	64.33	48.62	0.00	0.00
690	63.78	25.86	0.00	0.00
700	63.34	32.88	0.00	0.00
710	63.11	47.43	0.00	0.00
720	63.39	82.68	0.00	0.00
730	63.67	84.27	0.00	0.00
740	63.86	77.88	0.00	0.00
750	63.72	53.32	0.00	0.00
760	63.43	41.34	0.00	0.00
770	63.44	64.65	0.00	0.00
780	63.63	78.17	0.00	0.00
790	63.92	86.47	0.00	0.00
800	64.19	84.97	0.00	0.00
810	64.40	81.38	0.00	0.00
820	64.54	75.70	0.00	0.00
830	64.68	76.76	0.00	0.00
840	64.73	68.50	0.00	0.00
850	64.30	28.36	0.00	0.00
