10,18837.68,0.06,mysql56.bpi32,1
20,19082.87,0.06,mysql56.bpi32,1
30,17563.18,0.06,mysql56.bpi32,1
40,17021.73,0.07,mysql56.bpi32,1
50,16059.78,0.07,mysql56.bpi32,1
60,16066.88,0.07,mysql56.bpi32,1
70,16047.32,0.07,mysql56.bpi32,1
80,16002.92,0.07,mysql56.bpi32,1
90,15992.47,0.07,mysql56.bpi32,1
100,15810.51,0.07,mysql56.bpi32,1
110,15972.09,0.07,mysql56.bpi32,1
120,16090.32,0.07,mysql56.bpi32,1
130,15911.28,0.07,mysql56.bpi32,1
140,16181.62,0.07,mysql56.bpi32,1
150,16171.08,0.07,mysql56.bpi32,1
160,16028.52,0.07,mysql56.bpi32,1
170,17805.86,0.06,mysql56.bpi32,1
180,15947.14,0.07,mysql56.bpi32,1
190,16030.77,0.07,mysql56.bpi32,1
200,15974.62,0.07,mysql56.bpi32,1
210,17198.67,0.07,mysql56.bpi32,1
220,16121.93,0.07,mysql56.bpi32,1
230,16119.18,0.07,mysql56.bpi32,1
240,17965.51,0.06,mysql56.bpi32,1
250,18178.19,0.06,mysql56.bpi32,1
260,18128.83,0.06,mysql56.bpi32,1
270,17874.35,0.06,mysql56.bpi32,1
280,18166.85,0.06,mysql56.bpi32,1
290,17417.48,0.07,mysql56.bpi32,1
300,15974.42,0.07,mysql56.bpi32,1
10,14927.28,0.07,mysql57.bpi32,1
20,15186.00,0.07,mysql57.bpi32,1
30,15224.74,0.07,mysql57.bpi32,1
40,15260.06,0.07,mysql57.bpi32,1
50,15267.23,0.07,mysql57.bpi32,1
60,14960.77,0.07,mysql57.bpi32,1
70,15220.44,0.07,mysql57.bpi32,1
80,15061.45,0.07,mysql57.bpi32,1
90,15146.55,0.07,mysql57.bpi32,1
100,15274.76,0.07,mysql57.bpi32,1
110,15249.14,0.07,mysql57.bpi32,1
120,14965.86,0.07,mysql57.bpi32,1
130,15459.11,0.07,mysql57.bpi32,1
140,15399.90,0.07,mysql57.bpi32,1
150,15476.99,0.07,mysql57.bpi32,1
160,15523.31,0.07,mysql57.bpi32,1
170,15559.00,0.07,mysql57.bpi32,1
180,15532.60,0.07,mysql57.bpi32,1
190,15544.90,0.07,mysql57.bpi32,1
200,15555.29,0.07,mysql57.bpi32,1
210,15463.51,0.07,mysql57.bpi32,1
220,15568.40,0.07,mysql57.bpi32,1
230,15625.30,0.07,mysql57.bpi32,1
240,15430.50,0.07,mysql57.bpi32,1
250,15485.39,0.07,mysql57.bpi32,1
260,14673.81,0.07,mysql57.bpi32,1
270,14443.60,0.07,mysql57.bpi32,1
280,14385.20,0.07,mysql57.bpi32,1
290,14357.50,0.07,mysql57.bpi32,1
300,14420.60,0.07,mysql57.bpi32,1
10,33524.21,0.07,mysql56.bpi32,2
20,35481.07,0.07,mysql56.bpi32,2
30,35797.54,0.06,mysql56.bpi32,2
40,34921.52,0.06,mysql56.bpi32,2
50,35990.24,0.06,mysql56.bpi32,2
60,36234.44,0.06,mysql56.bpi32,2
70,36011.24,0.06,mysql56.bpi32,2
80,34071.47,0.07,mysql56.bpi32,2
90,34252.72,0.07,mysql56.bpi32,2
100,35230.79,0.07,mysql56.bpi32,2
110,36619.00,0.06,mysql56.bpi32,2
120,36343.95,0.06,mysql56.bpi32,2
130,34208.25,0.07,mysql56.bpi32,2
140,33505.12,0.07,mysql56.bpi32,2
150,34221.50,0.07,mysql56.bpi32,2
160,34799.48,0.07,mysql56.bpi32,2
170,34060.39,0.07,mysql56.bpi32,2
180,33385.32,0.07,mysql56.bpi32,2
190,34490.30,0.07,mysql56.bpi32,2
200,34821.10,0.07,mysql56.bpi32,2
210,34900.30,0.07,mysql56.bpi32,2
220,34804.13,0.07,mysql56.bpi32,2
230,34693.07,0.07,mysql56.bpi32,2
240,35713.51,0.07,mysql56.bpi32,2
250,33957.67,0.07,mysql56.bpi32,2
260,34045.99,0.07,mysql56.bpi32,2
270,33937.32,0.07,mysql56.bpi32,2
280,34363.98,0.07,mysql56.bpi32,2
290,38004.03,0.06,mysql56.bpi32,2
10,27681.14,0.08,mysql57.bpi32,2
20,26968.63,0.08,mysql57.bpi32,2
30,28532.79,0.07,mysql57.bpi32,2
40,28587.42,0.07,mysql57.bpi32,2
50,29896.01,0.07,mysql57.bpi32,2
60,28508.80,0.08,mysql57.bpi32,2
70,30176.00,0.07,mysql57.bpi32,2
80,27123.62,0.08,mysql57.bpi32,2
90,27164.28,0.08,mysql57.bpi32,2
