procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 382048 6096448 2874628 81818808    7   23  1380   787    1    1  2  1 96  1  0
20  2 382048 5780228 2874804 81869200    0    0 290156 76403 76888 409547 16  9 69  7  0
28 28 382048 5462024 2874988 81921080    4    0 304312 78696 79242 449173 16  8 67  8  0
11  3 382048 5144592 2875204 81971704    0    0 298868 84300 78236 461047 18  9 64  9  0
26 19 382048 4860640 2875384 82016800    0    0 269648 84340 71926 438433 17  8 67  7  0
27 14 382048 4572832 2875544 82062624    0    0 272764 87256 74778 464953 18  9 66  7  0
13  4 382048 4306756 2875724 82104464    0    0 255180 88774 70239 445987 16  8 69  7  0
 7  3 382048 4028696 2875880 82152272    0    0 267184 81600 72490 487267 18  8 67  7  0
 2  0 382048 3770276 2876048 82197472    0    0 243092 79870 66460 459520 17  8 69  6  0
 5  0 382048 3520964 2876236 82235880    0    0 233396 79180 63830 447317 17  8 69  7  0
24  7 382048 3264836 2876420 82283040    0    0 235272 80728 65164 474239 18  8 68  6  0
 8  5 382048 3016736 2876576 82322568    0    0 223484 98586 63517 476822 17  7 70  6  0
11  6 382048 2776084 2876692 82363104    0    0 215288 79444 63034 470529 17  8 69  6  0
30  8 382048 2531408 2876844 82402224    0    0 215264 81428 61652 501163 19  8 68  5  0
 5  3 382048 2298328 2877004 82437304    0    0 200516 81580 61259 487880 18  7 70  5  0
 1  0 382048 2070300 2877156 82472048    0    0 200460 80944 64638 488529 18  8 69  5  0
 1  0 382048 1840436 2877284 82513216    0    0 192032 81696 69696 491114 19  8 69  5  0
23  6 382048 1626228 2877412 82544176    0    0 176632 80340 108771 473238 20  7 68  5  0
35  8 382048 1416952 2877588 82578176    0    0 176544 80144 170209 488061 19  7 69  5  0
13  8 382048 1212808 2877728 82607152    0    0 170560 80132 188256 493468 19  7 69  5  0
61  4 382048 1007336 2877864 82638704    0    0 168448 80856 172789 511082 19  8 68  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
