procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 9512784 511152  58724 918640    7   23  1356   753    1    1  2  1 96  1  0
 1  1 9512376 417712 102128 933588  452    0 125188 86666 43567 45197  3  2 94  1  0
 1  1 9512152 480544  72684 915156  280    0 123960 84312 48577 46173  2  3 94  1  0
 1  1 9512048 364292 114240 934500  104    0 118184 72173 30429 39423  3  1 95  1  0
 1  0 9511380 484332  85360 921312  704    0 130284 80796 64005 57875  1  4 94  1  0
 1  0 9511308 433548 154820 923048   84    0 71076 82119 31881 9423  0  2 97  1  0
 2  1 9511208 379264 201832 932440  116    0 49324 104440 32474 26209  1  2 96  1  0
 2  0 9509612 338904 234952 934020 1748    0 52036 61030 29276 7066  2  2 95  1  0
 2  0 9509592 389508 203360 918864   40    0 60048 143349 56787 32665  2  3 94  2  0
 3  0 9509540 370328 221576 916844   60    0 64768 97056 50075 17117  2  3 95  1  0
 2  0 9509540 365068 232132 912384    0    0 64472 108810 54526 17018  2  2 94  1  0
 2  0 9509444 386152 212644 910256   96    0 81000 90473 49475 12451  2  2 95  1  0
 2  0 9509384 364232 234208 908960   68    0 81180 97952 56321 11078  2  2 95  1  0
 3  1 9508340 334620 258204 918992 1112    0 116080 250817 78199 49468  2  2 95  2  0
 0  1 9316340 455636 361908 933248 1376    0 172236 245001 84940 24863  1  2 95  2  0
 0  1 9316096 338440 472804 942192  284    0 141844 262744 62290 21427  1  2 96  2  0
 1  1 9315900 333020 483420 938728  204    0 136640 266790 71393 21637  0  2 96  2  0
 1  1 9315668 358388 453464 937720  248    0 142556 293540 74931 25799  0  2 96  2  0
 0  2 9315652 360548 446340 940636   16    0 113280 385644 76152 28043  1  2 95  2  0
 1  2 9315612 354704 449900 941608   40    0 127660 375954 92502 43657  1  2 95  2  0
 2  1 9315548 333960 467468 946400   64    0 136376 291990 66834 24605  0  2 96  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
