procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  4 9486224 456084 463892 1191192    7   23  1350   753    2    1  2  1 96  1  0
 2  0 9484416 350536 468600 1220524 2096    0 92380 74105 23532 35880  2  1 96  1  0
 0  3 9483328 348116 471532 1213876 1208    0 89136 67084 18218 18969  1  1 98  1  0
 1  2 9483076 334524 468636 1213708  252    0 88688 68127 19228 17322  1  0 98  1  0
17 10 9465872 331952 456492 1177760 17920    0 135764 64919 52558 239009  5  2 91  2  0
 0  1 9429092 345256 390960 1138296 38760    0 204572 101488 146056 383550 14  6 77  4  0
 0  1 9395544 338936 381112 1128516 35380    0 195784 109984 135804 374965 14  5 78  3  0
 1  2 9366868 347444 374856 1128096 29776    0 184152 81624 92050 282032 11  4 83  3  0
33  2 9336040 331004 358048 1127980 32688    0 186388 97536 101365 345000 13  5 80  3  0
 2  8 9313392 327552 345336 1120492 30164 6036 192424 103127 149918 380055 14  5 78  3  0
36 12 9376972 331040 323564 1135804 31752 93932 198704 188054 489970 347296 14  7 76  3  0
 1  2 9460392 330232 281320 1142128 30152 111896 212068 213200 634224 375499 15  8 74  4  0
 1  5 9562752 337432 244560 1145736 17572 118784 154348 201402 482583 227812 10  5 81  4  0
 2  8 9646652 470280 250088 1032292   68 84008 77196 92157 49980 22206  0  2 84 14  0
 4  1 9641228 440340 322304 985336 5604    0 105232 62548 45284 162756  4  1 88  7  0
 0  1 9609912 342568 346920 1011536 32808    0 222852 77888 103414 421947 17  6 74  3  0
 0  1 9583792 331756 315836 1013412 27700    0 209088 73064 92612 358239 15  5 77  3  0
50  3 9560092 325684 309364 986776 25220    0 207064 78951 98984 384467 16  5 75  4  0
 1  0 9535620 350280 285556 991008 25772    4 216524 67557 95322 404874 17  5 75  3  0
 2  1 9511436 337432 261648 991412 25476    0 218032 76708 102007 422348 18  6 73  3  0
 1  0 9489288 347612 252184 991200 23280    0 235676 73992 107939 438370 17  6 74  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
76  4 9471248 362496 245624 992380 19020    0 213536 97384 95453 400717 15  5 77  3  0
 2  4 9453252 341352 252536 976912 19112    0 237188 88747 98588 431822 17  6 74  3  0
 8  0 9433716 327372 245284 974820 20928    0 231584 73315 99787 491029 19  6 72  3  0
 3  0 9416608 324504 247780 982740 18020    4 237152 88702 111298 489914 20  6 72  2  0
