procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1 9512112 450344 101032 925404    7   23  1356   753    1    1  2  1 96  1  0
 4  1 9511644 352772  72268 912932  496    0 122704 78112 38654 40309  2  2 95  1  0
 2  2 9511308 447188 143588 920516  356    0 100796 100688 60119 30329  0  3 95  1  0
 2  0 9511208 390408 193816 929576  116    0 50240 60777 22109 6934  1  2 97  1  0
 2  0 9509612 335164 240232 934508 1748    0 50504 105783 37349 26376  2  2 95  1  0
 3  1 9509612 330544 246988 933120    0    0 39108 104602 41850 27405  2  2 94  1  0
 4  0 9509540 370116 222284 917880  100    0 85320 105650 58370 13892  2  3 94  1  0
 2  0 9509540 362152 236164 911576    0    0 66252 111752 51613 19956  2  3 94  1  0
 4  0 9509448 357416 244940 908168   92    0 74504 108872 55678 15751  2  2 94  1  0
 1  1 9509388 358896 240420 909096   68    0 79428 95596 55135 12461  2  2 95  1  0
 1  2 9509320 328088 269860 912008   68    0 74228 166143 59148 38329  2  2 95  1  0
 2  2 9316404 516044 304328 932404 2356    0 175436 250637 88238 31091  1  2 94  2  0
 1  1 9316200 355036 456296 944712  224    0 151324 256257 64984 21041  1  2 96  2  0
 1  1 9315956 328880 481092 944676  284    0 134084 267559 70109 21890  0  2 96  2  0
 1  1 9315704 338460 477604 937216  256    0 143028 288864 74850 24075  1  2 96  2  0
 2  0 9315652 365720 443572 940312   56    0 122092 360004 74924 28434  0  2 95  2  0
 4  0 9315632 356576 448948 941676   20    0 123280 396546 93153 44274  1  2 95  2  0
 1  1 9315600 328208 474392 946648   32    0 134980 295562 68673 23796  0  2 96  2  0
 0  2 9315512 327908 466224 954408   92    0 152956 292400 69825 26750  0  2 96  2  0
 2  1 9315460 330528 464280 954852   56    0 157392 282844 72165 26224  0  2 96  2  0
 1  2 9315392 339712 451460 956084   72    0 150236 251780 67898 26358  1  2 95  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 9315344 363716 425712 957324   52    0 159280 308980 94154 46077  1  2 95  2  0
 3  1 9315320 362528 422540 960568   16    0 139476 297582 72577 24537  1  2 96  2  0
 2  1 9315308 333928 449916 964180   12    0 144912 315073 74466 28458  1  2 95  2  0
 4  2 9315292 336808 442388 968164   16    0 139328 300526 70783 27159  1  2 95  2  0
 0  3 9315276 351760 424260 972152    8    0 151428 259601 71056 25234  0  2 95  2  0
 0  2 9315272 353312 421004 972336    4    0 157444 278890 94110 43200  0  2 95  2  0
 1  0 9315244 365868 404204 975964   28    0 62312 63999 29337 14102  0  2 97  1  0
 1  1 9315244 363600 405568 975196    0    0 28212 32967 21448 4758  0  2 98  0  0
 2  0 9315244 357616 412480 977116    0    0 27916 32892 20989 5023  0  2 97  0  0
 1  0 9315244 361212 408896 976172    0    0 27988 73394 31598 5340  0  2 98  0  0
 0  3 9315236 359624 409188 979860    8    0 30916 59054 25346 4223  0  2 97  1  0
 1  0 9315236 358828 408304 981276    0    0 29236 68715 32734 22204  0  2 98  0  0
 1  0 9315236 337128 431184 981660    0    0 28684 32741 22450 3921  0  2 98  0  0
 1  1 9315236 330936 436720 981624    0    0 27808 32724 21615 4314  0  2 98  0  0
 1  1 9315236 342476 426852 980996    0    0 26828 64066 28841 4182  0  2 98  0  0
 2  1 9315236 333872 435496 980768    0    0 27764 64176 29567 4735  0  2 98  0  0
 1  0 9315236 336688 431080 982888    0    0 28036 87935 33998 21198  0  2 98  0  0
 1  0 9315236 332312 428980 988512    0    0 36332   247 15548 5392  0  2 97  1  0
