distribution,version,engine,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
pareto,psmdb-3.0,ft,oltp,2000000,1,10,1067.44,2015.97,4.35,355.81,1
pareto,psmdb-3.0,ft,oltp,2000000,1,20,978.60,1820.10,5.05,326.20,1
pareto,psmdb-3.0,ft,oltp,2000000,1,30,874.50,1642.00,5.79,291.50,1
pareto,psmdb-3.0,ft,oltp,2000000,1,40,794.70,1478.20,6.52,264.90,1
pareto,psmdb-3.0,ft,oltp,2000000,1,50,686.10,1286.80,7.34,228.70,1
pareto,psmdb-3.0,ft,oltp,2000000,1,60,693.90,1300.60,7.65,231.30,1
pareto,psmdb-3.0,ft,oltp,2000000,1,70,643.20,1202.80,8.35,214.40,1
pareto,psmdb-3.0,ft,oltp,2000000,1,80,601.80,1126.20,8.95,200.60,1
pareto,psmdb-3.0,ft,oltp,2000000,1,90,569.40,1058.30,9.57,189.80,1
pareto,psmdb-3.0,ft,oltp,2000000,1,100,551.40,1028.30,9.79,183.80,1
pareto,psmdb-3.0,ft,oltp,2000000,1,110,517.20,957.10,10.64,172.40,1
pareto,psmdb-3.0,ft,oltp,2000000,1,120,521.40,971.10,10.74,173.80,1
pareto,psmdb-3.0,ft,oltp,2000000,1,130,487.80,911.60,11.17,162.60,1
pareto,psmdb-3.0,ft,oltp,2000000,1,140,472.20,884.40,11.89,157.40,1
pareto,psmdb-3.0,ft,oltp,2000000,1,150,465.20,870.50,12.25,155.00,1
pareto,psmdb-3.0,ft,oltp,2000000,1,160,466.60,865.20,11.84,155.60,1
pareto,psmdb-3.0,ft,oltp,2000000,1,170,462.60,865.20,12.22,154.20,1
pareto,psmdb-3.0,ft,oltp,2000000,1,180,452.10,844.50,12.24,150.70,1
pareto,psmdb-3.0,ft,oltp,2000000,1,190,458.70,864.20,12.08,152.90,1
pareto,psmdb-3.0,ft,oltp,2000000,1,200,465.30,872.30,11.70,155.10,1
pareto,psmdb-3.0,ft,oltp,2000000,1,210,483.90,902.40,11.82,161.30,1
pareto,psmdb-3.0,ft,oltp,2000000,1,220,459.30,860.30,12.23,153.10,1
pareto,psmdb-3.0,ft,oltp,2000000,1,230,459.30,861.50,12.32,153.10,1
pareto,psmdb-3.0,ft,oltp,2000000,1,240,467.40,869.40,11.87,155.80,1
pareto,psmdb-3.0,ft,oltp,2000000,1,250,465.30,871.00,12.28,155.10,1
pareto,psmdb-3.0,ft,oltp,2000000,1,260,474.00,890.80,11.83,158.00,1
pareto,psmdb-3.0,ft,oltp,2000000,1,270,457.50,854.50,12.08,152.50,1
pareto,psmdb-3.0,ft,oltp,2000000,1,280,448.50,841.30,12.51,149.50,1
pareto,psmdb-3.0,ft,oltp,2000000,1,290,441.00,821.80,12.61,147.00,1
pareto,psmdb-3.0,ft,oltp,2000000,1,300,465.90,871.90,12.18,155.30,1
pareto,psmdb-3.0,ft,oltp,2000000,1,310,445.50,830.30,16.29,148.50,1
pareto,psmdb-3.0,ft,oltp,2000000,1,320,453.60,835.10,16.24,151.20,1
pareto,psmdb-3.0,ft,oltp,2000000,1,330,430.80,800.70,12.40,143.60,1
pareto,psmdb-3.0,ft,oltp,2000000,1,340,473.40,875.30,11.95,157.80,1
pareto,psmdb-3.0,ft,oltp,2000000,1,350,439.20,823.50,12.44,146.40,1
pareto,psmdb-3.0,ft,oltp,2000000,1,360,463.20,872.90,11.99,154.40,1
pareto,psmdb-3.0,ft,oltp,2000000,1,370,469.20,870.10,11.93,156.40,1
pareto,psmdb-3.0,ft,oltp,2000000,1,380,442.80,830.50,16.26,147.60,1
pareto,psmdb-3.0,ft,oltp,2000000,1,390,459.00,855.20,12.00,153.00,1
pareto,psmdb-3.0,ft,oltp,2000000,1,400,477.60,892.80,11.96,159.20,1
pareto,psmdb-3.0,ft,oltp,2000000,1,410,467.10,878.00,11.98,155.70,1
pareto,psmdb-3.0,ft,oltp,2000000,1,420,469.80,885.10,12.00,156.60,1
pareto,psmdb-3.0,ft,oltp,2000000,1,430,468.60,863.70,12.00,156.20,1
pareto,psmdb-3.0,ft,oltp,2000000,1,440,438.30,822.60,16.62,146.10,1
pareto,psmdb-3.0,ft,oltp,2000000,1,450,455.70,838.30,12.72,151.90,1
pareto,psmdb-3.0,ft,oltp,2000000,1,460,460.20,866.30,16.26,153.40,1
pareto,psmdb-3.0,ft,oltp,2000000,1,470,466.80,877.10,12.02,155.60,1
pareto,psmdb-3.0,ft,oltp,2000000,1,480,472.20,880.90,11.98,157.40,1
pareto,psmdb-3.0,ft,oltp,2000000,1,490,471.50,875.10,12.11,157.10,1
pareto,psmdb-3.0,ft,oltp,2000000,1,500,447.70,838.60,12.65,149.30,1
pareto,psmdb-3.0,ft,oltp,2000000,1,510,443.70,826.90,16.10,147.90,1
pareto,psmdb-3.0,ft,oltp,2000000,1,520,457.50,851.90,12.08,152.50,1
pareto,psmdb-3.0,ft,oltp,2000000,1,530,466.20,869.30,12.13,155.40,1
pareto,psmdb-3.0,ft,oltp,2000000,1,540,443.70,826.90,12.38,147.90,1
pareto,psmdb-3.0,ft,oltp,2000000,1,550,429.00,810.20,16.81,143.00,1
pareto,psmdb-3.0,ft,oltp,2000000,1,560,433.50,802.60,13.09,144.50,1
pareto,psmdb-3.0,ft,oltp,2000000,1,570,425.10,800.50,16.95,141.70,1
pareto,psmdb-3.0,ft,oltp,2000000,1,580,458.10,854.10,12.09,152.70,1
pareto,psmdb-3.0,ft,oltp,2000000,1,590,468.60,869.90,12.07,156.20,1
pareto,psmdb-3.0,ft,oltp,2000000,1,600,461.40,872.70,12.20,153.80,1
pareto,psmdb-3.0,ft,oltp,2000000,128,10,3874.17,7296.84,255.84,1289.69,128
pareto,psmdb-3.0,ft,oltp,2000000,128,20,2996.60,5596.30,347.81,998.30,128
pareto,psmdb-3.0,ft,oltp,2000000,128,30,2253.40,4224.80,508.23,751.10,128
pareto,psmdb-3.0,ft,oltp,2000000,128,40,1977.80,3685.80,582.90,659.70,128
pareto,psmdb-3.0,ft,oltp,2000000,128,50,1967.00,3697.50,585.70,655.60,128
pareto,psmdb-3.0,ft,oltp,2000000,128,60,1944.40,3618.00,602.78,648.20,128
pareto,psmdb-3.0,ft,oltp,2000000,128,70,2003.30,3744.90,578.39,667.70,128
pareto,psmdb-3.0,ft,oltp,2000000,128,80,2014.30,3779.40,554.15,671.10,128
pareto,psmdb-3.0,ft,oltp,2000000,128,90,2053.80,3825.40,560.49,684.50,128
pareto,psmdb-3.0,ft,oltp,2000000,128,100,2030.20,3795.50,551.34,676.90,128
pareto,psmdb-3.0,ft,oltp,2000000,128,110,2014.70,3761.50,554.65,671.80,128
pareto,psmdb-3.0,ft,oltp,2000000,128,120,2020.40,3783.60,559.15,673.80,128
pareto,psmdb-3.0,ft,oltp,2000000,128,130,2034.70,3807.80,553.32,677.90,128
pareto,psmdb-3.0,ft,oltp,2000000,128,140,2083.40,3881.30,550.18,694.50,128
pareto,psmdb-3.0,ft,oltp,2000000,128,150,2042.90,3843.10,544.45,681.10,128
pareto,psmdb-3.0,ft,oltp,2000000,128,160,2159.70,4049.90,539.74,719.40,128
pareto,psmdb-3.0,ft,oltp,2000000,128,170,2076.90,3882.20,541.04,692.70,128
pareto,psmdb-3.0,ft,oltp,2000000,128,180,2139.70,4004.70,525.87,713.10,128
pareto,psmdb-3.0,ft,oltp,2000000,128,190,2105.80,3925.40,535.72,701.90,128
pareto,psmdb-3.0,ft,oltp,2000000,128,200,2146.99,4023.99,538.13,715.70,128
pareto,psmdb-3.0,ft,oltp,2000000,128,210,2103.10,3940.81,541.52,701.10,128
pareto,psmdb-3.0,ft,oltp,2000000,128,220,2146.00,4010.30,533.48,715.60,128
pareto,psmdb-3.0,ft,oltp,2000000,128,230,2091.90,3907.20,541.36,697.00,128
pareto,psmdb-3.0,ft,oltp,2000000,128,240,2123.30,3961.50,537.65,708.20,128
pareto,psmdb-3.0,ft,oltp,2000000,128,250,2184.70,4082.00,528.24,727.60,128
pareto,psmdb-3.0,ft,oltp,2000000,128,260,2225.40,4156.20,512.35,741.90,128
pareto,psmdb-3.0,ft,oltp,2000000,128,270,2228.90,4152.70,519.30,743.40,128
pareto,psmdb-3.0,ft,oltp,2000000,128,280,2205.80,4126.50,523.98,734.70,128
pareto,psmdb-3.0,ft,oltp,2000000,128,290,2276.20,4259.10,492.65,759.20,128
pareto,psmdb-3.0,ft,oltp,2000000,128,300,2258.30,4236.80,516.04,752.40,128
pareto,psmdb-3.0,ft,oltp,2000000,128,310,2246.80,4220.30,491.32,749.40,128
pareto,psmdb-3.0,ft,oltp,2000000,128,320,2186.40,4090.40,526.50,728.60,128
pareto,psmdb-3.0,ft,oltp,2000000,128,330,2262.60,4249.00,514.81,754.10,128
pareto,psmdb-3.0,ft,oltp,2000000,128,340,2309.70,4319.20,466.53,770.30,128
pareto,psmdb-3.0,ft,oltp,2000000,128,350,2249.39,4190.78,504.44,749.50,128
pareto,psmdb-3.0,ft,oltp,2000000,128,360,2239.91,4178.22,501.58,746.30,128
pareto,psmdb-3.0,ft,oltp,2000000,128,370,2241.90,4194.10,494.87,747.60,128
pareto,psmdb-3.0,ft,oltp,2000000,128,380,2260.60,4223.10,489.85,753.70,128
pareto,psmdb-3.0,ft,oltp,2000000,128,390,2305.00,4310.50,470.17,768.30,128
pareto,psmdb-3.0,ft,oltp,2000000,128,400,2283.40,4286.90,485.77,761.10,128
pareto,psmdb-3.0,ft,oltp,2000000,128,410,2285.40,4270.30,493.68,761.50,128
pareto,psmdb-3.0,ft,oltp,2000000,128,420,2305.90,4299.50,485.91,768.70,128
pareto,psmdb-3.0,ft,oltp,2000000,128,430,2359.00,4408.70,452.36,786.40,128
pareto,psmdb-3.0,ft,oltp,2000000,128,440,2311.40,4327.40,476.55,770.40,128
pareto,psmdb-3.0,ft,oltp,2000000,128,450,2331.20,4354.50,458.77,777.10,128
pareto,psmdb-3.0,ft,oltp,2000000,128,460,2297.20,4296.40,482.00,765.70,128
pareto,psmdb-3.0,ft,oltp,2000000,128,470,2351.00,4409.50,460.28,783.30,128
pareto,psmdb-3.0,ft,oltp,2000000,128,480,2341.20,4374.30,472.85,780.80,128
pareto,psmdb-3.0,ft,oltp,2000000,128,490,3007.10,5612.40,400.72,1002.30,128
pareto,psmdb-3.0,ft,oltp,2000000,128,500,4505.20,8472.10,192.57,1501.80,128
pareto,psmdb-3.0,ft,oltp,2000000,128,510,4578.10,8550.40,186.45,1526.20,128
pareto,psmdb-3.0,ft,oltp,2000000,128,520,4561.50,8537.10,187.17,1520.70,128
pareto,psmdb-3.0,ft,oltp,2000000,128,530,4722.30,8833.10,181.76,1574.40,128
pareto,psmdb-3.0,ft,oltp,2000000,128,540,4714.30,8830.91,181.98,1570.50,128
pareto,psmdb-3.0,ft,oltp,2000000,128,550,4935.20,9215.20,172.02,1646.60,128
pareto,psmdb-3.0,ft,oltp,2000000,128,560,4875.70,9130.20,176.56,1624.60,128
pareto,psmdb-3.0,ft,oltp,2000000,128,570,5004.90,9369.20,169.72,1667.90,128
pareto,psmdb-3.0,ft,oltp,2000000,128,580,4820.70,8991.60,177.30,1606.80,128
pareto,psmdb-3.0,ft,oltp,2000000,128,590,5074.50,9494.30,163.93,1691.70,128
pareto,psmdb-3.0,ft,oltp,2000000,128,600,4753.80,8915.10,178.58,1584.40,128
pareto,psmdb-3.0,ft,oltp,2000000,16,10,5319.83,9960.65,17.59,1773.21,16
pareto,psmdb-3.0,ft,oltp,2000000,16,20,2831.99,5306.09,28.45,944.00,16
pareto,psmdb-3.0,ft,oltp,2000000,16,30,2261.81,4228.41,36.08,753.80,16
pareto,psmdb-3.0,ft,oltp,2000000,16,40,2164.60,4068.10,37.37,721.60,16
pareto,psmdb-3.0,ft,oltp,2000000,16,50,2163.80,4058.70,37.87,721.20,16
pareto,psmdb-3.0,ft,oltp,2000000,16,60,2177.80,4055.80,37.57,725.90,16
pareto,psmdb-3.0,ft,oltp,2000000,16,70,2236.70,4175.70,37.59,745.70,16
pareto,psmdb-3.0,ft,oltp,2000000,16,80,2177.30,4071.30,38.01,725.60,16
pareto,psmdb-3.0,ft,oltp,2000000,16,90,2250.90,4213.90,37.25,750.30,16
pareto,psmdb-3.0,ft,oltp,2000000,16,100,2251.00,4215.00,37.54,750.30,16
pareto,psmdb-3.0,ft,oltp,2000000,16,110,2216.40,4137.60,37.55,739.00,16
pareto,psmdb-3.0,ft,oltp,2000000,16,120,2258.70,4243.80,37.25,752.90,16
pareto,psmdb-3.0,ft,oltp,2000000,16,130,2234.90,4172.70,37.61,744.90,16
pareto,psmdb-3.0,ft,oltp,2000000,16,140,2277.90,4250.00,36.29,759.40,16
pareto,psmdb-3.0,ft,oltp,2000000,16,150,2237.70,4186.80,36.48,745.90,16
pareto,psmdb-3.0,ft,oltp,2000000,16,160,2228.60,4163.80,38.04,742.70,16
pareto,psmdb-3.0,ft,oltp,2000000,16,170,2251.90,4200.10,37.23,750.40,16
pareto,psmdb-3.0,ft,oltp,2000000,16,180,2243.20,4175.60,37.89,748.10,16
pareto,psmdb-3.0,ft,oltp,2000000,16,190,2300.60,4296.10,35.95,766.90,16
pareto,psmdb-3.0,ft,oltp,2000000,16,200,2342.40,4365.60,35.59,780.70,16
pareto,psmdb-3.0,ft,oltp,2000000,16,210,2293.00,4290.10,36.32,764.40,16
pareto,psmdb-3.0,ft,oltp,2000000,16,220,2299.20,4297.00,36.41,766.40,16
pareto,psmdb-3.0,ft,oltp,2000000,16,230,2329.50,4348.50,35.79,776.50,16
pareto,psmdb-3.0,ft,oltp,2000000,16,240,2341.39,4370.09,36.00,780.30,16
pareto,psmdb-3.0,ft,oltp,2000000,16,250,2315.30,4320.90,36.30,771.90,16
pareto,psmdb-3.0,ft,oltp,2000000,16,260,2290.30,4268.10,36.25,763.50,16
pareto,psmdb-3.0,ft,oltp,2000000,16,270,2318.21,4339.81,36.22,772.60,16
pareto,psmdb-3.0,ft,oltp,2000000,16,280,2316.00,4339.50,35.98,772.20,16
pareto,psmdb-3.0,ft,oltp,2000000,16,290,2337.70,4382.30,36.10,779.00,16
pareto,psmdb-3.0,ft,oltp,2000000,16,300,2326.90,4342.40,36.09,775.60,16
pareto,psmdb-3.0,ft,oltp,2000000,16,310,2340.00,4380.70,35.82,780.20,16
pareto,psmdb-3.0,ft,oltp,2000000,16,320,2423.50,4539.30,35.66,807.90,16
pareto,psmdb-3.0,ft,oltp,2000000,16,330,2326.30,4368.30,36.20,775.40,16
pareto,psmdb-3.0,ft,oltp,2000000,16,340,2404.80,4506.90,35.86,801.50,16
pareto,psmdb-3.0,ft,oltp,2000000,16,350,2365.90,4417.90,35.89,788.30,16
pareto,psmdb-3.0,ft,oltp,2000000,16,360,2369.30,4431.40,35.93,790.10,16
pareto,psmdb-3.0,ft,oltp,2000000,16,370,2345.50,4397.60,36.23,781.90,16
pareto,psmdb-3.0,ft,oltp,2000000,16,380,2433.21,4567.72,35.59,811.00,16
pareto,psmdb-3.0,ft,oltp,2000000,16,390,2424.49,4518.98,35.61,808.10,16
pareto,psmdb-3.0,ft,oltp,2000000,16,400,2390.70,4461.40,35.75,796.90,16
pareto,psmdb-3.0,ft,oltp,2000000,16,410,2378.50,4452.10,36.03,792.80,16
pareto,psmdb-3.0,ft,oltp,2000000,16,420,2398.90,4490.50,35.93,799.80,16
pareto,psmdb-3.0,ft,oltp,2000000,16,430,2350.90,4408.20,36.12,783.60,16
pareto,psmdb-3.0,ft,oltp,2000000,16,440,2407.30,4496.60,35.86,802.40,16
pareto,psmdb-3.0,ft,oltp,2000000,16,450,2446.60,4568.60,35.06,815.60,16
pareto,psmdb-3.0,ft,oltp,2000000,16,460,3402.20,6339.20,29.81,1133.90,16
pareto,psmdb-3.0,ft,oltp,2000000,16,470,4154.40,7769.00,23.13,1384.80,16
pareto,psmdb-3.0,ft,oltp,2000000,16,480,4108.30,7674.70,23.30,1369.50,16
pareto,psmdb-3.0,ft,oltp,2000000,16,490,4139.70,7739.30,23.40,1380.00,16
pareto,psmdb-3.0,ft,oltp,2000000,16,500,4074.60,7600.50,23.44,1358.20,16
pareto,psmdb-3.0,ft,oltp,2000000,16,510,4178.40,7805.50,22.81,1392.80,16
pareto,psmdb-3.0,ft,oltp,2000000,16,520,4143.20,7764.30,23.01,1381.00,16
pareto,psmdb-3.0,ft,oltp,2000000,16,530,4134.70,7747.70,23.17,1378.30,16
pareto,psmdb-3.0,ft,oltp,2000000,16,540,4234.80,7893.10,22.64,1411.50,16
pareto,psmdb-3.0,ft,oltp,2000000,16,550,4264.70,7964.00,22.62,1421.60,16
pareto,psmdb-3.0,ft,oltp,2000000,16,560,4310.70,8063.50,21.88,1436.90,16
pareto,psmdb-3.0,ft,oltp,2000000,16,570,4283.50,8009.00,22.66,1427.70,16
pareto,psmdb-3.0,ft,oltp,2000000,16,580,4305.20,8065.30,22.43,1435.20,16
pareto,psmdb-3.0,ft,oltp,2000000,16,590,4346.10,8176.70,21.94,1448.80,16
pareto,psmdb-3.0,ft,oltp,2000000,16,600,4301.20,8025.30,22.43,1433.70,16
pareto,psmdb-3.0,ft,oltp,2000000,2,10,2003.47,3768.24,4.91,667.82,2
pareto,psmdb-3.0,ft,oltp,2000000,2,20,1622.10,3039.01,6.69,540.70,2
pareto,psmdb-3.0,ft,oltp,2000000,2,30,1331.70,2496.00,8.77,443.90,2
pareto,psmdb-3.0,ft,oltp,2000000,2,40,1202.70,2244.00,10.14,400.90,2
pareto,psmdb-3.0,ft,oltp,2000000,2,50,1086.00,2024.80,11.90,362.00,2
pareto,psmdb-3.0,ft,oltp,2000000,2,60,978.00,1829.60,13.11,326.00,2
pareto,psmdb-3.0,ft,oltp,2000000,2,70,923.70,1721.60,14.40,307.90,2
pareto,psmdb-3.0,ft,oltp,2000000,2,80,870.00,1636.30,15.50,290.00,2
pareto,psmdb-3.0,ft,oltp,2000000,2,90,844.70,1584.50,15.66,281.50,2
pareto,psmdb-3.0,ft,oltp,2000000,2,100,853.60,1594.80,15.59,284.60,2
pareto,psmdb-3.0,ft,oltp,2000000,2,110,849.30,1591.10,15.64,283.10,2
pareto,psmdb-3.0,ft,oltp,2000000,2,120,856.20,1604.90,15.61,285.40,2
pareto,psmdb-3.0,ft,oltp,2000000,2,130,851.40,1580.30,15.80,283.80,2
pareto,psmdb-3.0,ft,oltp,2000000,2,140,854.40,1585.00,15.73,284.80,2
pareto,psmdb-3.0,ft,oltp,2000000,2,150,829.20,1542.30,16.27,276.40,2
pareto,psmdb-3.0,ft,oltp,2000000,2,160,853.80,1588.20,15.80,284.60,2
pareto,psmdb-3.0,ft,oltp,2000000,2,170,846.30,1572.70,15.86,282.10,2
pareto,psmdb-3.0,ft,oltp,2000000,2,180,824.40,1550.10,16.37,274.80,2
pareto,psmdb-3.0,ft,oltp,2000000,2,190,844.20,1584.30,15.85,281.40,2
pareto,psmdb-3.0,ft,oltp,2000000,2,200,827.10,1548.50,16.02,275.70,2
pareto,psmdb-3.0,ft,oltp,2000000,2,210,830.10,1551.90,16.30,276.70,2
pareto,psmdb-3.0,ft,oltp,2000000,2,220,830.90,1555.20,16.02,276.90,2
pareto,psmdb-3.0,ft,oltp,2000000,2,230,830.80,1549.90,16.11,277.00,2
pareto,psmdb-3.0,ft,oltp,2000000,2,240,837.60,1577.10,16.06,279.20,2
pareto,psmdb-3.0,ft,oltp,2000000,2,250,810.30,1508.90,16.41,270.10,2
pareto,psmdb-3.0,ft,oltp,2000000,2,260,844.80,1581.90,16.00,281.60,2
pareto,psmdb-3.0,ft,oltp,2000000,2,270,837.00,1565.60,16.36,279.00,2
pareto,psmdb-3.0,ft,oltp,2000000,2,280,844.80,1588.80,16.06,281.60,2
pareto,psmdb-3.0,ft,oltp,2000000,2,290,825.70,1535.10,16.27,275.20,2
pareto,psmdb-3.0,ft,oltp,2000000,2,300,846.20,1572.80,16.11,282.10,2
pareto,psmdb-3.0,ft,oltp,2000000,2,310,860.70,1614.00,16.11,286.90,2
pareto,psmdb-3.0,ft,oltp,2000000,2,320,826.50,1561.40,16.59,275.50,2
pareto,psmdb-3.0,ft,oltp,2000000,2,330,833.10,1554.90,15.97,277.70,2
pareto,psmdb-3.0,ft,oltp,2000000,2,340,826.80,1550.80,16.25,275.60,2
pareto,psmdb-3.0,ft,oltp,2000000,2,350,841.20,1576.90,16.13,280.40,2
pareto,psmdb-3.0,ft,oltp,2000000,2,360,846.10,1584.00,16.03,282.00,2
pareto,psmdb-3.0,ft,oltp,2000000,2,370,831.50,1551.30,16.45,277.20,2
pareto,psmdb-3.0,ft,oltp,2000000,2,380,817.50,1520.90,16.76,272.50,2
pareto,psmdb-3.0,ft,oltp,2000000,2,390,819.80,1527.70,16.56,273.20,2
pareto,psmdb-3.0,ft,oltp,2000000,2,400,842.50,1556.60,16.01,280.90,2
pareto,psmdb-3.0,ft,oltp,2000000,2,410,827.80,1547.20,16.31,275.90,2
pareto,psmdb-3.0,ft,oltp,2000000,2,420,828.50,1550.30,16.27,276.20,2
pareto,psmdb-3.0,ft,oltp,2000000,2,430,832.80,1564.60,16.12,277.60,2
pareto,psmdb-3.0,ft,oltp,2000000,2,440,821.40,1529.90,16.17,273.80,2
pareto,psmdb-3.0,ft,oltp,2000000,2,450,818.00,1534.00,16.53,272.60,2
pareto,psmdb-3.0,ft,oltp,2000000,2,460,821.40,1535.70,16.41,273.80,2
pareto,psmdb-3.0,ft,oltp,2000000,2,470,843.70,1579.40,15.65,281.30,2
pareto,psmdb-3.0,ft,oltp,2000000,2,480,826.80,1560.30,16.30,275.60,2
pareto,psmdb-3.0,ft,oltp,2000000,2,490,820.20,1534.90,16.22,273.40,2
pareto,psmdb-3.0,ft,oltp,2000000,2,500,823.50,1526.50,17.04,274.50,2
pareto,psmdb-3.0,ft,oltp,2000000,2,510,829.20,1542.50,16.31,276.40,2
pareto,psmdb-3.0,ft,oltp,2000000,2,520,816.20,1526.10,16.81,272.00,2
pareto,psmdb-3.0,ft,oltp,2000000,2,530,830.20,1544.40,16.28,276.80,2
pareto,psmdb-3.0,ft,oltp,2000000,2,540,831.90,1560.10,16.18,277.30,2
pareto,psmdb-3.0,ft,oltp,2000000,2,550,836.70,1567.30,16.26,278.90,2
pareto,psmdb-3.0,ft,oltp,2000000,2,560,838.50,1558.90,15.71,279.50,2
pareto,psmdb-3.0,ft,oltp,2000000,2,570,829.50,1539.60,16.34,276.50,2
pareto,psmdb-3.0,ft,oltp,2000000,2,580,829.80,1541.70,16.23,276.60,2
pareto,psmdb-3.0,ft,oltp,2000000,2,590,816.30,1530.10,16.57,272.10,2
pareto,psmdb-3.0,ft,oltp,2000000,2,600,814.40,1518.50,16.72,271.40,2
pareto,psmdb-3.0,ft,oltp,2000000,24,10,5399.36,10100.42,25.27,1799.59,24
pareto,psmdb-3.0,ft,oltp,2000000,24,20,2865.10,5369.20,40.80,954.90,24
pareto,psmdb-3.0,ft,oltp,2000000,24,30,2230.59,4181.48,50.36,743.60,24
pareto,psmdb-3.0,ft,oltp,2000000,24,40,2270.31,4232.62,51.33,756.80,24
pareto,psmdb-3.0,ft,oltp,2000000,24,50,2258.90,4226.40,51.59,753.00,24
pareto,psmdb-3.0,ft,oltp,2000000,24,60,2255.70,4238.80,51.70,751.90,24
pareto,psmdb-3.0,ft,oltp,2000000,24,70,2245.30,4211.20,52.25,748.40,24
pareto,psmdb-3.0,ft,oltp,2000000,24,80,2260.90,4237.10,51.86,753.60,24
pareto,psmdb-3.0,ft,oltp,2000000,24,90,2229.90,4159.80,52.62,743.30,24
pareto,psmdb-3.0,ft,oltp,2000000,24,100,2358.30,4408.60,49.62,786.30,24
pareto,psmdb-3.0,ft,oltp,2000000,24,110,2343.00,4366.00,50.28,780.90,24
pareto,psmdb-3.0,ft,oltp,2000000,24,120,2353.00,4380.70,51.98,784.20,24
pareto,psmdb-3.0,ft,oltp,2000000,24,130,2378.30,4464.90,49.64,792.80,24
pareto,psmdb-3.0,ft,oltp,2000000,24,140,2319.00,4336.80,49.98,773.10,24
pareto,psmdb-3.0,ft,oltp,2000000,24,150,2305.00,4316.80,50.60,768.30,24
pareto,psmdb-3.0,ft,oltp,2000000,24,160,2413.50,4500.20,48.78,804.30,24
pareto,psmdb-3.0,ft,oltp,2000000,24,170,2379.50,4456.30,49.37,793.50,24
pareto,psmdb-3.0,ft,oltp,2000000,24,180,2407.30,4508.50,49.45,802.30,24
pareto,psmdb-3.0,ft,oltp,2000000,24,190,2362.80,4413.70,49.86,787.60,24
pareto,psmdb-3.0,ft,oltp,2000000,24,200,2344.70,4389.30,50.31,781.50,24
pareto,psmdb-3.0,ft,oltp,2000000,24,210,2385.10,4460.70,49.88,795.20,24
pareto,psmdb-3.0,ft,oltp,2000000,24,220,2376.50,4413.20,50.01,792.20,24
pareto,psmdb-3.0,ft,oltp,2000000,24,230,2323.00,4362.20,51.16,774.00,24
pareto,psmdb-3.0,ft,oltp,2000000,24,240,2423.60,4518.30,49.39,808.10,24
pareto,psmdb-3.0,ft,oltp,2000000,24,250,2425.70,4525.20,49.71,808.50,24
pareto,psmdb-3.0,ft,oltp,2000000,24,260,2378.80,4450.10,49.79,793.00,24
pareto,psmdb-3.0,ft,oltp,2000000,24,270,2444.20,4568.30,49.02,814.60,24
pareto,psmdb-3.0,ft,oltp,2000000,24,280,2421.60,4511.60,50.04,807.30,24
pareto,psmdb-3.0,ft,oltp,2000000,24,290,2506.50,4667.60,48.73,835.50,24
pareto,psmdb-3.0,ft,oltp,2000000,24,300,2435.20,4547.50,49.53,811.70,24
pareto,psmdb-3.0,ft,oltp,2000000,24,310,2415.20,4519.90,50.37,805.10,24
pareto,psmdb-3.0,ft,oltp,2000000,24,320,2470.20,4603.50,48.71,823.30,24
pareto,psmdb-3.0,ft,oltp,2000000,24,330,2503.50,4668.90,48.80,834.60,24
pareto,psmdb-3.0,ft,oltp,2000000,24,340,2456.80,4570.30,48.94,818.90,24
pareto,psmdb-3.0,ft,oltp,2000000,24,350,2525.60,4704.90,48.51,841.90,24
pareto,psmdb-3.0,ft,oltp,2000000,24,360,2485.10,4659.30,48.77,828.40,24
pareto,psmdb-3.0,ft,oltp,2000000,24,370,2447.60,4561.00,49.88,815.80,24
pareto,psmdb-3.0,ft,oltp,2000000,24,380,2498.50,4675.60,49.21,832.80,24
pareto,psmdb-3.0,ft,oltp,2000000,24,390,2512.50,4700.70,47.46,837.60,24
pareto,psmdb-3.0,ft,oltp,2000000,24,400,2493.70,4652.20,49.43,831.10,24
pareto,psmdb-3.0,ft,oltp,2000000,24,410,2553.30,4783.20,47.47,851.20,24
pareto,psmdb-3.0,ft,oltp,2000000,24,420,2559.70,4775.90,48.07,853.20,24
pareto,psmdb-3.0,ft,oltp,2000000,24,430,2583.70,4847.60,46.91,861.40,24
pareto,psmdb-3.0,ft,oltp,2000000,24,440,2788.00,5215.30,46.45,929.20,24
pareto,psmdb-3.0,ft,oltp,2000000,24,450,4626.50,8674.30,29.44,1542.20,24
pareto,psmdb-3.0,ft,oltp,2000000,24,460,4869.70,9132.10,28.44,1623.40,24
pareto,psmdb-3.0,ft,oltp,2000000,24,470,4833.80,9039.70,28.32,1611.10,24
pareto,psmdb-3.0,ft,oltp,2000000,24,480,4745.70,8878.40,29.29,1581.80,24
pareto,psmdb-3.0,ft,oltp,2000000,24,490,4989.80,9360.70,27.68,1663.20,24
pareto,psmdb-3.0,ft,oltp,2000000,24,500,4965.90,9257.10,28.00,1655.50,24
pareto,psmdb-3.0,ft,oltp,2000000,24,510,4956.50,9246.20,28.24,1652.30,24
pareto,psmdb-3.0,ft,oltp,2000000,24,520,5016.10,9380.50,27.80,1671.70,24
pareto,psmdb-3.0,ft,oltp,2000000,24,530,4877.80,9140.90,28.62,1626.10,24
