distribution,version,engine,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,80,0.00,12092.77,800.57,863.95,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,90,0.00,12092.20,800.09,863.60,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,100,0.00,12162.30,801.77,868.90,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,110,0.00,12084.99,797.70,863.10,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,120,0.00,12127.58,799.37,867.20,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,130,0.00,12078.62,805.38,861.70,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,140,0.00,12091.12,798.42,863.80,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,150,0.00,12195.00,798.89,870.70,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,160,0.00,12095.47,799.37,864.90,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,170,0.00,12205.12,801.29,870.80,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,180,0.00,12123.81,801.53,866.40,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,190,0.00,12085.70,800.57,864.20,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,200,0.00,12174.68,802.49,869.00,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,210,0.00,12137.39,797.46,866.30,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,220,0.00,12111.78,797.70,865.60,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,230,0.00,12174.42,801.77,869.70,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,240,0.00,12118.42,801.05,866.00,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,250,0.00,12119.40,797.46,864.90,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,260,0.00,12113.49,796.98,865.70,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,270,0.00,12100.90,799.37,863.90,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,280,0.00,12137.51,803.21,867.10,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,290,0.00,12103.99,802.49,864.70,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,300,0.00,12139.71,804.65,867.60,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,310,0.00,12134.60,801.05,865.70,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,320,0.00,12157.97,802.97,868.90,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,330,0.00,12121.61,802.25,866.70,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,340,0.00,12117.61,802.73,864.70,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,350,0.00,12146.81,799.13,867.40,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,360,0.00,12131.60,803.45,867.30,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,370,0.00,12091.78,796.98,863.20,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,380,0.00,12129.32,802.25,866.90,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,390,0.00,12132.47,798.42,865.80,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,400,0.00,12153.62,798.42,867.90,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,410,0.00,12120.78,805.86,865.70,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,420,0.00,12063.83,804.89,862.00,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,430,0.00,12022.20,800.09,859.40,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,440,0.00,12088.80,801.05,863.00,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,450,0.00,12175.18,801.05,871.10,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,460,0.00,12112.52,800.57,864.40,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,470,0.00,12050.00,804.65,859.80,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,480,0.00,12121.40,797.46,866.60,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,490,0.00,12062.06,801.29,861.10,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,500,0.00,12108.92,798.42,864.90,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,510,0.00,12162.53,796.03,868.60,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,520,0.00,12042.55,807.79,860.70,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,530,0.00,12175.25,798.18,869.20,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,540,0.00,12125.20,799.61,865.90,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,550,0.00,12087.39,799.37,863.50,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,560,0.00,12160.79,799.13,868.80,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,570,0.00,12101.89,799.61,864.50,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,580,0.00,12168.21,797.94,869.30,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,590,0.00,12095.49,800.81,863.40,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,512,600,0.00,12103.32,804.89,864.90,512
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,10,0.00,12319.40,102.83,874.89,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,20,0.00,13474.81,101.06,962.40,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,30,0.00,13549.80,101.15,967.80,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,40,0.00,13500.19,100.57,964.40,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,50,0.00,13462.11,101.09,961.70,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,60,0.00,13481.40,100.45,962.70,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,70,0.00,13475.40,101.85,962.60,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,80,0.00,13553.06,99.68,968.20,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,90,0.00,13502.33,100.85,964.30,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,100,0.00,13464.51,101.79,961.90,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,110,0.00,13521.00,101.18,965.60,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,120,0.00,13517.30,100.67,965.50,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,130,0.00,13512.00,101.39,965.40,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,140,0.00,13508.40,102.12,964.70,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,150,0.00,13529.10,100.36,966.30,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,160,0.00,13502.40,100.73,964.60,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,170,0.00,13471.67,100.88,962.30,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,180,0.00,13490.23,99.83,963.60,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,190,0.00,13432.30,101.12,959.60,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,200,0.00,13457.39,101.42,961.00,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,210,0.00,13487.50,100.64,963.50,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,220,0.00,13442.50,100.70,960.20,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,230,0.00,13535.51,100.57,967.00,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,240,0.00,13452.49,101.18,960.70,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,250,0.00,13527.61,100.06,966.40,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,260,0.00,13509.40,100.24,964.80,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,270,0.00,13550.81,100.85,968.00,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,280,0.00,13488.29,100.09,963.30,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,290,0.00,13511.52,100.67,965.10,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,300,0.00,13500.09,101.15,964.20,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,310,0.00,13492.51,101.51,963.90,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,320,0.00,13463.69,100.73,961.60,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,330,0.00,13475.20,99.86,962.70,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,340,0.00,13519.30,100.45,965.70,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,350,0.00,13490.41,100.30,963.50,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,360,0.00,13499.59,100.70,964.20,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,370,0.00,13469.01,100.42,962.30,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,380,0.00,13456.69,101.63,960.70,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,390,0.00,13477.91,100.54,962.80,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,400,0.00,13600.70,100.36,971.60,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,410,0.00,13566.81,101.60,969.40,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,420,0.00,13502.10,100.73,964.10,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,430,0.00,13508.39,101.06,965.00,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,440,0.00,13508.21,101.33,965.10,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,450,0.00,13535.40,99.44,966.70,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,460,0.00,13523.30,101.00,965.70,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,470,0.00,13442.51,101.76,960.30,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,480,0.00,13482.70,101.27,963.20,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,490,0.00,13510.80,101.57,964.70,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,500,0.00,13449.49,101.15,960.90,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,510,0.00,13486.31,101.21,963.30,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,520,0.00,13553.71,100.42,968.20,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,530,0.00,13454.68,101.45,960.80,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,540,0.00,13386.31,101.27,956.40,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,550,0.00,13440.70,101.00,960.10,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,560,0.00,13508.30,101.15,964.80,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,570,0.00,13515.09,101.39,965.40,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,580,0.00,13439.30,101.85,959.80,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,590,0.00,13479.50,100.82,962.90,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,64,600,0.00,13451.70,100.33,960.90,64
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,10,0.00,8061.00,12.78,575.31,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,20,0.00,10718.20,11.82,765.50,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,30,0.00,10670.07,11.68,762.10,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,40,0.00,10755.32,11.73,768.20,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,50,0.00,10726.90,11.70,766.20,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,60,0.00,10854.60,11.62,775.30,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,70,0.00,10782.40,11.65,770.30,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,80,0.00,10811.20,11.65,772.10,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,90,0.00,10906.00,11.60,779.10,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,100,0.00,11038.20,11.62,788.40,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,110,0.00,10955.60,11.55,782.50,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,120,0.00,11059.20,11.56,789.90,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,130,0.00,11003.90,11.52,786.20,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,140,0.00,11089.20,11.59,791.90,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,150,0.00,11120.10,11.48,794.30,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,160,0.00,11125.40,11.51,794.70,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,170,0.00,11084.60,11.52,791.80,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,180,0.00,10989.10,11.57,784.90,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,190,0.00,10965.60,11.64,783.30,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,200,0.00,10985.70,11.54,784.80,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,210,0.00,10934.00,11.65,780.90,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,220,0.00,10935.00,11.62,781.00,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,230,0.00,11175.70,11.46,798.30,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,240,0.00,11129.00,11.52,794.90,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,250,0.00,11068.20,11.51,790.80,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,260,0.00,11079.80,11.48,791.20,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,270,0.00,10997.30,11.52,785.60,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,280,0.00,11056.00,11.51,789.70,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,290,0.00,11067.50,11.57,790.50,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,300,0.00,11076.90,11.50,791.20,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,310,0.00,11251.90,11.44,803.70,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,320,0.00,11380.10,11.34,812.90,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,330,0.00,10973.30,11.50,784.00,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,340,0.00,11079.10,11.52,791.10,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,350,0.00,11038.50,11.55,788.50,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,360,0.00,11099.60,11.51,792.80,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,370,0.00,11006.20,11.56,786.30,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,380,0.00,11057.40,11.56,789.70,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,390,0.00,11019.50,11.55,787.10,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,400,0.00,10659.70,11.76,761.50,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,410,0.00,11032.70,11.54,788.00,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,420,0.00,10958.20,11.57,782.70,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,430,0.00,11048.60,11.51,789.40,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,440,0.00,11080.10,11.55,791.20,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,450,0.00,11125.70,11.48,794.80,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,460,0.00,10996.30,11.52,785.40,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,470,0.00,11119.70,11.53,794.30,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,480,0.00,11007.00,11.61,786.10,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,490,0.00,11023.30,11.63,787.40,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,500,0.00,10845.60,11.67,774.70,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,510,0.00,10892.30,11.62,778.10,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,520,0.00,10981.80,11.59,784.40,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,530,0.00,10905.80,11.74,778.90,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,540,0.00,11062.60,11.61,790.30,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,550,0.00,11052.71,11.51,789.40,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,560,0.00,11034.70,11.59,788.10,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,570,0.00,10967.40,11.61,783.50,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,580,0.00,10988.00,11.50,784.80,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,590,0.00,10951.10,11.58,782.30,8
uniform,psmdb-3.2,ft,oltp_ro,2000000,8,600,0.00,11259.60,11.42,804.30,8
uniform,psmdb-3.2,wt,oltp,2000000,1,10,793.35,3703.25,4.55,264.42,1
uniform,psmdb-3.2,wt,oltp,2000000,1,20,897.20,4187.11,3.62,299.10,1
uniform,psmdb-3.2,wt,oltp,2000000,1,30,903.00,4214.10,3.53,301.00,1
uniform,psmdb-3.2,wt,oltp,2000000,1,40,869.70,4058.40,3.90,289.90,1
uniform,psmdb-3.2,wt,oltp,2000000,1,50,894.00,4172.30,3.78,298.00,1
uniform,psmdb-3.2,wt,oltp,2000000,1,60,803.40,3749.10,3.89,267.80,1
uniform,psmdb-3.2,wt,oltp,2000000,1,70,803.10,3747.40,3.90,267.70,1
uniform,psmdb-3.2,wt,oltp,2000000,1,80,804.60,3754.80,3.88,268.20,1
uniform,psmdb-3.2,wt,oltp,2000000,1,90,807.60,3769.30,3.87,269.20,1
uniform,psmdb-3.2,wt,oltp,2000000,1,100,896.40,4182.00,3.61,298.80,1
uniform,psmdb-3.2,wt,oltp,2000000,1,110,903.90,4219.10,3.47,301.30,1
uniform,psmdb-3.2,wt,oltp,2000000,1,120,903.30,4215.40,3.46,301.10,1
uniform,psmdb-3.2,wt,oltp,2000000,1,130,915.60,4273.00,3.42,305.20,1
uniform,psmdb-3.2,wt,oltp,2000000,1,140,811.20,3785.20,3.84,270.40,1
uniform,psmdb-3.2,wt,oltp,2000000,1,150,919.80,4292.80,3.41,306.60,1
uniform,psmdb-3.2,wt,oltp,2000000,1,160,910.20,4247.60,3.43,303.40,1
uniform,psmdb-3.2,wt,oltp,2000000,1,170,910.20,4247.40,3.42,303.40,1
uniform,psmdb-3.2,wt,oltp,2000000,1,180,913.50,4263.30,3.41,304.50,1
uniform,psmdb-3.2,wt,oltp,2000000,1,190,910.80,4250.50,3.41,303.60,1
uniform,psmdb-3.2,wt,oltp,2000000,1,200,900.60,4202.20,3.75,300.20,1
uniform,psmdb-3.2,wt,oltp,2000000,1,210,926.70,4324.90,3.36,308.90,1
uniform,psmdb-3.2,wt,oltp,2000000,1,220,919.20,4289.70,3.41,306.40,1
uniform,psmdb-3.2,wt,oltp,2000000,1,230,914.40,4267.20,3.42,304.80,1
uniform,psmdb-3.2,wt,oltp,2000000,1,240,876.00,4088.20,3.81,292.00,1
uniform,psmdb-3.2,wt,oltp,2000000,1,250,912.30,4257.30,3.40,304.10,1
uniform,psmdb-3.2,wt,oltp,2000000,1,260,912.60,4257.60,3.40,304.20,1
uniform,psmdb-3.2,wt,oltp,2000000,1,270,920.10,4294.90,3.37,306.70,1
uniform,psmdb-3.2,wt,oltp,2000000,1,280,922.20,4303.40,3.38,307.40,1
uniform,psmdb-3.2,wt,oltp,2000000,1,290,890.10,4154.10,3.74,296.70,1
uniform,psmdb-3.2,wt,oltp,2000000,1,300,924.60,4314.80,3.34,308.20,1
uniform,psmdb-3.2,wt,oltp,2000000,1,310,863.10,4027.30,3.85,287.70,1
uniform,psmdb-3.2,wt,oltp,2000000,1,320,836.40,3903.50,3.79,278.80,1
uniform,psmdb-3.2,wt,oltp,2000000,1,330,810.90,3783.70,3.79,270.30,1
uniform,psmdb-3.2,wt,oltp,2000000,1,340,880.80,4111.10,3.74,293.60,1
uniform,psmdb-3.2,wt,oltp,2000000,1,350,914.30,4265.90,3.38,304.70,1
uniform,psmdb-3.2,wt,oltp,2000000,1,360,926.40,4323.20,3.38,308.80,1
uniform,psmdb-3.2,wt,oltp,2000000,1,370,915.90,4274.20,3.38,305.30,1
uniform,psmdb-3.2,wt,oltp,2000000,1,380,915.10,4271.30,3.37,305.10,1
uniform,psmdb-3.2,wt,oltp,2000000,1,390,894.90,4175.90,3.78,298.30,1
uniform,psmdb-3.2,wt,oltp,2000000,1,400,871.50,4066.50,3.80,290.50,1
uniform,psmdb-3.2,wt,oltp,2000000,1,410,923.70,4311.30,3.38,307.90,1
uniform,psmdb-3.2,wt,oltp,2000000,1,420,890.10,4153.00,3.80,296.70,1
uniform,psmdb-3.2,wt,oltp,2000000,1,430,908.70,4241.30,3.39,302.90,1
uniform,psmdb-3.2,wt,oltp,2000000,1,440,909.90,4246.30,3.40,303.30,1
uniform,psmdb-3.2,wt,oltp,2000000,1,450,912.00,4255.80,3.38,304.00,1
uniform,psmdb-3.2,wt,oltp,2000000,1,460,913.50,4263.10,3.38,304.50,1
uniform,psmdb-3.2,wt,oltp,2000000,1,470,912.00,4255.90,3.39,304.00,1
uniform,psmdb-3.2,wt,oltp,2000000,1,480,909.90,4246.40,3.41,303.30,1
uniform,psmdb-3.2,wt,oltp,2000000,1,490,886.50,4136.90,3.80,295.50,1
uniform,psmdb-3.2,wt,oltp,2000000,1,500,922.50,4305.20,3.35,307.50,1
uniform,psmdb-3.2,wt,oltp,2000000,1,510,815.40,3805.00,3.77,271.80,1
uniform,psmdb-3.2,wt,oltp,2000000,1,520,810.60,3782.10,3.78,270.20,1
uniform,psmdb-3.2,wt,oltp,2000000,1,530,810.60,3783.70,3.78,270.20,1
uniform,psmdb-3.2,wt,oltp,2000000,1,540,924.00,4310.70,3.35,308.00,1
uniform,psmdb-3.2,wt,oltp,2000000,1,550,897.30,4188.50,3.75,299.10,1
uniform,psmdb-3.2,wt,oltp,2000000,1,560,911.70,4253.60,3.37,303.90,1
uniform,psmdb-3.2,wt,oltp,2000000,1,570,922.50,4306.10,3.35,307.50,1
uniform,psmdb-3.2,wt,oltp,2000000,1,580,902.40,4211.40,3.45,300.80,1
uniform,psmdb-3.2,wt,oltp,2000000,1,590,924.00,4311.90,3.35,308.00,1
uniform,psmdb-3.2,wt,oltp,2000000,1,600,929.70,4338.30,3.31,309.90,1
uniform,psmdb-3.2,wt,oltp,2000000,128,10,15763.87,73670.48,36.78,5253.86,128
uniform,psmdb-3.2,wt,oltp,2000000,128,20,15695.01,73228.73,35.89,5231.80,128
uniform,psmdb-3.2,wt,oltp,2000000,128,30,15592.73,72787.27,35.85,5197.58,128
uniform,psmdb-3.2,wt,oltp,2000000,128,40,15394.25,71838.64,36.67,5131.62,128
uniform,psmdb-3.2,wt,oltp,2000000,128,50,14974.41,69868.84,37.35,4991.20,128
uniform,psmdb-3.2,wt,oltp,2000000,128,60,15280.70,71317.59,35.92,5093.80,128
uniform,psmdb-3.2,wt,oltp,2000000,128,70,14265.40,66574.71,39.95,4754.90,128
uniform,psmdb-3.2,wt,oltp,2000000,128,80,14716.09,68656.28,38.37,4905.10,128
uniform,psmdb-3.2,wt,oltp,2000000,128,90,15720.60,73378.40,34.15,5240.60,128
uniform,psmdb-3.2,wt,oltp,2000000,128,100,15144.70,70666.31,36.71,5048.20,128
uniform,psmdb-3.2,wt,oltp,2000000,128,110,15617.40,72888.62,34.59,5205.80,128
uniform,psmdb-3.2,wt,oltp,2000000,128,120,15615.29,72868.56,34.45,5204.60,128
uniform,psmdb-3.2,wt,oltp,2000000,128,130,15243.41,71134.83,35.88,5081.40,128
uniform,psmdb-3.2,wt,oltp,2000000,128,140,15239.80,71124.30,35.86,5080.10,128
uniform,psmdb-3.2,wt,oltp,2000000,128,150,15204.75,70960.84,36.20,5068.08,128
uniform,psmdb-3.2,wt,oltp,2000000,128,160,15325.86,71518.76,35.71,5108.92,128
uniform,psmdb-3.2,wt,oltp,2000000,128,170,15285.30,71326.20,35.78,5095.00,128
uniform,psmdb-3.2,wt,oltp,2000000,128,180,15248.80,71153.50,35.94,5083.00,128
uniform,psmdb-3.2,wt,oltp,2000000,128,190,15701.09,73280.07,34.60,5233.00,128
uniform,psmdb-3.2,wt,oltp,2000000,128,200,15746.91,73481.04,34.31,5249.50,128
uniform,psmdb-3.2,wt,oltp,2000000,128,210,15821.10,73840.09,34.08,5273.80,128
uniform,psmdb-3.2,wt,oltp,2000000,128,220,15899.20,74196.11,33.97,5299.80,128
uniform,psmdb-3.2,wt,oltp,2000000,128,230,15850.30,73960.11,33.78,5283.40,128
uniform,psmdb-3.2,wt,oltp,2000000,128,240,15864.90,74036.90,33.95,5287.70,128
uniform,psmdb-3.2,wt,oltp,2000000,128,250,13908.73,64904.97,42.78,4636.58,128
uniform,psmdb-3.2,wt,oltp,2000000,128,260,13823.27,64515.82,42.85,4607.92,128
uniform,psmdb-3.2,wt,oltp,2000000,128,270,15064.90,70297.49,36.22,5021.50,128
uniform,psmdb-3.2,wt,oltp,2000000,128,280,14539.39,67855.63,38.67,4846.70,128
uniform,psmdb-3.2,wt,oltp,2000000,128,290,15230.12,71080.58,35.91,5076.41,128
uniform,psmdb-3.2,wt,oltp,2000000,128,300,14445.80,67413.19,40.94,4815.70,128
uniform,psmdb-3.2,wt,oltp,2000000,128,310,15889.40,74148.00,33.90,5296.60,128
uniform,psmdb-3.2,wt,oltp,2000000,128,320,15034.70,70157.19,38.04,5011.20,128
uniform,psmdb-3.2,wt,oltp,2000000,128,330,15801.90,73750.31,34.07,5267.50,128
uniform,psmdb-3.2,wt,oltp,2000000,128,340,15350.49,71630.57,36.37,5116.40,128
uniform,psmdb-3.2,wt,oltp,2000000,128,350,15173.10,70807.70,36.87,5057.70,128
uniform,psmdb-3.2,wt,oltp,2000000,128,360,15702.80,73275.79,34.15,5234.40,128
uniform,psmdb-3.2,wt,oltp,2000000,128,370,15202.61,70948.13,35.89,5067.50,128
uniform,psmdb-3.2,wt,oltp,2000000,128,380,15153.60,70708.02,35.79,5051.50,128
uniform,psmdb-3.2,wt,oltp,2000000,128,390,15149.50,70713.19,36.10,5049.60,128
uniform,psmdb-3.2,wt,oltp,2000000,128,400,14315.79,66794.57,41.70,4772.10,128
uniform,psmdb-3.2,wt,oltp,2000000,128,410,15186.50,70868.80,35.89,5062.40,128
uniform,psmdb-3.2,wt,oltp,2000000,128,420,15089.38,70428.22,36.22,5029.89,128
uniform,psmdb-3.2,wt,oltp,2000000,128,430,15626.42,72920.17,34.95,5208.21,128
uniform,psmdb-3.2,wt,oltp,2000000,128,440,15699.90,73266.62,34.40,5233.70,128
uniform,psmdb-3.2,wt,oltp,2000000,128,450,14586.20,68066.02,40.25,4861.70,128
uniform,psmdb-3.2,wt,oltp,2000000,128,460,15468.20,72179.28,35.26,5156.20,128
uniform,psmdb-3.2,wt,oltp,2000000,128,470,15813.20,73803.69,34.03,5271.30,128
uniform,psmdb-3.2,wt,oltp,2000000,128,480,15838.50,73913.52,34.03,5278.90,128
uniform,psmdb-3.2,wt,oltp,2000000,128,490,15208.89,70973.15,35.93,5069.90,128
uniform,psmdb-3.2,wt,oltp,2000000,128,500,15018.11,70095.67,36.64,5006.60,128
