profile_level,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
pl1,oltp_ro,2000000,32,16,0.00,57875.96,2.26,57875.96,32
pl1,oltp_ro,2000000,32,17,0.00,57485.71,2.34,57485.71,32
pl1,oltp_ro,2000000,32,18,0.00,57537.28,2.35,57537.28,32
pl1,oltp_ro,2000000,32,19,0.00,57948.00,2.20,57948.00,32
pl1,oltp_ro,2000000,32,20,0.00,57996.72,2.18,57996.72,32
pl1,oltp_ro,2000000,32,21,0.00,57511.25,2.22,57511.25,32
pl1,oltp_ro,2000000,32,22,0.00,57632.19,2.27,57632.19,32
pl1,oltp_ro,2000000,32,23,0.00,57573.90,2.33,57573.90,32
pl1,oltp_ro,2000000,32,24,0.00,57207.58,2.38,57207.58,32
pl1,oltp_ro,2000000,32,25,0.00,58052.38,2.20,58052.38,32
pl1,oltp_ro,2000000,32,26,0.00,57813.06,2.23,57813.06,32
pl1,oltp_ro,2000000,32,27,0.00,57780.73,2.29,57780.73,32
pl1,oltp_ro,2000000,32,28,0.00,57932.28,2.21,57932.28,32
pl1,oltp_ro,2000000,32,29,0.00,57714.96,2.26,57714.96,32
pl1,oltp_ro,2000000,30,30,0.00,56959.75,2.13,56959.75,32
pl1,oltp_ro,2000000,4,1,0.00,11099.80,1.34,11099.80,4
pl1,oltp_ro,2000000,4,2,0.00,11417.03,1.08,11417.03,4
pl1,oltp_ro,2000000,4,3,0.00,10886.94,1.38,10886.94,4
pl1,oltp_ro,2000000,4,4,0.00,11279.06,1.41,11279.06,4
pl1,oltp_ro,2000000,4,5,0.00,10788.02,1.43,10788.02,4
pl1,oltp_ro,2000000,4,6,0.00,11156.98,1.20,11156.98,4
pl1,oltp_ro,2000000,4,7,0.00,11298.91,1.16,11298.91,4
pl1,oltp_ro,2000000,4,8,0.00,11429.08,1.08,11429.08,4
pl1,oltp_ro,2000000,4,9,0.00,11429.96,1.08,11429.96,4
pl1,oltp_ro,2000000,4,10,0.00,11108.98,1.42,11108.98,4
pl1,oltp_ro,2000000,4,11,0.00,11223.07,1.25,11223.07,4
pl1,oltp_ro,2000000,4,12,0.00,11346.71,1.11,11346.71,4
pl1,oltp_ro,2000000,4,13,0.00,11350.23,1.16,11350.23,4
pl1,oltp_ro,2000000,4,14,0.00,11080.08,1.38,11080.08,4
pl1,oltp_ro,2000000,4,15,0.00,10541.90,1.43,10541.90,4
pl1,oltp_ro,2000000,4,16,0.00,10923.03,1.43,10923.03,4
pl1,oltp_ro,2000000,4,17,0.00,11404.04,1.10,11404.04,4
pl1,oltp_ro,2000000,4,18,0.00,11194.97,1.43,11194.97,4
pl1,oltp_ro,2000000,4,19,0.00,10718.97,1.45,10718.97,4
pl1,oltp_ro,2000000,4,20,0.00,11040.00,1.44,11040.00,4
pl1,oltp_ro,2000000,4,21,0.00,11564.98,1.11,11564.98,4
pl1,oltp_ro,2000000,4,22,0.00,11486.99,1.11,11486.99,4
pl1,oltp_ro,2000000,4,23,0.00,11292.10,1.17,11292.10,4
pl1,oltp_ro,2000000,4,24,0.00,11262.93,1.17,11262.93,4
pl1,oltp_ro,2000000,4,25,0.00,11371.06,1.08,11371.06,4
pl1,oltp_ro,2000000,4,26,0.00,10908.95,1.41,10908.95,4
pl1,oltp_ro,2000000,4,27,0.00,10446.03,1.43,10446.03,4
pl1,oltp_ro,2000000,4,28,0.00,10541.98,1.42,10541.98,4
pl1,oltp_ro,2000000,4,29,0.00,10643.95,1.43,10643.95,4
pl1,oltp_ro,2000000,4,30,0.00,10666.07,1.43,10666.07,4
pl1,oltp_ro,2000000,64,1,0.00,64021.70,5.49,64021.70,64
pl1,oltp_ro,2000000,64,2,0.00,63464.51,5.29,63464.51,64
pl1,oltp_ro,2000000,64,3,0.00,63636.03,5.06,63636.03,64
pl1,oltp_ro,2000000,64,4,0.00,63606.18,5.05,63606.18,64
pl1,oltp_ro,2000000,64,5,0.00,63660.84,5.06,63660.84,64
pl1,oltp_ro,2000000,64,6,0.00,63414.97,5.07,63414.97,64
pl1,oltp_ro,2000000,64,7,0.00,62772.78,5.24,62772.78,64
pl1,oltp_ro,2000000,64,8,0.00,63821.25,4.98,63821.25,64
pl1,oltp_ro,2000000,64,9,0.00,62773.66,5.19,62773.66,64
pl1,oltp_ro,2000000,64,10,0.00,63863.07,4.98,63863.07,64
pl1,oltp_ro,2000000,64,11,0.00,63829.06,4.99,63829.06,64
pl1,oltp_ro,2000000,64,12,0.00,63283.83,5.05,63283.83,64
pl1,oltp_ro,2000000,64,13,0.00,63602.45,4.96,63602.45,64
pl1,oltp_ro,2000000,64,14,0.00,63518.61,5.06,63518.61,64
pl1,oltp_ro,2000000,64,15,0.00,63721.42,5.08,63721.42,64
pl1,oltp_ro,2000000,64,16,0.00,63466.98,5.05,63466.98,64
pl1,oltp_ro,2000000,64,17,0.00,63578.70,5.04,63578.70,64
pl1,oltp_ro,2000000,64,18,0.00,63707.27,5.11,63707.27,64
pl1,oltp_ro,2000000,64,19,0.00,63917.00,5.01,63917.00,64
pl1,oltp_ro,2000000,64,20,0.00,63791.08,5.04,63791.08,64
pl1,oltp_ro,2000000,64,21,0.00,63799.85,5.08,63799.85,64
pl1,oltp_ro,2000000,64,22,0.00,63221.14,5.11,63221.14,64
pl1,oltp_ro,2000000,64,23,0.00,63853.86,5.07,63853.86,64
pl1,oltp_ro,2000000,64,24,0.00,64022.99,5.01,64022.99,64
pl1,oltp_ro,2000000,64,25,0.00,63898.71,5.06,63898.71,64
pl1,oltp_ro,2000000,64,26,0.00,64283.15,5.03,64283.15,64
pl1,oltp_ro,2000000,64,27,0.00,64236.84,4.95,64236.84,64
pl1,oltp_ro,2000000,64,28,0.00,64034.39,5.10,64034.39,64
pl1,oltp_ro,2000000,64,29,0.00,63493.95,5.09,63493.95,64
pl1,oltp_ro,2000000,64,30,0.00,63459.08,5.07,63459.08,64
pl1,oltp_ro,2000000,8,1,0.00,21634.71,1.27,21634.71,8
pl1,oltp_ro,2000000,8,2,0.00,22244.05,1.22,22244.05,8
pl1,oltp_ro,2000000,8,3,0.00,22428.50,1.15,22428.50,8
pl1,oltp_ro,2000000,8,4,0.00,20712.48,1.46,20712.48,8
pl1,oltp_ro,2000000,8,5,0.00,19539.04,1.47,19539.04,8
pl1,oltp_ro,2000000,8,6,0.00,19992.84,1.48,19992.84,8
pl1,oltp_ro,2000000,8,7,0.00,21383.14,1.43,21383.14,8
pl1,oltp_ro,2000000,8,8,0.00,22122.96,1.28,22122.96,8
pl1,oltp_ro,2000000,8,9,0.00,21897.03,1.38,21897.03,8
pl1,oltp_ro,2000000,8,10,0.00,21829.01,1.38,21829.01,8
pl1,oltp_ro,2000000,8,11,0.00,21433.91,1.42,21433.91,8
pl1,oltp_ro,2000000,8,12,0.00,21303.03,1.41,21303.03,8
pl1,oltp_ro,2000000,8,13,0.00,21508.08,1.41,21508.08,8
pl1,oltp_ro,2000000,8,14,0.00,20677.87,1.46,20677.87,8
pl1,oltp_ro,2000000,8,15,0.00,21294.18,1.43,21294.18,8
pl1,oltp_ro,2000000,8,16,0.00,20714.89,1.45,20714.89,8
pl1,oltp_ro,2000000,8,17,0.00,20994.90,1.45,20994.90,8
pl1,oltp_ro,2000000,8,18,0.00,20589.07,1.45,20589.07,8
pl1,oltp_ro,2000000,8,19,0.00,20318.09,1.45,20318.09,8
pl1,oltp_ro,2000000,8,20,0.00,20410.98,1.46,20410.98,8
pl1,oltp_ro,2000000,8,21,0.00,20622.87,1.45,20622.87,8
pl1,oltp_ro,2000000,8,22,0.00,19801.06,1.46,19801.06,8
pl1,oltp_ro,2000000,8,23,0.00,20355.07,1.45,20355.07,8
pl1,oltp_ro,2000000,8,24,0.00,20594.92,1.44,20594.92,8
pl1,oltp_ro,2000000,8,25,0.00,20657.85,1.41,20657.85,8
pl1,oltp_ro,2000000,8,26,0.00,20684.22,1.40,20684.22,8
pl1,oltp_ro,2000000,8,27,0.00,20542.07,1.44,20542.07,8
pl1,oltp_ro,2000000,8,28,0.00,20920.87,1.45,20920.87,8
pl1,oltp_ro,2000000,8,29,0.00,21328.10,1.44,21328.10,8
pl1,oltp_ro,2000000,8,30,0.00,21929.94,1.31,21929.94,8
pl2,oltp,2000000,1,1,1161.44,1162.44,2.71,2323.89,1
pl2,oltp,2000000,1,2,1212.00,1211.00,2.56,2423.01,1
pl2,oltp,2000000,1,3,1245.00,1246.00,2.49,2491.00,1
pl2,oltp,2000000,1,4,1247.00,1247.00,2.49,2493.99,1
pl2,oltp,2000000,1,5,1248.99,1247.99,2.49,2496.98,1
pl2,oltp,2000000,1,6,1218.01,1218.01,2.56,2436.03,1
pl2,oltp,2000000,1,7,1215.00,1215.00,2.57,2430.00,1
pl2,oltp,2000000,1,8,1218.00,1218.00,2.56,2436.00,1
pl2,oltp,2000000,1,9,1215.00,1216.00,2.56,2431.01,1
pl2,oltp,2000000,1,10,1215.00,1215.00,2.56,2430.01,1
pl2,oltp,2000000,1,11,1221.00,1222.00,2.54,2442.99,1
pl2,oltp,2000000,1,12,1224.00,1222.00,2.54,2446.00,1
pl2,oltp,2000000,1,13,1213.97,1214.97,2.55,2428.94,1
pl2,oltp,2000000,1,14,1228.03,1229.03,2.53,2457.06,1
pl2,oltp,2000000,1,15,1247.99,1247.99,2.49,2495.97,1
pl2,oltp,2000000,1,16,1231.00,1231.00,2.53,2462.00,1
pl2,oltp,2000000,1,17,1211.01,1209.01,2.57,2420.01,1
pl2,oltp,2000000,1,18,1218.00,1218.00,2.55,2436.01,1
pl2,oltp,2000000,1,19,1223.99,1223.99,2.54,2447.98,1
pl2,oltp,2000000,1,20,1215.01,1215.01,2.56,2430.02,1
pl2,oltp,2000000,1,21,1178.99,1178.99,2.96,2357.98,1
pl2,oltp,2000000,1,22,1217.01,1218.01,2.55,2435.02,1
pl2,oltp,2000000,1,23,1238.99,1238.99,2.50,2477.99,1
pl2,oltp,2000000,1,24,1210.00,1212.00,2.54,2421.99,1
pl2,oltp,2000000,1,25,1192.00,1191.00,2.59,2383.00,1
pl2,oltp,2000000,1,26,1085.00,1086.00,2.91,2171.01,1
pl2,oltp,2000000,1,27,1158.00,1155.00,2.90,2313.00,1
pl2,oltp,2000000,1,28,1254.00,1255.00,2.47,2509.00,1
pl2,oltp,2000000,1,29,1256.00,1256.00,2.47,2511.99,1
pl2,oltp,2000000,1,30,1216.01,1215.01,2.59,2431.01,1
pl2,oltp,2000000,16,1,5531.34,5535.34,11.19,11066.68,16
pl2,oltp,2000000,16,2,5718.02,5721.02,8.65,11439.05,16
pl2,oltp,2000000,16,3,5695.98,5704.98,8.71,11400.96,16
pl2,oltp,2000000,16,4,5670.02,5659.02,8.80,11329.04,16
pl2,oltp,2000000,16,5,5726.00,5730.00,8.69,11455.99,16
pl2,oltp,2000000,16,6,5712.98,5709.98,8.71,11422.97,16
pl2,oltp,2000000,16,7,5340.01,5339.01,13.17,10679.01,16
pl2,oltp,2000000,16,8,3642.99,3644.99,13.68,7287.99,16
pl2,oltp,2000000,16,9,3680.01,3678.01,13.61,7358.03,16
pl2,oltp,2000000,16,10,3672.99,3687.99,13.59,7360.99,16
pl2,oltp,2000000,16,11,3736.00,3721.00,13.23,7457.00,16
pl2,oltp,2000000,16,12,3681.00,3684.00,13.58,7364.99,16
pl2,oltp,2000000,16,13,3697.01,3700.01,13.41,7397.01,16
pl2,oltp,2000000,16,14,3700.91,3698.91,13.50,7399.82,16
pl2,oltp,2000000,16,15,3682.08,3679.08,13.45,7361.17,16
pl2,oltp,2000000,16,16,3723.99,3730.99,13.71,7454.98,16
pl2,oltp,2000000,16,17,3754.02,3744.02,13.30,7498.05,16
pl2,oltp,2000000,16,18,3702.00,3708.00,13.42,7409.99,16
pl2,oltp,2000000,16,19,3696.99,3696.99,13.60,7393.98,16
pl2,oltp,2000000,16,20,3692.01,3689.01,13.54,7381.01,16
pl2,oltp,2000000,16,21,3702.02,3697.02,13.36,7399.03,16
pl2,oltp,2000000,16,22,3700.00,3703.00,13.35,7403.01,16
pl2,oltp,2000000,16,23,3742.01,3741.01,13.32,7483.01,16
pl2,oltp,2000000,16,24,3703.99,3717.99,13.36,7421.98,16
pl2,oltp,2000000,16,25,3718.00,3703.00,13.29,7420.99,16
pl2,oltp,2000000,16,26,3731.01,3743.01,13.25,7474.02,16
pl2,oltp,2000000,16,27,3708.99,3698.99,13.46,7407.99,16
pl2,oltp,2000000,16,28,3700.00,3697.00,13.33,7397.00,16
pl2,oltp,2000000,16,29,3651.00,3665.00,13.62,7316.00,16
pl2,oltp,2000000,16,30,3711.98,3724.98,13.43,7436.95,16
pl2,oltp,2000000,256,1,4238.62,4475.60,234.21,8714.23,256
pl2,oltp,2000000,256,2,4923.01,4817.01,178.74,9740.02,256
pl2,oltp,2000000,256,3,4944.00,4980.00,177.41,9924.00,256
pl2,oltp,2000000,256,4,4986.01,4981.01,176.19,9967.02,256
pl2,oltp,2000000,256,5,4991.00,5002.00,177.73,9993.00,256
pl2,oltp,2000000,256,6,4962.99,4947.99,176.35,9910.99,256
pl2,oltp,2000000,256,7,5001.01,5006.01,175.93,10007.01,256
pl2,oltp,2000000,256,8,4829.00,4819.00,179.71,9648.00,256
pl2,oltp,2000000,256,9,2880.00,2907.00,310.97,5787.00,256
pl2,oltp,2000000,256,10,2930.00,2917.00,300.99,5846.99,256
pl2,oltp,2000000,256,11,2629.01,2617.01,378.45,5246.01,256
pl2,oltp,2000000,256,12,3145.99,3159.99,273.42,6305.99,256
pl2,oltp,2000000,256,13,3083.00,3068.00,278.20,6151.01,256
pl2,oltp,2000000,256,14,2530.00,2531.00,340.19,5061.00,256
pl2,oltp,2000000,256,15,3117.00,3120.00,308.56,6237.01,256
pl2,oltp,2000000,256,16,3082.00,3095.00,279.79,6177.00,256
pl2,oltp,2000000,256,17,3053.00,3057.00,287.26,6110.01,256
pl2,oltp,2000000,256,18,2851.00,2873.00,298.12,5723.99,256
pl2,oltp,2000000,256,19,3187.00,3190.00,284.18,6377.00,256
pl2,oltp,2000000,256,20,3119.99,3075.99,280.88,6195.99,256
pl2,oltp,2000000,256,21,3199.01,3194.01,267.43,6393.02,256
pl2,oltp,2000000,256,22,3199.00,3204.00,267.59,6402.99,256
pl2,oltp,2000000,256,23,3023.00,3011.00,293.25,6034.00,256
pl2,oltp,2000000,256,24,3118.99,3136.99,272.03,6255.99,256
pl2,oltp,2000000,256,25,3171.01,3164.01,271.95,6335.02,256
pl2,oltp,2000000,256,26,3116.00,3118.00,275.97,6233.99,256
pl2,oltp,2000000,256,27,3132.00,3104.00,272.27,6236.00,256
pl2,oltp,2000000,256,28,3119.01,3145.01,273.66,6264.02,256
pl2,oltp,2000000,256,29,3146.00,3159.00,274.24,6305.00,256
pl2,oltp,2000000,256,30,3155.99,3147.99,271.38,6303.99,256
pl2,oltp,2000000,32,1,5271.61,5279.61,21.37,10551.23,32
pl2,oltp,2000000,32,2,5457.01,5463.01,18.05,10920.02,32
pl2,oltp,2000000,32,3,5492.00,5479.00,17.83,10971.00,32
pl2,oltp,2000000,32,4,5512.00,5548.00,17.84,11060.00,32
pl2,oltp,2000000,32,5,5440.99,5450.99,17.92,10891.99,32
pl2,oltp,2000000,32,6,5484.01,5480.01,17.92,10964.03,32
pl2,oltp,2000000,32,7,5446.00,5422.00,18.23,10868.01,32
pl2,oltp,2000000,32,8,3704.99,3699.99,31.40,7404.99,32
pl2,oltp,2000000,32,9,3627.00,3641.00,31.11,7267.99,32
pl2,oltp,2000000,32,10,3572.00,3557.00,28.07,7129.00,32
pl2,oltp,2000000,32,11,3585.01,3632.01,27.85,7217.02,32
pl2,oltp,2000000,32,12,3599.00,3560.00,28.07,7158.99,32
pl2,oltp,2000000,32,13,3582.00,3562.00,28.84,7143.99,32
pl2,oltp,2000000,32,14,3645.00,3647.00,27.04,7292.01,32
pl2,oltp,2000000,32,15,3588.99,3633.99,27.61,7222.99,32
pl2,oltp,2000000,32,16,3709.01,3663.01,27.06,7372.03,32
pl2,oltp,2000000,32,17,3644.99,3646.99,27.08,7291.98,32
pl2,oltp,2000000,32,18,3643.01,3643.01,29.31,7286.02,32
pl2,oltp,2000000,32,19,3570.99,3638.99,27.46,7209.99,32
pl2,oltp,2000000,32,20,3630.00,3561.00,27.23,7191.00,32
pl2,oltp,2000000,32,21,3651.01,3686.01,26.68,7337.02,32
pl2,oltp,2000000,32,22,3734.99,3698.99,26.51,7433.98,32
pl2,oltp,2000000,32,23,3648.01,3648.01,26.89,7296.03,32
pl2,oltp,2000000,32,24,3646.99,3645.99,27.20,7292.98,32
pl2,oltp,2000000,32,25,3648.00,3650.00,26.98,7298.00,32
pl2,oltp,2000000,32,26,3650.00,3684.00,27.08,7333.99,32
pl2,oltp,2000000,32,27,3641.01,3609.01,27.26,7250.01,32
pl2,oltp,2000000,32,28,3647.98,3642.98,27.07,7290.96,32
pl2,oltp,2000000,32,29,3555.02,3608.02,27.33,7163.04,32
pl2,oltp,2000000,32,30,3651.99,3682.99,26.99,7334.99,32
pl2,oltp,2000000,4,1,4336.52,4336.52,2.85,8673.04,4
pl2,oltp,2000000,4,2,4371.02,4371.02,2.96,8742.04,4
pl2,oltp,2000000,4,3,4311.00,4311.00,2.97,8622.01,4
pl2,oltp,2000000,4,4,4358.99,4358.99,2.97,8717.98,4
pl2,oltp,2000000,4,5,4450.99,4451.99,2.82,8902.98,4
pl2,oltp,2000000,4,6,4504.02,4507.02,2.80,9011.03,4
pl2,oltp,2000000,4,7,4401.01,4402.01,2.94,8803.01,4
pl2,oltp,2000000,4,8,4345.97,4344.97,2.96,8690.94,4
pl2,oltp,2000000,4,9,4318.02,4314.02,3.36,8632.04,4
pl2,oltp,2000000,4,10,3744.00,3744.00,3.38,7487.99,4
pl2,oltp,2000000,4,11,3728.99,3728.99,3.41,7457.99,4
pl2,oltp,2000000,4,12,3675.02,3677.02,3.45,7352.04,4
pl2,oltp,2000000,4,13,3632.97,3630.97,3.39,7263.93,4
pl2,oltp,2000000,4,14,3600.02,3600.02,3.56,7200.05,4
pl2,oltp,2000000,4,15,3497.99,3502.99,3.63,7000.98,4
pl2,oltp,2000000,4,16,3654.02,3650.02,3.50,7304.04,4
pl2,oltp,2000000,4,17,3683.98,3682.98,3.46,7366.97,4
pl2,oltp,2000000,4,18,3585.01,3585.01,3.83,7170.03,4
pl2,oltp,2000000,4,19,3687.00,3687.00,3.46,7373.99,4
pl2,oltp,2000000,4,20,3663.00,3663.00,3.48,7326.00,4
pl2,oltp,2000000,4,21,3554.99,3554.99,3.75,7109.97,4
pl2,oltp,2000000,4,22,3681.01,3685.01,3.46,7366.03,4
pl2,oltp,2000000,4,23,3663.00,3659.00,3.48,7322.00,4
pl2,oltp,2000000,4,24,3699.00,3707.00,3.40,7406.00,4
pl2,oltp,2000000,4,25,3525.98,3519.98,3.65,7045.95,4
pl2,oltp,2000000,4,26,3678.03,3678.03,3.44,7356.05,4
pl2,oltp,2000000,4,27,3685.98,3683.98,3.45,7369.97,4
pl2,oltp,2000000,4,28,3591.02,3591.02,3.68,7182.03,4
pl2,oltp,2000000,4,29,3564.00,3564.00,3.61,7128.00,4
pl2,oltp,2000000,4,30,3548.99,3548.99,3.60,7097.98,4
pl2,oltp,2000000,64,1,4944.61,4984.61,45.36,9929.22,64
pl2,oltp,2000000,64,2,5220.02,5189.02,37.35,10409.03,64
pl2,oltp,2000000,64,3,5194.97,5202.97,37.24,10397.94,64
pl2,oltp,2000000,64,4,5185.99,5224.99,38.26,10410.98,64
pl2,oltp,2000000,64,5,5327.04,5304.04,37.51,10631.07,64
pl2,oltp,2000000,64,6,5225.98,5196.98,37.15,10422.96,64
pl2,oltp,2000000,64,7,5323.98,5360.98,37.02,10684.96,64
pl2,oltp,2000000,64,8,4084.02,4047.02,65.69,8131.05,64
pl2,oltp,2000000,64,9,3268.99,3315.99,73.21,6584.98,64
pl2,oltp,2000000,64,10,3435.00,3396.00,69.64,6831.00,64
pl2,oltp,2000000,64,11,3284.00,3327.00,61.48,6611.00,64
pl2,oltp,2000000,64,12,3450.02,3399.02,61.25,6849.05,64
pl2,oltp,2000000,64,13,3264.99,3266.99,62.47,6531.99,64
pl2,oltp,2000000,64,14,3452.00,3450.00,59.85,6902.01,64
pl2,oltp,2000000,64,15,3267.97,3267.97,65.24,6535.94,64
pl2,oltp,2000000,64,16,3451.01,3452.01,58.84,6903.02,64
pl2,oltp,2000000,64,17,3418.00,3428.00,70.37,6846.00,64
pl2,oltp,2000000,64,18,3478.01,3481.01,57.00,6959.01,64
pl2,oltp,2000000,64,19,3439.01,3443.01,59.03,6882.02,64
pl2,oltp,2000000,64,20,3470.00,3469.00,59.76,6938.99,64
pl2,oltp,2000000,64,21,3440.99,3440.99,59.09,6881.98,64
pl2,oltp,2000000,64,22,3453.01,3443.01,60.54,6896.01,64
pl2,oltp,2000000,64,23,3462.01,3472.01,57.09,6934.03,64
pl2,oltp,2000000,64,24,3489.98,3470.98,57.86,6960.96,64
pl2,oltp,2000000,64,25,3474.01,3606.01,56.83,7080.02,64
pl2,oltp,2000000,64,26,3438.99,3308.99,69.83,6747.97,64
pl2,oltp,2000000,64,27,3460.01,3546.01,56.37,7006.01,64
pl2,oltp,2000000,64,28,3603.00,3526.00,55.84,7128.99,64
pl2,oltp,2000000,64,29,3306.00,3297.00,62.62,6603.00,64
pl2,oltp,2000000,64,30,3418.00,3433.00,64.69,6851.00,64
pl2,oltp,2000000,8,1,6233.44,6237.44,4.04,12470.88,8
pl2,oltp,2000000,8,2,6303.00,6311.00,4.01,12614.00,8
pl2,oltp,2000000,8,3,6335.01,6332.01,4.03,12667.02,8
pl2,oltp,2000000,8,4,6348.03,6349.03,3.93,12697.06,8
pl2,oltp,2000000,8,5,6335.97,6329.97,3.93,12665.94,8
pl2,oltp,2000000,8,6,6338.87,6337.87,3.98,12676.75,8
pl2,oltp,2000000,8,7,4368.09,4365.09,6.17,8733.19,8
pl2,oltp,2000000,8,8,4029.00,4029.00,6.27,8058.00,8
pl2,oltp,2000000,8,9,4082.03,4087.03,6.18,8169.05,8
pl2,oltp,2000000,8,10,4045.00,4041.00,6.21,8086.01,8
pl2,oltp,2000000,8,11,4056.00,4055.00,6.30,8111.00,8
pl2,oltp,2000000,8,12,3977.99,3977.99,6.30,7955.98,8
pl2,oltp,2000000,8,13,3958.01,3960.01,6.36,7918.02,8
pl2,oltp,2000000,8,14,4059.97,4058.97,6.21,8118.94,8
pl2,oltp,2000000,8,15,3988.00,3987.00,6.18,7974.99,8
pl2,oltp,2000000,8,16,4008.00,4011.00,6.28,8018.99,8
pl2,oltp,2000000,8,17,4007.99,4006.99,6.28,8014.99,8
pl2,oltp,2000000,8,18,4011.01,4009.01,6.28,8020.02,8
pl2,oltp,2000000,8,19,4072.00,4074.00,6.19,8146.01,8
pl2,oltp,2000000,8,20,4106.01,4104.01,6.12,8210.03,8
pl2,oltp,2000000,8,21,4106.98,4116.98,6.12,8223.96,8
pl2,oltp,2000000,8,22,4123.99,4120.99,6.11,8244.99,8
pl2,oltp,2000000,8,23,4039.02,4032.02,6.28,8071.04,8
pl2,oltp,2000000,8,24,4128.99,4136.99,6.04,8265.98,8
pl2,oltp,2000000,8,25,4148.03,4143.03,6.05,8291.06,8
pl2,oltp,2000000,8,26,4037.98,4036.98,6.13,8074.96,8
pl2,oltp,2000000,8,27,4082.99,4082.99,6.18,8165.99,8
pl2,oltp,2000000,8,28,3830.00,3835.00,6.21,7664.99,8
pl2,oltp,2000000,8,29,4012.00,4017.00,6.31,8029.01,8
pl2,oltp,2000000,8,30,4068.02,4056.02,6.19,8124.03,8
pl2,oltp_ro,2000000,1,1,0.00,1848.70,1.69,1848.70,1
pl2,oltp_ro,2000000,1,2,0.00,1965.02,1.62,1965.02,1
pl2,oltp_ro,2000000,1,3,0.00,1971.00,1.62,1971.00,1
pl2,oltp_ro,2000000,1,4,0.00,1982.98,1.60,1982.98,1
pl2,oltp_ro,2000000,1,5,0.00,2034.01,1.55,2034.01,1
pl2,oltp_ro,2000000,1,6,0.00,2039.95,1.55,2039.95,1
pl2,oltp_ro,2000000,1,7,0.00,2052.05,1.54,2052.05,1
pl2,oltp_ro,2000000,1,8,0.00,2049.00,1.52,2049.00,1
pl2,oltp_ro,2000000,1,9,0.00,2058.00,1.52,2058.00,1
pl2,oltp_ro,2000000,1,10,0.00,2048.98,1.54,2048.98,1
pl2,oltp_ro,2000000,1,11,0.00,2001.02,1.57,2001.02,1
pl2,oltp_ro,2000000,1,12,0.00,1988.99,1.60,1988.99,1
pl2,oltp_ro,2000000,1,13,0.00,1989.01,1.60,1989.01,1
pl2,oltp_ro,2000000,1,14,0.00,1995.00,1.58,1995.00,1
pl2,oltp_ro,2000000,1,15,0.00,2000.98,1.58,2000.98,1
pl2,oltp_ro,2000000,1,16,0.00,1995.02,1.59,1995.02,1
pl2,oltp_ro,2000000,1,17,0.00,1987.00,1.58,1987.00,1
pl2,oltp_ro,2000000,1,18,0.00,1981.99,1.58,1981.99,1
pl2,oltp_ro,2000000,1,19,0.00,1985.01,1.59,1985.01,1
pl2,oltp_ro,2000000,1,20,0.00,1987.00,1.57,1987.00,1
pl2,oltp_ro,2000000,1,21,0.00,1992.00,1.58,1992.00,1
pl2,oltp_ro,2000000,1,22,0.00,2001.01,1.57,2001.01,1
pl2,oltp_ro,2000000,1,23,0.00,2041.00,1.55,2041.00,1
pl2,oltp_ro,2000000,1,24,0.00,2003.01,1.58,2003.01,1
pl2,oltp_ro,2000000,1,25,0.00,2013.00,1.58,2013.00,1
pl2,oltp_ro,2000000,1,26,0.00,2006.99,1.58,2006.99,1
pl2,oltp_ro,2000000,1,27,0.00,2028.00,1.56,2028.00,1
pl2,oltp_ro,2000000,1,28,0.00,1994.00,1.60,1994.00,1
pl2,oltp_ro,2000000,1,29,0.00,1951.00,1.61,1951.00,1
pl2,oltp_ro,2000000,1,30,0.00,2001.01,1.56,2001.01,1
pl2,oltp_ro,2000000,16,1,0.00,7405.83,6.76,7405.83,16
pl2,oltp_ro,2000000,16,2,0.00,7421.99,6.76,7421.99,16
pl2,oltp_ro,2000000,16,3,0.00,7436.03,6.72,7436.03,16
pl2,oltp_ro,2000000,16,4,0.00,7444.99,6.69,7444.99,16
pl2,oltp_ro,2000000,16,5,0.00,7390.97,6.77,7390.97,16
pl2,oltp_ro,2000000,16,6,0.00,7431.04,6.72,7431.04,16
pl2,oltp_ro,2000000,16,7,0.00,7418.98,6.74,7418.98,16
pl2,oltp_ro,2000000,16,8,0.00,7428.00,6.74,7428.00,16
pl2,oltp_ro,2000000,16,9,0.00,7254.01,6.82,7254.01,16
pl2,oltp_ro,2000000,16,10,0.00,4741.99,10.57,4741.99,16
pl2,oltp_ro,2000000,16,11,0.00,4704.02,10.51,4704.02,16
pl2,oltp_ro,2000000,16,12,0.00,4717.85,10.52,4717.85,16
pl2,oltp_ro,2000000,16,13,0.00,4680.13,10.64,4680.13,16
pl2,oltp_ro,2000000,16,14,0.00,4807.01,10.35,4807.01,16
pl2,oltp_ro,2000000,16,15,0.00,4740.99,10.52,4740.99,16
pl2,oltp_ro,2000000,16,16,0.00,4702.98,10.73,4702.98,16
pl2,oltp_ro,2000000,16,17,0.00,4695.01,10.56,4695.01,16
pl2,oltp_ro,2000000,16,18,0.00,4732.99,10.59,4732.99,16
pl2,oltp_ro,2000000,16,19,0.00,4705.03,10.65,4705.03,16
pl2,oltp_ro,2000000,16,20,0.00,4708.97,10.57,4708.97,16
pl2,oltp_ro,2000000,16,21,0.00,4724.00,10.60,4724.00,16
pl2,oltp_ro,2000000,16,22,0.00,4582.03,10.94,4582.03,16
pl2,oltp_ro,2000000,16,23,0.00,4703.98,10.65,4703.98,16
