profile_level,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
pl1,oltp_ro,2000000,256,10,0.00,58759.00,34.64,58759.00,256
pl1,oltp_ro,2000000,256,11,0.00,58342.17,34.98,58342.17,256
pl1,oltp_ro,2000000,256,12,0.00,58072.88,35.74,58072.88,256
pl1,oltp_ro,2000000,256,13,0.00,58204.90,35.03,58204.90,256
pl1,oltp_ro,2000000,256,14,0.00,58297.09,34.89,58297.09,256
pl1,oltp_ro,2000000,256,15,0.00,58286.57,35.03,58286.57,256
pl1,oltp_ro,2000000,256,16,0.00,58649.10,34.76,58649.10,256
pl1,oltp_ro,2000000,256,17,0.00,58209.46,36.64,58209.46,256
pl1,oltp_ro,2000000,256,18,0.00,58375.92,35.04,58375.92,256
pl1,oltp_ro,2000000,256,19,0.00,58209.05,35.42,58209.05,256
pl1,oltp_ro,2000000,256,20,0.00,58370.47,34.94,58370.47,256
pl1,oltp_ro,2000000,256,21,0.00,58501.48,34.69,58501.48,256
pl1,oltp_ro,2000000,256,22,0.00,58510.87,35.01,58510.87,256
pl1,oltp_ro,2000000,256,23,0.00,58293.17,35.04,58293.17,256
pl1,oltp_ro,2000000,256,24,0.00,58395.46,35.31,58395.46,256
pl1,oltp_ro,2000000,256,25,0.00,58429.48,34.96,58429.48,256
pl1,oltp_ro,2000000,256,26,0.00,58256.51,35.12,58256.51,256
pl1,oltp_ro,2000000,256,27,0.00,58102.00,35.73,58102.00,256
pl1,oltp_ro,2000000,256,28,0.00,58496.41,34.99,58496.41,256
pl1,oltp_ro,2000000,256,29,0.00,58113.87,34.87,58113.87,256
pl1,oltp_ro,2000000,256,30,0.00,58461.14,35.04,58461.14,256
pl1,oltp_ro,2000000,32,1,0.00,57865.41,2.20,57865.41,32
pl1,oltp_ro,2000000,32,2,0.00,58140.27,2.20,58140.27,32
pl1,oltp_ro,2000000,32,3,0.00,58039.85,2.19,58039.85,32
pl1,oltp_ro,2000000,32,4,0.00,58608.21,2.09,58608.21,32
pl1,oltp_ro,2000000,32,5,0.00,58028.01,2.24,58028.01,32
pl1,oltp_ro,2000000,32,6,0.00,58581.60,2.06,58581.60,32
pl1,oltp_ro,2000000,32,7,0.00,57833.37,2.24,57833.37,32
pl1,oltp_ro,2000000,32,8,0.00,57561.70,2.38,57561.70,32
pl1,oltp_ro,2000000,32,9,0.00,57462.15,2.44,57462.15,32
pl1,oltp_ro,2000000,32,10,0.00,57598.87,2.39,57598.87,32
pl1,oltp_ro,2000000,32,11,0.00,58028.99,2.24,58028.99,32
pl1,oltp_ro,2000000,32,12,0.00,58568.99,2.07,58568.99,32
pl1,oltp_ro,2000000,32,13,0.00,58316.97,2.21,58316.97,32
pl1,oltp_ro,2000000,32,14,0.00,58423.97,2.15,58423.97,32
pl1,oltp_ro,2000000,32,15,0.00,58552.26,2.06,58552.26,32
pl1,oltp_ro,2000000,32,16,0.00,58044.85,2.27,58044.85,32
pl1,oltp_ro,2000000,32,17,0.00,58371.99,2.08,58371.99,32
pl1,oltp_ro,2000000,32,18,0.00,57479.29,2.38,57479.29,32
pl1,oltp_ro,2000000,32,19,0.00,57759.01,2.31,57759.01,32
pl1,oltp_ro,2000000,32,20,0.00,57645.64,2.44,57645.64,32
pl1,oltp_ro,2000000,32,21,0.00,57710.40,2.29,57710.40,32
pl1,oltp_ro,2000000,32,22,0.00,57624.63,2.30,57624.63,32
pl1,oltp_ro,2000000,32,23,0.00,57726.05,2.29,57726.05,32
pl1,oltp_ro,2000000,32,24,0.00,57978.97,2.22,57978.97,32
pl1,oltp_ro,2000000,32,25,0.00,58278.94,2.14,58278.94,32
pl1,oltp_ro,2000000,32,26,0.00,58354.10,2.16,58354.10,32
pl1,oltp_ro,2000000,32,27,0.00,58538.95,2.04,58538.95,32
pl1,oltp_ro,2000000,32,28,0.00,58166.96,2.15,58166.96,32
pl1,oltp_ro,2000000,32,29,0.00,58426.31,2.11,58426.31,32
pl1,oltp_ro,2000000,30,30,0.00,58628.58,2.02,58628.58,32
pl1,oltp_ro,2000000,4,1,0.00,11041.26,1.25,11041.26,4
pl1,oltp_ro,2000000,4,2,0.00,10477.93,1.42,10477.93,4
pl1,oltp_ro,2000000,4,3,0.00,10814.94,1.42,10814.94,4
pl1,oltp_ro,2000000,4,4,0.00,11239.07,1.37,11239.07,4
pl1,oltp_ro,2000000,4,5,0.00,11395.99,1.12,11395.99,4
pl1,oltp_ro,2000000,4,6,0.00,10650.08,1.39,10650.08,4
pl1,oltp_ro,2000000,4,7,0.00,9943.88,1.42,9943.88,4
pl1,oltp_ro,2000000,4,8,0.00,11275.97,1.18,11275.97,4
pl1,oltp_ro,2000000,4,9,0.00,10480.12,1.41,10480.12,4
pl1,oltp_ro,2000000,4,10,0.00,10706.85,1.38,10706.85,4
pl1,oltp_ro,2000000,4,11,0.00,11070.85,1.37,11070.85,4
pl1,oltp_ro,2000000,4,12,0.00,11199.20,1.27,11199.20,4
pl1,oltp_ro,2000000,4,13,0.00,11259.03,1.22,11259.03,4
pl1,oltp_ro,2000000,4,14,0.00,10812.03,1.40,10812.03,4
pl1,oltp_ro,2000000,4,15,0.00,10316.95,1.41,10316.95,4
pl1,oltp_ro,2000000,4,16,0.00,10531.02,1.39,10531.02,4
pl1,oltp_ro,2000000,4,17,0.00,10746.04,1.39,10746.04,4
pl1,oltp_ro,2000000,4,18,0.00,10546.00,1.41,10546.00,4
pl1,oltp_ro,2000000,4,19,0.00,9930.91,1.43,9930.91,4
pl1,oltp_ro,2000000,4,20,0.00,10286.11,1.43,10286.11,4
pl1,oltp_ro,2000000,4,21,0.00,10973.03,1.43,10973.03,4
pl1,oltp_ro,2000000,4,22,0.00,11441.83,1.09,11441.83,4
pl1,oltp_ro,2000000,4,23,0.00,11387.12,1.09,11387.12,4
pl1,oltp_ro,2000000,4,24,0.00,11423.00,1.08,11423.00,4
pl1,oltp_ro,2000000,4,25,0.00,11389.08,1.10,11389.08,4
pl1,oltp_ro,2000000,4,26,0.00,11231.90,1.43,11231.90,4
pl1,oltp_ro,2000000,4,27,0.00,10548.03,1.43,10548.03,4
pl1,oltp_ro,2000000,4,28,0.00,10814.95,1.42,10814.95,4
pl1,oltp_ro,2000000,4,29,0.00,10671.09,1.43,10671.09,4
pl1,oltp_ro,2000000,4,30,0.00,10703.90,1.44,10703.90,4
pl1,oltp_ro,2000000,64,1,0.00,64631.59,5.38,64631.59,64
pl1,oltp_ro,2000000,64,2,0.00,65101.18,5.08,65101.18,64
pl1,oltp_ro,2000000,64,3,0.00,65840.02,4.96,65840.02,64
pl1,oltp_ro,2000000,64,4,0.00,65848.13,4.94,65848.13,64
pl1,oltp_ro,2000000,64,5,0.00,66025.87,4.92,66025.87,64
pl1,oltp_ro,2000000,64,6,0.00,65375.03,4.99,65375.03,64
pl1,oltp_ro,2000000,64,7,0.00,66061.29,4.94,66061.29,64
pl1,oltp_ro,2000000,64,8,0.00,65618.15,4.93,65618.15,64
pl1,oltp_ro,2000000,64,9,0.00,65195.30,5.02,65195.30,64
pl1,oltp_ro,2000000,64,10,0.00,64702.88,5.04,64702.88,64
pl1,oltp_ro,2000000,64,11,0.00,65397.39,4.98,65397.39,64
pl1,oltp_ro,2000000,64,12,0.00,65123.42,5.02,65123.42,64
pl1,oltp_ro,2000000,64,13,0.00,64948.61,4.95,64948.61,64
pl1,oltp_ro,2000000,64,14,0.00,65391.61,4.97,65391.61,64
pl1,oltp_ro,2000000,64,15,0.00,64895.36,5.03,64895.36,64
pl1,oltp_ro,2000000,64,16,0.00,64527.18,5.09,64527.18,64
pl1,oltp_ro,2000000,64,17,0.00,64900.44,5.01,64900.44,64
pl1,oltp_ro,2000000,64,18,0.00,65398.38,4.97,65398.38,64
pl1,oltp_ro,2000000,64,19,0.00,65393.95,4.95,65393.95,64
pl1,oltp_ro,2000000,64,20,0.00,65499.65,4.94,65499.65,64
pl1,oltp_ro,2000000,64,21,0.00,65267.56,4.92,65267.56,64
pl1,oltp_ro,2000000,64,22,0.00,64861.87,5.00,64861.87,64
pl1,oltp_ro,2000000,64,23,0.00,64499.17,5.03,64499.17,64
pl1,oltp_ro,2000000,64,24,0.00,65506.96,5.00,65506.96,64
pl1,oltp_ro,2000000,64,25,0.00,64574.24,5.02,64574.24,64
pl1,oltp_ro,2000000,64,26,0.00,64834.72,4.98,64834.72,64
pl1,oltp_ro,2000000,64,27,0.00,65102.90,4.95,65102.90,64
pl1,oltp_ro,2000000,64,28,0.00,65496.25,4.95,65496.25,64
pl1,oltp_ro,2000000,64,29,0.00,65237.57,4.99,65237.57,64
pl1,oltp_ro,2000000,62,30,0.00,65160.86,5.01,65160.86,64
pl1,oltp_ro,2000000,8,1,0.00,20896.05,1.40,20896.05,8
pl1,oltp_ro,2000000,8,2,0.00,21614.25,1.42,21614.25,8
pl1,oltp_ro,2000000,8,3,0.00,21640.21,1.28,21640.21,8
pl1,oltp_ro,2000000,8,4,0.00,22084.80,1.22,22084.80,8
pl1,oltp_ro,2000000,8,5,0.00,21709.00,1.44,21709.00,8
pl1,oltp_ro,2000000,8,6,0.00,21357.56,1.43,21357.56,8
pl1,oltp_ro,2000000,8,7,0.00,20408.10,1.45,20408.10,8
pl1,oltp_ro,2000000,8,8,0.00,21751.20,1.43,21751.20,8
pl1,oltp_ro,2000000,8,9,0.00,21798.94,1.42,21798.94,8
pl1,oltp_ro,2000000,8,10,0.00,22189.93,1.22,22189.93,8
pl1,oltp_ro,2000000,8,11,0.00,21431.23,1.42,21431.23,8
pl1,oltp_ro,2000000,8,12,0.00,20167.66,1.45,20167.66,8
pl1,oltp_ro,2000000,8,13,0.00,21015.03,1.45,21015.03,8
pl1,oltp_ro,2000000,8,14,0.00,20959.00,1.43,20959.00,8
pl1,oltp_ro,2000000,8,15,0.00,21649.35,1.43,21649.35,8
pl1,oltp_ro,2000000,8,16,0.00,21721.56,1.43,21721.56,8
pl1,oltp_ro,2000000,8,17,0.00,21602.13,1.42,21602.13,8
pl1,oltp_ro,2000000,8,18,0.00,21509.12,1.43,21509.12,8
pl1,oltp_ro,2000000,8,19,0.00,21116.06,1.43,21116.06,8
pl1,oltp_ro,2000000,8,20,0.00,21297.76,1.43,21297.76,8
pl1,oltp_ro,2000000,8,21,0.00,22091.19,1.13,22091.19,8
pl1,oltp_ro,2000000,8,22,0.00,21605.01,1.43,21605.01,8
pl1,oltp_ro,2000000,8,23,0.00,20999.78,1.44,20999.78,8
pl1,oltp_ro,2000000,8,24,0.00,21588.21,1.44,21588.21,8
pl1,oltp_ro,2000000,8,25,0.00,21142.90,1.38,21142.90,8
pl1,oltp_ro,2000000,8,26,0.00,21987.85,1.26,21987.85,8
pl1,oltp_ro,2000000,8,27,0.00,21506.46,1.33,21506.46,8
pl1,oltp_ro,2000000,8,28,0.00,21882.87,1.28,21882.87,8
pl1,oltp_ro,2000000,8,29,0.00,22231.25,1.13,22231.25,8
pl1,oltp_ro,2000000,6,30,0.00,21596.75,1.28,21596.75,8
pl2,oltp,2000000,1,1,1089.40,1089.40,3.06,2178.80,1
pl2,oltp,2000000,1,2,1143.00,1143.00,2.72,2285.99,1
pl2,oltp,2000000,1,3,1128.01,1128.01,2.76,2256.02,1
pl2,oltp,2000000,1,4,1109.99,1109.99,2.80,2219.99,1
pl2,oltp,2000000,1,5,977.98,978.98,3.17,1956.96,1
pl2,oltp,2000000,1,6,975.02,974.02,3.18,1949.04,1
pl2,oltp,2000000,1,7,1107.01,1107.01,2.83,2214.02,1
pl2,oltp,2000000,1,8,1115.99,1115.99,2.78,2231.98,1
pl2,oltp,2000000,1,9,1133.99,1133.99,2.76,2267.98,1
pl2,oltp,2000000,1,10,1140.00,1140.00,2.74,2280.01,1
pl2,oltp,2000000,1,11,1143.01,1143.01,2.72,2286.01,1
pl2,oltp,2000000,1,12,1140.00,1140.00,2.72,2279.99,1
pl2,oltp,2000000,1,13,1127.99,1128.99,2.77,2256.98,1
pl2,oltp,2000000,1,14,1105.01,1106.01,2.82,2211.01,1
pl2,oltp,2000000,1,15,1139.01,1137.01,2.74,2276.01,1
pl2,oltp,2000000,1,16,1121.99,1121.99,2.80,2243.97,1
pl2,oltp,2000000,1,17,1119.01,1122.01,2.77,2241.01,1
pl2,oltp,2000000,1,18,1104.00,1103.00,2.84,2207.00,1
pl2,oltp,2000000,1,19,1127.00,1126.00,2.77,2253.01,1
pl2,oltp,2000000,1,20,1098.99,1097.99,2.84,2196.98,1
pl2,oltp,2000000,1,21,1122.00,1123.00,2.77,2245.01,1
pl2,oltp,2000000,1,22,1104.00,1103.00,2.83,2207.00,1
pl2,oltp,2000000,1,23,1097.01,1098.01,2.84,2195.01,1
pl2,oltp,2000000,1,24,1101.99,1100.99,2.83,2202.98,1
pl2,oltp,2000000,1,25,1107.00,1110.00,2.82,2217.01,1
pl2,oltp,2000000,1,26,1119.00,1116.00,2.80,2235.00,1
pl2,oltp,2000000,1,27,1101.00,1101.00,2.84,2202.00,1
pl2,oltp,2000000,1,28,1116.00,1116.00,2.78,2232.00,1
pl2,oltp,2000000,1,29,1119.00,1119.00,2.77,2238.00,1
pl2,oltp,2000000,1,30,1113.00,1113.00,2.78,2225.99,1
pl2,oltp,2000000,16,1,3721.16,3743.16,14.85,7464.32,16
pl2,oltp,2000000,16,2,3819.00,3806.00,13.32,7625.00,16
pl2,oltp,2000000,16,3,3881.00,3884.00,13.14,7765.00,16
pl2,oltp,2000000,16,4,3861.01,3849.01,12.90,7710.03,16
pl2,oltp,2000000,16,5,3795.98,3801.98,13.11,7597.97,16
pl2,oltp,2000000,16,6,3791.01,3785.01,13.23,7576.02,16
pl2,oltp,2000000,16,7,3871.00,3886.00,12.91,7757.00,16
pl2,oltp,2000000,16,8,3853.00,3842.00,12.93,7695.00,16
pl2,oltp,2000000,16,9,3748.01,3744.01,13.37,7492.01,16
pl2,oltp,2000000,16,10,3794.98,3817.98,12.95,7612.97,16
pl2,oltp,2000000,16,11,3837.01,3814.01,13.06,7651.01,16
pl2,oltp,2000000,16,12,3792.01,3792.01,13.15,7584.02,16
pl2,oltp,2000000,16,13,3760.99,3783.99,13.29,7544.98,16
pl2,oltp,2000000,16,14,3822.00,3800.00,13.05,7622.00,16
pl2,oltp,2000000,16,15,3838.00,3840.00,12.90,7678.01,16
pl2,oltp,2000000,16,16,3790.01,3793.01,13.12,7583.02,16
pl2,oltp,2000000,16,17,3799.89,3793.89,13.05,7593.79,16
pl2,oltp,2000000,16,18,3840.10,3840.10,12.86,7680.20,16
pl2,oltp,2000000,16,19,3809.99,3830.99,13.02,7640.98,16
pl2,oltp,2000000,16,20,3850.98,3841.98,12.95,7692.96,16
pl2,oltp,2000000,16,21,3847.01,3850.01,12.90,7697.01,16
pl2,oltp,2000000,16,22,3816.00,3806.00,13.00,7622.01,16
pl2,oltp,2000000,16,23,3838.02,3835.02,12.99,7673.03,16
pl2,oltp,2000000,16,24,3793.97,3793.97,13.07,7587.93,16
pl2,oltp,2000000,16,25,3800.01,3803.01,13.16,7603.02,16
pl2,oltp,2000000,16,26,3835.01,3833.01,13.09,7668.01,16
pl2,oltp,2000000,16,27,3804.00,3807.00,12.99,7611.00,16
pl2,oltp,2000000,16,28,3840.00,3838.00,12.91,7678.01,16
pl2,oltp,2000000,16,29,3833.99,3831.99,13.03,7665.99,16
pl2,oltp,2000000,15,30,3848.99,3854.99,12.87,7703.98,16
pl2,oltp,2000000,256,1,2348.80,2376.80,345.63,4725.60,256
pl2,oltp,2000000,256,2,3047.99,3072.99,290.20,6120.99,256
pl2,oltp,2000000,256,3,2472.01,2624.01,363.13,5096.02,256
pl2,oltp,2000000,256,4,3057.99,3044.99,293.17,6102.98,256
pl2,oltp,2000000,256,5,3012.00,2976.00,283.59,5988.01,256
pl2,oltp,2000000,256,6,2821.00,2781.00,313.59,5601.99,256
pl2,oltp,2000000,256,7,2574.00,2624.00,377.20,5198.01,256
pl2,oltp,2000000,256,8,3202.99,3207.99,270.08,6410.98,256
pl2,oltp,2000000,256,9,3176.02,3146.02,273.99,6322.03,256
pl2,oltp,2000000,256,10,2991.99,2997.99,292.82,5989.98,256
pl2,oltp,2000000,256,11,2633.00,2642.00,382.43,5275.01,256
pl2,oltp,2000000,256,12,3216.00,3223.00,266.79,6439.00,256
pl2,oltp,2000000,256,13,3299.00,3307.00,259.38,6606.00,256
pl2,oltp,2000000,256,14,3280.00,3267.00,267.83,6547.00,256
pl2,oltp,2000000,256,15,3094.00,3084.00,290.20,6178.01,256
pl2,oltp,2000000,256,16,3207.00,3226.00,264.48,6433.00,256
pl2,oltp,2000000,256,17,3223.98,3231.98,268.55,6455.97,256
pl2,oltp,2000000,256,18,3367.02,3358.02,253.40,6725.03,256
pl2,oltp,2000000,256,19,3210.00,3229.00,265.83,6439.00,256
pl2,oltp,2000000,256,20,3155.00,3134.00,275.47,6289.00,256
pl2,oltp,2000000,256,21,3239.01,3237.01,269.44,6476.02,256
pl2,oltp,2000000,256,22,3339.00,3328.00,256.22,6667.00,256
pl2,oltp,2000000,256,23,3117.01,3124.01,274.73,6241.01,256
pl2,oltp,2000000,256,24,3287.99,3297.99,266.39,6585.99,256
pl2,oltp,2000000,256,25,3312.00,3312.00,260.32,6624.00,256
pl2,oltp,2000000,256,26,3317.00,3281.00,258.92,6598.00,256
pl2,oltp,2000000,256,27,3286.00,3314.00,259.46,6599.99,256
pl2,oltp,2000000,256,28,3232.00,3253.00,265.83,6485.01,256
pl2,oltp,2000000,256,29,3219.00,3215.00,267.67,6433.99,256
pl2,oltp,2000000,256,30,3294.00,3277.00,260.94,6571.00,256
pl2,oltp,2000000,32,1,3582.72,3613.72,30.02,7196.44,32
pl2,oltp,2000000,32,2,3610.00,3592.00,29.18,7202.00,32
pl2,oltp,2000000,32,3,3600.96,3609.96,28.45,7210.92,32
pl2,oltp,2000000,32,4,3609.01,3599.01,27.62,7208.01,32
pl2,oltp,2000000,32,5,3698.00,3706.00,27.52,7404.01,32
pl2,oltp,2000000,32,6,3678.01,3670.01,27.57,7348.03,32
pl2,oltp,2000000,32,7,3663.98,3661.98,26.96,7325.96,32
pl2,oltp,2000000,32,8,3652.00,3652.00,27.03,7304.01,32
pl2,oltp,2000000,32,9,3670.00,3698.00,26.78,7368.00,32
pl2,oltp,2000000,32,10,3714.01,3689.01,26.53,7403.01,32
pl2,oltp,2000000,32,11,3652.02,3651.02,28.22,7303.05,32
pl2,oltp,2000000,32,12,3647.96,3650.96,27.46,7298.93,32
pl2,oltp,2000000,32,13,3642.00,3644.00,27.15,7286.01,32
pl2,oltp,2000000,32,14,3727.02,3718.02,26.70,7445.03,32
pl2,oltp,2000000,32,15,3655.99,3648.99,27.05,7304.98,32
pl2,oltp,2000000,32,16,3679.99,3732.99,26.58,7412.98,32
pl2,oltp,2000000,32,17,3618.03,3568.03,27.42,7186.05,32
pl2,oltp,2000000,32,18,3653.00,3661.00,27.12,7314.01,32
pl2,oltp,2000000,32,19,3642.00,3635.00,27.47,7277.00,32
pl2,oltp,2000000,32,20,3652.00,3650.00,26.97,7302.00,32
pl2,oltp,2000000,32,21,3641.00,3641.00,27.74,7282.00,32
pl2,oltp,2000000,32,22,3620.00,3642.00,27.23,7262.01,32
pl2,oltp,2000000,32,23,3588.00,3565.00,27.47,7153.00,32
pl2,oltp,2000000,32,24,3644.98,3645.98,27.36,7290.96,32
pl2,oltp,2000000,32,25,3709.02,3733.02,27.10,7442.04,32
pl2,oltp,2000000,32,26,3590.98,3599.98,27.87,7190.96,32
pl2,oltp,2000000,32,27,3642.99,3610.99,27.25,7253.98,32
pl2,oltp,2000000,32,28,3652.00,3674.00,26.93,7325.99,32
pl2,oltp,2000000,32,29,3642.00,3621.00,26.96,7263.01,32
pl2,oltp,2000000,32,30,3648.01,3648.01,26.87,7296.01,32
pl2,oltp,2000000,4,1,3658.34,3666.34,3.56,7324.68,4
pl2,oltp,2000000,4,2,3786.01,3782.01,3.34,7568.02,4
pl2,oltp,2000000,4,3,3744.00,3749.00,3.43,7493.00,4
pl2,oltp,2000000,4,4,3802.00,3798.00,3.37,7600.01,4
pl2,oltp,2000000,4,5,3702.01,3699.01,3.45,7401.02,4
pl2,oltp,2000000,4,6,3703.95,3701.95,3.41,7405.90,4
pl2,oltp,2000000,4,7,3630.05,3630.05,3.55,7260.09,4
pl2,oltp,2000000,4,8,3688.00,3694.00,3.52,7381.99,4
pl2,oltp,2000000,4,9,3656.98,3655.98,3.49,7312.97,4
pl2,oltp,2000000,4,10,3704.00,3703.00,3.41,7407.00,4
pl2,oltp,2000000,4,11,3715.92,3712.92,3.41,7428.83,4
pl2,oltp,2000000,4,12,3682.07,3681.07,3.46,7363.14,4
pl2,oltp,2000000,4,13,3669.00,3669.00,3.52,7337.99,4
pl2,oltp,2000000,4,14,3636.02,3637.02,3.54,7273.03,4
pl2,oltp,2000000,4,15,3656.98,3655.98,3.47,7312.96,4
pl2,oltp,2000000,4,16,3654.01,3654.01,3.51,7308.01,4
pl2,oltp,2000000,4,17,3663.03,3674.03,3.46,7337.07,4
pl2,oltp,2000000,4,18,3677.97,3672.97,3.42,7350.94,4
pl2,oltp,2000000,4,19,3651.01,3645.01,3.50,7296.01,4
pl2,oltp,2000000,4,20,3621.02,3621.02,3.60,7242.05,4
pl2,oltp,2000000,4,21,3587.95,3587.95,3.61,7175.90,4
pl2,oltp,2000000,4,22,3663.04,3663.04,3.46,7326.07,4
pl2,oltp,2000000,4,23,3661.98,3662.98,3.48,7324.97,4
pl2,oltp,2000000,4,24,3697.02,3696.02,3.39,7393.03,4
pl2,oltp,2000000,4,25,3692.99,3692.99,3.42,7385.98,4
pl2,oltp,2000000,4,26,3672.99,3681.99,3.42,7354.98,4
pl2,oltp,2000000,4,27,3694.98,3688.98,3.38,7383.96,4
pl2,oltp,2000000,4,28,3675.02,3674.02,3.43,7349.05,4
pl2,oltp,2000000,4,29,3624.01,3627.01,3.50,7251.02,4
pl2,oltp,2000000,4,30,3677.99,3672.99,3.43,7350.98,4
pl2,oltp,2000000,64,1,2932.76,2953.76,76.82,5886.52,64
pl2,oltp,2000000,64,2,3041.01,3053.01,74.16,6094.01,64
pl2,oltp,2000000,64,3,3077.99,3078.99,79.35,6156.98,64
pl2,oltp,2000000,64,4,3477.98,3461.98,59.17,6939.96,64
pl2,oltp,2000000,64,5,3472.00,3465.00,58.05,6936.99,64
pl2,oltp,2000000,64,6,3387.02,3430.02,65.40,6817.05,64
pl2,oltp,2000000,64,7,3341.00,3292.00,59.67,6632.99,64
pl2,oltp,2000000,64,8,3430.00,3447.00,60.81,6877.01,64
pl2,oltp,2000000,64,9,3478.99,3462.99,57.58,6941.99,64
pl2,oltp,2000000,64,10,3462.00,3462.00,57.86,6924.00,64
pl2,oltp,2000000,64,11,3632.01,3638.01,54.76,7270.01,64
pl2,oltp,2000000,64,12,3470.00,3461.00,58.75,6930.99,64
pl2,oltp,2000000,64,13,3472.00,3538.00,56.95,7010.00,64
pl2,oltp,2000000,64,14,3512.00,3516.00,57.36,7028.00,64
pl2,oltp,2000000,64,15,3575.00,3506.00,55.54,7080.99,64
pl2,oltp,2000000,64,16,3501.00,3563.00,56.39,7064.00,64
pl2,oltp,2000000,64,17,3603.01,3541.01,55.10,7144.01,64
pl2,oltp,2000000,64,18,3591.00,3631.00,55.10,7222.00,64
pl2,oltp,2000000,64,19,3507.98,3471.98,58.68,6979.97,64
pl2,oltp,2000000,64,20,3497.02,3558.02,56.93,7055.03,64
pl2,oltp,2000000,64,21,3490.01,3510.01,59.28,7000.01,64
pl2,oltp,2000000,64,22,3369.99,3294.99,64.42,6664.99,64
pl2,oltp,2000000,64,23,3472.00,3462.00,58.22,6934.00,64
pl2,oltp,2000000,64,24,3461.02,3509.02,59.09,6970.03,64
pl2,oltp,2000000,64,25,3631.98,3591.98,58.56,7223.96,64
pl2,oltp,2000000,64,26,3470.01,3461.01,57.55,6931.01,64
pl2,oltp,2000000,64,27,3607.00,3632.00,55.87,7239.00,64
pl2,oltp,2000000,64,28,3494.98,3468.98,56.88,6963.96,64
pl2,oltp,2000000,64,29,3564.02,3629.02,55.24,7193.03,64
pl2,oltp,2000000,64,30,3541.00,3477.00,56.59,7018.00,64
pl2,oltp,2000000,8,1,4128.98,4128.98,6.41,8257.95,8
pl2,oltp,2000000,8,2,4161.02,4161.02,6.02,8322.04,8
pl2,oltp,2000000,8,3,4212.01,4212.01,5.94,8424.01,8
pl2,oltp,2000000,8,4,4181.96,4181.96,5.97,8363.93,8
pl2,oltp,2000000,8,5,4141.99,4142.99,6.04,8284.99,8
pl2,oltp,2000000,8,6,4216.00,4215.00,5.94,8431.00,8
pl2,oltp,2000000,8,7,4191.04,4199.04,5.99,8390.08,8
pl2,oltp,2000000,8,8,4187.97,4183.97,5.97,8371.93,8
pl2,oltp,2000000,8,9,4219.85,4216.85,5.99,8436.71,8
pl2,oltp,2000000,8,10,4207.17,4212.18,5.95,8419.35,8
pl2,oltp,2000000,8,11,4223.01,4226.01,5.92,8449.02,8
pl2,oltp,2000000,8,12,4221.95,4214.95,6.01,8436.90,8
pl2,oltp,2000000,8,13,4257.01,4264.01,5.92,8521.02,8
pl2,oltp,2000000,8,14,4229.98,4220.98,5.95,8450.95,8
pl2,oltp,2000000,8,15,4212.03,4215.03,5.94,8427.06,8
pl2,oltp,2000000,8,16,4249.98,4251.98,5.88,8501.96,8
pl2,oltp,2000000,8,17,4239.01,4245.01,5.90,8484.01,8
pl2,oltp,2000000,8,18,4203.97,4192.97,5.97,8396.94,8
pl2,oltp,2000000,8,19,4249.07,4251.07,5.91,8500.13,8
pl2,oltp,2000000,8,20,4252.94,4250.94,5.95,8503.89,8
pl2,oltp,2000000,8,21,4200.99,4204.99,5.99,8405.99,8
pl2,oltp,2000000,8,22,4223.00,4220.00,5.97,8443.00,8
pl2,oltp,2000000,8,23,4193.07,4199.07,6.05,8392.14,8
pl2,oltp,2000000,8,24,4174.94,4176.94,6.06,8351.88,8
pl2,oltp,2000000,8,25,4244.02,4235.02,5.92,8479.04,8
pl2,oltp,2000000,8,26,4224.98,4229.98,5.90,8454.96,8
pl2,oltp,2000000,8,27,4185.06,4185.06,5.97,8370.12,8
pl2,oltp,2000000,8,28,4255.94,4251.94,5.89,8507.88,8
pl2,oltp,2000000,8,29,4259.02,4259.02,5.88,8518.04,8
pl2,oltp,2000000,8,30,3984.00,3986.00,5.98,7970.00,8
pl2,oltp_ro,2000000,1,1,0.00,2904.06,1.07,2904.06,1
pl2,oltp_ro,2000000,1,2,0.00,2335.01,1.37,2335.01,1
pl2,oltp_ro,2000000,1,3,0.00,2388.00,1.36,2388.00,1
pl2,oltp_ro,2000000,1,4,0.00,2907.00,1.06,2907.00,1
pl2,oltp_ro,2000000,1,5,0.00,2406.01,1.36,2406.01,1
pl2,oltp_ro,2000000,1,6,0.00,2915.91,1.04,2915.91,1
pl2,oltp_ro,2000000,1,7,0.00,2883.09,1.06,2883.09,1
pl2,oltp_ro,2000000,1,8,0.00,2867.98,1.09,2867.98,1
pl2,oltp_ro,2000000,1,9,0.00,2856.00,1.08,2856.00,1
pl2,oltp_ro,2000000,1,10,0.00,2949.00,1.04,2949.00,1
pl2,oltp_ro,2000000,1,11,0.00,2913.01,1.07,2913.01,1
pl2,oltp_ro,2000000,1,12,0.00,2910.00,1.05,2910.00,1
pl2,oltp_ro,2000000,1,13,0.00,2325.01,1.40,2325.01,1
pl2,oltp_ro,2000000,1,14,0.00,2173.99,1.39,2173.99,1
pl2,oltp_ro,2000000,1,15,0.00,2626.01,1.39,2626.01,1
pl2,oltp_ro,2000000,1,16,0.00,2858.99,1.09,2858.99,1
pl2,oltp_ro,2000000,1,17,0.00,2762.99,1.13,2762.99,1
