workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp,2000000,1,1,1537.56,1539.56,1.97,3077.13,1
oltp,2000000,1,2,1595.01,1593.01,1.92,3188.02,1
oltp,2000000,1,3,1500.00,1500.00,2.32,3000.00,1
oltp,2000000,1,4,1582.99,1583.99,1.92,3166.99,1
oltp,2000000,1,5,1576.01,1577.01,1.92,3153.01,1
oltp,2000000,1,6,1580.99,1580.99,1.92,3161.99,1
oltp,2000000,1,7,1586.95,1584.95,1.92,3171.89,1
oltp,2000000,1,8,1590.06,1590.06,1.92,3180.11,1
oltp,2000000,1,9,1593.00,1593.00,1.90,3186.00,1
oltp,2000000,1,10,1592.98,1593.98,1.90,3186.97,1
oltp,2000000,1,11,1611.01,1610.01,1.90,3221.01,1
oltp,2000000,1,12,1587.01,1587.01,1.93,3174.02,1
oltp,2000000,1,13,1607.97,1607.97,1.90,3215.94,1
oltp,2000000,1,14,1627.01,1629.01,1.87,3256.01,1
oltp,2000000,1,15,1607.00,1607.00,1.91,3214.01,1
oltp,2000000,1,16,1587.01,1585.01,1.91,3172.02,1
oltp,2000000,1,17,1628.99,1628.99,1.86,3257.98,1
oltp,2000000,1,18,1594.99,1595.99,1.90,3190.99,1
oltp,2000000,1,19,1564.01,1563.01,1.94,3127.03,1
oltp,2000000,1,20,1611.01,1614.01,1.89,3225.01,1
oltp,2000000,1,21,1580.98,1577.98,1.92,3158.97,1
oltp,2000000,1,22,1584.00,1584.00,1.91,3168.01,1
oltp,2000000,1,23,1620.00,1620.00,1.89,3240.00,1
oltp,2000000,1,24,1620.02,1620.02,1.87,3240.04,1
oltp,2000000,1,25,1616.97,1616.97,1.88,3233.95,1
oltp,2000000,1,26,1617.00,1617.00,1.87,3234.00,1
oltp,2000000,1,27,1620.02,1620.02,1.87,3240.03,1
oltp,2000000,1,28,1620.01,1620.01,1.87,3240.01,1
oltp,2000000,1,29,1620.01,1620.01,1.88,3240.01,1
oltp,2000000,1,30,1622.99,1622.99,1.87,3245.99,1
oltp,2000000,16,1,20161.14,20172.14,2.60,40333.28,16
oltp,2000000,16,2,20774.97,20767.97,2.66,41542.95,16
oltp,2000000,16,3,20700.21,20700.21,2.54,41400.43,16
