engine,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
wt,oltp_ro,2000000,8,440,0.00,36945.80,3.34,2639.00,8
wt,oltp_ro,2000000,8,450,0.00,37115.20,3.34,2650.90,8
wt,oltp_ro,2000000,8,460,0.00,37363.00,3.33,2669.00,8
wt,oltp_ro,2000000,8,470,0.00,37373.00,3.35,2669.50,8
wt,oltp_ro,2000000,8,480,0.00,37080.80,3.35,2648.50,8
wt,oltp_ro,2000000,8,490,0.00,37733.20,3.34,2695.10,8
wt,oltp_ro,2000000,8,500,0.00,37262.40,3.38,2661.60,8
wt,oltp_ro,2000000,8,510,0.00,37545.00,3.36,2681.80,8
wt,oltp_ro,2000000,8,520,0.00,37337.39,3.40,2667.20,8
wt,oltp_ro,2000000,8,530,0.00,37532.52,3.35,2680.80,8
wt,oltp_ro,2000000,8,540,0.00,37479.38,3.34,2677.20,8
wt,oltp_ro,2000000,8,550,0.00,37426.52,3.35,2673.10,8
wt,oltp_ro,2000000,8,560,0.00,36957.29,3.35,2640.00,8
wt,oltp_ro,2000000,8,570,0.00,37383.61,3.32,2670.20,8
wt,oltp_ro,2000000,8,580,0.00,37731.39,3.32,2695.00,8
wt,oltp_ro,2000000,8,590,0.00,36997.61,3.35,2642.70,8
wt,oltp_ro,2000000,8,600,0.00,37324.50,3.33,2666.10,8
