workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp,2000000,1,1,1455.54,1455.54,2.14,2911.08,1
oltp,2000000,1,2,1608.01,1608.01,1.89,3216.02,1
oltp,2000000,1,3,1572.00,1572.00,1.93,3144.00,1
oltp,2000000,1,4,1574.96,1574.96,1.92,3149.93,1
oltp,2000000,1,5,1569.04,1569.04,1.93,3138.08,1
oltp,2000000,1,6,1572.00,1572.00,1.93,3144.00,1
oltp,2000000,1,7,1578.00,1578.00,1.93,3156.00,1
oltp,2000000,1,8,1623.00,1623.00,1.87,3246.00,1
oltp,2000000,1,9,1627.00,1629.00,1.86,3256.00,1
oltp,2000000,1,10,1586.00,1584.00,1.92,3169.99,1
oltp,2000000,1,11,1595.99,1598.99,1.97,3194.98,1
oltp,2000000,1,12,1590.01,1587.01,1.92,3177.02,1
oltp,2000000,1,13,1613.99,1613.99,1.92,3227.98,1
oltp,2000000,1,14,1515.00,1515.00,2.39,3029.99,1
oltp,2000000,1,15,1254.00,1256.00,2.41,2510.00,1
oltp,2000000,1,16,1257.01,1256.01,2.40,2513.01,1
oltp,2000000,1,17,1259.00,1259.00,2.40,2518.00,1
oltp,2000000,1,18,1255.00,1256.00,2.40,2511.00,1
oltp,2000000,1,19,1257.01,1255.01,2.41,2512.02,1
oltp,2000000,1,20,1253.99,1253.99,2.41,2507.99,1
oltp,2000000,1,21,1569.00,1569.00,1.93,3138.00,1
oltp,2000000,1,22,1563.01,1565.01,1.94,3128.02,1
oltp,2000000,1,23,1571.99,1571.99,1.93,3143.97,1
oltp,2000000,1,24,1575.00,1573.00,1.92,3148.01,1
oltp,2000000,1,25,1572.01,1573.01,1.93,3145.03,1
oltp,2000000,1,26,1568.99,1570.99,1.93,3139.97,1
oltp,2000000,1,27,1566.00,1563.00,1.94,3129.01,1
oltp,2000000,1,28,1560.00,1560.00,1.95,3120.00,1
oltp,2000000,1,29,1555.00,1557.00,1.95,3111.99,1
oltp,2000000,1,30,1556.01,1554.01,1.95,3110.02,1
oltp,2000000,16,1,20157.07,20160.07,2.56,40317.15,16
oltp,2000000,16,2,20829.15,20844.15,2.55,41673.30,16
oltp,2000000,16,3,20878.30,20867.30,2.53,41745.59,16
oltp,2000000,16,4,20997.85,21005.85,2.53,42003.71,16
oltp,2000000,16,5,20757.05,20749.05,2.54,41506.10,16
oltp,2000000,16,6,20809.68,20810.68,2.54,41620.36,16
oltp,2000000,16,7,20417.19,20422.19,2.58,40839.38,16
oltp,2000000,16,8,20349.87,20342.87,2.57,40692.74,16
oltp,2000000,16,9,20732.05,20734.05,2.55,41466.10,16
oltp,2000000,16,10,20841.91,20853.91,2.54,41695.82,16
oltp,2000000,16,11,20660.09,20650.09,2.56,41310.18,16
oltp,2000000,16,12,20583.14,20582.14,2.57,41165.28,16
oltp,2000000,16,13,20593.97,20587.97,2.56,41181.94,16
oltp,2000000,16,14,20783.10,20788.10,2.56,41571.19,16
oltp,2000000,16,15,20791.85,20791.85,2.54,41583.70,16
oltp,2000000,16,16,20667.17,20675.17,2.55,41342.33,16
oltp,2000000,16,17,21164.02,21159.02,2.55,42323.04,16
oltp,2000000,16,18,20949.80,20943.80,2.53,41893.61,16
oltp,2000000,16,19,20743.17,20752.17,2.54,41495.35,16
oltp,2000000,16,20,20471.99,20466.99,2.57,40938.97,16
oltp,2000000,16,21,20528.89,20526.89,2.56,41055.77,16
oltp,2000000,16,22,20395.02,20394.02,2.55,40789.04,16
oltp,2000000,16,23,20120.04,20135.04,2.56,40255.08,16
oltp,2000000,16,24,20126.02,20113.02,2.55,40239.03,16
oltp,2000000,16,25,20901.86,20898.86,2.54,41800.71,16
oltp,2000000,16,26,20612.11,20621.11,2.57,41233.22,16
oltp,2000000,16,27,20589.88,20579.88,2.61,41169.77,16
oltp,2000000,16,28,20778.06,20783.06,2.57,41561.12,16
oltp,2000000,16,29,20596.09,20605.09,2.54,41201.17,16
oltp,2000000,15,30,20768.85,20760.85,2.56,41529.70,16
oltp,2000000,256,1,26687.77,26918.74,71.26,53606.51,256
oltp,2000000,256,2,28592.08,28495.08,53.43,57087.16,256
oltp,2000000,256,3,28381.91,28381.91,53.16,56763.83,256
oltp,2000000,256,4,28008.08,28003.08,52.64,56011.16,256
oltp,2000000,256,5,27911.93,27938.93,52.80,55850.86,256
oltp,2000000,256,6,28232.02,28223.02,53.29,56455.04,256
oltp,2000000,256,7,28289.95,28259.95,52.64,56549.91,256
oltp,2000000,256,8,28176.13,28175.13,52.78,56351.26,256
oltp,2000000,256,9,28167.07,28162.07,53.54,56329.13,256
oltp,2000000,256,10,28206.89,28230.90,53.29,56437.79,256
