engine,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
ft,oltp_ro,2000000,16,10,0.00,27614.43,9.58,1971.31,16
ft,oltp_ro,2000000,16,20,0.00,29213.81,9.40,2086.59,16
ft,oltp_ro,2000000,16,30,0.00,28751.37,9.35,2053.71,16
ft,oltp_ro,2000000,16,40,0.00,28928.80,9.40,2066.40,16
ft,oltp_ro,2000000,16,50,0.00,28677.80,9.48,2048.50,16
ft,oltp_ro,2000000,16,60,0.00,28447.61,9.54,2031.70,16
ft,oltp_ro,2000000,16,70,0.00,28802.70,9.48,2057.60,16
ft,oltp_ro,2000000,16,80,0.00,28685.60,9.45,2048.90,16
ft,oltp_ro,2000000,16,90,0.00,28005.69,9.60,2000.40,16
ft,oltp_ro,2000000,16,100,0.00,28388.20,9.53,2027.80,16
ft,oltp_ro,2000000,16,110,0.00,28367.60,9.53,2026.20,16
ft,oltp_ro,2000000,16,120,0.00,28895.89,9.45,2063.90,16
ft,oltp_ro,2000000,16,130,0.00,28517.80,9.53,2037.00,16
ft,oltp_ro,2000000,16,140,0.00,28892.10,9.45,2063.90,16
ft,oltp_ro,2000000,16,150,0.00,28284.10,9.54,2020.10,16
ft,oltp_ro,2000000,16,160,0.00,28538.80,9.43,2038.50,16
ft,oltp_ro,2000000,16,170,0.00,28850.90,9.46,2060.70,16
ft,oltp_ro,2000000,16,180,0.00,28699.20,9.49,2050.10,16
ft,oltp_ro,2000000,16,190,0.00,28826.99,9.45,2058.90,16
ft,oltp_ro,2000000,16,200,0.00,29269.41,9.34,2091.10,16
ft,oltp_ro,2000000,16,210,0.00,28543.19,9.51,2038.40,16
ft,oltp_ro,2000000,16,220,0.00,28707.91,9.46,2050.60,16
ft,oltp_ro,2000000,16,230,0.00,28640.19,9.50,2045.70,16
ft,oltp_ro,2000000,16,240,0.00,28873.39,9.45,2062.30,16
ft,oltp_ro,2000000,16,250,0.00,28710.01,9.47,2050.90,16
ft,oltp_ro,2000000,16,260,0.00,28116.29,9.56,2008.20,16
ft,oltp_ro,2000000,16,270,0.00,28079.11,9.58,2005.80,16
ft,oltp_ro,2000000,16,280,0.00,29164.49,9.43,2083.00,16
ft,oltp_ro,2000000,16,290,0.00,29263.70,9.35,2090.40,16
ft,oltp_ro,2000000,16,300,0.00,29165.31,9.38,2083.30,16
ft,oltp_ro,2000000,16,310,0.00,28128.99,9.50,2009.20,16
ft,oltp_ro,2000000,16,320,0.00,29261.19,9.30,2089.90,16
ft,oltp_ro,2000000,16,330,0.00,29009.71,9.41,2072.40,16
ft,oltp_ro,2000000,16,340,0.00,29304.52,9.34,2093.20,16
ft,oltp_ro,2000000,16,350,0.00,29672.89,9.39,2119.30,16
ft,oltp_ro,2000000,16,360,0.00,29300.20,9.39,2092.90,16
ft,oltp_ro,2000000,16,370,0.00,28851.29,9.40,2060.80,16
ft,oltp_ro,2000000,16,380,0.00,28230.81,9.56,2016.60,16
ft,oltp_ro,2000000,16,390,0.00,28922.40,9.56,2065.70,16
ft,oltp_ro,2000000,16,400,0.00,28312.59,9.54,2022.50,16
ft,oltp_ro,2000000,16,410,0.00,29097.40,9.40,2078.30,16
ft,oltp_ro,2000000,16,420,0.00,29010.50,9.43,2072.30,16
ft,oltp_ro,2000000,16,430,0.00,28925.40,9.39,2066.00,16
ft,oltp_ro,2000000,16,440,0.00,29325.71,9.32,2094.60,16
ft,oltp_ro,2000000,16,450,0.00,29441.60,9.34,2103.10,16
ft,oltp_ro,2000000,16,460,0.00,29666.70,9.24,2118.90,16
ft,oltp_ro,2000000,16,470,0.00,28634.70,9.54,2045.40,16
ft,oltp_ro,2000000,16,480,0.00,29594.01,9.42,2113.80,16
ft,oltp_ro,2000000,16,490,0.00,30141.01,9.19,2153.10,16
ft,oltp_ro,2000000,16,500,0.00,29159.79,9.43,2082.80,16
ft,oltp_ro,2000000,16,510,0.00,28899.01,9.48,2064.00,16
ft,oltp_ro,2000000,16,520,0.00,29195.29,9.39,2085.50,16
ft,oltp_ro,2000000,16,530,0.00,28797.80,9.39,2057.00,16
ft,oltp_ro,2000000,16,540,0.00,29024.20,9.39,2073.20,16
ft,oltp_ro,2000000,16,550,0.00,29378.60,9.44,2098.40,16
ft,oltp_ro,2000000,16,560,0.00,29118.41,9.45,2079.90,16
ft,oltp_ro,2000000,16,570,0.00,28643.70,9.49,2046.00,16
ft,oltp_ro,2000000,16,580,0.00,29195.99,9.45,2085.50,16
ft,oltp_ro,2000000,16,590,0.00,28548.61,9.47,2039.10,16
ft,oltp_ro,2000000,16,600,0.00,28941.11,9.39,2067.30,16
ft,oltp_ro,2000000,2,10,0.00,5510.32,6.29,393.42,2
ft,oltp_ro,2000000,2,20,0.00,6294.88,4.74,449.70,2
ft,oltp_ro,2000000,2,30,0.00,6208.22,5.19,443.40,2
ft,oltp_ro,2000000,2,40,0.00,6311.19,4.85,450.90,2
ft,oltp_ro,2000000,2,50,0.00,6389.90,4.70,456.40,2
ft,oltp_ro,2000000,2,60,0.00,6451.00,4.64,460.70,2
ft,oltp_ro,2000000,2,70,0.00,6417.70,4.77,458.40,2
ft,oltp_ro,2000000,2,80,0.00,6508.20,4.68,464.90,2
ft,oltp_ro,2000000,2,90,0.00,6542.70,4.54,467.30,2
ft,oltp_ro,2000000,2,100,0.00,6523.70,4.91,466.00,2
ft,oltp_ro,2000000,2,110,0.00,6506.20,4.99,464.80,2
ft,oltp_ro,2000000,2,120,0.00,6544.70,4.58,467.40,2
ft,oltp_ro,2000000,2,130,0.00,6558.20,4.53,468.50,2
ft,oltp_ro,2000000,2,140,0.00,6344.30,5.04,453.10,2
ft,oltp_ro,2000000,2,150,0.00,6555.80,4.59,468.40,2
ft,oltp_ro,2000000,2,160,0.00,6546.40,4.58,467.50,2
ft,oltp_ro,2000000,2,170,0.00,6500.50,4.92,464.30,2
ft,oltp_ro,2000000,2,180,0.00,6546.60,4.85,467.60,2
ft,oltp_ro,2000000,2,190,0.00,6529.60,4.94,466.40,2
ft,oltp_ro,2000000,2,200,0.00,6519.70,4.90,465.80,2
ft,oltp_ro,2000000,2,210,0.00,6508.40,4.77,464.80,2
ft,oltp_ro,2000000,2,220,0.00,6533.80,4.98,466.70,2
ft,oltp_ro,2000000,2,230,0.00,6486.40,4.98,463.30,2
ft,oltp_ro,2000000,2,240,0.00,6593.90,4.57,471.00,2
ft,oltp_ro,2000000,2,250,0.00,6532.20,4.84,466.60,2
ft,oltp_ro,2000000,2,260,0.00,6537.60,4.58,467.00,2
ft,oltp_ro,2000000,2,270,0.00,6555.39,4.51,468.20,2
ft,oltp_ro,2000000,2,280,0.00,6493.20,4.66,463.80,2
ft,oltp_ro,2000000,2,290,0.00,6514.80,4.92,465.40,2
ft,oltp_ro,2000000,2,300,0.00,6562.91,4.90,468.80,2
ft,oltp_ro,2000000,2,310,0.00,6568.60,4.52,469.10,2
ft,oltp_ro,2000000,2,320,0.00,6565.50,4.91,469.10,2
ft,oltp_ro,2000000,2,330,0.00,6533.00,4.98,466.50,2
ft,oltp_ro,2000000,2,340,0.00,6553.10,4.99,468.10,2
ft,oltp_ro,2000000,2,350,0.00,6594.50,4.55,471.10,2
ft,oltp_ro,2000000,2,360,0.00,6589.20,4.61,470.60,2
ft,oltp_ro,2000000,2,370,0.00,6556.60,4.68,468.30,2
ft,oltp_ro,2000000,2,380,0.00,6578.00,4.63,469.90,2
ft,oltp_ro,2000000,2,390,0.00,6587.90,4.53,470.60,2
ft,oltp_ro,2000000,2,400,0.00,6562.90,4.68,468.70,2
ft,oltp_ro,2000000,2,410,0.00,6539.20,4.92,467.10,2
ft,oltp_ro,2000000,2,420,0.00,6553.60,4.65,468.10,2
ft,oltp_ro,2000000,2,430,0.00,6564.40,4.55,468.90,2
ft,oltp_ro,2000000,2,440,0.00,6570.20,4.52,469.30,2
ft,oltp_ro,2000000,2,450,0.00,6567.40,4.62,469.10,2
ft,oltp_ro,2000000,2,460,0.00,6535.10,4.92,466.80,2
ft,oltp_ro,2000000,2,470,0.00,6546.30,4.65,467.60,2
ft,oltp_ro,2000000,2,480,0.00,6615.30,4.42,472.50,2
ft,oltp_ro,2000000,2,490,0.00,6575.60,4.70,469.70,2
ft,oltp_ro,2000000,2,500,0.00,6517.30,4.94,465.50,2
ft,oltp_ro,2000000,2,510,0.00,6530.90,4.76,466.50,2
ft,oltp_ro,2000000,2,520,0.00,6520.80,4.82,465.80,2
ft,oltp_ro,2000000,2,530,0.00,6612.50,4.47,472.30,2
ft,oltp_ro,2000000,2,540,0.00,6581.50,4.84,470.10,2
ft,oltp_ro,2000000,2,550,0.00,6590.30,4.49,470.80,2
ft,oltp_ro,2000000,2,560,0.00,6476.90,5.02,462.60,2
ft,oltp_ro,2000000,2,570,0.00,6492.20,4.93,463.70,2
ft,oltp_ro,2000000,2,580,0.00,6505.40,4.60,464.70,2
ft,oltp_ro,2000000,2,590,0.00,6565.30,4.72,469.00,2
ft,oltp_ro,2000000,2,600,0.00,6529.30,4.95,466.30,2
ft,oltp_ro,2000000,24,10,0.00,29174.17,14.00,2082.18,24
ft,oltp_ro,2000000,24,20,0.00,30014.92,13.84,2143.59,24
ft,oltp_ro,2000000,24,30,0.00,30091.67,13.94,2149.51,24
ft,oltp_ro,2000000,24,40,0.00,29917.21,13.82,2137.20,24
ft,oltp_ro,2000000,24,50,0.00,29880.80,13.86,2134.10,24
ft,oltp_ro,2000000,24,60,0.00,30090.19,13.82,2149.40,24
ft,oltp_ro,2000000,24,70,0.00,30316.50,13.82,2165.40,24
ft,oltp_ro,2000000,24,80,0.00,30119.31,13.83,2151.40,24
ft,oltp_ro,2000000,24,90,0.00,29980.99,13.86,2141.40,24
ft,oltp_ro,2000000,24,100,0.00,30022.91,13.90,2144.50,24
ft,oltp_ro,2000000,24,110,0.00,30143.61,13.83,2153.20,24
ft,oltp_ro,2000000,24,120,0.00,30115.49,13.86,2151.10,24
ft,oltp_ro,2000000,24,130,0.00,30295.70,13.78,2164.00,24
ft,oltp_ro,2000000,24,140,0.00,30368.19,13.76,2169.10,24
ft,oltp_ro,2000000,24,150,0.00,30314.01,13.90,2165.50,24
ft,oltp_ro,2000000,24,160,0.00,29897.10,13.91,2135.20,24
ft,oltp_ro,2000000,24,170,0.00,30408.60,13.83,2172.10,24
ft,oltp_ro,2000000,24,180,0.00,30015.50,13.86,2144.00,24
ft,oltp_ro,2000000,24,190,0.00,30045.00,13.83,2146.10,24
ft,oltp_ro,2000000,24,200,0.00,29764.40,13.90,2126.00,24
ft,oltp_ro,2000000,24,210,0.00,29730.91,13.91,2123.60,24
ft,oltp_ro,2000000,24,220,0.00,30523.19,13.80,2180.50,24
ft,oltp_ro,2000000,24,230,0.00,30367.61,13.82,2169.00,24
ft,oltp_ro,2000000,24,240,0.00,29882.40,13.87,2134.40,24
ft,oltp_ro,2000000,24,250,0.00,29743.79,13.81,2124.60,24
ft,oltp_ro,2000000,24,260,0.00,30193.60,13.85,2156.70,24
ft,oltp_ro,2000000,24,270,0.00,29928.31,13.90,2137.60,24
ft,oltp_ro,2000000,24,280,0.00,30051.19,13.80,2146.60,24
ft,oltp_ro,2000000,24,290,0.00,30555.11,13.72,2182.60,24
ft,oltp_ro,2000000,24,300,0.00,30331.00,13.74,2166.50,24
ft,oltp_ro,2000000,24,310,0.00,30101.79,13.84,2150.00,24
ft,oltp_ro,2000000,24,320,0.00,30269.80,13.81,2162.10,24
ft,oltp_ro,2000000,24,330,0.00,30135.30,13.88,2152.50,24
ft,oltp_ro,2000000,24,340,0.00,30534.23,13.82,2181.10,24
ft,oltp_ro,2000000,24,350,0.00,30527.49,13.77,2180.40,24
ft,oltp_ro,2000000,24,360,0.00,30337.31,13.83,2167.10,24
ft,oltp_ro,2000000,24,370,0.00,30379.39,13.81,2170.00,24
ft,oltp_ro,2000000,24,380,0.00,30458.41,13.81,2175.50,24
ft,oltp_ro,2000000,24,390,0.00,30557.90,13.79,2182.70,24
ft,oltp_ro,2000000,24,400,0.00,30155.75,13.86,2154.10,24
ft,oltp_ro,2000000,24,410,0.00,30286.04,13.82,2163.30,24
ft,oltp_ro,2000000,24,420,0.00,30395.21,13.76,2171.00,24
ft,oltp_ro,2000000,24,430,0.00,29836.09,13.90,2131.30,24
ft,oltp_ro,2000000,24,440,0.00,30220.32,13.82,2158.60,24
ft,oltp_ro,2000000,24,450,0.00,30146.20,13.77,2153.20,24
ft,oltp_ro,2000000,24,460,0.00,30011.60,13.82,2143.60,24
ft,oltp_ro,2000000,24,470,0.00,30137.60,13.86,2152.80,24
ft,oltp_ro,2000000,24,480,0.00,30201.89,13.77,2157.10,24
ft,oltp_ro,2000000,24,490,0.00,30129.21,13.82,2152.20,24
ft,oltp_ro,2000000,24,500,0.00,30448.99,13.87,2174.80,24
ft,oltp_ro,2000000,24,510,0.00,30018.70,13.86,2144.30,24
ft,oltp_ro,2000000,24,520,0.00,30875.99,13.70,2205.30,24
ft,oltp_ro,2000000,24,530,0.00,30145.82,13.83,2153.40,24
ft,oltp_ro,2000000,24,540,0.00,30226.31,13.81,2159.09,24
ft,oltp_ro,2000000,24,550,0.00,30130.59,13.91,2152.21,24
ft,oltp_ro,2000000,24,560,0.00,30244.61,13.83,2160.40,24
ft,oltp_ro,2000000,24,570,0.00,30174.90,13.84,2155.10,24
ft,oltp_ro,2000000,24,580,0.00,30366.20,13.83,2169.10,24
ft,oltp_ro,2000000,24,590,0.00,30392.20,13.80,2170.80,24
ft,oltp_ro,2000000,23,600,0.00,30240.51,13.84,2160.10,24
ft,oltp_ro,2000000,256,10,0.00,24236.48,216.68,1710.78,256
ft,oltp_ro,2000000,256,20,0.00,25241.12,205.62,1802.90,256
ft,oltp_ro,2000000,256,30,0.00,25252.60,204.21,1804.70,256
ft,oltp_ro,2000000,256,40,0.00,25247.20,205.19,1802.90,256
ft,oltp_ro,2000000,256,50,0.00,25320.79,204.76,1808.80,256
ft,oltp_ro,2000000,256,60,0.00,25343.40,203.60,1809.70,256
ft,oltp_ro,2000000,256,70,0.00,25355.51,203.35,1811.70,256
ft,oltp_ro,2000000,256,80,0.00,25320.94,204.82,1808.70,256
ft,oltp_ro,2000000,256,90,0.00,25361.45,204.21,1811.00,256
ft,oltp_ro,2000000,256,100,0.00,25272.41,205.31,1805.20,256
ft,oltp_ro,2000000,256,110,0.00,25289.10,203.72,1806.40,256
ft,oltp_ro,2000000,256,120,0.00,25266.86,203.78,1805.00,256
ft,oltp_ro,2000000,256,130,0.00,25237.45,204.58,1802.30,256
ft,oltp_ro,2000000,256,140,0.00,25306.98,204.21,1807.90,256
ft,oltp_ro,2000000,256,150,0.00,25268.37,204.27,1805.80,256
ft,oltp_ro,2000000,256,160,0.00,25340.08,203.11,1809.20,256
ft,oltp_ro,2000000,256,170,0.00,25362.06,204.27,1811.80,256
ft,oltp_ro,2000000,256,180,0.00,25253.22,204.88,1803.49,256
ft,oltp_ro,2000000,256,190,0.00,25323.57,203.66,1809.31,256
ft,oltp_ro,2000000,256,200,0.00,25310.57,204.02,1807.20,256
ft,oltp_ro,2000000,256,210,0.00,25299.48,204.15,1807.40,256
ft,oltp_ro,2000000,256,220,0.00,25203.37,205.25,1800.20,256
ft,oltp_ro,2000000,256,230,0.00,25278.37,204.70,1805.20,256
ft,oltp_ro,2000000,256,240,0.00,25326.71,203.54,1809.50,256
ft,oltp_ro,2000000,256,250,0.00,25239.00,204.64,1802.89,256
ft,oltp_ro,2000000,256,260,0.00,25248.79,204.15,1803.21,256
ft,oltp_ro,2000000,256,270,0.00,25338.23,203.96,1809.59,256
ft,oltp_ro,2000000,256,280,0.00,25309.96,204.94,1809.00,256
ft,oltp_ro,2000000,256,290,0.00,25330.91,204.15,1808.40,256
ft,oltp_ro,2000000,256,300,0.00,25322.17,203.23,1808.60,256
ft,oltp_ro,2000000,256,310,0.00,25394.65,204.39,1814.60,256
ft,oltp_ro,2000000,256,320,0.00,25320.14,203.42,1808.60,256
ft,oltp_ro,2000000,256,330,0.00,25351.04,203.66,1810.90,256
ft,oltp_ro,2000000,256,340,0.00,25316.48,204.51,1807.90,256
ft,oltp_ro,2000000,256,350,0.00,25264.53,204.21,1807.50,256
ft,oltp_ro,2000000,256,360,0.00,25336.59,204.33,1808.41,256
ft,oltp_ro,2000000,256,370,0.00,25304.28,203.48,1805.89,256
ft,oltp_ro,2000000,256,380,0.00,25251.82,204.33,1805.11,256
ft,oltp_ro,2000000,256,390,0.00,25351.50,204.15,1809.60,256
ft,oltp_ro,2000000,256,400,0.00,25231.22,203.78,1801.99,256
ft,oltp_ro,2000000,256,410,0.00,25285.71,203.96,1806.10,256
ft,oltp_ro,2000000,256,420,0.00,25229.16,203.96,1803.30,256
ft,oltp_ro,2000000,256,430,0.00,25288.74,203.60,1804.90,256
ft,oltp_ro,2000000,256,440,0.00,25311.06,204.21,1808.30,256
ft,oltp_ro,2000000,256,450,0.00,25241.93,204.39,1802.59,256
ft,oltp_ro,2000000,256,460,0.00,25345.81,204.27,1810.30,256
ft,oltp_ro,2000000,256,470,0.00,25255.27,204.76,1804.40,256
ft,oltp_ro,2000000,256,480,0.00,25288.55,204.09,1805.90,256
ft,oltp_ro,2000000,256,490,0.00,25272.15,204.51,1805.60,256
ft,oltp_ro,2000000,256,500,0.00,25294.09,204.15,1806.70,256
ft,oltp_ro,2000000,256,510,0.00,25277.62,204.51,1805.20,256
ft,oltp_ro,2000000,256,520,0.00,25237.95,203.42,1804.30,256
ft,oltp_ro,2000000,256,530,0.00,25264.55,204.64,1803.20,256
ft,oltp_ro,2000000,256,540,0.00,25348.39,203.66,1810.60,256
ft,oltp_ro,2000000,256,550,0.00,25294.10,204.33,1806.79,256
ft,oltp_ro,2000000,256,560,0.00,25257.51,204.64,1803.91,256
ft,oltp_ro,2000000,256,570,0.00,25276.80,203.78,1807.10,256
ft,oltp_ro,2000000,256,580,0.00,25215.98,203.96,1803.46,256
ft,oltp_ro,2000000,256,590,0.00,25301.91,204.39,1803.34,256
ft,oltp_ro,2000000,256,600,0.00,25245.59,204.09,1803.70,256
ft,oltp_ro,2000000,32,10,0.00,27988.68,20.06,1996.68,32
ft,oltp_ro,2000000,32,20,0.00,28464.01,19.89,2033.40,32
ft,oltp_ro,2000000,32,30,0.00,28547.13,20.00,2038.99,32
ft,oltp_ro,2000000,32,40,0.00,28679.74,20.06,2048.20,32
ft,oltp_ro,2000000,32,50,0.00,28533.61,19.93,2038.30,32
ft,oltp_ro,2000000,32,60,0.00,28609.91,20.06,2043.60,32
ft,oltp_ro,2000000,32,70,0.00,28488.21,19.92,2034.80,32
ft,oltp_ro,2000000,32,80,0.00,28482.69,19.91,2034.70,32
ft,oltp_ro,2000000,32,90,0.00,28554.11,19.86,2039.30,32
ft,oltp_ro,2000000,32,100,0.00,28580.18,20.08,2041.60,32
ft,oltp_ro,2000000,32,110,0.00,28455.81,19.80,2032.50,32
ft,oltp_ro,2000000,32,120,0.00,28508.20,19.87,2036.60,32
ft,oltp_ro,2000000,32,130,0.00,28360.08,19.98,2025.40,32
ft,oltp_ro,2000000,32,140,0.00,28543.82,20.08,2038.90,32
ft,oltp_ro,2000000,32,150,0.00,28557.89,20.31,2039.80,32
ft,oltp_ro,2000000,32,160,0.00,28455.27,20.12,2032.50,32
ft,oltp_ro,2000000,32,170,0.00,28686.23,20.00,2049.40,32
ft,oltp_ro,2000000,32,180,0.00,28574.51,19.98,2040.60,32
ft,oltp_ro,2000000,32,190,0.00,28423.49,19.94,2030.30,32
ft,oltp_ro,2000000,32,200,0.00,28615.09,19.97,2044.00,32
ft,oltp_ro,2000000,32,210,0.00,28504.11,20.01,2035.90,32
ft,oltp_ro,2000000,32,220,0.00,28500.50,19.94,2035.80,32
ft,oltp_ro,2000000,32,230,0.00,28689.81,20.12,2049.30,32
ft,oltp_ro,2000000,32,240,0.00,28836.60,20.18,2059.80,32
ft,oltp_ro,2000000,32,250,0.00,28477.80,19.94,2034.30,32
ft,oltp_ro,2000000,32,260,0.00,28504.52,20.03,2035.80,32
ft,oltp_ro,2000000,32,270,0.00,28583.58,19.90,2041.80,32
ft,oltp_ro,2000000,32,280,0.00,28538.32,20.09,2038.40,32
ft,oltp_ro,2000000,32,290,0.00,28519.69,20.02,2037.00,32
ft,oltp_ro,2000000,32,300,0.00,28509.31,19.99,2036.80,32
ft,oltp_ro,2000000,32,310,0.00,28576.78,19.82,2040.90,32
ft,oltp_ro,2000000,32,320,0.00,28605.62,19.90,2043.20,32
ft,oltp_ro,2000000,32,330,0.00,28700.88,20.02,2050.10,32
ft,oltp_ro,2000000,32,340,0.00,28415.10,19.91,2029.60,32
ft,oltp_ro,2000000,32,350,0.00,28495.56,19.82,2035.30,32
ft,oltp_ro,2000000,32,360,0.00,28473.93,20.02,2034.00,32
ft,oltp_ro,2000000,32,370,0.00,28632.70,19.87,2045.20,32
ft,oltp_ro,2000000,32,380,0.00,28586.21,20.18,2041.90,32
ft,oltp_ro,2000000,32,390,0.00,28530.51,19.97,2037.90,32
ft,oltp_ro,2000000,32,400,0.00,28530.89,19.89,2037.80,32
ft,oltp_ro,2000000,32,410,0.00,28564.51,19.86,2040.40,32
ft,oltp_ro,2000000,32,420,0.00,28567.09,20.11,2040.40,32
ft,oltp_ro,2000000,32,430,0.00,28597.01,19.93,2042.80,32
ft,oltp_ro,2000000,32,440,0.00,28815.20,20.17,2058.20,32
ft,oltp_ro,2000000,32,450,0.00,28596.69,19.96,2042.70,32
ft,oltp_ro,2000000,32,460,0.00,28479.61,19.97,2034.10,32
ft,oltp_ro,2000000,32,470,0.00,28582.30,20.19,2041.60,32
ft,oltp_ro,2000000,32,480,0.00,28425.20,20.00,2030.40,32
ft,oltp_ro,2000000,32,490,0.00,28683.80,20.08,2048.80,32
ft,oltp_ro,2000000,32,500,0.00,28667.91,19.99,2047.90,32
ft,oltp_ro,2000000,32,510,0.00,28580.90,19.86,2041.50,32
ft,oltp_ro,2000000,32,520,0.00,28533.70,19.89,2037.90,32
ft,oltp_ro,2000000,32,530,0.00,28706.99,19.93,2050.70,32
ft,oltp_ro,2000000,32,540,0.00,28489.20,19.92,2034.80,32
ft,oltp_ro,2000000,32,550,0.00,28484.21,20.04,2034.50,32
ft,oltp_ro,2000000,32,560,0.00,28460.00,19.92,2033.20,32
ft,oltp_ro,2000000,32,570,0.00,28599.08,19.99,2042.60,32
ft,oltp_ro,2000000,32,580,0.00,28688.52,20.14,2049.10,32
ft,oltp_ro,2000000,32,590,0.00,28529.80,19.96,2037.80,32
ft,oltp_ro,2000000,32,600,0.00,28559.10,20.03,2040.10,32
ft,oltp_ro,2000000,4,10,0.00,11358.49,5.32,811.03,4
ft,oltp_ro,2000000,4,20,0.00,12123.55,5.07,866.00,4
ft,oltp_ro,2000000,4,30,0.00,12400.28,5.00,885.80,4
ft,oltp_ro,2000000,4,40,0.00,12400.01,5.12,885.60,4
ft,oltp_ro,2000000,4,50,0.00,12574.30,4.78,898.20,4
ft,oltp_ro,2000000,4,60,0.00,12541.21,4.87,895.80,4
ft,oltp_ro,2000000,4,70,0.00,12467.89,5.02,890.50,4
ft,oltp_ro,2000000,4,80,0.00,12474.91,5.07,891.10,4
ft,oltp_ro,2000000,4,90,0.00,12505.90,4.98,893.30,4
ft,oltp_ro,2000000,4,100,0.00,12526.31,4.86,894.70,4
ft,oltp_ro,2000000,4,110,0.00,12484.79,5.02,891.90,4
ft,oltp_ro,2000000,4,120,0.00,12571.21,4.86,897.80,4
ft,oltp_ro,2000000,4,130,0.00,12511.00,4.83,893.70,4
ft,oltp_ro,2000000,4,140,0.00,12576.50,4.75,898.30,4
ft,oltp_ro,2000000,4,150,0.00,12456.79,4.87,889.80,4
ft,oltp_ro,2000000,4,160,0.00,12465.91,4.91,890.40,4
ft,oltp_ro,2000000,4,170,0.00,12554.80,4.81,896.90,4
ft,oltp_ro,2000000,4,180,0.00,12538.40,4.83,895.40,4
ft,oltp_ro,2000000,4,190,0.00,12576.49,4.75,898.40,4
ft,oltp_ro,2000000,4,200,0.00,12594.21,4.75,899.60,4
ft,oltp_ro,2000000,4,210,0.00,12525.19,4.81,894.60,4
ft,oltp_ro,2000000,4,220,0.00,12476.41,4.91,891.20,4
ft,oltp_ro,2000000,4,230,0.00,12681.40,4.71,905.80,4
ft,oltp_ro,2000000,4,240,0.00,12378.90,5.04,884.20,4
ft,oltp_ro,2000000,4,250,0.00,12436.69,4.88,888.30,4
ft,oltp_ro,2000000,4,260,0.00,12549.10,4.81,896.50,4
ft,oltp_ro,2000000,4,270,0.00,12608.59,4.78,900.50,4
ft,oltp_ro,2000000,4,280,0.00,12578.01,4.80,898.50,4
ft,oltp_ro,2000000,4,290,0.00,12503.10,4.89,893.10,4
ft,oltp_ro,2000000,4,300,0.00,12475.40,4.93,891.00,4
ft,oltp_ro,2000000,4,310,0.00,12540.59,4.95,895.80,4
ft,oltp_ro,2000000,4,320,0.00,12494.01,4.87,892.40,4
ft,oltp_ro,2000000,4,330,0.00,12576.50,4.74,898.30,4
ft,oltp_ro,2000000,4,340,0.00,12479.79,5.08,891.50,4
ft,oltp_ro,2000000,4,350,0.00,12606.70,4.73,900.40,4
ft,oltp_ro,2000000,4,360,0.00,12508.90,4.77,893.50,4
ft,oltp_ro,2000000,4,370,0.00,12472.50,4.88,890.90,4
ft,oltp_ro,2000000,4,380,0.00,12584.40,4.76,898.90,4
ft,oltp_ro,2000000,4,390,0.00,12514.39,4.77,893.90,4
ft,oltp_ro,2000000,4,400,0.00,12559.10,4.82,897.10,4
ft,oltp_ro,2000000,4,410,0.00,12427.70,4.98,887.70,4
ft,oltp_ro,2000000,4,420,0.00,12409.21,4.90,886.30,4
ft,oltp_ro,2000000,4,430,0.00,12480.09,4.80,891.60,4
ft,oltp_ro,2000000,4,440,0.00,12473.81,4.78,890.90,4
ft,oltp_ro,2000000,4,450,0.00,12528.39,4.77,894.90,4
ft,oltp_ro,2000000,4,460,0.00,12503.31,4.92,893.00,4
ft,oltp_ro,2000000,4,470,0.00,12482.40,4.80,891.70,4
ft,oltp_ro,2000000,4,480,0.00,12543.60,4.79,895.90,4
ft,oltp_ro,2000000,4,490,0.00,12461.50,4.90,890.10,4
ft,oltp_ro,2000000,4,500,0.00,12438.10,4.93,888.50,4
ft,oltp_ro,2000000,4,510,0.00,12671.19,4.82,905.00,4
ft,oltp_ro,2000000,4,520,0.00,12543.81,4.86,896.00,4
ft,oltp_ro,2000000,4,530,0.00,12677.69,4.77,905.60,4
ft,oltp_ro,2000000,4,540,0.00,12644.41,4.84,903.10,4
ft,oltp_ro,2000000,4,550,0.00,12648.89,4.80,903.50,4
ft,oltp_ro,2000000,4,560,0.00,12652.70,4.73,903.80,4
ft,oltp_ro,2000000,4,570,0.00,12669.79,4.76,905.00,4
ft,oltp_ro,2000000,4,580,0.00,12613.01,4.81,900.90,4
ft,oltp_ro,2000000,4,590,0.00,12660.70,4.86,904.30,4
ft,oltp_ro,2000000,4,600,0.00,12609.60,4.79,900.70,4
ft,oltp_ro,2000000,40,10,0.00,26673.69,31.87,1902.08,40
ft,oltp_ro,2000000,40,20,0.00,27234.60,31.83,1945.40,40
ft,oltp_ro,2000000,40,30,0.00,27268.04,31.43,1947.50,40
ft,oltp_ro,2000000,40,40,0.00,27335.17,31.82,1952.61,40
ft,oltp_ro,2000000,40,50,0.00,27269.84,31.70,1948.00,40
ft,oltp_ro,2000000,40,60,0.00,27282.74,31.22,1948.90,40
ft,oltp_ro,2000000,40,70,0.00,27292.01,31.61,1949.20,40
ft,oltp_ro,2000000,40,80,0.00,27257.89,30.97,1947.00,40
ft,oltp_ro,2000000,40,90,0.00,27288.50,31.46,1949.40,40
ft,oltp_ro,2000000,40,100,0.00,27266.19,31.53,1947.50,40
