workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp,2000000,1,1,480.20,2252.93,7.38,2733.13,1
oltp,2000000,1,2,570.00,2654.01,6.19,3224.02,1
oltp,2000000,1,3,582.00,2724.00,6.37,3306.00,1
oltp,2000000,1,4,594.00,2766.01,5.97,3360.01,1
oltp,2000000,1,5,606.00,2830.99,6.09,3436.99,1
oltp,2000000,1,6,585.00,2731.00,5.95,3316.00,1
oltp,2000000,1,7,615.00,2869.00,5.91,3484.00,1
oltp,2000000,1,8,624.00,2913.01,5.98,3537.01,1
oltp,2000000,1,9,609.00,2841.00,5.92,3450.00,1
oltp,2000000,1,10,606.00,2829.98,5.73,3435.98,1
oltp,2000000,1,11,628.00,2927.02,5.81,3555.02,1
oltp,2000000,1,12,623.00,2904.00,5.78,3527.00,1
oltp,2000000,1,13,608.99,2837.97,5.82,3446.97,1
oltp,2000000,1,14,612.00,2865.02,5.99,3477.03,1
oltp,2000000,1,15,609.00,2836.98,5.89,3445.98,1
oltp,2000000,1,16,627.00,2927.00,5.67,3554.00,1
oltp,2000000,1,17,624.00,2908.99,5.83,3532.98,1
oltp,2000000,1,18,606.00,2837.02,5.99,3443.03,1
oltp,2000000,1,19,621.00,2896.99,5.71,3517.99,1
oltp,2000000,1,20,636.00,2957.01,5.76,3593.01,1
oltp,2000000,1,21,621.00,2909.00,6.03,3530.00,1
oltp,2000000,1,22,633.00,2951.01,5.56,3584.02,1
oltp,2000000,1,23,648.00,3019.98,5.53,3667.98,1
oltp,2000000,1,24,621.00,2905.00,6.14,3526.00,1
oltp,2000000,1,25,621.00,2898.00,5.77,3519.01,1
oltp,2000000,1,26,625.00,2914.02,5.71,3539.02,1
oltp,2000000,1,27,638.00,2977.98,5.79,3615.98,1
oltp,2000000,1,28,618.00,2886.99,5.78,3504.99,1
oltp,2000000,1,29,618.01,2873.03,5.74,3491.04,1
oltp,2000000,1,30,647.99,3033.97,5.66,3681.97,1
oltp,2000000,16,1,1859.04,8792.19,43.10,10651.23,16
oltp,2000000,16,2,1975.00,9208.00,38.85,11183.00,16
oltp,2000000,16,3,1956.01,9134.03,39.43,11090.03,16
oltp,2000000,16,4,1938.99,9049.96,38.71,10988.95,16
oltp,2000000,16,5,2024.00,9441.99,38.48,11465.98,16
oltp,2000000,16,6,1992.00,9332.02,38.38,11324.03,16
oltp,2000000,16,7,1968.01,9167.03,39.04,11135.04,16
oltp,2000000,16,8,2031.00,9482.99,38.78,11513.99,16
oltp,2000000,16,9,1951.00,9084.98,38.87,11035.98,16
oltp,2000000,16,10,2024.00,9448.01,39.03,11472.01,16
oltp,2000000,16,11,1962.00,9160.02,39.33,11122.02,16
oltp,2000000,16,12,1913.00,8924.99,39.91,10837.99,16
oltp,2000000,16,13,1948.00,9103.00,39.87,11050.99,16
oltp,2000000,16,14,2020.00,9422.00,38.50,11442.00,16
oltp,2000000,16,15,1938.00,9062.00,39.04,11000.00,16
oltp,2000000,16,16,2011.00,9335.98,39.47,11346.98,16
oltp,2000000,16,17,1976.00,9256.01,39.72,11232.02,16
oltp,2000000,16,18,1932.00,9022.99,38.97,10954.99,16
oltp,2000000,16,19,2034.00,9452.01,39.21,11486.01,16
oltp,2000000,16,20,1970.00,9193.00,38.86,11163.00,16
oltp,2000000,16,21,1946.99,9118.97,40.10,11065.96,16
oltp,2000000,16,22,1998.00,9331.01,39.14,11329.02,16
oltp,2000000,16,23,1932.01,8993.03,39.74,10925.04,16
oltp,2000000,16,24,1917.99,8944.95,39.86,10862.94,16
oltp,2000000,16,25,1958.00,9168.00,39.47,11126.00,16
oltp,2000000,16,26,1967.00,9160.01,39.62,11127.02,16
oltp,2000000,16,27,1906.01,8894.04,39.73,10800.04,16
oltp,2000000,16,28,1900.99,8854.96,40.01,10755.95,16
oltp,2000000,16,29,1946.00,9114.00,40.41,11059.99,16
oltp,2000000,16,30,1942.01,9066.03,40.41,11008.03,16
oltp,2000000,256,1,1509.87,7998.32,528.71,9508.19,256
oltp,2000000,256,2,1559.00,7865.02,498.43,9424.02,256
oltp,2000000,256,3,1567.00,8280.98,491.03,9847.98,256
oltp,2000000,256,4,1692.00,7713.01,500.98,9405.01,256
oltp,2000000,256,5,1801.00,7755.98,496.20,9556.97,256
oltp,2000000,256,6,1715.00,7737.01,512.04,9452.01,256
oltp,2000000,256,7,1617.00,7896.01,504.44,9513.01,256
oltp,2000000,256,8,1611.00,7916.00,507.47,9527.00,256
oltp,2000000,256,9,1651.99,7828.97,495.61,9480.97,256
oltp,2000000,256,10,1848.01,8020.03,495.16,9868.03,256
oltp,2000000,256,11,1661.00,7768.99,499.78,9429.99,256
oltp,2000000,256,12,1642.00,7953.01,504.89,9595.01,256
oltp,2000000,256,13,1694.00,7947.00,493.68,9641.00,256
oltp,2000000,256,14,1680.00,7764.00,495.31,9444.00,256
oltp,2000000,256,15,1781.00,8132.00,494.27,9913.00,256
oltp,2000000,256,16,1674.00,7885.00,498.73,9559.00,256
oltp,2000000,256,17,1666.00,7910.01,497.69,9576.01,256
oltp,2000000,256,18,1723.00,7992.99,498.88,9715.99,256
oltp,2000000,256,19,1672.00,7696.00,502.18,9368.00,256
oltp,2000000,256,20,1744.00,8153.01,493.68,9897.01,256
oltp,2000000,256,21,1683.00,7889.98,496.94,9572.98,256
oltp,2000000,256,22,1644.00,7807.01,496.50,9451.02,256
oltp,2000000,256,23,1782.00,8091.00,496.50,9873.00,256
