tot_inserts	elap_secs	cum_ips	int_ips
347277000	8230	42196.30	41516.97
347678000	8240	42193.63	40000.00
348077000	8250	42190.78	39844.22
348503000	8260	42191.64	42904.62
348907000	8270	42189.27	40239.04
349348000	8280	42191.35	43906.81
349773000	8290	42191.86	42615.06
350118000	8300	42182.52	34448.33
350494000	8310	42177.34	37849.81
350910000	8320	42176.27	41298.52
351319000	8330	42175.04	41142.74
351706000	8340	42170.81	38649.76
352138000	8350	42171.88	43062.20
352564000	8360	42172.25	42481.05
352919000	8370	42164.65	35764.66
353286000	8380	42157.87	36513.78
353710000	8390	42158.08	42336.50
354131000	8400	42158.34	42375.44
354506000	8410	42152.70	37421.42
354935000	8420	42153.49	42814.37
355308000	8430	42147.64	37232.98
355670000	8440	42140.68	36261.64
356095000	8450	42141.04	42444.82
356540000	8460	42143.74	44424.48
356961000	8470	42143.91	42290.31
357284000	8480	42132.11	32177.72
357643000	8490	42124.93	36011.64
358045000	8500	42122.60	40147.81
358347000	8510	42108.84	30351.76
358782000	8520	42110.32	43365.57
359264000	8530	42117.36	48108.59
359797000	8540	42130.71	53578.61
360012000	8550	42106.49	21459.23
360478000	8560	42111.61	46479.15
361033000	8570	42127.49	55790.11
361644000	8580	42149.27	60693.35
362285000	8590	42174.72	63959.29
362852000	8600	42192.00	57157.26
363317000	8610	42196.65	46163.01
363835000	8620	42208.07	52102.19
364347000	8630	42218.38	51087.61
364792000	8640	42221.04	44517.81
365281000	8650	42228.64	48773.19
365763000	8660	42235.78	48442.21
366191000	8670	42236.32	42710.31
366657000	8680	42241.22	46474.52
367107000	8690	42244.67	45253.42
367547000	8700	42246.43	43772.38
367977000	8710	42247.64	43303.12
368411000	8720	42248.75	43214.18
368790000	8730	42243.94	38033.12
369248000	8740	42247.93	45731.40
369697000	8750	42250.66	44618.90
370124000	8760	42251.52	43009.67
370586000	8770	42255.90	46080.19
371026000	8780	42257.72	43850.91
371395000	8790	42251.53	36826.35
371830000	8800	42253.33	43850.81
372273000	8810	42255.55	44202.75
372659000	8820	42251.33	38542.19
373085000	8830	42251.63	42510.73
373510000	8840	42252.23	42786.67
373876000	8850	42245.64	36446.92
374288000	8860	42244.40	41146.51
374691000	8870	42242.25	40336.30
375127000	8880	42243.71	43539.05
375478000	8890	42235.69	35107.02
375906000	8900	42236.25	42740.16
376255000	8910	42227.95	34851.21
376678000	8920	42228.10	42355.06
377025000	8930	42219.94	34898.92
377465000	8940	42221.83	43907.79
377905000	8950	42223.74	43934.10
378294000	8960	42220.29	39111.20
378659000	8970	42213.83	36438.06
379064000	8980	42211.62	40242.45
379492000	8990	42212.67	43162.57
379844000	9000	42204.78	35126.23
380280000	9010	42206.14	43421.97
380696000	9020	42205.75	41855.32
381030000	9030	42195.89	33320.03
381400000	9040	42189.99	36878.30
381813000	9050	42188.91	41217.56
382241000	9060	42189.51	42731.63
382561000	9070	42178.64	32251.56
383011000	9080	42181.68	44941.58
383403000	9090	42178.31	39117.85
383707000	9100	42165.25	30327.21
384235000	9110	42176.86	52720.92
384783000	9120	42191.05	55225.23
385312000	9130	42202.71	52820.77
385953000	9140	42226.44	63781.09
386451000	9150	42234.82	49909.80
387008000	9160	42249.43	55588.82
387545000	9170	42262.10	53921.08
388030000	9180	42268.83	48427.36
388486000	9190	42272.26	45413.80
388899000	9200	42271.46	41528.41
389245000	9210	42262.90	34427.86
389597000	9220	42255.61	35483.87
389954000	9230	42248.45	35657.21
390311000	9240	42241.21	35579.03
390754000	9250	42243.28	44154.29
391208000	9260	42246.95	45660.26
391596000	9270	42243.16	38738.02
392037000	9280	42245.28	44214.96
392491000	9290	42248.74	45468.20
392868000	9300	42243.69	37568.51
393326000	9310	42247.38	45667.56
393764000	9320	42248.94	43699.49
394120000	9330	42242.15	35861.79
394563000	9340	42243.99	43952.77
395004000	9350	42246.36	44473.58
395443000	9360	42247.95	43733.81
395804000	9370	42241.18	35934.70
396235000	9380	42242.32	43312.23
396606000	9390	42236.69	36970.60
397008000	9400	42234.83	40475.23
397419000	9410	42233.40	40903.66
397837000	9420	42232.83	41691.60
398236000	9430	42230.52	40052.20
398650000	9440	42229.57	41329.74
399006000	9450	42222.46	35525.40
399413000	9460	42221.22	41036.50
399830000	9470	42220.54	41583.57
400256000	9480	42220.79	42455.65
400671000	9490	42220.32	41771.51
401089000	9500	42219.74	41674.98
401429000	9510	42211.01	33928.75
401871000	9520	42213.03	44138.21
402297000	9530	42213.37	42536.20
402720000	9540	42213.61	42435.79
403156000	9550	42215.27	43805.89
403577000	9560	42214.86	41832.27
403907000	9570	42205.15	32937.42
404274000	9580	42199.67	36921.53
404709000	9590	42200.79	43274.97
405060000	9600	42193.64	35294.12
405488000	9610	42194.09	42620.99
405902000	9620	42193.18	41325.61
406272000	9630	42188.12	37279.60
406632000	9640	42181.62	35935.32
407094000	9650	42185.64	46048.04
407604000	9660	42194.65	50862.67
408038000	9670	42196.23	43741.18
408570000	9680	42207.44	53009.17
409037000	9690	42212.24	46873.43
409661000	9700	42232.98	62287.88
410319000	9710	42257.09	65563.97
410838000	9720	42267.04	51931.16
411387000	9730	42279.92	54779.49
411915000	9740	42290.91	53022.70
412396000	9750	42296.61	47817.87
412903000	9760	42305.47	50990.65
413378000	9770	42310.72	47428.86
413852000	9780	42315.76	47225.27
414291000	9790	42317.65	44178.32
414742000	9800	42320.34	44947.18
415155000	9810	42319.17	41176.47
415574000	9820	42319.12	42263.47
416026000	9830	42322.05	45200.00
416478000	9840	42324.90	45118.79
416883000	9850	42322.98	40443.38
417329000	9860	42325.21	44510.98
417736000	9870	42323.49	40634.98
418180000	9880	42325.50	44302.53
418630000	9890	42328.51	45321.78
419071000	9900	42330.22	44020.76
419490000	9910	42329.65	41770.51
419933000	9920	42331.94	44612.29
420302000	9930	42326.37	36811.65
420731000	9940	42326.81	42763.16
421161000	9950	42327.36	42871.39
421588000	9960	42327.98	42953.43
421960000	9970	42322.70	37081.34
422399000	9980	42324.19	43803.63
422748000	9990	42316.86	34987.47
423132000	10000	42312.89	38346.32
423547000	10010	42312.02	41441.98
423963000	10020	42311.55	41846.90
424320000	10030	42304.73	35501.19
424762000	10040	42306.82	44417.65
425129000	10050	42301.16	36626.75
425515000	10060	42297.35	38484.55
425916000	10070	42295.52	40439.69
426343000	10080	42295.84	42619.02
426781000	10090	42297.27	43730.03
427084000	10100	42285.31	30245.56
427434000	10110	42278.33	35190.03
427825000	10120	42274.94	38862.94
428261000	10130	42276.10	43447.93
428577000	10140	42265.79	31768.37
429020000	10150	42267.98	44491.31
429467000	10160	42270.06	44367.25
429752000	10170	42256.45	28454.47
430144000	10180	42253.53	39278.56
430596000	10190	42256.59	45381.53
431088000	10200	42263.48	49298.60
431388000	10210	42251.37	29931.16
431933000	10220	42263.12	54191.11
432350000	10230	42262.75	41875.88
432576000	10240	42243.47	22561.65
432822000	10250	42226.19	24560.70
432954000	10260	42197.84	13178.91
433386000	10270	42199.13	43530.83
433832000	10280	42201.40	44537.65
434354000	10290	42210.90	51914.47
434936000	10300	42226.65	58527.76
435455000	10310	42235.84	51657.21
435989000	10320	42246.94	53776.44
436489000	10330	42254.38	49915.14
436993000	10340	42262.08	50179.21
437439000	10350	42264.62	44914.40
437900000	10360	42268.25	46017.17
438379000	10370	42273.62	47828.26
438862000	10380	42279.30	48145.93
439308000	10390	42281.46	44528.75
439741000	10400	42282.66	43535.09
440161000	10410	42282.35	41962.23
440625000	10420	42286.20	46275.06
441075000	10430	42288.75	44941.58
441507000	10440	42289.86	43460.76
441951000	10450	42291.74	44245.14
442398000	10460	42293.98	44633.05
442790000	10470	42291.12	39290.37
443248000	10480	42294.37	45685.79
443662000	10490	42293.79	41683.45
444101000	10500	42295.22	43790.52
444521000	10510	42294.80	41857.68
444936000	10520	42293.94	41392.38
445292000	10530	42287.88	35865.40
445725000	10540	42288.63	43080.29
446143000	10550	42288.06	41687.44
446549000	10560	42286.75	40890.32
446969000	10570	42286.18	41687.34
447379000	10580	42285.03	41065.71
447709000	10590	42276.41	33122.55
448104000	10600	42273.70	39409.36
448527000	10610	42273.62	42198.72
448953000	10620	42274.27	42965.20
449334000	10630	42270.25	38008.78
449764000	10640	42270.75	42807.37
450120000	10650	42264.43	35543.13
450494000	10660	42260.19	37713.02
450904000	10670	42258.84	40824.45
451325000	10680	42258.56	41961.53
451759000	10690	42259.96	43763.23
452120000	10700	42253.96	35877.56
452457000	10710	42246.03	33754.01
452796000	10720	42238.07	33751.49
453155000	10730	42232.48	36189.52
453563000	10740	42231.08	40730.76
453983000	10750	42230.71	41828.50
454366000	10760	42227.29	38531.19
454735000	10770	42222.13	36701.81
455131000	10780	42219.62	39520.96
455623000	10790	42226.31	49477.07
456042000	10800	42225.86	41745.54
456590000	10810	42237.40	54674.25
457154000	10820	42250.82	56883.51
457621000	10830	42254.81	46551.04
458170000	10840	42266.41	54817.77
458771000	10850	42282.70	59866.52
459295000	10860	42292.31	52801.29
459831000	10870	42302.47	53269.73
460337000	10880	42310.34	50920.80
460771000	10890	42311.18	43218.48
461239000	10900	42315.16	46632.12
461717000	10910	42320.41	48078.86
462121000	10920	42318.49	40235.04
462589000	10930	42322.49	46669.33
463034000	10940	42324.81	44886.02
463415000	10950	42320.87	38020.16
463846000	10960	42321.50	43009.68
464310000	10970	42325.05	46196.73
464758000	10980	42327.52	45056.82
465130000	10990	42322.72	37066.56
465584000	11000	42325.77	45706.23
465959000	11010	42321.42	37533.78
466412000	11020	42324.03	45187.03
466858000	11030	42326.04	44537.65
467292000	11040	42327.14	43539.33
467702000	11050	42325.88	40938.59
468116000	11060	42324.92	41272.06
468448000	11070	42316.61	33140.35
468880000	11080	42317.33	43118.08
469272000	11090	42314.72	39400.94
469702000	11100	42315.11	42752.04
470094000	11110	42312.69	39591.96
470526000	11120	42313.20	42882.67
470817000	11130	42301.59	29302.19
471237000	11140	42301.22	41882.73
471643000	11150	42299.65	40551.34
472042000	11160	42297.41	39808.44
472441000	11170	42295.32	39959.94
472861000	11180	42294.96	41899.44
473202000	11190	42287.88	34312.74
473570000	11200	42282.92	36748.55
473968000	11210	42280.61	39692.83
474396000	11220	42281.02	42744.43
474818000	11230	42280.85	42086.37
475163000	11240	42274.22	34778.23
475515000	11250	42267.86	35129.74
475907000	11260	42265.26	39329.79
476119000	11270	42246.33	21063.09
476166000	11280	42212.97	4691.09
476215000	11290	42180.23	4941.01
476238000	11300	42144.89	2297.24
476307000	11310	42113.68	6890.35
476376000	11320	42082.50	6886.91
476422000	11330	42049.37	4594.49
476469000	11340	42016.37	4691.09
476496000	11350	41982.02	2721.77
476667000	11360	41960.05	17069.28
476717000	11370	41927.47	4989.52
476813000	11380	41899.00	9584.66
476856000	11390	41865.93	4292.27
476880000	11400	41831.53	2414.97
476940000	11410	41800.04	5985.04
477015000	11420	41769.94	7486.52
477114000	11430	41741.97	9877.28
477180000	11440	41711.19	6588.80
477250000	11450	41681.20	7062.86
477274000	11460	41646.84	2394.73
477441000	11470	41624.98	16648.39
477524000	11480	41595.90	8286.74
477574000	11490	41563.98	4991.02
477618000	11500	41531.96	4436.38
477689000	11510	41501.98	7087.24
477784000	11520	41474.10	9473.47
477876000	11530	41446.02	9177.06
478296000	11540	41446.64	42168.67
478578000	11550	41435.11	28152.14
478979000	11560	41433.91	40043.94
479452000	11570	41438.92	47229.16
479932000	11580	41444.79	48275.17
480337000	11590	41443.86	40370.81
480904000	11600	41457.14	56899.15
481381000	11610	41462.41	47557.33
481979000	11620	41478.12	59680.64
482578000	11630	41494.10	60134.52
483153000	11640	41507.78	57390.96
483573000	11650	41508.11	41891.08
484084000	11660	41516.61	51486.15
484563000	11670	41521.89	47652.21
485060000	11680	41528.76	49521.72
485549000	11690	41535.30	49224.88
486010000	11700	41539.10	45957.53
486448000	11710	41541.15	43953.84
486887000	11720	41543.02	43725.10
487316000	11730	41544.06	42758.90
487761000	11740	41546.88	44876.97
488190000	11750	41547.93	42780.22
488644000	11760	41551.09	45250.67
489078000	11770	41552.86	43644.41
489532000	11780	41555.92	45142.69
489908000	11790	41552.50	37524.95
490351000	11800	41555.02	44545.00
490801000	11810	41557.90	44950.55
491228000	11820	41558.79	42610.52
491658000	11830	41560.24	43285.69
492089000	11840	41561.49	43039.74
492463000	11850	41557.89	37310.45
492868000	11860	41556.87	40346.68
493281000	11870	41556.61	41246.38
493693000	11880	41556.52	41457.03
494109000	11890	41556.51	41537.69
494495000	11900	41554.17	38758.91
494861000	11910	41549.96	36548.83
495273000	11920	41549.70	41245.37
495663000	11930	41547.50	38922.16
496085000	11940	41547.86	41981.70
496503000	11950	41548.35	42132.85
496921000	11960	41548.34	41542.44
497240000	11970	41540.23	31852.22
497655000	11980	41540.15	41446.12
498057000	11990	41539.28	40483.38
498466000	12000	41538.62	40749.23
498882000	12010	41538.61	41529.40
499310000	12020	41539.60	42727.36
499662000	12030	41534.62	35501.77
499922000	12040	41521.66	25955.88
500353000	12050	41522.86	42962.52
500786000	12060	41524.53	43552.61
501186000	12070	41523.06	39761.43
501574000	12080	41520.74	38718.69
501940000	12090	41516.73	36666.00
502336000	12100	41515.31	39791.00
502692000	12110	41510.35	35525.40
503142000	12120	41513.12	44856.46
503643000	12130	41520.44	50448.09
504192000	12140	41531.31	54654.06
504533000	12150	41525.06	33970.91
504926000	12160	41523.39	39485.58
505505000	12170	41536.69	57629.14
506111000	12180	41552.51	60910.64
506716000	12190	41567.96	60331.07
507260000	12200	41578.52	54470.81
507713000	12210	41581.64	45399.88
508211000	12220	41588.42	49874.81
508711000	12230	41595.14	49766.10
509196000	12240	41600.65	48316.40
509670000	12250	41605.53	47609.48
510134000	12260	41609.56	46558.30
510512000	12270	41606.38	37713.26
510965000	12280	41609.28	45160.00
511433000	12290	41613.65	47002.11
511877000	12300	41615.96	44453.34
512298000	12310	41616.22	41936.45
512742000	12320	41618.53	44475.61
513146000	12330	41617.42	40247.06
513596000	12340	41620.11	44937.09
514019000	12350	41620.85	42538.21
514453000	12360	41622.23	43326.35
514874000	12370	41622.78	42298.80
515308000	12380	41624.07	43222.79
515671000	12390	41619.69	36202.25
516107000	12400	41621.47	43836.72
516524000	12410	41621.43	41583.57
516921000	12420	41619.83	39632.62
517274000	12430	41614.95	35520.23
517495000	12440	41599.11	21996.62
517581000	12450	41572.53	8580.27
517751000	12460	41552.76	16976.23
517954000	12470	41535.90	20414.32
518053000	12480	41510.51	9888.13
518144000	12490	41484.52	9088.19
518272000	12500	41461.43	12746.46
518372000	12510	41436.56	10084.71
518422000	12520	41407.40	4990.52
518559000	12530	41385.12	13630.48
518751000	12540	41367.70	19360.69
518863000	12550	41343.60	11178.76
518917000	12560	41314.90	5386.00
519102000	12570	41296.69	18468.60
519323000	12580	41281.34	22040.49
519626000	12590	41272.82	30482.90
519934000	12600	41264.38	30680.35
520363000	12610	41265.84	43115.58
520777000	12620	41265.87	41300.88
521029000	12630	41253.09	25157.23
521446000	12640	41253.39	41637.54
521880000	12650	41255.04	43326.35
522301000	12660	41255.89	42345.60
522652000	12670	41250.95	35012.47
523090000	12680	41253.13	44024.53
523366000	12690	41242.31	27550.41
523789000	12700	41243.20	42376.28
524231000	12710	41245.45	44098.57
524659000	12720	41246.50	42565.89
524981000	12730	41239.50	32313.10
525404000	12740	41240.25	42186.10
525758000	12750	41235.76	35495.84
526021000	12760	41224.00	26255.37
526480000	12770	41227.82	46130.65
526941000	12780	41231.53	45948.37
527410000	12790	41236.09	47088.35
527881000	12800	41240.41	46726.19
528313000	12810	41242.22	43574.74
528796000	12820	41247.66	48208.40
529347000	12830	41258.31	54847.70
529969000	12840	41274.83	62606.95
530541000	12850	41287.02	56836.25
531114000	12860	41299.55	57449.37
531615000	12870	41306.52	50301.20
532136000	12880	41314.84	52001.20
532650000	12890	41322.52	51174.83
533140000	12900	41328.59	49181.97
533628000	12910	41334.29	48668.59
534075000	12920	41336.83	44606.33
534514000	12930	41338.86	43970.35
534988000	12940	41343.40	47187.66
535439000	12950	41346.49	45372.23
535898000	12960	41350.11	46051.97
536366000	12970	41354.10	46483.91
536807000	12980	41356.44	44410.88
537190000	12990	41354.00	38204.49
537648000	13000	41357.48	45877.99
538098000	13010	41360.21	44901.22
538534000	13020	41361.88	43534.70
538983000	13030	41364.75	45112.03
539424000	13040	41366.80	44033.95
539817000	13050	41365.08	39135.63
540238000	13060	41365.82	42332.83
540678000	13070	41367.79	43942.87
541108000	13080	41368.89	42807.37
541534000	13090	41370.03	42861.45
541947000	13100	41369.72	40972.22
542304000	13110	41365.66	36002.42
542691000	13120	41363.40	38423.35
543094000	13130	41362.83	40604.53
543505000	13140	41362.58	41034.35
543925000	13150	41363.02	41937.09
544361000	13160	41364.58	43413.32
544699000	13170	41358.77	33722.44
545016000	13180	41351.68	31942.77
545444000	13190	41352.60	42561.65
545863000	13200	41353.25	42216.62
546290000	13210	41354.14	42529.88
546705000	13220	41354.30	41558.18
547048000	13230	41348.84	34163.35
547410000	13240	41345.13	36411.18
547835000	13250	41345.83	42271.73
548262000	13260	41347.03	42936.15
548698000	13270	41348.61	43439.27
548964000	13280	41337.42	26525.73
549321000	13290	41333.26	35793.06
549722000	13300	41332.18	39912.41
550079000	13310	41328.16	35944.42
550551000	13320	41332.36	46885.86
551013000	13330	41336.28	46596.07
551401000	13340	41334.31	38714.83
551753000	13350	41329.64	35115.72
552142000	13360	41327.93	39036.63
552659000	13370	41335.63	51612.26
553241000	13380	41348.18	58083.83
553837000	13390	41361.73	59451.37
554450000	13400	41376.83	61732.12
554980000	13410	41385.43	52894.21
555515000	13420	41394.43	53457.23
556027000	13430	41401.63	51031.60
556524000	13440	41408.02	50040.27
556960000	13450	41409.59	43512.97
557325000	13460	41405.85	36401.72
557704000	13470	41403.15	37779.11
558092000	13480	41401.27	38866.07
558483000	13490	41399.75	39336.02
558916000	13500	41400.95	43007.55
559385000	13510	41404.98	46829.76
559791000	13520	41404.59	40873.85
560212000	13530	41404.99	41944.80
560663000	13540	41407.67	45036.95
561114000	13550	41410.51	45262.95
561574000	13560	41413.82	45889.86
561997000	13570	41414.41	42207.14
562421000	13580	41415.37	42733.32
562806000	13590	41413.12	38369.54
563234000	13600	41414.22	42907.27
563669000	13610	41415.69	43413.17
564107000	13620	41417.33	43647.23
564496000	13630	41415.69	39158.45
564927000	13640	41416.71	42804.65
565299000	13650	41413.54	37103.53
565694000	13660	41412.37	39794.48
566129000	13670	41413.80	43361.24
566561000	13680	41414.98	43019.32
566946000	13690	41413.04	38751.89
567344000	13700	41411.80	39716.60
567705000	13710	41408.08	36288.70
568085000	13720	41405.58	37973.42
568507000	13730	41405.96	41923.31
568914000	13740	41405.40	40643.10
569316000	13750	41404.63	40345.24
569711000	13760	41403.21	39444.78
570067000	13770	41399.19	35832.91
570459000	13780	41397.52	39106.15
570883000	13790	41398.19	42323.82
571314000	13800	41399.33	42958.24
571733000	13810	41399.87	42148.68
572106000	13820	41396.86	37247.85
572428000	13830	41390.14	32129.32
572790000	13840	41386.34	36134.96
573185000	13850	41385.13	39698.49
573620000	13860	41386.44	43193.33
574077000	13870	41389.66	45865.11
574497000	13880	41390.05	41932.91
574889000	13890	41388.43	39145.20
575107000	13900	41374.58	21978.02
575540000	13910	41375.90	43204.95
576089000	13920	41385.42	54534.62
576634000	13930	41394.96	54740.86
577214000	13940	41406.91	58081.31
577616000	13950	41405.91	40011.94
578252000	13960	41421.99	64003.22
578855000	13970	41435.45	60173.64
579390000	13980	41443.97	53318.72
579928000	13990	41452.98	54124.75
580429000	14000	41459.16	50094.99
580873000	14010	41461.18	44280.44
581365000	14020	41466.66	49131.22
581843000	14030	41471.11	47704.59
582312000	14040	41475.16	47197.34
582776000	14050	41478.61	46312.01
583235000	14060	41481.60	45662.55
583629000	14070	41480.29	39625.87
584081000	14080	41482.84	45051.33
584534000	14090	41485.71	45545.95
584982000	14100	41487.91	44572.68
585403000	14110	41488.46	42277.57
585851000	14120	41490.74	44701.66
586262000	14130	41490.39	40993.42
586707000	14140	41492.55	44544.54
587149000	14150	41494.55	44333.00
587577000	14160	41495.41	42714.57
588031000	14170	41498.04	45201.12
588457000	14180	41498.96	42814.07
588805000	14190	41494.15	34685.54
589238000	14200	41495.36	43209.26
589647000	14210	41495.15	41196.62
590071000	14220	41495.67	42235.28
590505000	14230	41496.94	43300.41
590915000	14240	41496.78	41268.24
591225000	14250	41489.36	30944.30
591642000	14260	41489.53	41725.04
592041000	14270	41488.32	39764.80
592440000	14280	41487.15	39820.36
592866000	14290	41488.15	42930.57
593291000	14300	41488.81	42440.58
593584000	14310	41480.11	29113.67
593903000	14320	41473.62	32121.64
594344000	14330	41475.38	43981.25
594678000	14340	41469.65	33290.14
594973000	14350	41461.24	29435.24
595169000	14360	41446.12	19668.84
595238000	14370	41422.01	6884.17
595379000	14380	41403.25	14216.58
595470000	14390	41380.75	9083.65
595564000	14400	41358.42	9359.75
595629000	14410	41334.17	6486.38
595636000	14420	41306.22	705.65
595678000	14430	41280.45	4191.62
595745000	14440	41256.43	6683.96
595772000	14450	41229.69	2694.34
595824000	14460	41204.72	5191.18
595849000	14470	41178.21	2520.42
596030000	14480	41162.20	18056.66
596096000	14490	41138.30	6588.14
596119000	14500	41111.46	2295.87
596193000	14510	41088.18	7387.44
596265000	14520	41065.06	7255.87
596265000	14530	41036.74	0.00
596338000	14540	41013.48	7285.43
596411000	14550	40990.26	7286.88
596435000	14560	40963.71	2395.69
596497000	14570	40940.08	6251.26
596547000	14580	40915.37	4990.02
596641000	14590	40893.68	9370.02
596641000	14600	40865.61	0.00
596762000	14610	40845.88	12079.46
596787000	14620	40819.88	2520.92
596864000	14630	40797.14	7670.85
597008000	14640	40778.98	14332.64
597038000	14650	40753.41	3024.19
597243000	14660	40739.52	20442.76
597568000	14670	40733.86	32451.32
597839000	14680	40724.50	27032.42
598268000	14690	40726.20	43241.61
598683000	14700	40726.69	41437.84
599131000	14710	40729.30	44554.95
599626000	14720	40735.38	49703.79
599960000	14730	40730.25	33223.91
600512000	14740	40740.24	55544.38
601062000	14750	40749.82	54835.49
601633000	14760	40761.03	57375.40
602210000	14770	40772.35	57390.09
602838000	14780	40787.15	62562.26
603344000	14790	40793.94	50879.84
603869000	14800	40801.93	52652.69
604393000	14810	40809.62	52134.12
604886000	14820	40815.50	49572.65
605384000	14830	40821.48	49670.86
605854000	14840	40825.59	46901.51
606307000	14850	40828.55	45209.58
606768000	14860	40832.21	46299.09
607242000	14870	40836.58	47319.56
607708000	14880	40840.40	46502.35
608157000	14890	40843.23	45071.27
608607000	14900	40845.93	44847.52
609020000	14910	40846.19	41242.26
609452000	14920	40847.95	43487.01
609921000	14930	40851.97	46839.11
610366000	14940	40854.33	44375.75
610778000	14950	40854.50	41101.36
611221000	14960	40857.00	44625.77
611633000	14970	40857.14	41064.49
612067000	14980	40858.75	43257.25
612498000	14990	40860.43	43395.09
612935000	15000	40862.19	43486.91
613364000	15010	40863.47	42780.22
613743000	15020	40861.69	38167.17
614130000	15030	40860.27	38730.98
614552000	15040	40861.09	42094.76
614942000	15050	40859.80	38918.27
615359000	15060	40860.24	41513.19
615773000	15070	40860.77	41666.67
616212000	15080	40862.69	43746.89
616497000	15090	40854.45	28451.63
616838000	15100	40850.13	34295.48
617265000	15110	40851.40	42772.71
617714000	15120	40854.02	44810.38
618090000	15130	40851.83	37532.44
618544000	15140	40854.78	45309.38
618921000	15150	40852.64	37628.51
619256000	15160	40848.00	33759.95
619683000	15170	40849.03	42398.97
620116000	15180	40850.61	43243.78
620548000	15190	40852.39	43579.14
620897000	15200	40848.42	34833.82
621287000	15210	40847.25	39066.41
621739000	15220	40850.02	45051.33
622114000	15230	40847.89	37593.98
622574000	15240	40851.22	45903.60
623039000	15250	40854.79	46282.47
623462000	15260	40855.96	42641.13
623897000	15270	40857.60	43361.24
624438000	15280	40866.22	54002.79
624985000	15290	40875.19	54552.71
625510000	15300	40883.00	52902.06
626119000	15310	40896.01	60766.31
626683000	15320	40906.10	56326.78
627190000	15330	40912.42	50568.52
627742000	15340	40921.64	55018.44
628244000	15350	40927.90	50599.74
628767000	15360	40935.27	52232.10
629249000	15370	40939.95	48127.81
629727000	15380	40944.36	47699.83
630181000	15390	40947.22	45336.53
630642000	15400	40950.68	46313.04
631081000	15410	40952.69	44049.77
631530000	15420	40955.20	44814.85
631967000	15430	40956.90	43577.98
632262000	15440	40949.44	29458.76
632492000	15450	40937.74	22922.06
632762000	15460	40928.91	27193.07
632910000	15470	40911.96	14768.99
633246000	15480	40907.20	33546.33
633521000	15490	40898.45	27404.09
633638000	15500	40879.83	11796.73
633970000	15510	40874.82	33130.43
634353000	15520	40873.10	38204.49
634768000	15530	40873.41	41363.50
635202000	15540	40875.25	43745.59
635619000	15550	40875.71	41591.86
636072000	15560	40878.58	45345.35
636489000	15570	40879.07	41641.70
636895000	15580	40878.82	40494.71
637337000	15590	40880.92	44142.61
637783000	15600	40883.49	44914.40
638239000	15610	40886.43	45463.61
638614000	15620	40884.18	37380.38
639012000	15630	40883.65	40048.30
639451000	15640	40885.45	43698.98
639885000	15650	40887.00	43304.73
640000000	15656	40877.08	17392.62
