sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 250
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 250, tps: 2999.14, reads: 42152.32, writes: 11996.58, response time: 113.50ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 250, tps: 2976.01, reads: 41849.78, writes: 12004.02, response time: 113.78ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 250, tps: 2924.50, reads: 40942.99, writes: 11698.00, response time: 96.85ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 250, tps: 2848.50, reads: 39876.11, writes: 11302.60, response time: 117.80ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 250, tps: 2869.67, reads: 40178.25, writes: 11570.07, response time: 105.13ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 250, tps: 2899.63, reads: 40583.14, writes: 11501.13, response time: 157.58ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 250, tps: 2974.48, reads: 41313.01, writes: 11895.32, response time: 96.36ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 250, tps: 2899.62, reads: 40936.10, writes: 11698.18, response time: 128.21ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 250, tps: 2849.80, reads: 39897.18, writes: 11399.50, response time: 143.83ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 250, tps: 2949.80, reads: 41297.21, writes: 11797.10, response time: 135.83ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 250, tps: 2849.60, reads: 39894.30, writes: 11364.80, response time: 160.82ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 250, tps: 2973.40, reads: 41522.75, writes: 11829.29, response time: 107.36ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 250, tps: 2849.70, reads: 39682.07, writes: 11398.79, response time: 134.66ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 250, tps: 2874.40, reads: 40253.50, writes: 11497.60, response time: 126.31ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 250, tps: 2852.71, reads: 40243.50, writes: 11482.33, response time: 168.56ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 250, tps: 2899.60, reads: 40565.79, writes: 11527.80, response time: 153.30ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 250, tps: 2874.50, reads: 40272.66, writes: 11596.89, response time: 118.26ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 250, tps: 2949.40, reads: 41291.62, writes: 11797.81, response time: 104.00ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 250, tps: 2850.40, reads: 39905.58, writes: 11356.39, response time: 155.93ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 250, tps: 2949.49, reads: 41292.83, writes: 11843.15, response time: 101.06ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 250, tps: 2998.41, reads: 41977.78, writes: 11993.45, response time: 125.59ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 250, tps: 2924.40, reads: 40941.63, writes: 11675.71, response time: 103.41ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 250, tps: 3023.10, reads: 42247.06, writes: 12014.49, response time: 115.18ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 250, tps: 2791.70, reads: 39160.12, writes: 11266.81, response time: 128.44ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 250, tps: 2924.00, reads: 40927.82, writes: 11598.31, response time: 128.79ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 250, tps: 2900.70, reads: 40618.01, writes: 11700.10, response time: 109.93ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 250, tps: 2899.00, reads: 40294.49, writes: 11496.40, response time: 132.78ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 250, tps: 2849.20, reads: 40180.30, writes: 11496.80, response time: 127.90ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 250, tps: 2874.20, reads: 40238.80, writes: 11496.40, response time: 141.69ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 250, tps: 3047.10, reads: 42659.37, writes: 12188.59, response time: 107.90ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 250, tps: 2849.30, reads: 39890.26, writes: 11397.42, response time: 136.36ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 250, tps: 2849.10, reads: 39887.39, writes: 11396.40, response time: 157.77ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 250, tps: 2849.60, reads: 39894.38, writes: 11398.39, response time: 169.36ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 250, tps: 2924.29, reads: 40818.00, writes: 11597.17, response time: 154.86ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 250, tps: 2923.80, reads: 41054.76, writes: 11767.99, response time: 131.67ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 250, tps: 3049.01, reads: 42682.63, writes: 12136.04, response time: 107.94ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 250, tps: 2824.70, reads: 39548.61, writes: 11317.30, response time: 104.50ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 250, tps: 2973.70, reads: 41625.18, writes: 11872.60, response time: 105.41ms (95%), errors: 0.00, reconnects:  0.00
[ 390s] threads: 250, tps: 2924.00, reads: 40943.84, writes: 11752.41, response time: 124.73ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 250, tps: 2923.80, reads: 40902.96, writes: 11629.79, response time: 133.02ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 250, tps: 2823.50, reads: 39555.50, writes: 11299.70, response time: 158.62ms (95%), errors: 0.00, reconnects:  0.00
[ 420s] threads: 250, tps: 2848.50, reads: 39882.74, writes: 11488.21, response time: 150.75ms (95%), errors: 0.00, reconnects:  0.00
[ 430s] threads: 250, tps: 2874.10, reads: 40237.41, writes: 11489.30, response time: 167.80ms (95%), errors: 0.00, reconnects:  0.00
[ 440s] threads: 250, tps: 2848.90, reads: 39884.57, writes: 11399.29, response time: 163.73ms (95%), errors: 0.00, reconnects:  0.00
[ 450s] threads: 250, tps: 2925.10, reads: 40951.40, writes: 11683.30, response time: 155.89ms (95%), errors: 0.00, reconnects:  0.00
[ 460s] threads: 250, tps: 2874.80, reads: 40239.49, writes: 11422.90, response time: 157.29ms (95%), errors: 0.00, reconnects:  0.00
[ 470s] threads: 250, tps: 2899.70, reads: 40603.51, writes: 11695.60, response time: 107.45ms (95%), errors: 0.00, reconnects:  0.00
[ 480s] threads: 250, tps: 2899.40, reads: 40591.61, writes: 11597.00, response time: 127.03ms (95%), errors: 0.00, reconnects:  0.00
[ 490s] threads: 250, tps: 2899.10, reads: 40587.38, writes: 11596.99, response time: 129.10ms (95%), errors: 0.00, reconnects:  0.00
[ 500s] threads: 250, tps: 2875.40, reads: 40255.61, writes: 11501.60, response time: 148.55ms (95%), errors: 0.00, reconnects:  0.00
[ 510s] threads: 250, tps: 2950.00, reads: 41300.00, writes: 11800.00, response time: 137.76ms (95%), errors: 0.00, reconnects:  0.00
[ 520s] threads: 250, tps: 2899.70, reads: 40595.81, writes: 11598.60, response time: 158.24ms (95%), errors: 0.00, reconnects:  0.00
[ 530s] threads: 250, tps: 2873.90, reads: 40234.61, writes: 11486.00, response time: 148.29ms (95%), errors: 0.00, reconnects:  0.00
[ 540s] threads: 250, tps: 2849.00, reads: 39886.00, writes: 11405.80, response time: 155.10ms (95%), errors: 0.00, reconnects:  0.00
[ 550s] threads: 250, tps: 2899.00, reads: 40586.00, writes: 11596.00, response time: 103.66ms (95%), errors: 0.00, reconnects:  0.00
[ 560s] threads: 250, tps: 2949.20, reads: 41288.80, writes: 11796.80, response time: 109.73ms (95%), errors: 0.00, reconnects:  0.00
[ 570s] threads: 250, tps: 2924.40, reads: 40941.60, writes: 11697.60, response time: 109.83ms (95%), errors: 0.00, reconnects:  0.00
[ 580s] threads: 250, tps: 2909.80, reads: 40737.16, writes: 11639.19, response time: 135.59ms (95%), errors: 0.00, reconnects:  0.00
