oltp-uniform-repl,125000,100,10,2116.37
oltp-uniform-repl,125000,100,20,2117.59
oltp-uniform-repl,125000,100,30,2113.20
oltp-uniform-repl,125000,100,40,2148.90
oltp-uniform-repl,125000,100,50,2116.70
oltp-uniform-repl,125000,100,60,2125.50
oltp-uniform-repl,125000,100,70,2099.30
oltp-uniform-repl,125000,100,80,2097.00
oltp-uniform-repl,125000,100,90,2127.80
oltp-uniform-repl,125000,100,100,2113.60
oltp-uniform-repl,125000,100,110,2113.60
oltp-uniform-repl,125000,100,120,2151.90
oltp-uniform-repl,125000,100,130,2117.30
oltp-uniform-repl,125000,100,140,2115.20
oltp-uniform-repl,125000,100,150,2115.70
oltp-uniform-repl,125000,100,160,2193.30
oltp-uniform-repl,125000,100,170,2153.40
oltp-uniform-repl,125000,100,180,2153.20
oltp-uniform-repl,125000,100,190,2116.40
oltp-uniform-repl,125000,100,200,2118.00
oltp-uniform-repl,125000,100,210,2153.10
oltp-uniform-repl,125000,100,220,2118.50
oltp-uniform-repl,125000,100,230,2131.00
oltp-uniform-repl,125000,100,240,2139.80
oltp-uniform-repl,125000,100,250,2155.60
oltp-uniform-repl,125000,100,260,2158.00
oltp-uniform-repl,125000,100,270,2156.00
oltp-uniform-repl,125000,100,280,2156.20
oltp-uniform-repl,125000,100,290,2119.80
oltp-uniform-repl,125000,100,300,2198.38
oltp-uniform-repl,125000,100,310,2104.52
oltp-uniform-repl,125000,100,320,2162.40
oltp-uniform-repl,125000,100,330,2120.30
oltp-uniform-repl,125000,100,340,2156.30
oltp-uniform-repl,125000,100,350,2114.10
oltp-uniform-repl,125000,100,360,2119.20
oltp-uniform-repl,125000,100,370,2115.20
oltp-uniform-repl,125000,100,380,2154.80
oltp-uniform-repl,125000,100,390,2154.60
oltp-uniform-repl,125000,100,400,2113.60
oltp-uniform-repl,125000,100,410,2116.20
oltp-uniform-repl,125000,100,420,2107.20
oltp-uniform-repl,125000,100,430,2116.20
oltp-uniform-repl,125000,100,440,2117.60
oltp-uniform-repl,125000,100,450,2107.00
oltp-uniform-repl,125000,100,460,2135.81
oltp-uniform-repl,125000,100,470,2086.99
oltp-uniform-repl,125000,100,480,2113.60
oltp-uniform-repl,125000,100,490,2073.60
oltp-uniform-repl,125000,100,500,2108.00
oltp-uniform-repl,125000,100,510,2075.30
oltp-uniform-repl,125000,100,520,2153.69
oltp-uniform-repl,125000,100,530,2113.01
