sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 30
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 30, tps: 799.89, reads: 11240.44, writes: 3211.55, response time: 55.04ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 30, tps: 820.70, reads: 11489.78, writes: 3282.80, response time: 58.94ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 30, tps: 820.30, reads: 11465.00, writes: 3269.20, response time: 59.12ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 30, tps: 812.10, reads: 11366.21, writes: 3248.40, response time: 58.96ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 30, tps: 815.10, reads: 11433.80, writes: 3272.20, response time: 53.53ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 30, tps: 847.40, reads: 11851.19, writes: 3377.80, response time: 46.92ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 30, tps: 820.49, reads: 11497.60, writes: 3281.97, response time: 47.40ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 30, tps: 818.31, reads: 11458.01, writes: 3285.23, response time: 60.75ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 30, tps: 845.30, reads: 11831.20, writes: 3369.20, response time: 45.81ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 30, tps: 832.90, reads: 11654.70, writes: 3331.60, response time: 45.25ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 30, tps: 833.40, reads: 11676.46, writes: 3345.59, response time: 45.94ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 30, tps: 827.60, reads: 11586.44, writes: 3306.81, response time: 44.51ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 30, tps: 827.80, reads: 11589.19, writes: 3314.80, response time: 46.98ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 30, tps: 827.80, reads: 11589.19, writes: 3311.20, response time: 46.71ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 30, tps: 818.30, reads: 11456.21, writes: 3273.20, response time: 45.74ms (95%), errors: 0.00, reconnects:  0.00
