elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	746.40	746.40	0.00	0.00
20	787.44	828.49	0.00	0.00
30	812.74	863.32	0.00	0.00
40	831.78	888.90	0.00	0.00
50	844.49	895.35	0.00	0.00
60	853.39	897.89	0.00	0.00
70	858.62	890.02	0.00	0.00
80	862.18	887.05	0.00	0.00
90	864.64	884.55	0.00	0.00
100	864.91	867.36	0.00	0.00
110	866.62	883.65	0.00	0.00
120	867.75	880.21	0.00	0.00
130	858.60	748.93	0.00	0.00
140	816.03	262.86	0.00	0.00
150	819.00	860.53	0.00	0.00
160	822.36	872.85	0.00	0.00
170	824.96	866.46	0.00	0.00
180	826.16	846.82	0.00	0.00
190	827.44	850.32	0.00	0.00
200	829.35	865.62	0.00	0.00
210	832.36	892.47	0.00	0.00
220	835.84	908.86	0.00	0.00
230	838.58	898.82	0.00	0.00
240	841.48	907.98	0.00	0.00
250	844.17	909.38	0.00	0.00
260	846.58	906.68	0.00	0.00
270	849.04	913.10	0.00	0.00
280	851.09	906.19	0.00	0.00
290	852.31	886.46	0.00	0.00
300	854.05	904.60	0.00	0.00
310	855.60	902.08	0.00	0.00
320	856.96	899.28	0.00	0.00
330	858.23	898.79	0.00	0.00
340	859.63	905.81	0.00	0.00
350	860.87	903.11	0.00	0.00
360	862.08	904.21	0.00	0.00
370	862.84	890.12	0.00	0.00
380	863.28	879.64	0.00	0.00
390	863.86	886.05	0.00	0.00
400	864.51	889.82	0.00	0.00
410	865.26	895.46	0.00	0.00
420	866.02	897.29	0.00	0.00
430	866.65	892.80	0.00	0.00
440	867.29	894.96	0.00	0.00
450	867.88	893.91	0.00	0.00
460	868.03	874.79	0.00	0.00
470	868.44	887.10	0.00	0.00
480	868.75	883.57	0.00	0.00
490	868.98	879.91	0.00	0.00
500	868.84	861.84	0.00	0.00
510	869.14	884.20	0.00	0.00
520	869.44	884.62	0.00	0.00
530	869.24	858.83	0.00	0.00
540	869.07	860.15	0.00	0.00
550	869.10	870.42	0.00	0.00
560	869.53	893.61	0.00	0.00
570	870.20	907.58	0.00	0.00
580	870.85	907.48	0.00	0.00
590	871.29	896.99	0.00	0.00
600	872.04	916.18	0.00	0.00
610	872.57	904.66	0.00	0.00
620	873.11	905.99	0.00	0.00
630	873.59	903.59	0.00	0.00
640	873.66	878.01	0.00	0.00
650	874.03	897.72	0.00	0.00
660	874.28	890.11	0.00	0.00
670	874.61	897.00	0.00	0.00
680	874.87	891.90	0.00	0.00
690	875.14	893.30	0.00	0.00
700	875.34	889.21	0.00	0.00
710	875.56	891.31	0.00	0.00
720	875.71	886.21	0.00	0.00
730	875.69	874.15	0.00	0.00
740	875.88	889.59	0.00	0.00
750	876.12	893.92	0.00	0.00
760	876.31	890.52	0.00	0.00
770	876.56	896.08	0.00	0.00
780	876.78	893.50	0.00	0.00
790	876.93	888.41	0.00	0.00
800	877.03	885.41	0.00	0.00
810	877.11	883.57	0.00	0.00
820	877.08	874.18	0.00	0.00
830	877.17	884.44	0.00	0.00
840	877.21	880.83	0.00	0.00
850	876.97	857.14	0.00	0.00
860	876.96	875.66	0.00	0.00
870	876.76	859.87	0.00	0.00
880	876.75	875.92	0.00	0.00
890	876.62	864.66	0.00	0.00
900	876.40	857.47	0.00	0.00
910	876.25	862.25	0.00	0.00
920	876.60	908.41	0.00	0.00
930	876.90	904.63	0.00	0.00
940	877.23	907.91	0.00	0.00
950	877.56	908.44	0.00	0.00
960	877.87	907.39	0.00	0.00
970	878.10	900.35	0.00	0.00
980	878.45	912.60	0.00	0.00
990	878.52	884.76	0.00	0.00
1000	878.55	881.82	0.00	0.00
1010	878.68	891.44	0.00	0.00
1020	878.82	893.61	0.00	0.00
1030	878.98	895.09	0.00	0.00
1040	879.14	896.05	0.00	0.00
1050	879.26	891.70	0.00	0.00
1060	879.38	891.70	0.00	0.00
1070	879.50	891.82	0.00	0.00
1080	879.38	866.91	0.00	0.00
1090	879.43	885.00	0.00	0.00
1100	879.55	891.90	0.00	0.00
1110	879.54	879.12	0.00	0.00
1120	879.59	885.00	0.00	0.00
1130	879.61	881.59	0.00	0.00
1140	879.66	885.87	0.00	0.00
1150	879.69	883.23	0.00	0.00
1160	879.70	880.44	0.00	0.00
1170	879.52	858.37	0.00	0.00
1180	879.57	885.24	0.00	0.00
1190	879.59	882.21	0.00	0.00
1200	879.36	851.72	0.00	0.00
1210	879.31	874.01	0.00	0.00
1220	879.38	887.85	0.00	0.00
1230	879.32	872.24	0.00	0.00
1240	879.21	865.73	0.00	0.00
1250	879.13	868.34	0.00	0.00
1260	879.10	875.70	0.00	0.00
1270	879.25	898.49	0.00	0.00
1280	879.42	900.69	0.00	0.00
1290	879.61	903.39	0.00	0.00
1300	879.78	902.63	0.00	0.00
1310	879.99	907.12	0.00	0.00
1320	880.17	903.09	0.00	0.00
1330	880.28	895.56	0.00	0.00
1340	880.41	897.69	0.00	0.00
1350	880.38	875.65	0.00	0.00
1360	880.52	899.39	0.00	0.00
1370	880.62	894.88	0.00	0.00
1380	880.72	894.24	0.00	0.00
1390	880.81	892.52	0.00	0.00
1400	880.93	898.32	0.00	0.00
1410	880.97	886.82	0.00	0.00
1420	881.07	895.59	0.00	0.00
1430	881.06	878.92	0.00	0.00
1440	880.98	869.42	0.00	0.00
1450	881.04	889.30	0.00	0.00
