elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	838.43	838.43	0.00	0.00
20	888.33	938.26	0.00	0.00
30	917.26	975.12	0.00	0.00
40	936.34	993.61	0.00	0.00
50	949.21	1000.70	0.00	0.00
60	959.77	1012.59	0.00	0.00
70	966.59	1007.49	0.00	0.00
80	970.67	999.20	0.00	0.00
90	975.23	1012.11	0.00	0.00
100	978.11	1004.00	0.00	0.00
110	980.80	1007.69	0.00	0.00
120	982.99	1006.99	0.00	0.00
130	985.29	1012.89	0.00	0.00
140	986.83	1006.79	0.00	0.00
150	988.01	1004.59	0.00	0.00
160	989.29	1008.39	0.00	0.00
170	990.59	1011.39	0.00	0.00
180	991.24	1002.52	0.00	0.00
190	992.02	1005.89	0.00	0.00
200	992.67	1004.99	0.00	0.00
210	993.11	1001.90	0.00	0.00
220	993.49	1001.60	0.00	0.00
230	994.19	1009.59	0.00	0.00
240	994.66	1005.40	0.00	0.00
250	995.02	1003.60	0.00	0.00
260	995.64	1011.19	0.00	0.00
270	995.96	1004.44	0.00	0.00
280	996.13	1000.50	0.00	0.00
290	996.43	1004.90	0.00	0.00
300	996.77	1006.79	0.00	0.00
310	996.85	999.00	0.00	0.00
320	997.24	1009.49	0.00	0.00
330	997.29	998.90	0.00	0.00
340	997.56	1006.39	0.00	0.00
350	997.55	997.40	0.00	0.00
360	997.99	1013.09	0.00	0.00
370	998.00	998.39	0.00	0.00
380	998.20	1005.79	0.00	0.00
390	998.41	1006.19	0.00	0.00
400	998.70	1010.08	0.00	0.00
410	998.92	1007.79	0.00	0.00
420	999.20	1010.79	0.00	0.00
430	999.63	1017.38	0.00	0.00
440	999.83	1008.49	0.00	0.00
450	1000.15	1014.23	0.00	0.00
460	1000.34	1009.09	0.00	0.00
470	1000.99	1030.77	0.00	0.00
480	1000.75	989.31	0.00	0.00
490	1000.79	1003.00	0.00	0.00
500	1000.93	1007.89	0.00	0.00
510	1001.51	1030.04	0.00	0.00
520	1001.55	1003.80	0.00	0.00
530	1001.56	1002.30	0.00	0.00
540	1001.51	998.39	0.00	0.00
550	1001.42	996.91	0.00	0.00
560	1001.36	998.20	0.00	0.00
570	1001.54	1011.29	0.00	0.00
580	1001.55	1002.40	0.00	0.00
590	1001.71	1010.89	0.00	0.00
600	1001.74	1003.70	0.00	0.00
610	1001.81	1005.50	0.00	0.00
620	1001.88	1006.29	0.00	0.00
630	1001.89	1002.82	0.00	0.00
640	1002.02	1009.79	0.00	0.00
650	1002.08	1006.29	0.00	0.00
660	1002.09	1002.40	0.00	0.00
670	1002.22	1010.89	0.00	0.00
680	1002.24	1003.59	0.00	0.00
690	1002.35	1009.99	0.00	0.00
700	1002.40	1005.69	0.00	0.00
710	1002.44	1005.00	0.00	0.00
720	1002.47	1004.99	0.00	0.00
730	1002.54	1007.47	0.00	0.00
740	1003.01	1037.47	0.00	0.00
750	1003.08	1007.89	0.00	0.00
760	1003.05	1000.90	0.00	0.00
770	1003.25	1018.48	0.00	0.00
780	1003.33	1009.89	0.00	0.00
790	1003.38	1007.29	0.00	0.00
800	1003.41	1005.19	0.00	0.00
810	1003.48	1009.49	0.00	0.00
820	1003.54	1008.07	0.00	0.00
830	1003.65	1013.09	0.00	0.00
840	1003.64	1002.80	0.00	0.00
850	1003.62	1001.90	0.00	0.00
860	1003.68	1008.69	0.00	0.00
870	1003.73	1008.29	0.00	0.00
880	1003.69	1000.10	0.00	0.00
890	1004.07	1037.13	0.00	0.00
900	1003.95	993.31	0.00	0.00
910	1003.96	1005.00	0.00	0.00
920	1004.03	1010.89	0.00	0.00
930	1003.99	1000.50	0.00	0.00
940	1004.12	1015.69	0.00	0.00
950	1004.52	1042.06	0.00	0.00
960	1004.55	1007.29	0.00	0.00
970	1004.63	1012.79	0.00	0.00
980	1004.83	1024.18	0.00	0.00
990	1005.18	1039.96	0.00	0.00
1000	1005.17	1003.50	0.00	0.00
1010	1005.38	1026.28	0.00	0.00
1020	1005.48	1016.26	0.00	0.00
1030	1005.36	992.41	0.00	0.00
1040	1005.38	1007.79	0.00	0.00
1050	1005.42	1009.89	0.00	0.00
1060	1005.45	1008.09	0.00	0.00
1070	1005.45	1005.75	0.00	0.00
1080	1005.51	1011.69	0.00	0.00
1090	1005.53	1007.99	0.00	0.00
1100	1005.52	1004.80	0.00	0.00
1110	1005.54	1007.49	0.00	0.00
1120	1005.52	1002.99	0.00	0.00
1130	1005.55	1009.49	0.00	0.00
1140	1005.60	1010.89	0.00	0.00
1150	1005.64	1009.78	0.00	0.00
1160	1005.60	1000.70	0.00	0.00
1170	1005.48	992.33	0.00	0.00
1180	1005.39	994.91	0.00	0.00
1190	1005.32	996.70	0.00	0.00
1200	1005.19	989.91	0.00	0.00
1210	1005.14	998.70	0.00	0.00
1220	1005.12	1002.40	0.00	0.00
1230	1005.07	1000.10	0.00	0.00
1240	1005.11	1009.89	0.00	0.00
1250	1005.10	1003.00	0.00	0.00
1260	1005.13	1009.19	0.00	0.00
1270	1005.10	1001.92	0.00	0.00
1280	1005.10	1005.09	0.00	0.00
1290	1005.16	1011.89	0.00	0.00
1300	1005.25	1016.78	0.00	0.00
1310	1005.41	1027.28	0.00	0.00
1320	1005.58	1026.65	0.00	0.00
1330	1005.70	1022.55	0.00	0.00
1340	1005.60	991.63	0.00	0.00
1350	1005.69	1017.68	0.00	0.00
1360	1005.72	1010.29	0.00	0.00
1370	1005.69	1000.80	0.00	0.00
1380	1005.77	1017.78	0.00	0.00
1390	1005.78	1006.79	0.00	0.00
1400	1005.79	1007.29	0.00	0.00
1410	1005.74	998.30	0.00	0.00
1420	1005.72	1002.40	0.00	0.00
1430	1005.76	1012.41	0.00	0.00
1440	1005.70	996.40	0.00	0.00
1450	1005.67	1001.20	0.00	0.00
1460	1005.68	1007.39	0.00	0.00
1470	1005.66	1003.40	0.00	0.00
1480	1005.65	1004.30	0.00	0.00
1490	1005.64	1004.09	0.00	0.00
1500	1005.67	1009.59	0.00	0.00
1510	1005.66	1004.74	0.00	0.00
1520	1005.67	1005.99	0.00	0.00
1530	1005.64	1002.20	0.00	0.00
1540	1005.63	1003.20	0.00	0.00
1550	1005.64	1007.09	0.00	0.00
1560	1005.56	993.71	0.00	0.00
1570	1005.60	1011.39	0.00	0.00
1580	1005.69	1020.78	0.00	0.00
1590	1005.53	980.62	0.00	0.00
1600	1005.40	984.61	0.00	0.00
1610	1005.38	1002.30	0.00	0.00
1620	1005.34	997.78	0.00	0.00
1630	1005.31	1000.80	0.00	0.00
1640	1005.29	1001.20	0.00	0.00
1650	1005.24	997.40	0.00	0.00
1660	1005.19	996.90	0.00	0.00
1670	1005.19	1006.39	0.00	0.00
1680	1005.20	1006.29	0.00	0.00
1690	1005.12	991.41	0.00	0.00
1700	1005.07	996.90	0.00	0.00
1710	1005.00	993.44	0.00	0.00
1720	1004.90	987.11	0.00	0.00
1730	1004.97	1017.49	0.00	0.00
1740	1004.84	981.61	0.00	0.00
1750	1004.73	986.51	0.00	0.00
1760	1004.70	999.50	0.00	0.00
1770	1004.65	995.60	0.00	0.00
1780	1004.65	1005.00	0.00	0.00
1790	1004.66	1005.49	0.00	0.00
1800	1004.58	991.01	0.00	0.00
