elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	566.60	566.60	0.00	0.00
20	606.73	646.85	0.00	0.00
30	619.58	645.25	0.00	0.00
40	630.12	661.74	0.00	0.00
50	635.21	655.59	0.00	0.00
60	640.49	666.87	0.00	0.00
70	644.78	670.50	0.00	0.00
80	644.68	644.03	0.00	0.00
90	646.70	662.87	0.00	0.00
100	647.18	651.53	0.00	0.00
110	648.85	665.50	0.00	0.00
120	649.88	661.27	0.00	0.00
130	647.52	619.14	0.00	0.00
140	647.87	652.38	0.00	0.00
150	647.63	644.32	0.00	0.00
160	641.29	546.31	0.00	0.00
170	618.73	257.89	0.00	0.00
180	619.10	625.41	0.00	0.00
190	622.67	686.78	0.00	0.00
200	625.82	685.65	0.00	0.00
210	627.81	667.60	0.00	0.00
220	630.63	689.81	0.00	0.00
230	633.61	699.16	0.00	0.00
240	636.31	698.27	0.00	0.00
250	638.43	689.38	0.00	0.00
260	639.67	671.01	0.00	0.00
270	642.15	706.63	0.00	0.00
280	644.06	695.37	0.00	0.00
290	645.71	692.01	0.00	0.00
300	647.24	691.45	0.00	0.00
310	648.42	683.78	0.00	0.00
320	649.39	679.59	0.00	0.00
330	650.07	671.69	0.00	0.00
340	651.24	689.88	0.00	0.00
350	652.42	692.39	0.00	0.00
360	653.50	691.69	0.00	0.00
370	653.45	651.71	0.00	0.00
380	654.34	687.38	0.00	0.00
390	655.10	683.71	0.00	0.00
400	655.68	678.16	0.00	0.00
410	656.14	674.69	0.00	0.00
420	656.60	675.32	0.00	0.00
430	656.83	666.77	0.00	0.00
440	657.18	672.03	0.00	0.00
450	657.40	667.00	0.00	0.00
460	657.44	659.57	0.00	0.00
470	657.52	660.91	0.00	0.00
480	657.40	651.71	0.00	0.00
490	657.05	640.13	0.00	0.00
500	657.18	663.90	0.00	0.00
510	657.36	666.40	0.00	0.00
520	657.34	656.03	0.00	0.00
530	657.23	651.51	0.00	0.00
540	657.09	649.62	0.00	0.00
550	656.78	640.22	0.00	0.00
560	656.59	645.88	0.00	0.00
570	656.28	638.83	0.00	0.00
580	656.15	649.19	0.00	0.00
590	656.01	647.56	0.00	0.00
600	655.61	632.08	0.00	0.00
610	654.92	613.95	0.00	0.00
620	654.57	633.00	0.00	0.00
630	654.20	631.16	0.00	0.00
640	653.88	633.54	0.00	0.00
650	654.29	680.81	0.00	0.00
660	654.67	679.02	0.00	0.00
670	654.95	673.48	0.00	0.00
680	655.12	666.63	0.00	0.00
690	655.37	672.23	0.00	0.00
700	655.79	684.82	0.00	0.00
710	656.14	680.64	0.00	0.00
720	656.46	679.57	0.00	0.00
730	656.70	673.69	0.00	0.00
740	657.13	688.77	0.00	0.00
750	657.62	694.02	0.00	0.00
760	658.05	689.84	0.00	0.00
770	658.39	684.12	0.00	0.00
780	658.66	679.72	0.00	0.00
790	658.89	676.62	0.00	0.00
800	659.07	673.69	0.00	0.00
810	659.27	674.96	0.00	0.00
820	659.52	679.64	0.00	0.00
830	659.62	667.86	0.00	0.00
840	659.18	622.60	0.00	0.00
850	659.47	684.05	0.00	0.00
860	659.62	672.00	0.00	0.00
