elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	1174.86	1174.86	0.00	0.00
20	1270.14	1365.40	0.00	0.00
30	1308.60	1385.51	0.00	0.00
40	1331.17	1398.82	0.00	0.00
50	1346.36	1407.13	0.00	0.00
60	1355.96	1403.96	0.00	0.00
70	1362.35	1400.74	0.00	0.00
80	1367.18	1400.94	0.00	0.00
90	1371.86	1409.33	0.00	0.00
100	1375.46	1408.17	0.00	0.00
110	1377.36	1396.30	0.00	0.00
120	1379.80	1406.69	0.00	0.00
130	1381.47	1401.40	0.00	0.00
140	1382.92	1401.82	0.00	0.00
150	1384.19	1401.86	0.00	0.00
160	1385.31	1402.16	0.00	0.00
170	1386.34	1403.03	0.00	0.00
180	1387.59	1408.73	0.00	0.00
190	1388.27	1400.62	0.00	0.00
200	1389.22	1407.13	0.00	0.00
210	1389.90	1403.60	0.00	0.00
220	1390.67	1406.83	0.00	0.00
230	1391.26	1404.14	0.00	0.00
240	1391.84	1405.15	0.00	0.00
250	1392.45	1407.23	0.00	0.00
260	1392.89	1403.66	0.00	0.00
270	1392.84	1391.52	0.00	0.00
280	1393.35	1407.35	0.00	0.00
290	1393.78	1405.55	0.00	0.00
300	1394.01	1400.78	0.00	0.00
310	1394.22	1400.46	0.00	0.00
320	1394.60	1406.39	0.00	0.00
330	1394.96	1406.53	0.00	0.00
340	1395.29	1406.09	0.00	0.00
350	1395.68	1408.85	0.00	0.00
360	1395.80	1400.14	0.00	0.00
370	1396.16	1408.99	0.00	0.00
380	1396.39	1405.24	0.00	0.00
390	1396.65	1406.51	0.00	0.00
400	1396.78	1401.66	0.00	0.00
410	1396.97	1404.70	0.00	0.00
420	1397.12	1403.34	0.00	0.00
430	1397.15	1398.02	0.00	0.00
440	1397.25	1401.80	0.00	0.00
450	1397.39	1403.71	0.00	0.00
460	1397.36	1395.64	0.00	0.00
470	1397.51	1404.77	0.00	0.00
480	1397.65	1403.82	0.00	0.00
490	1397.81	1405.71	0.00	0.00
500	1397.93	1403.80	0.00	0.00
510	1397.94	1398.30	0.00	0.00
520	1398.10	1406.63	0.00	0.00
530	1398.19	1402.42	0.00	0.00
540	1398.21	1399.44	0.00	0.00
550	1398.18	1396.78	0.00	0.00
560	1398.26	1402.60	0.00	0.00
570	1398.33	1402.00	0.00	0.00
580	1398.33	1398.76	0.00	0.00
590	1398.41	1402.96	0.00	0.00
600	1398.45	1400.64	0.00	0.00
610	1398.46	1398.94	0.00	0.00
620	1398.46	1398.83	0.00	0.00
630	1398.57	1405.37	0.00	0.00
640	1398.53	1395.89	0.00	0.00
650	1398.62	1404.34	0.00	0.00
660	1398.50	1390.61	0.00	0.00
670	1398.66	1409.05	0.00	0.00
680	1398.78	1406.83	0.00	0.00
690	1398.82	1401.72	0.00	0.00
700	1398.81	1398.22	0.00	0.00
710	1398.83	1399.96	0.00	0.00
720	1398.92	1405.59	0.00	0.00
730	1398.97	1402.44	0.00	0.00
740	1399.01	1402.04	0.00	0.00
750	1399.11	1406.11	0.00	0.00
760	1399.25	1410.23	0.00	0.00
770	1399.26	1399.56	0.00	0.00
780	1399.26	1399.66	0.00	0.00
790	1399.31	1403.10	0.00	0.00
800	1399.47	1412.25	0.00	0.00
810	1399.47	1399.28	0.00	0.00
820	1399.52	1403.30	0.00	0.00
830	1399.56	1403.08	0.00	0.00
840	1399.61	1404.12	0.00	0.00
850	1399.54	1393.85	0.00	0.00
860	1399.56	1400.64	0.00	0.00
870	1399.60	1403.26	0.00	0.00
880	1399.66	1405.21	0.00	0.00
890	1399.60	1393.93	0.00	0.00
900	1399.58	1397.86	0.00	0.00
910	1399.57	1398.44	0.00	0.00
920	1399.54	1396.58	0.00	0.00
930	1399.51	1396.86	0.00	0.00
940	1399.60	1408.05	0.00	0.00
950	1399.59	1399.30	0.00	0.00
960	1399.58	1397.96	0.00	0.00
970	1399.65	1406.15	0.00	0.00
980	1399.67	1402.32	0.00	0.00
990	1399.68	1400.04	0.00	0.00
1000	1399.68	1400.28	0.00	0.00
1010	1399.77	1408.27	0.00	0.00
1020	1399.84	1407.43	0.00	0.00
1030	1399.87	1402.82	0.00	0.00
1040	1399.91	1403.34	0.00	0.00
1050	1399.97	1407.27	0.00	0.00
1060	1400.00	1402.84	0.00	0.00
1070	1400.03	1403.36	0.00	0.00
1080	1400.11	1408.33	0.00	0.00
1090	1400.18	1407.55	0.00	0.00
1100	1400.19	1401.66	0.00	0.00
1110	1400.19	1399.92	0.00	0.00
1120	1400.18	1399.64	0.00	0.00
1130	1400.22	1404.12	0.00	0.00
1140	1400.23	1401.00	0.00	0.00
1150	1400.27	1404.91	0.00	0.00
1160	1400.32	1406.13	0.00	0.00
1170	1400.43	1412.95	0.00	0.00
1180	1400.39	1396.70	0.00	0.00
1190	1400.43	1404.63	0.00	0.00
1200	1400.43	1400.04	0.00	0.00
1210	1400.39	1396.50	0.00	0.00
1220	1400.38	1398.73	0.00	0.00
1230	1400.36	1397.34	0.00	0.00
1240	1400.39	1404.27	0.00	0.00
1250	1400.45	1407.63	0.00	0.00
1260	1400.46	1402.36	0.00	0.00
1270	1400.47	1401.94	0.00	0.00
1280	1400.47	1400.66	0.00	0.00
1290	1400.48	1401.12	0.00	0.00
1300	1400.48	1400.40	0.00	0.00
1310	1400.45	1397.11	0.00	0.00
1320	1400.48	1404.47	0.00	0.00
1330	1400.65	1423.32	0.00	0.00
1340	1400.67	1403.29	0.00	0.00
1350	1400.71	1405.11	0.00	0.00
1360	1400.75	1406.07	0.00	0.00
1370	1400.77	1403.50	0.00	0.00
1380	1400.74	1396.36	0.00	0.00
1390	1400.74	1401.57	0.00	0.00
1400	1400.71	1397.02	0.00	0.00
1410	1400.78	1409.49	0.00	0.00
1420	1400.80	1404.14	0.00	0.00
1430	1400.79	1398.96	0.00	0.00
1440	1400.81	1403.32	0.00	0.00
1450	1400.82	1402.50	0.00	0.00
1460	1400.85	1405.75	0.00	0.00
1470	1400.86	1402.90	0.00	0.00
1480	1400.86	1400.48	0.00	0.00
1490	1400.88	1404.04	0.00	0.00
1500	1400.90	1402.80	0.00	0.00
1510	1400.88	1397.74	0.00	0.00
1520	1400.91	1406.09	0.00	0.00
1530	1400.80	1384.35	0.00	0.00
1540	1400.76	1393.75	0.00	0.00
1550	1400.76	1401.54	0.00	0.00
1560	1400.72	1394.61	0.00	0.00
1570	1400.70	1397.68	0.00	0.00
1580	1400.70	1400.24	0.00	0.00
1590	1400.70	1401.14	0.00	0.00
1600	1400.70	1401.04	0.00	0.00
1610	1400.70	1399.88	0.00	0.00
1620	1400.70	1400.38	0.00	0.00
1630	1400.72	1404.78	0.00	0.00
1640	1400.72	1399.74	0.00	0.00
1650	1400.73	1402.88	0.00	0.00
1660	1400.74	1402.84	0.00	0.00
1670	1400.74	1400.88	0.00	0.00
1680	1400.74	1399.94	0.00	0.00
1690	1400.75	1403.65	0.00	0.00
1700	1400.75	1399.34	0.00	0.00
1710	1400.78	1406.41	0.00	0.00
1720	1400.76	1398.28	0.00	0.00
1730	1400.77	1401.68	0.00	0.00
1740	1400.78	1403.08	0.00	0.00
1750	1400.80	1403.04	0.00	0.00
1760	1400.83	1407.27	0.00	0.00
1770	1400.83	1399.46	0.00	0.00
1780	1400.82	1399.19	0.00	0.00
1790	1400.80	1397.08	0.00	0.00
1800	1400.78	1397.64	0.00	0.00
