elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	532.87	532.87	0.00	0.00
20	579.86	626.84	0.00	0.00
30	600.53	641.86	0.00	0.00
40	618.42	672.10	0.00	0.00
50	630.51	678.85	0.00	0.00
60	637.91	674.89	0.00	0.00
70	643.54	677.23	0.00	0.00
80	648.11	680.49	0.00	0.00
90	651.67	680.06	0.00	0.00
100	654.27	677.68	0.00	0.00
110	656.38	677.45	0.00	0.00
120	658.74	684.68	0.00	0.00
130	659.08	663.11	0.00	0.00
140	659.63	666.77	0.00	0.00
150	659.84	662.78	0.00	0.00
160	650.57	510.14	0.00	0.00
170	631.52	327.01	0.00	0.00
180	632.42	647.82	0.00	0.00
190	633.87	659.81	0.00	0.00
200	634.47	645.92	0.00	0.00
210	634.75	640.46	0.00	0.00
220	635.17	643.79	0.00	0.00
230	636.51	666.17	0.00	0.00
240	638.27	678.65	0.00	0.00
250	639.93	680.15	0.00	0.00
260	641.28	674.93	0.00	0.00
270	642.64	677.96	0.00	0.00
280	644.04	681.85	0.00	0.00
290	645.41	683.58	0.00	0.00
300	646.67	683.38	0.00	0.00
310	647.96	686.58	0.00	0.00
320	649.10	684.51	0.00	0.00
330	650.23	686.03	0.00	0.00
340	651.11	680.47	0.00	0.00
350	651.86	677.35	0.00	0.00
360	652.48	674.09	0.00	0.00
370	652.98	671.00	0.00	0.00
380	653.39	668.73	0.00	0.00
390	653.89	672.79	0.00	0.00
400	654.22	667.20	0.00	0.00
410	654.67	672.59	0.00	0.00
420	655.19	676.49	0.00	0.00
430	655.59	672.29	0.00	0.00
440	655.99	673.46	0.00	0.00
450	656.29	669.20	0.00	0.00
460	656.73	676.65	0.00	0.00
470	657.07	672.49	0.00	0.00
480	657.38	672.04	0.00	0.00
490	657.57	667.03	0.00	0.00
500	657.99	678.49	0.00	0.00
510	658.49	683.14	0.00	0.00
520	658.89	679.49	0.00	0.00
530	659.39	685.41	0.00	0.00
540	659.71	676.52	0.00	0.00
550	660.10	681.22	0.00	0.00
560	660.45	679.86	0.00	0.00
570	660.79	679.98	0.00	0.00
580	661.04	675.06	0.00	0.00
590	661.42	683.58	0.00	0.00
600	661.62	673.22	0.00	0.00
610	661.75	669.39	0.00	0.00
620	661.97	675.79	0.00	0.00
630	662.26	679.85	0.00	0.00
640	661.92	640.49	0.00	0.00
650	661.98	666.10	0.00	0.00
660	661.99	662.40	0.00	0.00
670	661.66	640.20	0.00	0.00
680	661.36	641.19	0.00	0.00
690	661.45	667.50	0.00	0.00
700	661.67	677.09	0.00	0.00
710	661.90	678.09	0.00	0.00
720	662.02	670.53	0.00	0.00
730	662.29	681.79	0.00	0.00
740	662.51	678.48	0.00	0.00
750	662.74	679.79	0.00	0.00
760	662.84	670.00	0.00	0.00
770	663.04	678.04	0.00	0.00
780	663.29	682.99	0.00	0.00
790	663.45	675.57	0.00	0.00
800	663.61	676.46	0.00	0.00
810	663.78	677.82	0.00	0.00
820	663.96	678.26	0.00	0.00
830	664.14	678.39	0.00	0.00
840	664.11	661.87	0.00	0.00
850	664.09	662.90	0.00	0.00
860	664.11	665.26	0.00	0.00
870	664.10	663.44	0.00	0.00
880	664.13	666.67	0.00	0.00
890	664.14	665.43	0.00	0.00
900	664.16	665.40	0.00	0.00
910	664.14	662.44	0.00	0.00
920	664.19	668.70	0.00	0.00
930	664.14	659.27	0.00	0.00
940	664.14	664.44	0.00	0.00
950	664.09	659.04	0.00	0.00
960	664.11	666.33	0.00	0.00
970	664.24	676.65	0.00	0.00
980	664.31	671.29	0.00	0.00
990	664.37	670.03	0.00	0.00
1000	664.43	670.40	0.00	0.00
1010	664.51	673.02	0.00	0.00
1020	664.58	671.80	0.00	0.00
1030	664.62	668.56	0.00	0.00
1040	664.64	666.60	0.00	0.00
1050	664.70	670.76	0.00	0.00
1060	664.76	670.96	0.00	0.00
1070	664.72	660.71	0.00	0.00
1080	664.84	676.92	0.00	0.00
1090	664.92	674.59	0.00	0.00
1100	664.97	670.20	0.00	0.00
1110	664.81	646.72	0.00	0.00
1120	664.70	653.25	0.00	0.00
1130	664.49	640.96	0.00	0.00
1140	664.39	652.48	0.00	0.00
1150	664.16	638.00	0.00	0.00
1160	663.91	635.92	0.00	0.00
1170	663.93	665.27	0.00	0.00
1180	663.96	668.43	0.00	0.00
1190	664.02	670.23	0.00	0.00
1200	664.13	677.06	0.00	0.00
1210	664.26	680.91	0.00	0.00
1220	664.41	681.99	0.00	0.00
1230	664.51	676.69	0.00	0.00
1240	664.62	678.00	0.00	0.00
1250	664.76	682.13	0.00	0.00
1260	664.93	686.58	0.00	0.00
1270	665.03	677.96	0.00	0.00
1280	665.14	678.85	0.00	0.00
1290	665.21	673.36	0.00	0.00
1300	665.30	677.15	0.00	0.00
1310	665.30	665.63	0.00	0.00
1320	665.32	668.50	0.00	0.00
1330	665.35	668.90	0.00	0.00
1340	665.36	666.70	0.00	0.00
1350	665.41	671.70	0.00	0.00
1360	665.43	668.23	0.00	0.00
1370	665.43	665.20	0.00	0.00
1380	665.46	669.53	0.00	0.00
1390	665.51	672.89	0.00	0.00
1400	665.50	664.10	0.00	0.00
1410	665.49	664.58	0.00	0.00
1420	665.48	663.30	0.00	0.00
1430	665.49	667.23	0.00	0.00
1440	665.54	672.16	0.00	0.00
1450	665.56	669.10	0.00	0.00
1460	665.64	677.19	0.00	0.00
1470	665.68	671.60	0.00	0.00
1480	665.73	673.36	0.00	0.00
