update_index,1000,io3000,10,3303.74
update_index,1000,io3000,20,3175.60
update_index,1000,io3000,30,3269.90
update_index,1000,io3000,40,2877.30
update_index,1000,io3000,50,3303.10
update_index,1000,io3000,60,3371.50
update_index,1000,io3000,70,3201.00
update_index,1000,io3000,80,3025.80
update_index,1000,io3000,90,2986.80
update_index,1000,io3000,100,3246.60
update_index,1000,io3000,110,3362.20
update_index,1000,io3000,120,3267.89
update_index,1000,io3000,130,3156.80
update_index,1000,io3000,140,3182.00
update_index,1000,io3000,150,3012.11
update_index,1000,io3000,160,3254.60
update_index,1000,io3000,170,3244.30
update_index,1000,io3000,180,3254.40
update_index,1000,io3000,190,3245.00
update_index,1000,io3000,200,3153.70
update_index,1000,io3000,210,3037.09
update_index,1000,io3000,220,3220.70
update_index,1000,io3000,230,3316.41
update_index,1000,io3000,240,3340.30
update_index,1000,io3000,250,3164.90
update_index,1000,io3000,260,3238.80
update_index,1000,io3000,270,2855.59
update_index,1000,io3000,280,3245.01
update_index,1000,io3000,290,3289.20
update_index,1000,io3000,300,3255.59
update_index,1000,io3000,310,3116.31
update_index,1000,io3000,320,3191.90
update_index,1000,io3000,330,2985.40
update_index,1000,io3000,340,3283.20
update_index,1000,io3000,350,3375.80
update_index,1000,io3000,360,3273.10
update_index,1000,io3000,370,3138.30
update_index,1000,io3000,380,3044.90
update_index,1000,io3000,390,3165.80
update_index,1000,io3000,400,2897.10
update_index,1000,io3000,410,3286.40
update_index,1000,io3000,420,3352.00
update_index,1000,io3000,430,3222.50
update_index,1000,io3000,440,3095.50
update_index,1000,io3000,450,3133.20
update_index,1000,io3000,460,2749.29
update_index,1000,io3000,470,3268.61
update_index,1000,io3000,480,3247.00
update_index,1000,io3000,490,3154.70
update_index,1000,io3000,500,3087.90
update_index,1000,io3000,510,3130.30
update_index,1000,io3000,520,2853.71
update_index,1000,io3000,530,3296.80
update_index,1000,io3000,540,3263.20
update_index,1000,io3000,550,3123.69
update_index,1000,io3000,560,3102.80
update_index,1000,io3000,570,3211.50
update_index,1000,io3000,580,2918.80
update_index,1000,io3000,590,3333.50
update_index,1000,io3000,600,3348.60
update_index,1000,io3000,610,3187.60
update_index,1000,io3000,620,3116.09
update_index,1000,io3000,630,3111.21
update_index,1000,io3000,640,2761.60
update_index,1000,io3000,650,3292.00
update_index,1000,io3000,660,3361.39
update_index,1000,io3000,670,3218.81
update_index,1000,io3000,680,3111.99
update_index,1000,io3000,690,3253.01
update_index,1000,io3000,700,2965.89
update_index,1000,io3000,710,2678.60
update_index,1000,io3000,720,3248.81
update_index,1000,io3000,730,3218.20
update_index,1000,io3000,740,2979.30
update_index,1000,io3000,750,3222.40
update_index,1000,io3000,760,3039.99
update_index,1000,io3000,770,2843.81
update_index,1000,io3000,780,3282.60
update_index,1000,io3000,790,3188.70
update_index,1000,io3000,800,3090.39
update_index,1000,io3000,810,3112.21
update_index,1000,io3000,820,2884.21
update_index,1000,io3000,830,3307.69
update_index,1000,io3000,840,3331.90
update_index,1000,io3000,850,3103.00
update_index,1000,io3000,860,3041.80
update_index,1000,io3000,870,3245.00
update_index,1000,io3000,880,3153.20
update_index,1000,io3000,890,2627.60
update_index,1000,io3000,900,3272.51
update_index,1000,io3000,910,3176.70
update_index,1000,io3000,920,3002.20
update_index,1000,io3000,930,3194.80
update_index,1000,io3000,940,3189.30
update_index,1000,io3000,950,2981.80
update_index,1000,io3000,960,3217.81
update_index,1000,io3000,970,3118.80
update_index,1000,io3000,980,3060.40
update_index,1000,io3000,990,3278.89
update_index,1000,io3000,1000,3130.30
update_index,1000,io3000,1010,3380.51
update_index,1000,io3000,1020,3359.38
update_index,1000,io3000,1030,3252.21
update_index,1000,io3000,1040,3035.29
update_index,1000,io3000,1050,3247.80
update_index,1000,io3000,1060,2999.00
update_index,1000,io3000,1070,2965.80
update_index,1000,io3000,1080,3341.40
