10,711.42,1.46,mysql56.OLTP,1
20,707.60,1.49,mysql56.OLTP,1
30,717.40,1.43,mysql56.OLTP,1
40,717.30,1.43,mysql56.OLTP,1
50,699.50,1.50,mysql56.OLTP,1
60,719.40,1.43,mysql56.OLTP,1
70,715.70,1.44,mysql56.OLTP,1
80,741.40,1.43,mysql56.OLTP,1
90,738.50,1.42,mysql56.OLTP,1
100,724.50,1.43,mysql56.OLTP,1
110,724.40,1.44,mysql56.OLTP,1
120,723.40,1.43,mysql56.OLTP,1
130,718.90,1.46,mysql56.OLTP,1
140,716.40,1.47,mysql56.OLTP,1
150,723.10,1.44,mysql56.OLTP,1
160,719.60,1.46,mysql56.OLTP,1
170,709.80,1.49,mysql56.OLTP,1
180,724.30,1.44,mysql56.OLTP,1
190,708.40,1.49,mysql56.OLTP,1
200,723.40,1.42,mysql56.OLTP,1
210,717.20,1.48,mysql56.OLTP,1
220,717.40,1.47,mysql56.OLTP,1
230,723.00,1.44,mysql56.OLTP,1
240,722.40,1.43,mysql56.OLTP,1
250,722.20,1.42,mysql56.OLTP,1
260,724.20,1.45,mysql56.OLTP,1
270,720.40,1.46,mysql56.OLTP,1
280,740.80,1.43,mysql56.OLTP,1
290,740.20,1.41,mysql56.OLTP,1
300,738.30,1.43,mysql56.OLTP,1
10,420.08,7.59,mysql56.rocksdb.OLTP,1
20,400.90,7.69,mysql56.rocksdb.OLTP,1
30,401.30,7.60,mysql56.rocksdb.OLTP,1
40,435.60,7.41,mysql56.rocksdb.OLTP,1
50,447.00,7.51,mysql56.rocksdb.OLTP,1
60,445.50,7.43,mysql56.rocksdb.OLTP,1
70,448.60,7.41,mysql56.rocksdb.OLTP,1
80,557.30,1.94,mysql56.rocksdb.OLTP,1
90,546.90,1.98,mysql56.rocksdb.OLTP,1
100,552.60,1.97,mysql56.rocksdb.OLTP,1
110,546.80,2.00,mysql56.rocksdb.OLTP,1
120,555.90,1.96,mysql56.rocksdb.OLTP,1
130,556.00,1.94,mysql56.rocksdb.OLTP,1
140,552.20,1.96,mysql56.rocksdb.OLTP,1
150,541.90,2.00,mysql56.rocksdb.OLTP,1
160,548.90,1.99,mysql56.rocksdb.OLTP,1
170,539.00,2.01,mysql56.rocksdb.OLTP,1
180,551.20,1.98,mysql56.rocksdb.OLTP,1
190,544.40,2.03,mysql56.rocksdb.OLTP,1
200,561.10,1.92,mysql56.rocksdb.OLTP,1
210,555.60,1.95,mysql56.rocksdb.OLTP,1
220,559.20,1.93,mysql56.rocksdb.OLTP,1
230,560.40,1.92,mysql56.rocksdb.OLTP,1
240,557.70,1.93,mysql56.rocksdb.OLTP,1
250,550.60,1.98,mysql56.rocksdb.OLTP,1
260,543.50,2.00,mysql56.rocksdb.OLTP,1
270,540.30,2.01,mysql56.rocksdb.OLTP,1
280,549.40,1.98,mysql56.rocksdb.OLTP,1
290,551.70,1.97,mysql56.rocksdb.OLTP,1
300,545.50,2.00,mysql56.rocksdb.OLTP,1
10,525.92,2.01,mysql57.tokudb.OLTP,1
20,596.80,1.70,mysql57.tokudb.OLTP,1
30,598.30,1.74,mysql57.tokudb.OLTP,1
40,596.40,1.78,mysql57.tokudb.OLTP,1
50,600.10,1.74,mysql57.tokudb.OLTP,1
60,605.70,1.73,mysql57.tokudb.OLTP,1
70,589.90,1.67,mysql57.tokudb.OLTP,1
80,605.40,1.71,mysql57.tokudb.OLTP,1
90,584.60,1.87,mysql57.tokudb.OLTP,1
100,591.60,1.74,mysql57.tokudb.OLTP,1
110,601.20,1.67,mysql57.tokudb.OLTP,1
120,587.20,1.66,mysql57.tokudb.OLTP,1
130,618.30,1.68,mysql57.tokudb.OLTP,1
140,595.10,1.74,mysql57.tokudb.OLTP,1
150,612.20,1.66,mysql57.tokudb.OLTP,1
160,600.90,1.91,mysql57.tokudb.OLTP,1
170,607.30,1.71,mysql57.tokudb.OLTP,1
180,596.80,1.69,mysql57.tokudb.OLTP,1
190,605.90,1.70,mysql57.tokudb.OLTP,1
200,607.70,1.68,mysql57.tokudb.OLTP,1
210,594.70,1.68,mysql57.tokudb.OLTP,1
220,547.70,1.90,mysql57.tokudb.OLTP,1
230,563.60,1.89,mysql57.tokudb.OLTP,1
240,593.90,1.87,mysql57.tokudb.OLTP,1
250,592.30,1.72,mysql57.tokudb.OLTP,1
260,586.30,1.75,mysql57.tokudb.OLTP,1
270,607.90,1.69,mysql57.tokudb.OLTP,1
280,605.30,1.73,mysql57.tokudb.OLTP,1
290,577.20,1.85,mysql57.tokudb.OLTP,1
300,549.10,1.89,mysql57.tokudb.OLTP,1
10,1365.16,1.48,mysql56.OLTP,2
20,1370.70,1.57,mysql56.OLTP,2
30,1455.20,1.45,mysql56.OLTP,2
40,1445.40,1.45,mysql56.OLTP,2
50,1443.30,1.46,mysql56.OLTP,2
60,1433.70,1.47,mysql56.OLTP,2
70,1447.90,1.44,mysql56.OLTP,2
80,1449.50,1.43,mysql56.OLTP,2
90,1424.60,1.50,mysql56.OLTP,2
100,1447.70,1.44,mysql56.OLTP,2
110,1426.80,1.51,mysql56.OLTP,2
120,1426.20,1.48,mysql56.OLTP,2
130,1440.40,1.45,mysql56.OLTP,2
140,1389.30,1.53,mysql56.OLTP,2
150,1416.90,1.49,mysql56.OLTP,2
160,1413.00,1.49,mysql56.OLTP,2
170,1421.10,1.46,mysql56.OLTP,2
180,1428.20,1.45,mysql56.OLTP,2
190,1416.80,1.50,mysql56.OLTP,2
200,1384.10,1.52,mysql56.OLTP,2
210,1401.70,1.49,mysql56.OLTP,2
220,1406.50,1.47,mysql56.OLTP,2
230,1388.70,1.52,mysql56.OLTP,2
240,1398.60,1.49,mysql56.OLTP,2
250,1404.40,1.48,mysql56.OLTP,2
260,1383.60,1.59,mysql56.OLTP,2
270,1461.50,1.45,mysql56.OLTP,2
280,1453.00,1.46,mysql56.OLTP,2
290,1461.40,1.46,mysql56.OLTP,2
300,1461.90,1.42,mysql56.OLTP,2
10,1003.24,2.06,mysql56.rocksdb.OLTP,2
20,1048.00,2.08,mysql56.rocksdb.OLTP,2
30,1058.70,2.13,mysql56.rocksdb.OLTP,2
40,1062.60,2.05,mysql56.rocksdb.OLTP,2
50,1066.30,2.05,mysql56.rocksdb.OLTP,2
60,1090.20,1.98,mysql56.rocksdb.OLTP,2
70,1090.00,1.98,mysql56.rocksdb.OLTP,2
80,1082.10,2.00,mysql56.rocksdb.OLTP,2
90,1065.10,2.07,mysql56.rocksdb.OLTP,2
100,1099.90,1.97,mysql56.rocksdb.OLTP,2
110,1074.70,2.05,mysql56.rocksdb.OLTP,2
120,1081.50,2.00,mysql56.rocksdb.OLTP,2
130,1016.40,2.15,mysql56.rocksdb.OLTP,2
140,1046.20,2.11,mysql56.rocksdb.OLTP,2
150,1061.90,2.04,mysql56.rocksdb.OLTP,2
160,1058.60,2.05,mysql56.rocksdb.OLTP,2
170,1058.40,2.05,mysql56.rocksdb.OLTP,2
180,1058.60,2.05,mysql56.rocksdb.OLTP,2
190,1051.70,2.08,mysql56.rocksdb.OLTP,2
200,1063.60,2.04,mysql56.rocksdb.OLTP,2
210,1063.70,2.05,mysql56.rocksdb.OLTP,2
220,1054.60,2.13,mysql56.rocksdb.OLTP,2
230,1059.30,2.07,mysql56.rocksdb.OLTP,2
240,1065.60,2.03,mysql56.rocksdb.OLTP,2
250,1054.10,2.11,mysql56.rocksdb.OLTP,2
260,1060.80,2.07,mysql56.rocksdb.OLTP,2
270,1087.90,1.99,mysql56.rocksdb.OLTP,2
280,1088.40,1.99,mysql56.rocksdb.OLTP,2
290,1072.10,2.04,mysql56.rocksdb.OLTP,2
300,1068.40,2.04,mysql56.rocksdb.OLTP,2
10,1151.30,1.72,mysql57.tokudb.OLTP,2
20,1149.40,1.87,mysql57.tokudb.OLTP,2
30,1113.60,2.02,mysql57.tokudb.OLTP,2
40,1144.30,1.88,mysql57.tokudb.OLTP,2
50,1133.80,1.88,mysql57.tokudb.OLTP,2
60,1142.80,1.87,mysql57.tokudb.OLTP,2
70,1145.50,1.88,mysql57.tokudb.OLTP,2
80,1144.10,1.88,mysql57.tokudb.OLTP,2
90,1148.70,1.88,mysql57.tokudb.OLTP,2
100,1145.60,1.87,mysql57.tokudb.OLTP,2
110,1114.00,2.06,mysql57.tokudb.OLTP,2
120,1152.20,1.88,mysql57.tokudb.OLTP,2
130,1146.00,1.88,mysql57.tokudb.OLTP,2
140,1153.50,1.88,mysql57.tokudb.OLTP,2
150,1150.20,1.88,mysql57.tokudb.OLTP,2
160,1154.10,1.88,mysql57.tokudb.OLTP,2
170,1153.20,1.88,mysql57.tokudb.OLTP,2
180,1153.40,1.88,mysql57.tokudb.OLTP,2
190,1151.50,1.88,mysql57.tokudb.OLTP,2
200,1131.10,1.97,mysql57.tokudb.OLTP,2
210,1152.20,1.88,mysql57.tokudb.OLTP,2
220,1147.40,1.91,mysql57.tokudb.OLTP,2
230,1150.40,1.89,mysql57.tokudb.OLTP,2
240,1153.00,1.88,mysql57.tokudb.OLTP,2
