sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 16, tps: 389.51, reads: 5469.83, writes: 1560.44, response time: 91.14ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 393.90, reads: 5518.70, writes: 1578.10, response time: 94.73ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 379.20, reads: 5302.10, writes: 1513.20, response time: 89.60ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 392.40, reads: 5500.80, writes: 1573.50, response time: 90.08ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 393.90, reads: 5512.10, writes: 1572.50, response time: 87.69ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 393.20, reads: 5507.42, writes: 1574.71, response time: 84.82ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 400.80, reads: 5610.47, writes: 1603.59, response time: 88.19ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 395.30, reads: 5533.60, writes: 1581.20, response time: 87.82ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 398.90, reads: 5584.01, writes: 1596.20, response time: 83.34ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 414.70, reads: 5798.80, writes: 1655.40, response time: 89.60ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 412.40, reads: 5780.10, writes: 1649.20, response time: 83.31ms (95%), errors: 0.10, reconnects:  0.00
[ 120s] threads: 16, tps: 408.50, reads: 5723.60, writes: 1638.90, response time: 85.18ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 400.10, reads: 5600.40, writes: 1599.60, response time: 83.51ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 422.90, reads: 5921.40, writes: 1691.60, response time: 83.21ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 413.50, reads: 5789.39, writes: 1654.90, response time: 87.53ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 391.20, reads: 5476.21, writes: 1561.40, response time: 104.41ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 16, tps: 411.60, reads: 5757.99, writes: 1647.30, response time: 92.74ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 16, tps: 398.50, reads: 5580.60, writes: 1591.20, response time: 103.63ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 16, tps: 396.00, reads: 5545.20, writes: 1586.00, response time: 103.88ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 16, tps: 403.50, reads: 5645.20, writes: 1611.80, response time: 106.02ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 16, tps: 377.50, reads: 5290.80, writes: 1515.40, response time: 107.16ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 16, tps: 396.00, reads: 5532.00, writes: 1579.10, response time: 104.47ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 16, tps: 403.80, reads: 5665.40, writes: 1620.30, response time: 100.67ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 16, tps: 401.30, reads: 5616.80, writes: 1603.30, response time: 100.15ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 16, tps: 398.60, reads: 5580.90, writes: 1594.80, response time: 99.77ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 16, tps: 394.10, reads: 5506.29, writes: 1574.40, response time: 96.91ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 16, tps: 393.60, reads: 5520.21, writes: 1574.50, response time: 103.63ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 16, tps: 391.60, reads: 5473.00, writes: 1563.60, response time: 103.41ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 16, tps: 401.50, reads: 5632.20, writes: 1611.30, response time: 99.14ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 16, tps: 398.50, reads: 5577.50, writes: 1593.40, response time: 105.92ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 16, tps: 388.60, reads: 5435.30, writes: 1552.10, response time: 107.58ms (95%), errors: 0.00, reconnects:  0.00
