sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 16, tps: 61.90, reads: 881.88, writes: 249.30, response time: 404.69ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 79.00, reads: 1106.50, writes: 316.10, response time: 305.99ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 88.10, reads: 1231.60, writes: 351.00, response time: 277.87ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 93.30, reads: 1310.60, writes: 375.30, response time: 265.83ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 97.70, reads: 1364.90, writes: 390.30, response time: 251.13ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 101.60, reads: 1425.30, writes: 406.70, response time: 247.25ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 105.50, reads: 1472.20, writes: 419.90, response time: 229.50ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 107.60, reads: 1511.10, writes: 433.50, response time: 236.26ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 109.00, reads: 1523.90, writes: 434.30, response time: 237.04ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 112.70, reads: 1577.10, writes: 449.70, response time: 230.87ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 111.70, reads: 1563.90, writes: 447.70, response time: 230.67ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 117.00, reads: 1639.00, writes: 468.70, response time: 208.97ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 117.20, reads: 1643.60, writes: 468.70, response time: 218.96ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 115.70, reads: 1621.50, writes: 464.10, response time: 213.71ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 119.50, reads: 1667.90, writes: 477.90, response time: 214.10ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 119.40, reads: 1674.00, writes: 477.20, response time: 218.11ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 16, tps: 123.40, reads: 1728.70, writes: 494.80, response time: 213.14ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 16, tps: 122.00, reads: 1703.30, writes: 485.70, response time: 208.66ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 16, tps: 124.30, reads: 1740.10, writes: 496.80, response time: 207.16ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 16, tps: 124.30, reads: 1743.90, writes: 499.00, response time: 207.54ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 16, tps: 125.20, reads: 1752.30, writes: 500.90, response time: 215.58ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 16, tps: 127.80, reads: 1790.50, writes: 511.20, response time: 208.35ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 16, tps: 128.30, reads: 1796.40, writes: 512.10, response time: 201.48ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 16, tps: 129.10, reads: 1804.60, writes: 516.10, response time: 201.30ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 16, tps: 128.10, reads: 1792.00, writes: 511.00, response time: 202.63ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 16, tps: 127.90, reads: 1792.20, writes: 513.50, response time: 202.02ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 16, tps: 134.40, reads: 1875.30, writes: 536.00, response time: 191.19ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 16, tps: 130.50, reads: 1834.50, writes: 523.80, response time: 199.91ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 16, tps: 132.60, reads: 1856.90, writes: 530.60, response time: 194.13ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 16, tps: 133.80, reads: 1866.60, writes: 532.70, response time: 189.65ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 16, tps: 134.70, reads: 1883.50, writes: 539.40, response time: 194.02ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 16, tps: 135.70, reads: 1906.30, writes: 543.40, response time: 191.08ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 16, tps: 138.30, reads: 1937.20, writes: 554.30, response time: 194.83ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 16, tps: 135.60, reads: 1896.80, writes: 540.00, response time: 194.02ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 16, tps: 135.70, reads: 1899.40, writes: 545.30, response time: 192.51ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 16, tps: 139.40, reads: 1951.30, writes: 557.80, response time: 181.93ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 16, tps: 135.60, reads: 1900.20, writes: 542.20, response time: 192.28ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 16, tps: 140.70, reads: 1970.20, writes: 562.50, response time: 187.06ms (95%), errors: 0.00, reconnects:  0.00
[ 390s] threads: 16, tps: 137.30, reads: 1925.60, writes: 549.40, response time: 186.67ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 16, tps: 141.50, reads: 1980.50, writes: 565.90, response time: 182.20ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 16, tps: 138.00, reads: 1931.40, writes: 551.50, response time: 193.32ms (95%), errors: 0.00, reconnects:  0.00
[ 420s] threads: 16, tps: 144.20, reads: 2015.60, writes: 576.10, response time: 184.95ms (95%), errors: 0.00, reconnects:  0.00
[ 430s] threads: 16, tps: 143.10, reads: 2004.80, writes: 571.80, response time: 183.68ms (95%), errors: 0.00, reconnects:  0.00
[ 440s] threads: 16, tps: 141.80, reads: 1984.60, writes: 569.50, response time: 188.07ms (95%), errors: 0.00, reconnects:  0.00
[ 450s] threads: 16, tps: 143.60, reads: 2010.60, writes: 573.50, response time: 186.89ms (95%), errors: 0.00, reconnects:  0.00
[ 460s] threads: 16, tps: 143.30, reads: 2008.50, writes: 574.10, response time: 183.90ms (95%), errors: 0.00, reconnects:  0.00
[ 470s] threads: 16, tps: 145.20, reads: 2028.30, writes: 578.50, response time: 179.28ms (95%), errors: 0.00, reconnects:  0.00
[ 480s] threads: 16, tps: 146.00, reads: 2050.70, writes: 588.00, response time: 179.22ms (95%), errors: 0.00, reconnects:  0.00
[ 490s] threads: 16, tps: 146.80, reads: 2051.20, writes: 585.40, response time: 180.68ms (95%), errors: 0.00, reconnects:  0.00
[ 500s] threads: 16, tps: 142.10, reads: 1992.30, writes: 568.40, response time: 182.14ms (95%), errors: 0.00, reconnects:  0.00
