sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 16, tps: 489.01, reads: 6868.31, writes: 1960.73, response time: 58.91ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 487.10, reads: 6813.60, writes: 1945.90, response time: 61.61ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 484.80, reads: 6792.53, writes: 1942.78, response time: 61.43ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 490.51, reads: 6862.47, writes: 1959.32, response time: 62.49ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 497.70, reads: 6962.60, writes: 1989.10, response time: 59.30ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 488.20, reads: 6836.61, writes: 1953.20, response time: 63.09ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 492.00, reads: 6895.39, writes: 1971.00, response time: 57.36ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 469.10, reads: 6559.90, writes: 1873.30, response time: 65.06ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 494.70, reads: 6924.99, writes: 1978.90, response time: 59.67ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 488.10, reads: 6834.80, writes: 1952.00, response time: 61.37ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 475.70, reads: 6666.50, writes: 1905.40, response time: 63.81ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 479.50, reads: 6709.60, writes: 1915.20, response time: 64.35ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 481.70, reads: 6739.69, writes: 1926.40, response time: 62.81ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 484.30, reads: 6783.50, writes: 1937.40, response time: 62.84ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 490.00, reads: 6858.30, writes: 1960.70, response time: 63.16ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 491.80, reads: 6889.10, writes: 1967.40, response time: 61.47ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 16, tps: 489.10, reads: 6840.10, writes: 1955.10, response time: 60.95ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 16, tps: 500.00, reads: 7007.90, writes: 2004.60, response time: 59.64ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 16, tps: 480.40, reads: 6728.20, writes: 1922.20, response time: 61.58ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 16, tps: 498.20, reads: 6970.29, writes: 1988.60, response time: 60.75ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 16, tps: 494.50, reads: 6924.12, writes: 1979.10, response time: 65.42ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 16, tps: 490.10, reads: 6864.09, writes: 1962.30, response time: 61.39ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 16, tps: 496.10, reads: 6935.30, writes: 1979.80, response time: 58.71ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 16, tps: 499.20, reads: 6999.41, writes: 2000.70, response time: 60.66ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 16, tps: 491.00, reads: 6872.20, writes: 1964.20, response time: 62.08ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 16, tps: 498.00, reads: 6967.50, writes: 1988.90, response time: 62.58ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 16, tps: 494.70, reads: 6928.01, writes: 1981.10, response time: 62.52ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 16, tps: 504.00, reads: 7049.30, writes: 2014.00, response time: 59.64ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 16, tps: 495.50, reads: 6945.39, writes: 1984.00, response time: 63.22ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 16, tps: 495.90, reads: 6940.31, writes: 1983.00, response time: 62.17ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 16, tps: 496.70, reads: 6958.50, writes: 1989.60, response time: 62.47ms (95%), errors: 0.00, reconnects:  0.00
