sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 16, tps: 202.91, reads: 2845.78, writes: 812.32, response time: 135.75ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 200.90, reads: 2824.70, writes: 803.90, response time: 141.31ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 201.80, reads: 2827.30, writes: 809.40, response time: 141.22ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 204.70, reads: 2867.90, writes: 821.20, response time: 144.04ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 196.30, reads: 2742.10, writes: 780.00, response time: 152.06ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 217.60, reads: 3046.60, writes: 873.70, response time: 139.92ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 195.10, reads: 2732.70, writes: 780.70, response time: 145.30ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 202.30, reads: 2836.70, writes: 809.20, response time: 146.61ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 201.30, reads: 2812.31, writes: 801.20, response time: 147.36ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 210.10, reads: 2940.89, writes: 840.80, response time: 137.47ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 205.80, reads: 2887.81, writes: 828.40, response time: 148.55ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 205.10, reads: 2869.70, writes: 817.40, response time: 139.79ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 206.80, reads: 2896.20, writes: 828.10, response time: 137.68ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 204.30, reads: 2854.10, writes: 814.20, response time: 151.29ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 202.90, reads: 2840.10, writes: 811.60, response time: 139.50ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 195.70, reads: 2737.20, writes: 782.40, response time: 149.76ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 16, tps: 199.10, reads: 2795.70, writes: 799.20, response time: 148.73ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 16, tps: 209.20, reads: 2925.70, writes: 836.90, response time: 140.68ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 16, tps: 202.00, reads: 2828.20, writes: 805.70, response time: 143.27ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 16, tps: 201.10, reads: 2811.60, writes: 803.90, response time: 151.15ms (95%), errors: 0.00, reconnects:  0.00
