sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 70
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 70, tps: 848.95, reads: 12124.23, writes: 3406.78, response time: 160.19ms (95%), errors: 2.00, reconnects:  0.00
[   2s] threads: 70, tps: 1252.00, reads: 17449.01, writes: 5006.00, response time: 119.07ms (95%), errors: 2.00, reconnects:  0.00
[   3s] threads: 70, tps: 1533.00, reads: 21500.02, writes: 6133.01, response time: 97.11ms (95%), errors: 3.00, reconnects:  0.00
[   4s] threads: 70, tps: 1765.00, reads: 24766.02, writes: 7072.01, response time: 86.57ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 70, tps: 2038.99, reads: 28667.86, writes: 8169.96, response time: 76.16ms (95%), errors: 2.00, reconnects:  0.00
[   6s] threads: 70, tps: 2376.01, reads: 33410.09, writes: 9504.03, response time: 68.54ms (95%), errors: 3.00, reconnects:  0.00
[   7s] threads: 70, tps: 2672.01, reads: 37223.09, writes: 10662.02, response time: 67.52ms (95%), errors: 5.00, reconnects:  0.00
[   8s] threads: 70, tps: 2922.99, reads: 41089.93, writes: 11696.98, response time: 60.57ms (95%), errors: 2.00, reconnects:  0.00
[   9s] threads: 70, tps: 3371.00, reads: 47101.05, writes: 13479.01, response time: 50.80ms (95%), errors: 2.00, reconnects:  0.00
[  10s] threads: 70, tps: 3629.00, reads: 51167.03, writes: 14539.01, response time: 52.81ms (95%), errors: 4.00, reconnects:  0.00
[  11s] threads: 70, tps: 3753.00, reads: 52271.99, writes: 15000.00, response time: 50.48ms (95%), errors: 3.00, reconnects:  0.00
[  12s] threads: 70, tps: 4035.00, reads: 56611.02, writes: 16141.00, response time: 46.91ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 70, tps: 3672.98, reads: 51756.77, writes: 14761.93, response time: 48.99ms (95%), errors: 3.00, reconnects:  0.00
[  14s] threads: 70, tps: 3516.01, reads: 49044.10, writes: 14033.03, response time: 54.97ms (95%), errors: 1.00, reconnects:  0.00
[  15s] threads: 70, tps: 3594.01, reads: 50531.10, writes: 14363.03, response time: 51.55ms (95%), errors: 6.00, reconnects:  0.00
[  16s] threads: 70, tps: 3887.00, reads: 54494.98, writes: 15540.99, response time: 46.28ms (95%), errors: 4.00, reconnects:  0.00
[  17s] threads: 70, tps: 3900.00, reads: 54430.95, writes: 15618.99, response time: 46.77ms (95%), errors: 2.00, reconnects:  0.00
[  18s] threads: 70, tps: 3548.00, reads: 50028.93, writes: 14215.98, response time: 57.39ms (95%), errors: 6.00, reconnects:  0.00
[  19s] threads: 70, tps: 3940.00, reads: 54717.03, writes: 15695.01, response time: 50.00ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 70, tps: 3855.01, reads: 54157.11, writes: 15456.03, response time: 51.70ms (95%), errors: 5.00, reconnects:  0.00
[  21s] threads: 70, tps: 3900.00, reads: 54900.93, writes: 15579.98, response time: 48.55ms (95%), errors: 6.00, reconnects:  0.00
[  22s] threads: 70, tps: 4020.01, reads: 56489.13, writes: 16105.04, response time: 48.94ms (95%), errors: 7.00, reconnects:  0.00
[  23s] threads: 70, tps: 4293.99, reads: 60048.88, writes: 17202.96, response time: 45.91ms (95%), errors: 3.00, reconnects:  0.00
[  24s] threads: 70, tps: 4249.01, reads: 59370.10, writes: 16982.03, response time: 47.84ms (95%), errors: 6.00, reconnects:  0.00
[  25s] threads: 70, tps: 4362.00, reads: 61287.00, writes: 17440.00, response time: 44.24ms (95%), errors: 7.00, reconnects:  0.00
[  26s] threads: 70, tps: 4387.98, reads: 61732.78, writes: 17593.94, response time: 43.91ms (95%), errors: 4.00, reconnects:  0.00
[  27s] threads: 70, tps: 4091.01, reads: 57046.07, writes: 16311.02, response time: 49.09ms (95%), errors: 4.00, reconnects:  0.00
[  28s] threads: 70, tps: 4548.00, reads: 63693.03, writes: 18186.01, response time: 48.07ms (95%), errors: 4.00, reconnects:  0.00
[  29s] threads: 70, tps: 4311.01, reads: 60812.07, writes: 17300.02, response time: 47.74ms (95%), errors: 3.00, reconnects:  0.00
[  30s] threads: 70, tps: 4501.00, reads: 62787.95, writes: 17984.98, response time: 47.53ms (95%), errors: 4.00, reconnects:  0.00
[  31s] threads: 70, tps: 4533.00, reads: 63471.95, writes: 18120.98, response time: 46.14ms (95%), errors: 5.00, reconnects:  0.00
[  32s] threads: 70, tps: 4433.00, reads: 61967.06, writes: 17715.02, response time: 49.09ms (95%), errors: 2.00, reconnects:  0.00
[  33s] threads: 70, tps: 4526.00, reads: 63582.00, writes: 18108.00, response time: 47.49ms (95%), errors: 4.00, reconnects:  0.00
[  34s] threads: 70, tps: 4560.00, reads: 63778.93, writes: 18209.98, response time: 44.33ms (95%), errors: 6.00, reconnects:  0.00
[  35s] threads: 70, tps: 4528.01, reads: 63553.15, writes: 18143.04, response time: 49.43ms (95%), errors: 5.00, reconnects:  0.00
[  36s] threads: 70, tps: 4616.00, reads: 64930.96, writes: 18468.99, response time: 47.08ms (95%), errors: 8.00, reconnects:  0.00
[  37s] threads: 70, tps: 4667.98, reads: 65244.65, writes: 18669.90, response time: 45.94ms (95%), errors: 3.00, reconnects:  0.00
[  38s] threads: 70, tps: 5218.03, reads: 73258.41, writes: 20898.12, response time: 41.94ms (95%), errors: 6.00, reconnects:  0.00
[  39s] threads: 70, tps: 4775.00, reads: 66970.07, writes: 19134.02, response time: 42.84ms (95%), errors: 3.00, reconnects:  0.00
[  40s] threads: 70, tps: 4897.00, reads: 68681.97, writes: 19632.99, response time: 42.17ms (95%), errors: 7.00, reconnects:  0.00
[  41s] threads: 70, tps: 4921.99, reads: 69014.84, writes: 19694.95, response time: 46.88ms (95%), errors: 7.00, reconnects:  0.00
[  42s] threads: 70, tps: 5152.01, reads: 72080.11, writes: 20525.03, response time: 38.53ms (95%), errors: 9.00, reconnects:  0.00
[  43s] threads: 70, tps: 4851.99, reads: 67955.92, writes: 19378.98, response time: 44.66ms (95%), errors: 5.00, reconnects:  0.00
[  44s] threads: 70, tps: 4683.00, reads: 65643.05, writes: 18786.01, response time: 45.95ms (95%), errors: 10.00, reconnects:  0.00
[  45s] threads: 70, tps: 4951.94, reads: 69405.15, writes: 19746.76, response time: 43.66ms (95%), errors: 10.00, reconnects:  0.00
[  46s] threads: 70, tps: 4861.06, reads: 68267.83, writes: 19462.24, response time: 43.71ms (95%), errors: 2.00, reconnects:  0.00
[  47s] threads: 70, tps: 5410.99, reads: 75955.91, writes: 21699.98, response time: 39.15ms (95%), errors: 9.00, reconnects:  0.00
[  48s] threads: 70, tps: 4822.97, reads: 67218.64, writes: 19217.90, response time: 47.50ms (95%), errors: 4.00, reconnects:  0.00
[  49s] threads: 70, tps: 5579.01, reads: 78456.20, writes: 22332.06, response time: 38.12ms (95%), errors: 5.00, reconnects:  0.00
[  50s] threads: 70, tps: 5675.03, reads: 79699.38, writes: 22720.11, response time: 35.97ms (95%), errors: 6.00, reconnects:  0.00
