procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 178968 428936 6827284 54178424   14   32  1302  2428    1    1 13  4 79  4  0
 3  0 178968 443456 6827284 54129616    0    0 48296 71255 15324 14601  2  1 97  1  0
 8  1 178968 450248 6827284 54042452    0    0 103128 79844 37065 79698  3  2 94  1  0
 6  1 178968 398528 6827284 53922160    0    0 205348 87024 54516 367336 11  6 79  4  0
10  3 178968 402348 6827292 53777856    0    0 193864 92065 52109 347267 10  5 80  4  0
 3  0 178968 398692 6827292 53641236    0    0 192508 89019 54480 355320 10  5 81  4  0
12  2 178968 422984 6827292 53471828    0    0 196724 89676 59150 393734 12  5 78  5  0
 8  3 178968 402884 6827292 53353820    0    0 192448 89428 50488 392501 11  5 80  4  0
 9  1 178968 433436 6827292 53183016    0    0 189840 92872 51952 421025 13  6 77  4  0
38  2 178968 516668 6827300 52967400    0    0 176604 95107 57760 419944 14  6 77  4  0
 1  3 178968 475508 6827300 52870288    0    0 194916 98055 61559 483321 15  6 75  4  0
 2  0 178968 469160 6827300 52754904    0    0 175156 99488 54636 474352 15  6 76  3  0
38  5 178968 407684 6827300 52679296    0    0 176344 96892 54229 503598 15  6 75  4  0
 9  1 178968 405444 6827300 52556140    0    0 177672 97864 56726 571139 17  7 72  4  0
 5  1 178968 456464 6827308 52378556    0    0 169056 98103 60071 589596 18  6 72  4  0
 9  1 178968 407224 6827308 52307952    0    0 167664 99211 60902 640920 20  6 70  4  0
 1  1 178968 425480 6827308 52166548    0    0 166348 99068 61168 644574 20  7 70  3  0
16  1 178968 400808 6827308 52065064    0    0 167144 100112 60300 674860 22  7 68  3  0
 1  0 178968 444352 6827308 51908628    0    0 149648 102120 61106 667651 21  6 69  3  0
 8  2 178968 405988 6827316 51840884    0    0 148188 99625 118127 650834 21  6 70  4  0
11  4 178968 397404 6827316 51741128    0    0 148560 99715 175650 690869 21  6 69  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
60  5 178968 404852 6827316 51629708    0    0 141744 97084 222018 736577 22  7 69  3  0
 1  0 178968 405020 6827316 51538924    0    0 112932 92260 297869 774246 23  7 69  2  0
22  8 178968 415728 6827316 51438768    0    0 110824 92644 359887 787845 23  7 68  2  0
 6  1 178968 388684 6827324 51375696    0    0 115408 93909 411756 701240 21  7 70  2  0
13  2 178968 420588 6827324 51259172    0    0 115692 95415 439890 640756 20  7 71  2  0
15  2 178968 401112 6827324 51178420    0    0 116772 100252 438416 589258 20  6 72  2  0
 1  0 178968 445780 6827324 51056452    0    0 113760 95444 465067 614213 19  7 72  2  0
 7  1 178968 437380 6827324 50966472    0    0 120396 96044 438849 628390 20  6 71  2  0
12  2 178968 440504 6827324 50873388    0    0 115052 95325 407241 623320 20  7 71  2  0
 8  2 178968 427484 6827324 50788948    0    0 120288 96419 375466 624297 20  6 71  2  0
42  3 178968 437576 6827324 50684960    0    0 119044 95936 363173 644958 20  6 71  3  0
30  2 178968 420756 6827324 50604312    0    0 117440 96028 325649 642342 20  6 71  3  0
25  4 178968 432868 6827324 50497892    0    0 113460 99832 281430 601177 20  6 72  3  0
10  1 178968 400688 6827328 50435588    0    0 115636 98141 299883 678136 21  6 70  3  0
 2  0 178968 395532 6827328 50341120    0    0 123680 96683 275150 661635 21  6 70  2  0
39  2 178968 401552 6827328 50233548    0    0 122940 96968 264681 668793 22  6 69  3  0
12  1 178968 427200 6827328 50106396    0    0 119576 138868 281290 677342 21  6 70  3  0
 3  1 178968 387872 6827328 50038960    0    0 124992 90624 267878 737403 23  7 67  2  0
 8  1 178968 388596 6827336 49932340    0    0 129124 91055 250390 710408 23  6 68  3  0
11  0 178968 400372 6827336 49822328    0    0 120928 94359 231984 670523 21  6 70  2  0
18  4 178968 401148 6827336 49716188    0    0 125560 90544 244242 758728 25  7 66  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  2 178968 408936 6827336 49613556    0    0 118132 88524 215723 690663 22  6 70  2  0
24  4 178968 405904 6827336 49507648    0    0 124724 86432 232083 778199 25  7 66  2  0
15  3 178968 405256 6827340 49413808    0    0 118328 88699 204629 707484 23  6 69  2  0
 0  1 178968 401896 6827340 49310704    0    0 125488 93143 218949 755168 23  7 67  2  0
28  3 178968 392224 6827412 49223168    0    0 115660 94508 195447 703050 22  6 69  2  0
 1  1 178968 391536 6827412 49119952    0    0 125096 99112 192058 752957 24  6 68  2  0
 1  1 178968 429088 6827412 49018596    0    0 78276 80512 99123 306114 10  3 86  2  0
 1  1 178968 403360 6827420 48982164    0    0 83456 71011 23230 14978  2  1 96  1  0
26  1 178968 394132 6827420 48889624    0    0 103776 44735 81384 270017  9  3 86  2  0
 3  0 178968 403428 6827420 48784056    0    0 142228 97056 222360 906534 28  8 61  3  0
33  3 178968 415892 6827420 48672056    0    0 138648 96180 202705 928366 28  8 61  3  0
20  0 178968 420968 6827420 48568380    0    0 138256 100460 188956 897817 29  8 61  3  0
22  5 178968 407868 6827428 48480156    0    0 143508 96105 207832 952493 30  8 59  3  0
 4  1 178968 395380 6827428 48385744    0    0 143316 95455 110346 926509 30  8 60  3  0
39  1 178968 400892 6827428 48278680    0    0 143148 93472 70397 968337 30  8 59  3  0
 1  0 178968 406324 6827428 48174912    0    0 132256 90464 77249 1031555 30  8 59  2  0
 6  0 178968 416172 6827428 48110856    0    0 76256 61604 76280 674759 19  7 72  1  0
 2  0 178968 386724 6827436 48086116    0    0 66184 62939 74780 528753 15  6 78  1  0
 1  1 178968 416696 6827436 48011116    0    0 62440 65883 96379 457089 13  5 81  1  0
 1  0 178968 425144 6827436 47946160    0    0 75628 95704 154345 503363 16  6 77  2  0
25  4 178968 406744 6827436 47923272    0    0 54772 80424 132843 343495 10  6 83  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  1 178968 416280 6827436 47874628    0    0 56936 64728 142795 375610 11  7 81  1  0
 2  0 178968 394944 6827440 47846016    0    0 58268 74359 146787 430779 13  7 79  1  0
 1  0 178968 421432 6827440 47790444    0    0 72612 81251 138876 501355 16  6 77  2  0
21  2 178968 367000 6827440 47781136    0    0 80080 78532 125777 579618 17  6 75  2  0
 1  0 178968 372300 6827440 47720920    0    0 68376 113832 107515 509564 15  5 78  2  0
19  2 178968 433364 6827440 47611964    0    0 64180 67208 71237 429512 13  6 80  1  0
 1  0 178968 417496 6827448 47585188    0    0 66392 65719 69125 451168 15  5 79  1  0
27  0 178968 502896 6827448 47447212    0    0 70364 57363 68027 449902 13  6 79  1  0
16  1 178968 447120 6827448 47452508    0    0 67784 66868 72235 462740 14  6 79  1  0
14  2 178968 430312 6827448 47421012    0    0 67912 77096 71805 457388 14  6 79  1  0
 2  0 178968 399968 6827448 47397312    0    0 70936 66016 63554 443186 13  5 80  1  0
 3  0 178968 408380 6827456 47350668    0    0 54068 58707 52129 383415 11  5 83  1  0
 2  0 178968 379172 6827456 47335288    0    0 56500 67927 51853 364571 11  4 83  1  0
 1  0 178968 411956 6827456 47262280    0    0 60924 64068 56482 412694 12  5 82  1  0
 1  0 178968 372764 6827456 47251872    0    0 59836 72040 51629 397847 13  5 81  1  0
 1  0 178968 379728 6827456 47209600    0    0 52264 45552 45616 358574 10  5 84  1  0
42  3 178968 385508 6827456 47150288    0    0 66664 81686 55337 435373 13  5 80  1  0
30  0 178968 393752 6827460 47093308    0    0 60784 56790 53874 452392 14  5 80  1  0
 1  0 178968 392268 6827460 47053444    0    0 54544 76876 47291 344753 11  4 84  1  0
40  5 178968 401596 6827460 46998540    0    0 59852 59844 50651 402620 12  5 82  1  0
 1  0 178968 370956 6827460 46982040    0    0 63968 75280 50361 431990 13  5 80  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 178968 404452 6827460 46908624    0    0 54736 61548 47486 402047 11  4 83  1  0
 1  0 178968 366124 6827468 46897560    0    0 55232 59046 47481 392482 12  5 82  1  0
