sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 70
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 70, tps: 5046.67, reads: 70916.33, writes: 20196.67, response time: 26.23ms (95%), errors: 1.00, reconnects:  0.00
[   2s] threads: 70, tps: 5915.01, reads: 82935.18, writes: 23682.05, response time: 21.59ms (95%), errors: 1.00, reconnects:  0.00
[   3s] threads: 70, tps: 6352.01, reads: 88806.09, writes: 25386.03, response time: 19.90ms (95%), errors: 1.00, reconnects:  0.00
[   4s] threads: 70, tps: 6668.99, reads: 93441.88, writes: 26691.97, response time: 19.09ms (95%), errors: 1.00, reconnects:  0.00
[   5s] threads: 70, tps: 7037.02, reads: 98479.24, writes: 28139.07, response time: 18.36ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 70, tps: 7208.00, reads: 100939.98, writes: 28841.99, response time: 18.45ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 70, tps: 7385.99, reads: 103402.92, writes: 29538.98, response time: 17.99ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 70, tps: 7728.01, reads: 108315.13, writes: 30919.04, response time: 16.84ms (95%), errors: 1.00, reconnects:  0.00
[   9s] threads: 70, tps: 7956.00, reads: 111108.96, writes: 31801.99, response time: 16.84ms (95%), errors: 1.00, reconnects:  0.00
[  10s] threads: 70, tps: 8269.98, reads: 116032.75, writes: 33105.93, response time: 16.51ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 70, tps: 8354.01, reads: 116906.11, writes: 33407.03, response time: 15.89ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 70, tps: 8318.01, reads: 116473.17, writes: 33266.05, response time: 15.73ms (95%), errors: 1.00, reconnects:  0.00
[  13s] threads: 70, tps: 8512.97, reads: 119204.56, writes: 34042.88, response time: 15.42ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 70, tps: 8192.02, reads: 114689.28, writes: 32781.08, response time: 15.83ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 70, tps: 8437.97, reads: 118149.62, writes: 33760.89, response time: 15.13ms (95%), errors: 1.00, reconnects:  0.00
[  16s] threads: 70, tps: 6134.02, reads: 85914.28, writes: 24535.08, response time: 17.73ms (95%), errors: 1.00, reconnects:  0.00
[  17s] threads: 70, tps: 8196.99, reads: 114797.89, writes: 32788.97, response time: 16.19ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 70, tps: 8400.00, reads: 117536.98, writes: 33597.00, response time: 15.80ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 70, tps: 8569.99, reads: 120005.89, writes: 34273.97, response time: 15.15ms (95%), errors: 1.00, reconnects:  0.00
[  20s] threads: 70, tps: 8597.00, reads: 120411.99, writes: 34390.00, response time: 15.32ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 70, tps: 8138.01, reads: 113871.19, writes: 32558.05, response time: 15.15ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 70, tps: 8057.58, reads: 113420.10, writes: 32330.32, response time: 14.15ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 70, tps: 7552.38, reads: 105212.29, writes: 30096.51, response time: 16.21ms (95%), errors: 1.00, reconnects:  0.00
[  24s] threads: 70, tps: 9100.81, reads: 127246.36, writes: 36425.24, response time: 14.98ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 70, tps: 9482.21, reads: 132923.95, writes: 37922.84, response time: 14.27ms (95%), errors: 2.00, reconnects:  0.00
[  26s] threads: 70, tps: 9698.96, reads: 135908.49, writes: 38803.85, response time: 14.04ms (95%), errors: 1.00, reconnects:  0.00
[  27s] threads: 70, tps: 8475.98, reads: 118487.78, writes: 33908.94, response time: 14.26ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 70, tps: 3086.95, reads: 42960.24, writes: 12319.78, response time: 14.61ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 70, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 70, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 70, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 70, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 70, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 70, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 70, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 70, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 70, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 70, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 70, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 70, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 70, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 70, tps: 5429.02, reads: 76278.32, writes: 21728.09, response time: 14.29ms (95%), errors: 2.00, reconnects:  0.00
[  43s] threads: 70, tps: 10020.06, reads: 140391.83, writes: 40092.24, response time: 13.52ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 70, tps: 10519.08, reads: 147088.06, writes: 42068.30, response time: 13.17ms (95%), errors: 2.00, reconnects:  0.00
