sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 100
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 100, tps: 822.95, reads: 11607.25, writes: 3291.79, response time: 238.39ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 100, tps: 1069.00, reads: 14894.02, writes: 4277.01, response time: 190.91ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 100, tps: 1102.00, reads: 15448.00, writes: 4407.00, response time: 184.67ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 100, tps: 1186.00, reads: 16667.02, writes: 4747.01, response time: 173.63ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 100, tps: 1204.00, reads: 16938.00, writes: 4844.00, response time: 172.85ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 100, tps: 1310.00, reads: 18223.99, writes: 5210.00, response time: 155.79ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 100, tps: 1311.00, reads: 18304.00, writes: 5243.00, response time: 151.65ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 100, tps: 1288.00, reads: 18104.00, writes: 5155.00, response time: 163.93ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 100, tps: 1452.00, reads: 20291.00, writes: 5807.00, response time: 145.12ms (95%), errors: 1.00, reconnects:  0.00
[  10s] threads: 100, tps: 1544.97, reads: 21672.60, writes: 6179.88, response time: 137.02ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 100, tps: 1603.01, reads: 22561.09, writes: 6419.03, response time: 132.70ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 100, tps: 1624.02, reads: 22855.34, writes: 6530.10, response time: 137.84ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 100, tps: 1721.00, reads: 23883.96, writes: 6842.99, response time: 130.34ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 100, tps: 1550.00, reads: 21772.07, writes: 6223.02, response time: 140.89ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 100, tps: 1803.00, reads: 25133.98, writes: 7193.00, response time: 132.54ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 100, tps: 1742.00, reads: 24409.97, writes: 6969.99, response time: 134.98ms (95%), errors: 1.00, reconnects:  0.00
[  17s] threads: 100, tps: 2012.00, reads: 28377.97, writes: 8069.99, response time: 120.22ms (95%), errors: 1.00, reconnects:  0.00
[  18s] threads: 100, tps: 1990.00, reads: 27990.02, writes: 7982.01, response time: 118.29ms (95%), errors: 1.00, reconnects:  0.00
[  19s] threads: 100, tps: 2141.99, reads: 29837.89, writes: 8554.97, response time: 108.23ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 100, tps: 2353.01, reads: 32875.20, writes: 9387.06, response time: 110.16ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 100, tps: 2238.00, reads: 31316.96, writes: 8965.99, response time: 109.43ms (95%), errors: 1.00, reconnects:  0.00
[  22s] threads: 100, tps: 2154.00, reads: 30223.00, writes: 8616.00, response time: 112.56ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 100, tps: 2390.96, reads: 33483.40, writes: 9563.83, response time: 99.17ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 100, tps: 2617.04, reads: 36789.54, writes: 10473.15, response time: 92.46ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 100, tps: 2668.00, reads: 37367.98, writes: 10701.99, response time: 95.56ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 100, tps: 2880.94, reads: 40168.10, writes: 11484.74, response time: 88.19ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 100, tps: 2972.08, reads: 41479.06, writes: 11876.30, response time: 84.09ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 100, tps: 3060.00, reads: 43015.98, writes: 12254.99, response time: 81.34ms (95%), errors: 1.00, reconnects:  0.00
[  29s] threads: 100, tps: 2949.97, reads: 41316.62, writes: 11808.89, response time: 84.77ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 100, tps: 3004.03, reads: 41831.39, writes: 11997.11, response time: 90.95ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 100, tps: 3279.00, reads: 45945.98, writes: 13113.99, response time: 80.33ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 100, tps: 3307.00, reads: 46371.93, writes: 13241.98, response time: 78.61ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 100, tps: 3434.00, reads: 48064.04, writes: 13736.01, response time: 74.31ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 100, tps: 3311.01, reads: 46510.08, writes: 13250.02, response time: 81.00ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 100, tps: 3401.00, reads: 47828.01, writes: 13678.00, response time: 74.78ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 100, tps: 3110.99, reads: 43286.91, writes: 12377.97, response time: 82.27ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 100, tps: 3025.92, reads: 42685.89, writes: 12145.68, response time: 88.01ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 100, tps: 2837.08, reads: 39689.16, writes: 11335.33, response time: 85.92ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 100, tps: 3077.99, reads: 42817.84, writes: 12295.95, response time: 83.66ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 100, tps: 3538.01, reads: 49719.12, writes: 14176.03, response time: 67.75ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 100, tps: 3385.00, reads: 47024.96, writes: 13477.99, response time: 86.08ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 100, tps: 3630.98, reads: 50981.75, writes: 14554.93, response time: 72.32ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 100, tps: 3730.02, reads: 52232.29, writes: 14905.08, response time: 72.01ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 100, tps: 3566.00, reads: 49951.03, writes: 14275.01, response time: 74.96ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 100, tps: 3841.00, reads: 53744.99, writes: 15354.00, response time: 70.56ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 100, tps: 3921.00, reads: 54849.01, writes: 15670.00, response time: 66.58ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 100, tps: 4007.00, reads: 56102.93, writes: 16031.98, response time: 67.12ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 100, tps: 3782.00, reads: 53147.06, writes: 15145.02, response time: 73.41ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 100, tps: 4021.99, reads: 56172.89, writes: 16104.97, response time: 68.89ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 100, tps: 4430.98, reads: 62031.67, writes: 17709.90, response time: 60.17ms (95%), errors: 0.00, reconnects:  0.00
[  51s] threads: 100, tps: 4148.03, reads: 58456.39, writes: 16631.11, response time: 68.46ms (95%), errors: 0.00, reconnects:  0.00
[  52s] threads: 100, tps: 4166.00, reads: 58110.02, writes: 16646.01, response time: 64.48ms (95%), errors: 1.00, reconnects:  0.00
[  53s] threads: 100, tps: 3976.00, reads: 55600.95, writes: 15878.99, response time: 65.63ms (95%), errors: 0.00, reconnects:  0.00
[  54s] threads: 100, tps: 3961.00, reads: 55798.04, writes: 15926.01, response time: 64.75ms (95%), errors: 0.00, reconnects:  0.00
[  55s] threads: 100, tps: 3976.99, reads: 55221.85, writes: 15823.96, response time: 66.90ms (95%), errors: 0.00, reconnects:  0.00
[  56s] threads: 100, tps: 4414.01, reads: 61867.07, writes: 17649.02, response time: 60.61ms (95%), errors: 0.00, reconnects:  0.00
[  57s] threads: 100, tps: 4375.99, reads: 61491.87, writes: 17566.96, response time: 62.45ms (95%), errors: 0.00, reconnects:  0.00
[  58s] threads: 100, tps: 4366.01, reads: 61035.07, writes: 17419.02, response time: 63.58ms (95%), errors: 0.00, reconnects:  0.00
[  59s] threads: 100, tps: 4572.01, reads: 63938.13, writes: 18313.04, response time: 61.91ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 100, tps: 4697.00, reads: 65702.97, writes: 18755.99, response time: 57.77ms (95%), errors: 1.00, reconnects:  0.00
[  61s] threads: 100, tps: 4428.99, reads: 62370.91, writes: 17774.97, response time: 61.50ms (95%), errors: 0.00, reconnects:  0.00
[  62s] threads: 100, tps: 4208.99, reads: 58414.93, writes: 16777.98, response time: 68.60ms (95%), errors: 0.00, reconnects:  0.00
[  63s] threads: 100, tps: 4595.02, reads: 64971.24, writes: 18489.07, response time: 63.11ms (95%), errors: 0.00, reconnects:  0.00
[  64s] threads: 100, tps: 4515.99, reads: 62720.92, writes: 17950.98, response time: 61.89ms (95%), errors: 0.00, reconnects:  0.00
[  65s] threads: 100, tps: 4337.99, reads: 60601.91, writes: 17336.97, response time: 66.22ms (95%), errors: 1.00, reconnects:  0.00
[  66s] threads: 100, tps: 4586.00, reads: 64351.01, writes: 18364.00, response time: 60.61ms (95%), errors: 0.00, reconnects:  0.00
[  67s] threads: 100, tps: 4359.90, reads: 61214.62, writes: 17455.61, response time: 63.73ms (95%), errors: 0.00, reconnects:  0.00
[  68s] threads: 100, tps: 4187.11, reads: 58674.50, writes: 16772.43, response time: 70.33ms (95%), errors: 0.00, reconnects:  0.00
[  69s] threads: 100, tps: 4070.00, reads: 56621.06, writes: 16234.02, response time: 67.34ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 100, tps: 3982.00, reads: 56093.95, writes: 15971.99, response time: 67.81ms (95%), errors: 0.00, reconnects:  0.00
[  71s] threads: 100, tps: 4059.00, reads: 56358.04, writes: 16180.01, response time: 68.54ms (95%), errors: 0.00, reconnects:  0.00
[  72s] threads: 100, tps: 4228.00, reads: 59770.94, writes: 17032.98, response time: 61.85ms (95%), errors: 0.00, reconnects:  0.00
[  73s] threads: 100, tps: 4339.00, reads: 60488.95, writes: 17282.99, response time: 64.68ms (95%), errors: 0.00, reconnects:  0.00
[  74s] threads: 100, tps: 4392.99, reads: 61875.88, writes: 17621.96, response time: 62.60ms (95%), errors: 0.00, reconnects:  0.00
[  75s] threads: 100, tps: 4328.00, reads: 60459.03, writes: 17264.01, response time: 69.24ms (95%), errors: 0.00, reconnects:  0.00
[  76s] threads: 100, tps: 4397.01, reads: 61189.14, writes: 17555.04, response time: 66.38ms (95%), errors: 0.00, reconnects:  0.00
[  77s] threads: 100, tps: 4643.00, reads: 64969.04, writes: 18574.01, response time: 57.46ms (95%), errors: 0.00, reconnects:  0.00
[  78s] threads: 100, tps: 4659.91, reads: 65329.70, writes: 18636.63, response time: 54.66ms (95%), errors: 0.00, reconnects:  0.00
[  79s] threads: 100, tps: 4718.09, reads: 66261.19, writes: 18908.34, response time: 54.20ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 100, tps: 4730.01, reads: 65957.09, writes: 18888.02, response time: 59.44ms (95%), errors: 0.00, reconnects:  0.00
[  81s] threads: 100, tps: 4891.98, reads: 68533.72, writes: 19569.92, response time: 54.89ms (95%), errors: 0.00, reconnects:  0.00
[  82s] threads: 100, tps: 4307.00, reads: 60696.00, writes: 17274.00, response time: 65.28ms (95%), errors: 1.00, reconnects:  0.00
[  83s] threads: 100, tps: 4743.01, reads: 66231.17, writes: 18962.05, response time: 55.89ms (95%), errors: 0.00, reconnects:  0.00
[  84s] threads: 100, tps: 4727.97, reads: 66366.63, writes: 18890.90, response time: 56.19ms (95%), errors: 0.00, reconnects:  0.00
[  85s] threads: 100, tps: 5122.03, reads: 71438.41, writes: 20458.12, response time: 52.20ms (95%), errors: 1.00, reconnects:  0.00
[  86s] threads: 100, tps: 4652.99, reads: 65379.89, writes: 18658.97, response time: 53.74ms (95%), errors: 0.00, reconnects:  0.00
[  87s] threads: 100, tps: 4341.01, reads: 60906.16, writes: 17380.05, response time: 57.58ms (95%), errors: 0.00, reconnects:  0.00
[  88s] threads: 100, tps: 4195.00, reads: 58549.04, writes: 16756.01, response time: 60.72ms (95%), errors: 0.00, reconnects:  0.00
[  89s] threads: 100, tps: 4111.99, reads: 57378.82, writes: 16450.95, response time: 68.03ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 100, tps: 4286.92, reads: 59634.86, writes: 17096.67, response time: 53.45ms (95%), errors: 0.00, reconnects:  0.00
[  91s] threads: 100, tps: 4074.09, reads: 57156.27, writes: 16309.36, response time: 68.60ms (95%), errors: 1.00, reconnects:  0.00
[  92s] threads: 100, tps: 4489.99, reads: 63483.91, writes: 18078.98, response time: 59.69ms (95%), errors: 0.00, reconnects:  0.00
[  93s] threads: 100, tps: 4446.93, reads: 62142.97, writes: 17726.71, response time: 60.41ms (95%), errors: 1.00, reconnects:  0.00
[  94s] threads: 100, tps: 4649.07, reads: 64929.04, writes: 18566.30, response time: 58.14ms (95%), errors: 0.00, reconnects:  0.00
[  95s] threads: 100, tps: 5017.01, reads: 69957.11, writes: 20045.03, response time: 54.76ms (95%), errors: 0.00, reconnects:  0.00
[  96s] threads: 100, tps: 4690.00, reads: 66212.00, writes: 18809.00, response time: 60.81ms (95%), errors: 0.00, reconnects:  0.00
