sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 70
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 70, tps: 1549.90, reads: 21860.57, writes: 6199.59, response time: 65.08ms (95%), errors: 1.00, reconnects:  0.00
[   2s] threads: 70, tps: 1547.01, reads: 21641.10, writes: 6198.03, response time: 81.49ms (95%), errors: 1.00, reconnects:  0.00
[   3s] threads: 70, tps: 1537.00, reads: 21555.97, writes: 6142.99, response time: 88.75ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 70, tps: 1671.99, reads: 23487.90, writes: 6699.97, response time: 73.49ms (95%), errors: 1.00, reconnects:  0.00
[   5s] threads: 70, tps: 1828.00, reads: 25483.02, writes: 7300.01, response time: 60.50ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 70, tps: 1868.00, reads: 26271.97, writes: 7504.99, response time: 69.53ms (95%), errors: 1.00, reconnects:  0.00
[   7s] threads: 70, tps: 1758.00, reads: 24508.00, writes: 7001.00, response time: 69.62ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 70, tps: 2075.01, reads: 29036.10, writes: 8303.03, response time: 73.85ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 70, tps: 2042.00, reads: 28637.97, writes: 8169.99, response time: 65.02ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 70, tps: 2031.01, reads: 28455.08, writes: 8126.02, response time: 69.91ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 70, tps: 2142.00, reads: 29948.98, writes: 8553.99, response time: 71.97ms (95%), errors: 1.00, reconnects:  0.00
[  12s] threads: 70, tps: 2492.99, reads: 35060.87, writes: 9999.96, response time: 50.95ms (95%), errors: 2.00, reconnects:  0.00
[  13s] threads: 70, tps: 2331.01, reads: 32544.08, writes: 9306.02, response time: 61.72ms (95%), errors: 1.00, reconnects:  0.00
[  14s] threads: 70, tps: 2628.95, reads: 37206.30, writes: 10536.80, response time: 45.02ms (95%), errors: 1.00, reconnects:  0.00
[  15s] threads: 70, tps: 2396.04, reads: 33017.54, writes: 9554.16, response time: 74.71ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 70, tps: 1420.00, reads: 20751.05, writes: 5806.01, response time: 170.23ms (95%), errors: 1.00, reconnects:  0.00
[  17s] threads: 70, tps: 2982.01, reads: 41133.07, writes: 11826.02, response time: 45.28ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 70, tps: 3050.00, reads: 43053.00, writes: 12266.00, response time: 46.91ms (95%), errors: 1.00, reconnects:  0.00
[  19s] threads: 70, tps: 3287.99, reads: 45670.93, writes: 13072.98, response time: 41.93ms (95%), errors: 3.00, reconnects:  0.00
[  20s] threads: 70, tps: 2795.89, reads: 39087.48, writes: 11178.57, response time: 44.62ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 70, tps: 3001.12, reads: 42416.68, writes: 12073.48, response time: 68.95ms (95%), errors: 1.00, reconnects:  0.00
[  22s] threads: 70, tps: 3362.00, reads: 46846.04, writes: 13392.01, response time: 50.73ms (95%), errors: 2.00, reconnects:  0.00
[  23s] threads: 70, tps: 3651.00, reads: 51054.00, writes: 14609.00, response time: 39.70ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 70, tps: 3814.00, reads: 53486.00, writes: 15267.00, response time: 36.13ms (95%), errors: 1.00, reconnects:  0.00
[  25s] threads: 70, tps: 3730.00, reads: 52396.04, writes: 14968.01, response time: 39.59ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 70, tps: 3136.94, reads: 43584.11, writes: 12468.74, response time: 53.56ms (95%), errors: 1.00, reconnects:  0.00
[  27s] threads: 70, tps: 3956.06, reads: 55575.91, writes: 15855.26, response time: 36.26ms (95%), errors: 2.00, reconnects:  0.00
[  28s] threads: 70, tps: 3846.95, reads: 54037.33, writes: 15378.81, response time: 35.59ms (95%), errors: 1.00, reconnects:  0.00
[  29s] threads: 70, tps: 2970.05, reads: 41344.68, writes: 11880.19, response time: 70.82ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 70, tps: 567.00, reads: 7837.94, writes: 2246.98, response time: 36.05ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 70, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 70, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 70, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
