sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 70
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 70, tps: 1647.89, reads: 23231.50, writes: 6600.57, response time: 65.28ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 70, tps: 1972.00, reads: 27705.04, writes: 7883.01, response time: 60.64ms (95%), errors: 1.00, reconnects:  0.00
[   3s] threads: 70, tps: 2111.00, reads: 29682.99, writes: 8458.00, response time: 57.07ms (95%), errors: 3.00, reconnects:  0.00
[   4s] threads: 70, tps: 2342.00, reads: 32525.97, writes: 9353.99, response time: 54.03ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 70, tps: 2704.01, reads: 38016.11, writes: 10820.03, response time: 52.17ms (95%), errors: 1.00, reconnects:  0.00
[   6s] threads: 70, tps: 3048.00, reads: 42665.97, writes: 12196.99, response time: 44.35ms (95%), errors: 1.00, reconnects:  0.00
[   7s] threads: 70, tps: 3438.00, reads: 48036.05, writes: 13742.02, response time: 39.15ms (95%), errors: 1.00, reconnects:  0.00
[   8s] threads: 70, tps: 3423.99, reads: 48157.92, writes: 13705.98, response time: 40.59ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 70, tps: 3328.92, reads: 46532.82, writes: 13305.66, response time: 50.63ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 70, tps: 3742.10, reads: 52443.34, writes: 14971.38, response time: 41.25ms (95%), errors: 1.00, reconnects:  0.00
[  11s] threads: 70, tps: 3970.00, reads: 55512.99, writes: 15885.00, response time: 36.76ms (95%), errors: 1.00, reconnects:  0.00
[  12s] threads: 70, tps: 4418.99, reads: 61854.85, writes: 17676.96, response time: 34.78ms (95%), errors: 3.00, reconnects:  0.00
[  13s] threads: 70, tps: 4625.02, reads: 64815.26, writes: 18499.07, response time: 31.09ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 70, tps: 4510.99, reads: 63235.81, writes: 18049.95, response time: 32.55ms (95%), errors: 1.00, reconnects:  0.00
