sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 70
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 70, tps: 1424.91, reads: 20037.75, writes: 5705.64, response time: 125.97ms (95%), errors: 2.00, reconnects:  0.00
[   2s] threads: 70, tps: 2878.98, reads: 40359.74, writes: 11521.93, response time: 51.12ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 70, tps: 3725.03, reads: 52178.45, writes: 14913.13, response time: 42.32ms (95%), errors: 1.00, reconnects:  0.00
[   4s] threads: 70, tps: 4571.99, reads: 64326.93, writes: 18297.98, response time: 37.62ms (95%), errors: 4.00, reconnects:  0.00
[   5s] threads: 70, tps: 5700.00, reads: 79490.00, writes: 22788.00, response time: 30.91ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 70, tps: 6240.99, reads: 87667.90, writes: 24996.97, response time: 28.27ms (95%), errors: 1.00, reconnects:  0.00
[   7s] threads: 70, tps: 6885.00, reads: 96412.02, writes: 27548.01, response time: 25.52ms (95%), errors: 1.00, reconnects:  0.00
[   8s] threads: 70, tps: 7397.01, reads: 103558.12, writes: 29566.03, response time: 24.75ms (95%), errors: 1.00, reconnects:  0.00
[   9s] threads: 70, tps: 7436.00, reads: 104143.99, writes: 29743.00, response time: 25.22ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 70, tps: 7063.00, reads: 98870.06, writes: 28246.02, response time: 25.88ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 70, tps: 7873.98, reads: 110173.69, writes: 31508.91, response time: 24.37ms (95%), errors: 1.00, reconnects:  0.00
[  12s] threads: 70, tps: 8590.00, reads: 120200.07, writes: 34362.02, response time: 22.64ms (95%), errors: 1.00, reconnects:  0.00
[  13s] threads: 70, tps: 8507.01, reads: 119046.17, writes: 34010.05, response time: 22.95ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 70, tps: 8535.99, reads: 119646.83, writes: 34147.95, response time: 22.99ms (95%), errors: 1.00, reconnects:  0.00
[  15s] threads: 70, tps: 8734.01, reads: 122159.12, writes: 34940.04, response time: 22.31ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 70, tps: 9401.98, reads: 131759.70, writes: 37615.91, response time: 20.78ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 70, tps: 9373.86, reads: 131472.08, writes: 37488.45, response time: 21.40ms (95%), errors: 1.00, reconnects:  0.00
[  18s] threads: 70, tps: 8447.16, reads: 118132.20, writes: 33793.63, response time: 22.98ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 70, tps: 8061.00, reads: 112766.98, writes: 32233.00, response time: 23.13ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 70, tps: 8296.91, reads: 116244.68, writes: 33223.62, response time: 22.45ms (95%), errors: 1.00, reconnects:  0.00
[  21s] threads: 70, tps: 8278.07, reads: 115832.01, writes: 33078.29, response time: 23.03ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 70, tps: 7228.99, reads: 101261.85, writes: 28937.96, response time: 29.51ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 70, tps: 7746.73, reads: 108482.21, writes: 30991.92, response time: 27.66ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 70, tps: 8043.25, reads: 112566.54, writes: 32179.01, response time: 26.17ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 70, tps: 8232.07, reads: 115304.98, writes: 32894.28, response time: 26.15ms (95%), errors: 1.00, reconnects:  0.00
[  26s] threads: 70, tps: 8385.00, reads: 117361.95, writes: 33541.98, response time: 26.39ms (95%), errors: 1.00, reconnects:  0.00
[  27s] threads: 70, tps: 8346.97, reads: 116803.55, writes: 33389.87, response time: 25.63ms (95%), errors: 1.00, reconnects:  0.00
[  28s] threads: 70, tps: 7305.70, reads: 102244.76, writes: 29237.79, response time: 33.60ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 70, tps: 8528.37, reads: 119505.20, writes: 34125.48, response time: 25.67ms (95%), errors: 1.00, reconnects:  0.00
[  30s] threads: 70, tps: 7837.98, reads: 109649.74, writes: 31338.93, response time: 28.73ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 70, tps: 6816.00, reads: 95567.04, writes: 27271.01, response time: 35.67ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 70, tps: 9287.02, reads: 129959.26, writes: 37149.07, response time: 22.02ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 70, tps: 9030.99, reads: 126623.91, writes: 36116.97, response time: 22.19ms (95%), errors: 3.00, reconnects:  0.00
[  34s] threads: 70, tps: 8622.02, reads: 120614.31, writes: 34502.09, response time: 21.35ms (95%), errors: 1.00, reconnects:  0.00
[  35s] threads: 70, tps: 8968.97, reads: 125605.56, writes: 35862.87, response time: 19.99ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 70, tps: 8916.95, reads: 125022.30, writes: 35697.80, response time: 21.32ms (95%), errors: 1.00, reconnects:  0.00
[  37s] threads: 70, tps: 8618.06, reads: 120574.78, writes: 34436.22, response time: 23.24ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 70, tps: 9107.01, reads: 127406.11, writes: 36440.03, response time: 21.49ms (95%), errors: 1.00, reconnects:  0.00
[  39s] threads: 70, tps: 9141.00, reads: 128116.06, writes: 36560.02, response time: 21.64ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 70, tps: 8440.97, reads: 117912.59, writes: 33763.88, response time: 25.15ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 70, tps: 8536.04, reads: 119678.56, writes: 34141.16, response time: 24.23ms (95%), errors: 1.00, reconnects:  0.00
[  42s] threads: 70, tps: 8300.99, reads: 116212.82, writes: 33220.95, response time: 24.86ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 70, tps: 9173.02, reads: 128442.23, writes: 36672.07, response time: 21.34ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 70, tps: 8773.00, reads: 122770.03, writes: 35107.01, response time: 24.38ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 70, tps: 8144.98, reads: 114078.77, writes: 32575.93, response time: 25.34ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 70, tps: 9715.99, reads: 135968.87, writes: 38849.96, response time: 20.63ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 70, tps: 10150.99, reads: 142229.82, writes: 40631.95, response time: 19.97ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 70, tps: 8512.02, reads: 119129.22, writes: 34062.06, response time: 22.21ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 70, tps: 8988.00, reads: 125694.00, writes: 35920.00, response time: 19.83ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 70, tps: 8878.99, reads: 124563.79, writes: 35577.94, response time: 19.75ms (95%), errors: 1.00, reconnects:  0.00
[  51s] threads: 70, tps: 7849.01, reads: 109898.11, writes: 31345.03, response time: 26.31ms (95%), errors: 1.00, reconnects:  0.00
[  52s] threads: 70, tps: 9376.02, reads: 131165.24, writes: 37494.07, response time: 19.20ms (95%), errors: 1.00, reconnects:  0.00
[  53s] threads: 70, tps: 9715.88, reads: 135954.33, writes: 38879.52, response time: 19.20ms (95%), errors: 1.00, reconnects:  0.00
[  54s] threads: 70, tps: 9974.10, reads: 139677.42, writes: 39930.41, response time: 18.47ms (95%), errors: 0.00, reconnects:  0.00
[  55s] threads: 70, tps: 9826.87, reads: 137714.14, writes: 39289.47, response time: 19.39ms (95%), errors: 3.00, reconnects:  0.00
[  56s] threads: 70, tps: 9967.17, reads: 139443.43, writes: 39836.70, response time: 18.58ms (95%), errors: 0.00, reconnects:  0.00
[  57s] threads: 70, tps: 10242.99, reads: 143492.92, writes: 40974.98, response time: 17.99ms (95%), errors: 0.00, reconnects:  0.00
[  58s] threads: 70, tps: 9857.98, reads: 137863.77, writes: 39444.94, response time: 19.61ms (95%), errors: 0.00, reconnects:  0.00
[  59s] threads: 70, tps: 8740.77, reads: 122481.72, writes: 34990.06, response time: 19.96ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 70, tps: 9775.24, reads: 136874.32, writes: 39099.95, response time: 19.03ms (95%), errors: 2.00, reconnects:  0.00
[  61s] threads: 70, tps: 10260.02, reads: 143623.21, writes: 41028.06, response time: 18.45ms (95%), errors: 2.00, reconnects:  0.00
[  62s] threads: 70, tps: 10564.01, reads: 147911.17, writes: 42233.05, response time: 17.85ms (95%), errors: 1.00, reconnects:  0.00
[  63s] threads: 70, tps: 9438.99, reads: 132147.85, writes: 37764.96, response time: 20.37ms (95%), errors: 0.00, reconnects:  0.00
[  64s] threads: 70, tps: 9505.99, reads: 133104.81, writes: 38026.94, response time: 18.38ms (95%), errors: 1.00, reconnects:  0.00
[  65s] threads: 70, tps: 9845.03, reads: 137946.38, writes: 39377.11, response time: 17.66ms (95%), errors: 0.00, reconnects:  0.00
[  66s] threads: 70, tps: 9939.98, reads: 139069.66, writes: 39765.90, response time: 17.32ms (95%), errors: 0.00, reconnects:  0.00
[  67s] threads: 70, tps: 9980.02, reads: 139674.21, writes: 39910.06, response time: 17.51ms (95%), errors: 0.00, reconnects:  0.00
[  68s] threads: 70, tps: 9495.02, reads: 132882.31, writes: 37981.09, response time: 18.06ms (95%), errors: 1.00, reconnects:  0.00
[  69s] threads: 70, tps: 10492.92, reads: 147057.87, writes: 41993.68, response time: 16.25ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 70, tps: 10364.07, reads: 145244.99, writes: 41455.28, response time: 16.46ms (95%), errors: 1.00, reconnects:  0.00
[  71s] threads: 70, tps: 10202.98, reads: 142715.73, writes: 40825.92, response time: 17.47ms (95%), errors: 2.00, reconnects:  0.00
[  72s] threads: 70, tps: 11067.01, reads: 154994.09, writes: 44272.03, response time: 16.82ms (95%), errors: 2.00, reconnects:  0.00
[  73s] threads: 70, tps: 11216.99, reads: 157072.85, writes: 44846.96, response time: 15.49ms (95%), errors: 0.00, reconnects:  0.00
[  74s] threads: 70, tps: 11591.88, reads: 162373.26, writes: 46437.50, response time: 14.75ms (95%), errors: 2.00, reconnects:  0.00
[  75s] threads: 70, tps: 11445.12, reads: 160050.72, writes: 45731.49, response time: 15.56ms (95%), errors: 2.00, reconnects:  0.00
[  76s] threads: 70, tps: 12220.01, reads: 171164.11, writes: 48895.03, response time: 13.57ms (95%), errors: 1.00, reconnects:  0.00
[  77s] threads: 70, tps: 11997.00, reads: 168080.97, writes: 47999.99, response time: 14.56ms (95%), errors: 2.00, reconnects:  0.00
[  78s] threads: 70, tps: 11699.00, reads: 163827.01, writes: 46785.00, response time: 13.99ms (95%), errors: 0.00, reconnects:  0.00
[  79s] threads: 70, tps: 11300.00, reads: 158030.97, writes: 45159.99, response time: 15.15ms (95%), errors: 1.00, reconnects:  0.00
[  80s] threads: 70, tps: 10459.99, reads: 146499.80, writes: 41866.94, response time: 16.96ms (95%), errors: 2.00, reconnects:  0.00
[  81s] threads: 70, tps: 11031.01, reads: 154627.14, writes: 44142.04, response time: 15.02ms (95%), errors: 1.00, reconnects:  0.00
[  82s] threads: 70, tps: 11086.01, reads: 155013.15, writes: 44317.04, response time: 13.95ms (95%), errors: 2.00, reconnects:  0.00
[  83s] threads: 70, tps: 11390.96, reads: 159640.44, writes: 45573.84, response time: 13.29ms (95%), errors: 1.00, reconnects:  0.00
[  84s] threads: 70, tps: 11843.94, reads: 165813.22, writes: 47385.78, response time: 12.80ms (95%), errors: 1.00, reconnects:  0.00
[  85s] threads: 70, tps: 11733.07, reads: 164372.97, writes: 46979.28, response time: 13.24ms (95%), errors: 2.00, reconnects:  0.00
[  86s] threads: 70, tps: 11253.03, reads: 157556.42, writes: 44953.12, response time: 14.51ms (95%), errors: 4.00, reconnects:  0.00
[  87s] threads: 70, tps: 11559.98, reads: 161831.78, writes: 46253.94, response time: 14.24ms (95%), errors: 1.00, reconnects:  0.00
[  88s] threads: 70, tps: 10098.59, reads: 141130.23, writes: 40369.35, response time: 15.66ms (95%), errors: 1.00, reconnects:  0.00
[  89s] threads: 70, tps: 12339.49, reads: 173040.87, writes: 49384.96, response time: 13.13ms (95%), errors: 1.00, reconnects:  0.00
[  90s] threads: 70, tps: 9891.68, reads: 138405.51, writes: 39569.72, response time: 15.64ms (95%), errors: 3.00, reconnects:  0.00
[  91s] threads: 70, tps: 12987.41, reads: 181896.80, writes: 51964.66, response time: 12.69ms (95%), errors: 0.00, reconnects:  0.00
[  92s] threads: 70, tps: 12985.01, reads: 181853.12, writes: 51928.04, response time: 12.46ms (95%), errors: 1.00, reconnects:  0.00
[  93s] threads: 70, tps: 12178.02, reads: 170403.24, writes: 48724.07, response time: 14.12ms (95%), errors: 1.00, reconnects:  0.00
[  94s] threads: 70, tps: 12898.01, reads: 180670.13, writes: 51582.04, response time: 12.76ms (95%), errors: 3.00, reconnects:  0.00
[  95s] threads: 70, tps: 12869.97, reads: 180142.57, writes: 51468.88, response time: 12.55ms (95%), errors: 1.00, reconnects:  0.00
[  96s] threads: 70, tps: 12888.03, reads: 180789.35, writes: 51688.10, response time: 12.47ms (95%), errors: 2.00, reconnects:  0.00
[  97s] threads: 70, tps: 12224.02, reads: 170908.30, writes: 48789.09, response time: 13.58ms (95%), errors: 1.00, reconnects:  0.00
[  98s] threads: 70, tps: 11515.81, reads: 161170.27, writes: 46032.22, response time: 14.08ms (95%), errors: 2.00, reconnects:  0.00
[  99s] threads: 70, tps: 11367.01, reads: 159178.13, writes: 45483.04, response time: 14.24ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 70, tps: 11932.10, reads: 167146.41, writes: 47741.40, response time: 12.59ms (95%), errors: 3.00, reconnects:  0.00
[ 101s] threads: 70, tps: 11937.02, reads: 166910.34, writes: 47726.10, response time: 13.14ms (95%), errors: 0.00, reconnects:  0.00
