sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 16, tps: 394.31, reads: 5532.26, writes: 1577.55, response time: 46.09ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 386.50, reads: 5411.60, writes: 1546.60, response time: 48.97ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 374.40, reads: 5249.50, writes: 1499.00, response time: 62.26ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 382.90, reads: 5355.90, writes: 1531.40, response time: 54.58ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 366.30, reads: 5127.60, writes: 1464.60, response time: 50.13ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 412.90, reads: 5778.00, writes: 1650.60, response time: 43.93ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 415.60, reads: 5819.40, writes: 1662.30, response time: 43.23ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 407.50, reads: 5707.80, writes: 1631.70, response time: 46.20ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 392.80, reads: 5500.90, writes: 1571.40, response time: 52.81ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 406.30, reads: 5685.30, writes: 1624.90, response time: 45.76ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 414.10, reads: 5794.60, writes: 1654.50, response time: 43.77ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 413.60, reads: 5798.70, writes: 1658.20, response time: 43.68ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 416.60, reads: 5824.80, writes: 1663.30, response time: 43.21ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 406.50, reads: 5696.50, writes: 1628.00, response time: 47.44ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 397.40, reads: 5561.19, writes: 1588.70, response time: 49.97ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 404.70, reads: 5662.91, writes: 1617.30, response time: 46.11ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 16, tps: 412.20, reads: 5776.50, writes: 1651.20, response time: 44.10ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 16, tps: 415.50, reads: 5811.80, writes: 1659.50, response time: 43.37ms (95%), errors: 0.10, reconnects:  0.00
[ 190s] threads: 16, tps: 416.30, reads: 5830.50, writes: 1666.90, response time: 43.30ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 16, tps: 392.40, reads: 5494.50, writes: 1569.30, response time: 51.64ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 16, tps: 392.80, reads: 5498.30, writes: 1571.40, response time: 53.51ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 16, tps: 399.40, reads: 5591.29, writes: 1596.70, response time: 47.89ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 16, tps: 411.00, reads: 5750.81, writes: 1643.50, response time: 44.38ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 16, tps: 410.20, reads: 5746.60, writes: 1641.90, response time: 44.17ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 16, tps: 406.60, reads: 5693.10, writes: 1627.10, response time: 44.42ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 16, tps: 396.20, reads: 5545.80, writes: 1583.50, response time: 47.22ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 16, tps: 386.30, reads: 5411.69, writes: 1546.10, response time: 50.87ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 16, tps: 405.20, reads: 5674.31, writes: 1622.20, response time: 46.85ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 16, tps: 409.70, reads: 5731.80, writes: 1637.00, response time: 44.18ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 16, tps: 407.50, reads: 5706.50, writes: 1630.80, response time: 44.22ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 16, tps: 409.10, reads: 5728.50, writes: 1637.00, response time: 43.97ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 16, tps: 396.90, reads: 5555.10, writes: 1586.90, response time: 47.63ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 16, tps: 383.80, reads: 5363.98, writes: 1533.10, response time: 53.45ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 16, tps: 376.30, reads: 5275.00, writes: 1506.60, response time: 54.37ms (95%), errors: 0.00, reconnects:  0.00
