sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 16, tps: 330.41, reads: 4636.70, writes: 1322.43, response time: 70.54ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 417.20, reads: 5844.10, writes: 1669.00, response time: 44.01ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 414.20, reads: 5796.90, writes: 1657.00, response time: 44.14ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 400.80, reads: 5613.61, writes: 1602.60, response time: 46.94ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 373.50, reads: 5234.39, writes: 1496.70, response time: 67.24ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 360.40, reads: 5038.50, writes: 1438.70, response time: 69.18ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 412.20, reads: 5770.40, writes: 1649.80, response time: 44.43ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 404.50, reads: 5666.80, writes: 1618.30, response time: 45.23ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 410.80, reads: 5747.60, writes: 1642.70, response time: 44.49ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 395.20, reads: 5536.80, writes: 1581.40, response time: 50.58ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 382.60, reads: 5357.50, writes: 1530.50, response time: 58.05ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 393.80, reads: 5510.80, writes: 1575.30, response time: 50.60ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 401.40, reads: 5621.60, writes: 1606.40, response time: 45.43ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 404.80, reads: 5664.80, writes: 1617.90, response time: 46.07ms (95%), errors: 0.00, reconnects:  0.00
