elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	71.24	71.24	0.00	0.00
20	73.83	76.42	0.00	0.00
30	74.33	75.33	0.00	0.00
40	74.01	73.03	0.00	0.00
50	74.17	74.83	0.00	0.00
60	74.53	76.34	0.00	0.00
70	75.11	78.61	0.00	0.00
80	75.49	78.13	0.00	0.00
90	75.69	77.33	0.00	0.00
100	75.81	76.83	0.00	0.00
110	75.99	77.83	0.00	0.00
120	76.07	76.92	0.00	0.00
130	76.23	78.23	0.00	0.00
140	76.55	80.63	0.00	0.00
150	76.86	81.19	0.00	0.00
160	76.92	77.93	0.00	0.00
170	76.93	76.93	0.00	0.00
180	77.08	79.73	0.00	0.00
190	77.14	78.23	0.00	0.00
200	77.25	79.33	0.00	0.00
210	77.31	78.62	0.00	0.00
220	77.47	80.63	0.00	0.00
230	77.57	79.83	0.00	0.00
240	77.59	78.03	0.00	0.00
250	77.76	82.02	0.00	0.00
260	77.84	79.63	0.00	0.00
270	77.84	77.92	0.00	0.00
280	77.99	82.05	0.00	0.00
290	78.10	81.23	0.00	0.00
300	78.19	80.83	0.00	0.00
310	78.28	81.03	0.00	0.00
320	78.39	81.63	0.00	0.00
330	78.62	86.02	0.00	0.00
340	78.73	82.43	0.00	0.00
350	78.84	82.62	0.00	0.00
360	78.94	82.52	0.00	0.00
370	79.09	84.32	0.00	0.00
380	79.24	84.82	0.00	0.00
390	79.40	85.38	0.00	0.00
400	79.60	87.62	0.00	0.00
410	79.74	85.12	0.00	0.00
420	79.88	85.53	0.00	0.00
430	80.04	86.92	0.00	0.00
440	80.18	86.22	0.00	0.00
450	80.35	87.71	0.00	0.00
460	80.45	84.91	0.00	0.00
470	80.62	88.61	0.00	0.00
480	80.79	88.72	0.00	0.00
490	80.98	90.11	0.00	0.00
500	81.11	87.59	0.00	0.00
510	81.32	91.52	0.00	0.00
520	81.46	88.72	0.00	0.00
530	81.61	89.72	0.00	0.00
540	81.78	90.41	0.00	0.00
550	81.92	89.52	0.00	0.00
560	82.09	91.33	0.00	0.00
570	82.24	91.11	0.00	0.00
580	82.41	91.93	0.00	0.00
590	82.61	93.92	0.00	0.00
600	82.75	91.51	0.00	0.00
610	82.94	94.14	0.00	0.00
620	83.12	93.82	0.00	0.00
630	83.30	94.61	0.00	0.00
640	83.47	94.50	0.00	0.00
650	83.68	96.81	0.00	0.00
660	83.86	95.31	0.00	0.00
670	84.02	95.11	0.00	0.00
680	84.19	95.51	0.00	0.00
690	84.35	95.30	0.00	0.00
700	84.54	97.72	0.00	0.00
710	84.69	94.64	0.00	0.00
720	84.84	95.99	0.00	0.00
730	85.00	96.31	0.00	0.00
740	85.16	97.01	0.00	0.00
750	85.31	96.10	0.00	0.00
760	85.47	97.82	0.00	0.00
770	85.64	97.91	0.00	0.00
780	85.79	97.91	0.00	0.00
790	85.95	98.02	0.00	0.00
800	86.11	99.17	0.00	0.00
810	86.27	98.59	0.00	0.00
820	86.43	100.12	0.00	0.00
830	86.59	99.64	0.00	0.00
840	86.76	100.52	0.00	0.00
850	86.91	99.58	0.00	0.00
860	87.06	99.38	0.00	0.00
870	87.21	100.72	0.00	0.00
880	87.36	99.82	0.00	0.00
890	87.49	99.67	0.00	0.00
900	87.65	101.09	0.00	0.00
910	87.77	98.81	0.00	0.00
920	87.89	98.71	0.00	0.00
930	88.04	102.11	0.00	0.00
940	88.18	101.39	0.00	0.00
950	88.32	101.22	0.00	0.00
960	88.45	101.22	0.00	0.00
970	88.57	100.00	0.00	0.00
980	88.69	100.02	0.00	0.00
990	88.81	100.92	0.00	0.00
1000	88.93	100.81	0.00	0.00
1010	89.05	101.02	0.00	0.00
1020	89.18	101.98	0.00	0.00
1030	89.30	101.79	0.00	0.00
1040	89.41	101.01	0.00	0.00
1050	89.53	101.82	0.00	0.00
1060	89.63	100.11	0.00	0.00
1070	89.75	102.11	0.00	0.00
1080	89.86	101.61	0.00	0.00
1090	89.97	102.04	0.00	0.00
1100	90.07	101.10	0.00	0.00
1110	90.18	102.42	0.00	0.00
1120	90.28	101.20	0.00	0.00
1130	90.39	102.81	0.00	0.00
1140	90.49	101.31	0.00	0.00
1150	90.59	102.61	0.00	0.00
1160	90.67	99.91	0.00	0.00
1170	90.77	101.82	0.00	0.00
1180	90.87	103.21	0.00	0.00
1190	90.98	103.51	0.00	0.00
1200	91.07	101.32	0.00	0.00
1210	91.16	102.11	0.00	0.00
1220	91.25	102.30	0.00	0.00
1230	91.36	105.01	0.00	0.00
1240	91.45	102.69	0.00	0.00
1250	91.55	103.52	0.00	0.00
1260	91.63	101.21	0.00	0.00
1270	91.71	101.72	0.00	0.00
1280	91.81	104.71	0.00	0.00
1290	91.89	102.02	0.00	0.00
1300	91.96	101.21	0.00	0.00
1310	92.05	103.84	0.00	0.00
1320	92.14	104.51	0.00	0.00
1330	92.24	105.12	0.00	0.00
1340	92.33	104.31	0.00	0.00
1350	92.42	104.26	0.00	0.00
1360	92.49	102.41	0.00	0.00
1370	92.58	104.51	0.00	0.00
1380	92.66	103.09	0.00	0.00
1390	92.73	102.40	0.00	0.00
1400	92.81	104.41	0.00	0.00
1410	92.88	102.95	0.00	0.00
1420	92.96	103.50	0.00	0.00
1430	93.03	103.31	0.00	0.00
1440	93.11	104.81	0.00	0.00
1450	93.19	104.80	0.00	0.00
1460	93.24	101.12	0.00	0.00
1470	93.33	105.01	0.00	0.00
1480	93.38	102.11	0.00	0.00
1490	93.45	103.81	0.00	0.00
1500	93.53	104.91	0.00	0.00
1510	93.60	103.75	0.00	0.00
1520	93.67	104.10	0.00	0.00
1530	93.75	105.62	0.00	0.00
1540	93.80	102.71	0.00	0.00
1550	93.87	104.02	0.00	0.00
1560	93.93	103.61	0.00	0.00
1570	93.99	102.71	0.00	0.00
1580	94.04	103.01	0.00	0.00
1590	94.12	105.51	0.00	0.00
1600	94.18	103.59	0.00	0.00
1610	94.25	105.31	0.00	0.00
1620	94.30	102.72	0.00	0.00
1630	94.36	104.15	0.00	0.00
1640	94.42	103.80	0.00	0.00
1650	94.47	103.42	0.00	0.00
1660	94.54	105.69	0.00	0.00
1670	94.60	104.32	0.00	0.00
1680	94.65	103.51	0.00	0.00
1690	94.71	104.60	0.00	0.00
1700	94.77	104.58	0.00	0.00
1710	94.83	105.59	0.00	0.00
1720	94.89	104.41	0.00	0.00
1730	94.93	102.53	0.00	0.00
1740	94.99	104.92	0.00	0.00
1750	95.03	103.12	0.00	0.00
1760	95.09	104.73	0.00	0.00
1770	95.15	105.31	0.00	0.00
1780	95.21	106.30	0.00	0.00
1790	95.25	102.12	0.00	0.00
1800	95.31	106.22	0.00	0.00
1810	95.35	102.92	0.00	0.00
1820	95.41	106.00	0.00	0.00
1830	95.46	104.90	0.00	0.00
1840	95.51	104.62	0.00	0.00
1850	95.57	106.08	0.00	0.00
1860	95.61	103.42	0.00	0.00
1870	95.65	103.20	0.00	0.00
1880	95.70	104.31	0.00	0.00
1890	95.75	105.72	0.00	0.00
1900	95.80	104.62	0.00	0.00
1910	95.84	103.80	0.00	0.00
1920	95.88	103.02	0.00	0.00
1930	95.92	103.70	0.00	0.00
1940	95.96	104.71	0.00	0.00
1950	96.02	106.51	0.00	0.00
1960	96.05	103.22	0.00	0.00
1970	96.10	104.85	0.00	0.00
1980	96.14	104.51	0.00	0.00
