elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	40.36	40.36	0.00	0.00
20	41.75	43.14	0.00	0.00
30	43.04	45.64	0.00	0.00
40	43.79	46.04	0.00	0.00
50	44.28	46.24	0.00	0.00
60	44.61	46.24	0.00	0.00
70	44.97	47.14	0.00	0.00
80	45.28	47.51	0.00	0.00
90	45.51	47.33	0.00	0.00
100	45.73	47.74	0.00	0.00
110	45.96	48.24	0.00	0.00
120	46.20	48.84	0.00	0.00
130	46.34	47.94	0.00	0.00
140	46.39	47.14	0.00	0.00
150	46.48	47.74	0.00	0.00
160	46.62	48.62	0.00	0.00
170	46.74	48.73	0.00	0.00
180	46.88	49.23	0.00	0.00
190	47.01	49.44	0.00	0.00
200	47.16	50.04	0.00	0.00
210	47.29	49.74	0.00	0.00
220	47.41	49.94	0.00	0.00
230	47.50	49.63	0.00	0.00
240	47.60	49.93	0.00	0.00
250	47.69	49.84	0.00	0.00
260	47.78	49.94	0.00	0.00
270	47.85	49.74	0.00	0.00
280	47.93	50.13	0.00	0.00
290	48.02	50.44	0.00	0.00
300	48.11	50.54	0.00	0.00
310	48.17	50.04	0.00	0.00
320	48.25	50.73	0.00	0.00
330	48.30	49.94	0.00	0.00
340	48.37	50.63	0.00	0.00
350	48.43	50.73	0.00	0.00
360	48.50	50.93	0.00	0.00
370	48.55	50.34	0.00	0.00
380	48.62	51.04	0.00	0.00
390	48.67	50.74	0.00	0.00
400	48.73	50.83	0.00	0.00
410	48.78	50.94	0.00	0.00
420	48.85	51.54	0.00	0.00
430	48.91	51.52	0.00	0.00
440	48.96	51.14	0.00	0.00
450	49.01	51.03	0.00	0.00
460	49.06	51.63	0.00	0.00
470	49.10	50.95	0.00	0.00
480	49.15	51.23	0.00	0.00
490	49.19	51.22	0.00	0.00
500	49.24	51.54	0.00	0.00
510	49.28	51.44	0.00	0.00
520	49.33	51.64	0.00	0.00
530	49.37	51.83	0.00	0.00
540	49.40	50.83	0.00	0.00
550	49.44	51.65	0.00	0.00
560	49.47	51.33	0.00	0.00
570	49.49	50.63	0.00	0.00
580	49.52	51.23	0.00	0.00
590	49.56	51.44	0.00	0.00
600	49.58	51.22	0.00	0.00
610	49.62	51.53	0.00	0.00
620	49.65	51.45	0.00	0.00
630	49.68	51.73	0.00	0.00
640	49.71	51.34	0.00	0.00
650	49.74	52.24	0.00	0.00
660	49.77	51.52	0.00	0.00
