elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	564.45	564.45	0.00	0.00
20	573.68	582.90	0.00	0.00
30	576.19	581.23	0.00	0.00
40	579.41	589.05	0.00	0.00
50	581.36	589.17	0.00	0.00
60	583.23	592.59	0.00	0.00
70	584.95	595.29	0.00	0.00
80	586.68	598.80	0.00	0.00
90	587.47	593.77	0.00	0.00
100	586.91	581.84	0.00	0.00
110	586.60	583.52	0.00	0.00
120	586.32	583.24	0.00	0.00
130	585.86	580.28	0.00	0.00
140	585.56	581.65	0.00	0.00
150	585.31	581.84	0.00	0.00
160	585.22	583.87	0.00	0.00
170	584.83	578.51	0.00	0.00
180	584.88	585.68	0.00	0.00
190	584.96	586.47	0.00	0.00
200	584.97	585.14	0.00	0.00
210	584.90	583.57	0.00	0.00
220	585.10	589.25	0.00	0.00
230	584.96	581.92	0.00	0.00
240	585.07	587.61	0.00	0.00
250	585.24	589.16	0.00	0.00
260	585.24	585.41	0.00	0.00
270	585.41	589.67	0.00	0.00
280	585.43	585.97	0.00	0.00
290	585.26	580.45	0.00	0.00
300	585.03	578.42	0.00	0.00
310	585.09	587.07	0.00	0.00
320	585.09	584.91	0.00	0.00
330	585.12	586.04	0.00	0.00
340	584.95	579.46	0.00	0.00
350	584.92	583.94	0.00	0.00
360	584.96	586.14	0.00	0.00
370	585.03	587.77	0.00	0.00
380	585.06	586.20	0.00	0.00
390	585.20	590.23	0.00	0.00
400	585.30	589.37	0.00	0.00
410	585.25	583.26	0.00	0.00
420	585.33	588.46	0.00	0.00
430	585.26	582.44	0.00	0.00
440	585.21	582.98	0.00	0.00
450	585.23	586.14	0.00	0.00
460	585.27	587.11	0.00	0.00
470	585.36	589.51	0.00	0.00
480	585.38	586.24	0.00	0.00
490	585.45	589.17	0.00	0.00
500	585.57	591.33	0.00	0.00
510	585.63	588.42	0.00	0.00
520	585.55	581.40	0.00	0.00
530	585.55	585.61	0.00	0.00
540	585.51	583.66	0.00	0.00
550	585.51	585.46	0.00	0.00
560	585.48	583.78	0.00	0.00
570	585.45	583.74	0.00	0.00
580	585.42	583.62	0.00	0.00
590	585.41	584.97	0.00	0.00
600	585.31	579.05	0.00	0.00
610	585.36	588.72	0.00	0.00
620	585.48	592.77	0.00	0.00
630	585.53	588.51	0.00	0.00
640	585.50	583.50	0.00	0.00
650	585.47	583.50	0.00	0.00
660	585.38	580.03	0.00	0.00
670	585.41	586.94	0.00	0.00
680	585.46	588.77	0.00	0.00
690	585.43	583.62	0.00	0.00
700	585.32	577.91	0.00	0.00
710	585.33	586.14	0.00	0.00
720	585.28	581.38	0.00	0.00
730	585.31	587.62	0.00	0.00
740	585.23	579.56	0.00	0.00
750	585.18	581.20	0.00	0.00
760	585.18	585.15	0.00	0.00
770	585.16	583.47	0.00	0.00
780	585.19	587.87	0.00	0.00
790	585.19	585.24	0.00	0.00
800	585.23	588.36	0.00	0.00
810	585.24	586.07	0.00	0.00
820	585.25	585.64	0.00	0.00
830	585.21	582.43	0.00	0.00
840	585.17	581.69	0.00	0.00
850	585.18	585.61	0.00	0.00
860	585.18	585.54	0.00	0.00
870	585.21	587.85	0.00	0.00
880	585.15	580.08	0.00	0.00
890	585.11	581.20	0.00	0.00
900	585.02	576.68	0.00	0.00
910	585.03	586.52	0.00	0.00
920	585.04	585.47	0.00	0.00
930	585.01	582.43	0.00	0.00
940	584.99	583.48	0.00	0.00
950	585.00	585.94	0.00	0.00
960	584.99	583.57	0.00	0.00
970	584.96	582.00	0.00	0.00
980	585.00	589.27	0.00	0.00
990	584.97	582.20	0.00	0.00
1000	585.00	588.11	0.00	0.00
1010	584.97	581.21	0.00	0.00
1020	584.98	586.55	0.00	0.00
1030	584.92	579.06	0.00	0.00
1040	584.92	584.46	0.00	0.00
1050	584.95	587.52	0.00	0.00
1060	584.92	582.71	0.00	0.00
1070	584.92	585.02	0.00	0.00
1080	584.90	582.64	0.00	0.00
1090	584.91	585.90	0.00	0.00
1100	584.91	585.10	0.00	0.00
1110	584.90	582.88	0.00	0.00
1120	584.88	582.54	0.00	0.00
1130	584.85	581.88	0.00	0.00
1140	584.88	587.87	0.00	0.00
1150	584.87	583.81	0.00	0.00
1160	584.84	581.64	0.00	0.00
1170	584.86	587.33	0.00	0.00
1180	584.84	582.32	0.00	0.00
1190	584.81	581.36	0.00	0.00
1200	584.84	588.18	0.00	0.00
1210	584.81	581.72	0.00	0.00
1220	584.83	586.90	0.00	0.00
1230	584.88	591.17	0.00	0.00
1240	584.84	580.43	0.00	0.00
1250	584.85	585.86	0.00	0.00
1260	584.88	588.27	0.00	0.00
1270	584.91	588.57	0.00	0.00
1280	584.95	590.07	0.00	0.00
1290	584.97	587.82	0.00	0.00
1300	584.97	584.87	0.00	0.00
1310	585.02	591.97	0.00	0.00
1320	585.02	584.24	0.00	0.00
1330	584.98	580.55	0.00	0.00
1340	585.08	597.48	0.00	0.00
1350	585.05	582.23	0.00	0.00
1360	585.03	581.24	0.00	0.00
1370	585.02	583.64	0.00	0.00
1380	585.05	589.13	0.00	0.00
1390	585.05	585.24	0.00	0.00
1400	585.02	581.63	0.00	0.00
1410	585.04	587.18	0.00	0.00
1420	585.08	591.53	0.00	0.00
1430	585.09	585.26	0.00	0.00
1440	585.11	588.13	0.00	0.00
1450	585.07	579.65	0.00	0.00
1460	585.07	585.30	0.00	0.00
1470	585.09	588.47	0.00	0.00
1480	585.12	588.44	0.00	0.00
1490	585.14	587.94	0.00	0.00
1500	585.14	585.41	0.00	0.00
1510	585.17	589.91	0.00	0.00
1520	585.18	587.08	0.00	0.00
1530	585.25	595.36	0.00	0.00
1540	585.24	584.17	0.00	0.00
1550	585.26	587.43	0.00	0.00
1560	585.28	589.01	0.00	0.00
1570	585.29	586.73	0.00	0.00
1580	585.25	579.66	0.00	0.00
1590	585.26	586.97	0.00	0.00
1600	585.22	579.07	0.00	0.00
1610	585.26	590.97	0.00	0.00
1620	585.27	587.50	0.00	0.00
1630	585.27	585.31	0.00	0.00
1640	585.25	580.95	0.00	0.00
1650	585.29	591.47	0.00	0.00
1660	585.24	578.33	0.00	0.00
1670	585.25	585.38	0.00	0.00
1680	585.26	588.31	0.00	0.00
1690	585.31	593.63	0.00	0.00
1700	585.35	590.84	0.00	0.00
1710	585.36	587.14	0.00	0.00
1720	585.39	590.39	0.00	0.00
1730	585.39	586.24	0.00	0.00
1740	585.43	592.33	0.00	0.00
1750	585.43	585.01	0.00	0.00
1760	585.47	592.79	0.00	0.00
1770	585.48	587.56	0.00	0.00
1780	585.49	587.85	0.00	0.00
1790	585.50	586.95	0.00	0.00
1800	585.52	588.37	0.00	0.00
1810	585.52	585.17	0.00	0.00
1820	585.53	587.17	0.00	0.00
1830	585.56	592.33	0.00	0.00
1840	585.56	584.10	0.00	0.00
1850	585.57	588.61	0.00	0.00
1860	585.59	589.87	0.00	0.00
1870	585.62	590.59	0.00	0.00
1880	585.58	578.44	0.00	0.00
1890	585.60	588.87	0.00	0.00
1900	585.59	583.35	0.00	0.00
1910	585.56	580.64	0.00	0.00
1920	585.55	582.15	0.00	0.00
1930	585.56	588.50	0.00	0.00
1940	585.59	590.67	0.00	0.00
1950	585.59	586.67	0.00	0.00
1960	585.61	588.17	0.00	0.00
1970	585.62	588.33	0.00	0.00
1980	585.65	591.87	0.00	0.00
1990	585.64	583.48	0.00	0.00
2000	585.64	586.27	0.00	0.00
2010	585.65	587.37	0.00	0.00
2020	585.66	587.97	0.00	0.00
2030	585.66	584.67	0.00	0.00
2040	585.66	585.86	0.00	0.00
2050	585.68	589.76	0.00	0.00
2060	585.69	587.18	0.00	0.00
2070	585.70	588.07	0.00	0.00
2080	585.70	585.63	0.00	0.00
2090	585.70	586.30	0.00	0.00
2100	585.73	592.21	0.00	0.00
2110	585.73	585.31	0.00	0.00
2120	585.75	590.05	0.00	0.00
2130	585.76	586.95	0.00	0.00
2140	585.76	586.77	0.00	0.00
2150	585.76	585.67	0.00	0.00
2160	585.78	589.77	0.00	0.00
2170	585.77	584.47	0.00	0.00
2180	585.77	584.59	0.00	0.00
2190	585.77	585.54	0.00	0.00
2200	585.78	587.87	0.00	0.00
2210	585.78	587.21	0.00	0.00
2220	585.80	589.17	0.00	0.00
2230	585.83	593.57	0.00	0.00
2240	585.84	587.07	0.00	0.00
2250	585.83	583.08	0.00	0.00
2260	585.81	581.23	0.00	0.00
2270	585.82	589.00	0.00	0.00
2280	585.83	588.67	0.00	0.00
2290	585.85	589.18	0.00	0.00
2300	585.84	585.12	0.00	0.00
2310	585.86	589.97	0.00	0.00
2320	585.87	587.95	0.00	0.00
2330	585.88	588.87	0.00	0.00
2340	585.88	584.46	0.00	0.00
2350	585.89	588.67	0.00	0.00
