update_index,16000,4000,10,9184.55
update_index,16000,4000,20,9286.21
update_index,16000,4000,30,9073.50
update_index,16000,4000,40,9491.21
update_index,16000,4000,50,9624.90
update_index,16000,4000,60,9236.40
update_index,16000,4000,70,9695.00
update_index,16000,4000,80,9321.10
update_index,16000,4000,90,9568.10
update_index,16000,4000,100,9143.70
update_index,16000,4000,110,9292.42
update_index,16000,4000,120,9493.28
update_index,16000,4000,130,9368.30
update_index,16000,4000,140,9006.20
update_index,16000,4000,150,9304.50
update_index,16000,4000,160,9356.70
update_index,16000,4000,170,9188.60
update_index,16000,4000,180,9562.50
update_index,16000,4000,190,9419.90
update_index,16000,4000,200,9188.40
update_index,16000,4000,210,9619.70
update_index,16000,4000,220,9645.40
update_index,16000,4000,230,9332.40
update_index,16000,4000,240,9409.80
update_index,16000,4000,250,9427.70
update_index,16000,4000,260,9338.40
update_index,16000,4000,270,9245.70
update_index,16000,4000,280,9372.10
update_index,16000,4000,290,9412.59
update_index,16000,4000,300,9279.90
update_index,16000,4000,310,9339.89
update_index,16000,4000,320,9379.91
update_index,16000,4000,330,9144.00
update_index,16000,4000,340,9283.20
update_index,16000,4000,350,9407.09
update_index,16000,4000,360,9098.10
update_index,16000,4000,370,9147.70
update_index,16000,4000,380,9125.30
update_index,16000,4000,390,9400.10
update_index,16000,4000,400,9294.80
update_index,16000,4000,410,9128.90
update_index,16000,4000,420,9192.10
update_index,16000,4000,430,9070.10
update_index,16000,4000,440,9322.31
update_index,16000,4000,450,9308.50
update_index,16000,4000,460,9241.90
update_index,16000,4000,470,9480.90
update_index,16000,4000,480,9453.20
update_index,16000,4000,490,9223.00
update_index,16000,4000,500,9302.80
update_index,16000,4000,510,9362.30
update_index,16000,4000,520,9580.60
update_index,16000,4000,530,9200.30
update_index,16000,4000,540,9463.80
update_index,16000,4000,550,9577.90
update_index,16000,4000,560,9190.70
update_index,16000,4000,570,9245.60
update_index,16000,4000,580,9512.80
update_index,16000,4000,590,9910.00
update_index,16000,4000,600,9256.40
update_index,16000,4000,610,9475.60
update_index,16000,4000,620,9530.70
update_index,16000,4000,630,9077.80
update_index,16000,4000,640,9462.69
update_index,16000,4000,650,9384.31
update_index,16000,4000,660,9188.50
update_index,16000,4000,670,9525.10
update_index,16000,4000,680,9360.70
update_index,16000,4000,690,8987.20
update_index,16000,4000,700,9344.90
update_index,16000,4000,710,9621.40
update_index,16000,4000,720,9628.40
update_index,16000,4000,730,9460.60
update_index,16000,4000,740,9104.90
update_index,16000,4000,750,9399.90
update_index,16000,4000,760,9171.50
update_index,16000,4000,770,9463.10
update_index,16000,4000,780,9490.40
update_index,16000,4000,790,9496.50
update_index,16000,4000,800,9038.50
update_index,16000,4000,810,9211.80
update_index,16000,4000,820,9650.50
update_index,16000,4000,830,9149.80
