sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 250
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 250, tps: 0.00, reads: 0.00, writes: 4569.43, response time: 65.06ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 250, tps: 0.00, reads: 0.00, writes: 4569.80, response time: 64.68ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 250, tps: 0.00, reads: 0.00, writes: 4570.80, response time: 64.44ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 250, tps: 0.00, reads: 0.00, writes: 4555.30, response time: 64.21ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 250, tps: 0.00, reads: 0.00, writes: 4520.10, response time: 66.36ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 250, tps: 0.00, reads: 0.00, writes: 4586.90, response time: 64.46ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 250, tps: 0.00, reads: 0.00, writes: 4602.10, response time: 63.32ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 250, tps: 0.00, reads: 0.00, writes: 4635.50, response time: 63.24ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 250, tps: 0.00, reads: 0.00, writes: 4603.10, response time: 65.34ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 250, tps: 0.00, reads: 0.00, writes: 4594.70, response time: 63.79ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 250, tps: 0.00, reads: 0.00, writes: 4618.70, response time: 63.77ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 250, tps: 0.00, reads: 0.00, writes: 4510.50, response time: 65.95ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 250, tps: 0.00, reads: 0.00, writes: 4573.10, response time: 64.85ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 250, tps: 0.00, reads: 0.00, writes: 4644.60, response time: 61.12ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 250, tps: 0.00, reads: 0.00, writes: 4559.60, response time: 63.56ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 250, tps: 0.00, reads: 0.00, writes: 4596.30, response time: 64.33ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 250, tps: 0.00, reads: 0.00, writes: 4595.30, response time: 64.40ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 250, tps: 0.00, reads: 0.00, writes: 4445.40, response time: 64.29ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 250, tps: 0.00, reads: 0.00, writes: 4545.50, response time: 66.40ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 250, tps: 0.00, reads: 0.00, writes: 4600.10, response time: 65.10ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 250, tps: 0.00, reads: 0.00, writes: 4592.30, response time: 64.85ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 250, tps: 0.00, reads: 0.00, writes: 4585.40, response time: 65.75ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 250, tps: 0.00, reads: 0.00, writes: 4617.50, response time: 65.87ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 250, tps: 0.00, reads: 0.00, writes: 4622.50, response time: 63.85ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 250, tps: 0.00, reads: 0.00, writes: 4610.30, response time: 64.06ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 250, tps: 0.00, reads: 0.00, writes: 4636.90, response time: 62.04ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 250, tps: 0.00, reads: 0.00, writes: 4394.70, response time: 67.46ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 250, tps: 0.00, reads: 0.00, writes: 4640.60, response time: 64.56ms (95%), errors: 0.00, reconnects:  0.00
